datetime	reltime	speed	adxl_x	adxl_y	adxl_z	mpu_x	mpu_y	mpu_z	gx	gy	gz	yaw	pitch	roll	d	speed_real
2014-02-01_23:03:18_628382	2138.90625	0.1	59.0	148.0	-208.0	-0.558837890625	0.0048828125	0.8140869140625	-0.5038167938931297	0.2900763358778626	-0.06870229007633588	0	0	0	0.0	220
2014-02-01_23:03:18_689616	8246.3125	0.2	63.0	155.0	-220.0	-0.55859375	0.010498046875	0.818359375	-4.038167938931298	2.3740458015267176	-0.5038167938931297	0	0	0	0.0	220
2014-02-01_23:03:18_750754	14359.3125	0.3	60.0	155.0	-209.0	-0.59130859375	0.00146484375	0.8306884765625	-4.091603053435114	2.4198473282442747	-0.7557251908396947	0	0	0	0.0	221
2014-02-01_23:03:18_811895	20473.71875	0.4	55.0	163.0	-194.0	-0.56298828125	-0.0146484375	0.8292236328125	-4.229007633587786	2.4427480916030535	-0.9007633587786259	0	0	0	0.0	221
2014-02-01_23:03:18_873085	26593.109375	0.5	62.0	151.0	-215.0	-0.56396484375	0.0118408203125	0.825927734375	-4.076335877862595	2.3282442748091605	-0.46564885496183206	0	0	0	0.0	221
2014-02-01_23:03:18_934184	32703.21875	0.6	62.0	153.0	-228.0	-0.56591796875	0.025390625	0.839111328125	-3.9923664122137406	2.6030534351145036	0.1297709923664122	0	0	0	0.0	222
2014-02-01_23:03:18_995246	38809.296875	0.7	55.0	173.0	-217.0	-0.556884765625	0.02880859375	0.7728271484375	-3.595419847328244	2.6564885496183206	-0.08396946564885496	0	0	0	0.0	222
2014-02-01_23:03:19_056298	44917.796875	0.8	50.0	148.0	-211.0	-0.5596923828125	0.0205078125	0.797607421875	-3.5801526717557253	2.648854961832061	-0.0916030534351145	0	0	0	0.0	223
2014-02-01_23:03:19_117320	51016.40625	0.9	73.0	155.0	-233.0	-0.562744140625	-0.0045166015625	0.8397216796875	-4.083969465648855	2.519083969465649	0.17557251908396945	0	0	0	0.0	223
2014-02-01_23:03:19_178282	57113.21875	1.0	62.0	168.0	-236.0	-0.559326171875	0.0120849609375	0.814453125	-3.7404580152671754	2.3587786259541983	-0.6717557251908397	0	0	0	0.0	223
2014-02-01_23:03:19_239287	63213.015625	1.1	66.0	173.0	-222.0	-0.550537109375	-0.0015869140625	0.8414306640625	-4.0	2.0916030534351147	-0.9770992366412213	0	0	0	0.0	224
2014-02-01_23:03:19_300254	69309.71875	1.2	83.0	160.0	-221.0	-0.5423583984375	0.0001220703125	0.84716796875	-4.190839694656488	2.5343511450381677	0.04580152671755725	0	0	0	0.0	224
2014-02-01_23:03:19_361269	75411.421875	1.3	57.0	174.0	-212.0	-0.54931640625	-0.019775390625	0.8355712890625	-4.022900763358779	2.7022900763358777	0.1450381679389313	0	0	0	0.0	224
