datetime	x	y	z	d	speed	speed_real
2014-01-04_16:49:27_350459	28.0	127.0	-209.0	0.0	0.1	220
2014-01-04_16:49:27_359361	13.0	164.0	-205.0	0.0	0.2	220
2014-01-04_16:49:27_367950	-24.0	170.0	-214.0	0.0	0.3	221
2014-01-04_16:49:27_376241	-24.0	170.0	-214.0	0.0	0.4	221
2014-01-04_16:49:27_384857	32.0	166.0	-227.0	0.0	0.5	221
2014-01-04_16:49:27_393201	-4.0	149.0	-211.0	0.0	0.6	222
2014-01-04_16:49:27_401493	12.0	161.0	-228.0	0.0	0.7	222
2014-01-04_16:49:27_409814	31.0	143.0	-221.0	0.0	0.8	223
2014-01-04_16:49:27_418117	26.0	153.0	-210.0	0.0	0.9	223
2014-01-04_16:49:27_426429	67.0	171.0	-238.0	0.0	1.0	223
2014-01-04_16:49:27_434692	67.0	171.0	-238.0	0.0	1.1	224
2014-01-04_16:49:27_442932	17.0	154.0	-211.0	0.0	1.2	224
2014-01-04_16:49:27_451147	33.0	151.0	-223.0	0.0	1.3	224
2014-01-04_16:49:27_459671	24.0	171.0	-207.0	0.0	1.4	225
2014-01-04_16:49:27_467991	58.0	162.0	-209.0	0.0	1.5	225
2014-01-04_16:49:27_476190	57.0	168.0	-245.0	0.0	1.6	226
2014-01-04_16:49:27_485440	5.0	151.0	-205.0	0.0	1.7	226
2014-01-04_16:49:27_495232	-9.0	190.0	-218.0	0.0	1.8	226
2014-01-04_16:49:27_503612	32.0	122.0	-208.0	0.0	1.9	227
2014-01-04_16:49:27_512108	32.0	122.0	-208.0	0.0	2.0	227
2014-01-04_16:49:27_520761	-7.0	176.0	-241.0	0.0	2.1	227
2014-01-04_16:49:27_529084	24.0	173.0	-206.0	0.0	2.2	228
2014-01-04_16:49:27_537352	1.0	158.0	-207.0	0.0	2.3	228
2014-01-04_16:49:27_545628	67.0	155.0	-247.0	0.0	2.4	229
2014-01-04_16:49:27_553859	14.0	142.0	-209.0	0.0	2.5	229
2014-01-04_16:49:27_562111	33.0	176.0	-223.0	0.0	2.6	229
2014-01-04_16:49:27_570466	33.0	176.0	-223.0	0.0	2.7	230
2014-01-04_16:49:27_578745	39.0	127.0	-202.0	0.0	2.8	230
2014-01-04_16:49:27_586996	19.0	167.0	-235.0	0.0	2.9	231
2014-01-04_16:49:27_595251	51.0	143.0	-212.0	0.0	3.0	231
2014-01-04_16:49:27_603510	61.0	158.0	-213.0	0.0	3.1	231
2014-01-04_16:49:27_611822	56.0	159.0	-235.0	0.0	3.2	232
2014-01-04_16:49:27_620132	-35.0	154.0	-192.0	0.0	3.3	232
2014-01-04_16:49:27_628413	-35.0	154.0	-192.0	0.0	3.4	232
2014-01-04_16:49:27_636685	35.0	158.0	-242.0	0.0	3.5	233
2014-01-04_16:49:27_644932	2.0	149.0	-197.0	0.0	3.6	233
2014-01-04_16:49:27_653214	58.0	167.0	-234.0	0.0	3.7	234
2014-01-04_16:49:27_661422	24.0	156.0	-189.0	0.0	3.8	234
2014-01-04_16:49:27_669857	16.0	176.0	-242.0	0.0	3.9	234
2014-01-04_16:49:27_678130	16.0	176.0	-242.0	0.0	4.0	235
2014-01-04_16:49:27_686380	35.0	142.0	-195.0	0.0	4.1	235
2014-01-04_16:49:27_694625	51.0	174.0	-239.0	0.0	4.2	235
2014-01-04_16:49:27_702883	17.0	162.0	-189.0	0.0	4.3	236
2014-01-04_16:49:27_711532	57.0	170.0	-243.0	0.0	4.4	236
2014-01-04_16:49:27_719957	-7.0	134.0	-192.0	0.0	4.5	237
2014-01-04_16:49:27_728217	45.0	165.0	-245.0	0.0	4.6	237
2014-01-04_16:49:27_736478	45.0	165.0	-245.0	0.0	4.7	237
2014-01-04_16:49:27_744848	-7.0	140.0	-181.0	0.0	4.8	238
2014-01-04_16:49:27_753151	9.0	174.0	-245.0	0.0	4.9	238
2014-01-04_16:49:27_761508	2.0	183.0	-171.0	0.0	5.0	239
2014-01-04_16:49:27_769813	6.0	171.0	-245.0	0.0	5.1	239
2014-01-04_16:49:27_778120	-25.0	163.0	-203.0	0.0	5.2	239
2014-01-04_16:49:27_786453	54.0	149.0	-222.0	0.0	5.3	240
2014-01-04_16:49:27_794703	54.0	149.0	-222.0	0.0	5.4	240
2014-01-04_16:49:27_802973	3.0	161.0	-225.0	0.0	5.5	240
2014-01-04_16:49:27_811491	51.0	145.0	-210.0	0.0	5.6	241
2014-01-04_16:49:27_820244	1.0	181.0	-245.0	0.0	5.7	241
2014-01-04_16:49:27_828530	47.0	144.0	-194.0	0.0	5.8	242
2014-01-04_16:49:27_836794	35.0	175.0	-266.0	0.0	5.9	242
2014-01-04_16:49:27_845053	16.0	107.0	-171.0	0.0	6.0	242
2014-01-04_16:49:27_853321	16.0	107.0	-171.0	0.0	6.1	243
2014-01-04_16:49:27_861588	44.0	179.0	-263.0	0.0	6.2	243
2014-01-04_16:49:27_869881	25.0	158.0	-185.0	0.0	6.3	243
2014-01-04_16:49:27_878155	42.0	141.0	-216.0	0.0	6.4	244
2014-01-04_16:49:27_886417	-1.0	188.0	-256.0	0.0	6.5	244
2014-01-04_16:49:27_894714	47.0	113.0	-171.0	0.0	6.6	245
2014-01-04_16:49:27_903008	25.0	185.0	-271.0	0.0	6.7	245
2014-01-04_16:49:27_911258	25.0	185.0	-271.0	0.0	6.8	245
2014-01-04_16:49:27_919724	-12.0	154.0	-182.0	0.0	6.9	246
