datetime	x	y	z	d	speed	speed_real
2014-01-04_16:45:19_103088	102.0	64.0	-238.0	0.0	0.1	220
2014-01-04_16:45:19_111907	148.0	142.0	-278.0	0.0	0.2	220
2014-01-04_16:45:19_120416	-50.0	126.0	-226.0	0.0	0.3	221
2014-01-04_16:45:19_128725	-118.0	166.0	-178.0	0.0	0.4	221
2014-01-04_16:45:19_136941	68.0	200.0	-250.0	0.0	0.5	221
2014-01-04_16:45:19_145178	56.0	96.0	-194.0	0.0	0.6	222
2014-01-04_16:45:19_153457	46.0	118.0	-170.0	0.0	0.7	222
2014-01-04_16:45:19_161767	-74.0	214.0	-218.0	0.0	0.8	223
2014-01-04_16:45:19_170088	202.0	188.0	-268.0	0.0	0.9	223
2014-01-04_16:45:19_178343	72.0	48.0	-268.0	0.0	1.0	223
2014-01-04_16:45:19_186580	-68.0	108.0	-272.0	0.0	1.1	224
2014-01-04_16:45:19_194831	-96.0	28.0	-158.0	0.0	1.2	224
2014-01-04_16:45:19_203044	20.0	100.0	-302.0	0.0	1.3	224
2014-01-04_16:45:19_211323	16.0	184.0	-298.0	0.0	1.4	225
2014-01-04_16:45:19_219600	142.0	52.0	-248.0	0.0	1.5	225
2014-01-04_16:45:19_227783	130.0	128.0	-240.0	0.0	1.6	226
2014-01-04_16:45:19_237271	0.0	86.0	-246.0	0.0	1.7	226
2014-01-04_16:45:19_246102	-178.0	210.0	-206.0	0.0	1.8	226
2014-01-04_16:45:19_254301	102.0	262.0	-282.0	0.0	1.9	227
2014-01-04_16:45:19_262562	80.0	12.0	-340.0	0.0	2.0	227
2014-01-04_16:45:19_270822	144.0	-88.0	-272.0	0.0	2.1	227
2014-01-04_16:45:19_279076	4.0	124.0	-294.0	0.0	2.2	228
2014-01-04_16:45:19_287666	286.0	46.0	-382.0	0.0	2.3	228
2014-01-04_16:45:19_296771	38.0	152.0	-232.0	0.0	2.4	229
2014-01-04_16:45:19_305018	-200.0	224.0	-190.0	0.0	2.5	229
2014-01-04_16:45:19_313211	240.0	52.0	-300.0	0.0	2.6	229
2014-01-04_16:45:19_321492	-12.0	198.0	-252.0	0.0	2.7	230
2014-01-04_16:45:19_329752	142.0	206.0	-224.0	0.0	2.8	230
2014-01-04_16:45:19_338033	32.0	52.0	-208.0	0.0	2.9	231
2014-01-04_16:45:19_346297	-142.0	244.0	-248.0	0.0	3.0	231
2014-01-04_16:45:19_354549	88.0	206.0	-230.0	0.0	3.1	231
2014-01-04_16:45:19_362843	-322.0	258.0	-228.0	0.0	3.2	232
2014-01-04_16:45:19_371121	-204.0	174.0	-210.0	0.0	3.3	232
2014-01-04_16:45:19_379358	112.0	228.0	-218.0	0.0	3.4	232
2014-01-04_16:45:19_387590	16.0	142.0	-208.0	0.0	3.5	233
2014-01-04_16:45:19_395897	110.0	54.0	-212.0	0.0	3.6	233
2014-01-04_16:45:19_404175	28.0	158.0	-228.0	0.0	3.7	234
2014-01-04_16:45:19_412414	60.0	108.0	-256.0	0.0	3.8	234
2014-01-04_16:45:19_420665	160.0	198.0	-152.0	0.0	3.9	234
2014-01-04_16:45:19_428918	64.0	122.0	-280.0	0.0	4.0	235
2014-01-04_16:45:19_437142	4.0	122.0	-230.0	0.0	4.1	235
2014-01-04_16:45:19_445383	90.0	-20.0	-240.0	0.0	4.2	235
2014-01-04_16:45:19_453616	-82.0	264.0	-280.0	0.0	4.3	236
2014-01-04_16:45:19_461871	-10.0	30.0	-152.0	0.0	4.4	236
2014-01-04_16:45:19_470120	112.0	140.0	-330.0	0.0	4.5	237
2014-01-04_16:45:19_478369	-50.0	44.0	-284.0	0.0	4.6	237
2014-01-04_16:45:19_486762	108.0	152.0	-330.0	0.0	4.7	237
2014-01-04_16:45:19_495468	156.0	192.0	-166.0	0.0	4.8	238
2014-01-04_16:45:19_503700	108.0	124.0	-192.0	0.0	4.9	238
2014-01-04_16:45:19_511956	24.0	262.0	-310.0	0.0	5.0	239
2014-01-04_16:45:19_520306	-146.0	198.0	-92.0	0.0	5.1	239
2014-01-04_16:45:19_528625	-2.0	92.0	-172.0	0.0	5.2	239
2014-01-04_16:45:19_536828	-10.0	182.0	-172.0	0.0	5.3	240
2014-01-04_16:45:19_545114	38.0	318.0	-302.0	0.0	5.4	240
2014-01-04_16:45:19_553408	-212.0	6.0	-278.0	0.0	5.5	240
2014-01-04_16:45:19_561656	24.0	132.0	-186.0	0.0	5.6	241
2014-01-04_16:45:19_570027	110.0	134.0	-142.0	0.0	5.7	241
2014-01-04_16:45:19_578320	-32.0	48.0	-404.0	0.0	5.8	242
2014-01-04_16:45:19_586502	-104.0	254.0	16.0	0.0	5.9	242
2014-01-04_16:45:19_595433	-184.0	220.0	-244.0	0.0	6.0	242
2014-01-04_16:45:19_603740	-64.0	128.0	-112.0	0.0	6.1	243
2014-01-04_16:45:19_611991	128.0	248.0	-226.0	0.0	6.2	243
2014-01-04_16:45:19_620239	-40.0	310.0	0.0	0.0	6.3	243
2014-01-04_16:45:19_628498	50.0	224.0	-400.0	0.0	6.4	244
2014-01-04_16:45:19_636733	134.0	204.0	62.0	0.0	6.5	244
2014-01-04_16:45:19_644973	-56.0	-40.0	-408.0	0.0	6.6	245
2014-01-04_16:45:19_653213	-110.0	112.0	-6.0	0.0	6.7	245
2014-01-04_16:45:19_661480	148.0	238.0	-394.0	0.0	6.8	245
2014-01-04_16:45:19_669746	104.0	-128.0	-142.0	0.0	6.9	246
2014-01-04_16:45:19_677999	-84.0	244.0	-222.0	0.0	7.0	246
2014-01-04_16:45:19_686242	42.0	310.0	128.0	0.0	7.1	246
2014-01-04_16:45:19_694481	176.0	100.0	-362.0	0.0	7.2	247
2014-01-04_16:45:19_702779	412.0	84.0	-290.0	0.0	7.3	247
2014-01-04_16:45:19_711063	40.0	254.0	-298.0	0.0	7.4	248
2014-01-04_16:45:19_719323	-194.0	272.0	-24.0	0.0	7.5	248
2014-01-04_16:45:19_727561	110.0	116.0	-190.0	0.0	7.6	248
2014-01-04_16:45:19_735848	-28.0	86.0	-192.0	0.0	7.7	249
2014-01-04_16:45:19_744121	16.0	56.0	-212.0	0.0	7.8	249
2014-01-04_16:45:19_752443	50.0	262.0	-52.0	0.0	7.9	250
2014-01-04_16:45:19_760747	-32.0	404.0	-34.0	0.0	8.0	250
2014-01-04_16:45:19_769030	0.0	246.0	-424.0	0.0	8.1	250
2014-01-04_16:45:19_777281	132.0	-128.0	-110.0	0.0	8.2	251
2014-01-04_16:45:19_785573	2.0	382.0	-284.0	0.0	8.3	251
2014-01-04_16:45:19_793861	-18.0	34.0	-80.0	0.0	8.4	251
2014-01-04_16:45:19_802639	-32.0	178.0	-360.0	0.0	8.5	252
2014-01-04_16:45:19_810901	-194.0	242.0	-226.0	0.0	8.6	252
2014-01-04_16:45:19_819264	200.0	-14.0	-290.0	0.0	8.7	253
2014-01-04_16:45:19_827520	8.0	232.0	-306.0	0.0	8.8	253
2014-01-04_16:45:19_835820	280.0	64.0	-112.0	0.0	8.9	253
2014-01-04_16:45:19_844070	42.0	110.0	-136.0	0.0	9.0	254
2014-01-04_16:45:19_852304	-82.0	128.0	-152.0	0.0	9.1	254
2014-01-04_16:45:19_860554	288.0	364.0	-168.0	0.0	9.2	254
2014-01-04_16:45:19_868815	-120.0	374.0	-314.0	0.0	9.3	255
2014-01-04_16:45:19_877085	256.0	168.0	-162.0	0.0	9.4	255
2014-01-04_16:45:19_885342	96.0	308.0	-512.0	0.0	9.5	256
2014-01-04_16:45:19_893568	-208.0	114.0	164.0	0.0	9.6	256
2014-01-04_16:45:19_902175	-100.0	126.0	-490.0	0.0	9.7	256
2014-01-04_16:45:19_910530	200.0	110.0	-512.0	0.0	9.8	257
2014-01-04_16:45:19_918807	-98.0	-64.0	-168.0	0.0	9.9	257
2014-01-04_16:45:19_927051	272.0	304.0	-512.0	0.0	10.0	257
2014-01-04_16:45:19_935254	244.0	302.0	-246.0	0.0	10.1	258
2014-01-04_16:45:19_943506	76.0	186.0	-386.0	0.0	10.2	258
2014-01-04_16:45:19_951770	348.0	494.0	-488.0	0.0	10.3	259
2014-01-04_16:45:19_960047	-70.0	262.0	20.0	0.0	10.4	259
2014-01-04_16:45:19_968425	-238.0	294.0	-44.0	0.0	10.5	259
2014-01-04_16:45:19_976735	-216.0	30.0	190.0	0.0	10.6	260
2014-01-04_16:45:19_985060	276.0	78.0	-144.0	0.0	10.7	260
2014-01-04_16:45:19_993344	310.0	456.0	-512.0	0.0	10.8	261
2014-01-04_16:45:20_001567	56.0	130.0	312.0	0.0	10.9	261
2014-01-04_16:45:20_010544	384.0	96.0	-372.0	0.0	11.0	261
2014-01-04_16:45:20_018853	-292.0	128.0	-362.0	0.0	11.1	262
2014-01-04_16:45:20_027152	-94.0	290.0	190.0	0.0	11.2	262
2014-01-04_16:45:20_035340	24.0	86.0	-288.0	0.0	11.3	262
2014-01-04_16:45:20_043598	164.0	326.0	-348.0	0.0	11.4	263
2014-01-04_16:45:20_051855	148.0	-80.0	511.0	0.0	11.5	263
2014-01-04_16:45:20_060118	-68.0	206.0	-512.0	0.0	11.6	264
2014-01-04_16:45:20_068376	384.0	254.0	-512.0	0.0	11.7	264
2014-01-04_16:45:20_076615	-66.0	76.0	511.0	0.0	11.8	264
2014-01-04_16:45:20_084847	-304.0	42.0	-512.0	0.0	11.9	265
