datetime	x	y	z	d	speed	speed_real
2014-01-04_13:55:25_649022	8.0	240.0	-252.0	14.59	0.1	220
2014-01-04_13:55:25_660211	4.0	200.0	-178.0	15.06	0.2	220
2014-01-04_13:55:25_670097	-42.0	292.0	-190.0	13.74	0.3	221
2014-01-04_13:55:25_679866	166.0	224.0	-200.0	13.36	0.4	221
2014-01-04_13:55:25_689719	230.0	208.0	-256.0	13.78	0.5	221
2014-01-04_13:55:25_699884	128.0	80.0	-200.0	13.87	0.6	222
2014-01-04_13:55:25_709745	124.0	82.0	-154.0	13.4	0.7	222
2014-01-04_13:55:25_719529	68.0	90.0	-210.0	13.79	0.8	223
2014-01-04_13:55:25_729266	34.0	146.0	-270.0	13.38	0.9	223
2014-01-04_13:55:25_739111	32.0	18.0	-230.0	13.89	1.0	223
2014-01-04_13:55:25_748975	176.0	152.0	-200.0	14.69	1.1	224
2014-01-04_13:55:25_758775	-32.0	224.0	-112.0	13.82	1.2	224
2014-01-04_13:55:25_768546	46.0	62.0	-224.0	13.79	1.3	224
2014-01-04_13:55:25_778367	-6.0	318.0	-264.0	13.78	1.4	225
2014-01-04_13:55:25_788203	178.0	2.0	-278.0	14.11	1.5	225
2014-01-04_13:55:25_798147	-64.0	104.0	-128.0	14.25	1.6	226
2014-01-04_13:55:25_807898	-152.0	-16.0	-240.0	13.38	1.7	226
2014-01-04_13:55:25_818685	72.0	90.0	-246.0	15.43	1.8	226
2014-01-04_13:55:25_829116	-108.0	126.0	-234.0	15.99	1.9	227
2014-01-04_13:55:25_838851	86.0	176.0	-218.0	13.98	2.0	227
2014-01-04_13:55:25_848641	308.0	-14.0	-246.0	13.95	2.1	227
2014-01-04_13:55:25_858439	192.0	0.0	-284.0	13.8	2.2	228
2014-01-04_13:55:25_868266	224.0	38.0	-256.0	13.12	2.3	228
2014-01-04_13:55:25_878058	-98.0	428.0	-126.0	13.76	2.4	229
2014-01-04_13:55:25_887775	314.0	54.0	-192.0	14.09	2.5	229
2014-01-04_13:55:25_897545	386.0	4.0	-144.0	13.65	2.6	229
2014-01-04_13:55:25_907401	246.0	46.0	-262.0	13.72	2.7	230
2014-01-04_13:55:25_917397	16.0	-192.0	-356.0	13.94	2.8	230
2014-01-04_13:55:25_927107	-376.0	228.0	-134.0	13.53	2.9	231
2014-01-04_13:55:25_936904	246.0	-62.0	-298.0	13.99	3.0	231
2014-01-04_13:55:25_946623	166.0	104.0	-246.0	13.72	3.1	231
2014-01-04_13:55:25_956387	218.0	64.0	-124.0	13.82	3.2	232
2014-01-04_13:55:25_966157	136.0	-106.0	-232.0	13.92	3.3	232
2014-01-04_13:55:25_975970	78.0	124.0	-178.0	13.98	3.4	232
2014-01-04_13:55:25_985779	206.0	0.0	-136.0	14.35	3.5	233
2014-01-04_13:55:25_995635	166.0	228.0	-272.0	13.6	3.6	233
2014-01-04_13:55:26_006187	12.0	-32.0	-188.0	13.82	3.7	234
2014-01-04_13:55:26_016035	-30.0	266.0	-204.0	13.87	3.8	234
2014-01-04_13:55:26_025809	100.0	306.0	-66.0	13.38	3.9	234
2014-01-04_13:55:26_035636	116.0	280.0	-260.0	13.36	4.0	235
2014-01-04_13:55:26_045401	0.0	30.0	14.0	13.87	4.1	235
2014-01-04_13:55:26_055173	126.0	140.0	-412.0	14.01	4.2	235
2014-01-04_13:55:26_064978	58.0	162.0	-106.0	13.79	4.3	236
2014-01-04_13:55:26_074838	78.0	112.0	-294.0	13.87	4.4	236
2014-01-04_13:55:26_084667	-208.0	174.0	-114.0	14.06	4.5	237
2014-01-04_13:55:26_094423	-104.0	352.0	-226.0	13.52	4.6	237
2014-01-04_13:55:26_104195	-16.0	-24.0	-216.0	13.48	4.7	237
2014-01-04_13:55:26_114012	26.0	232.0	-164.0	13.09	4.8	238
2014-01-04_13:55:26_123813	-6.0	4.0	-304.0	13.72	4.9	238
2014-01-04_13:55:26_133570	126.0	0.0	-182.0	13.72	5.0	239
2014-01-04_13:55:26_143327	0.0	254.0	-294.0	13.36	5.1	239
2014-01-04_13:55:26_153112	64.0	-20.0	-208.0	13.79	5.2	239
2014-01-04_13:55:26_162830	0.0	312.0	-354.0	13.95	5.3	240
2014-01-04_13:55:26_172693	148.0	116.0	-144.0	11.78	5.4	240
2014-01-04_13:55:26_182550	-152.0	380.0	-92.0	14.18	5.5	240
2014-01-04_13:55:26_192290	-116.0	-56.0	-94.0	13.74	5.6	241
2014-01-04_13:55:26_202526	106.0	208.0	-268.0	13.45	5.7	241
2014-01-04_13:55:26_212742	-16.0	126.0	-360.0	13.94	5.8	242
2014-01-04_13:55:26_222617	-2.0	196.0	42.0	14.04	5.9	242
2014-01-04_13:55:26_232391	168.0	190.0	-352.0	13.42	6.0	242
2014-01-04_13:55:26_242184	90.0	6.0	-146.0	13.96	6.1	243
2014-01-04_13:55:26_252157	-112.0	306.0	-376.0	13.94	6.2	243
2014-01-04_13:55:26_261976	176.0	228.0	-146.0	14.24	6.3	243
2014-01-04_13:55:26_271751	16.0	236.0	-256.0	13.7	6.4	244
2014-01-04_13:55:26_281553	-156.0	192.0	-336.0	13.5	6.5	244
2014-01-04_13:55:26_291370	24.0	-60.0	-104.0	13.29	6.6	245
2014-01-04_13:55:26_301174	72.0	200.0	-320.0	13.31	6.7	245
2014-01-04_13:55:26_311375	-98.0	110.0	-336.0	13.84	6.8	245
2014-01-04_13:55:26_321420	-148.0	18.0	-198.0	13.65	6.9	246
2014-01-04_13:55:26_331228	-28.0	90.0	-438.0	13.91	7.0	246
2014-01-04_13:55:26_341075	180.0	320.0	-428.0	13.89	7.1	246
2014-01-04_13:55:26_350886	18.0	36.0	-252.0	13.89	7.2	247
2014-01-04_13:55:26_360673	246.0	-72.0	-470.0	13.38	7.3	247
2014-01-04_13:55:26_370562	26.0	-2.0	-284.0	14.76	7.4	248
2014-01-04_13:55:26_380386	180.0	-20.0	-148.0	13.82	7.5	248
2014-01-04_13:55:26_390152	222.0	192.0	-130.0	13.42	7.6	248
2014-01-04_13:55:26_399946	-322.0	532.0	92.0	13.92	7.7	249
2014-01-04_13:55:26_409750	-140.0	14.0	-118.0	13.46	7.8	249
2014-01-04_13:55:26_419598	190.0	20.0	-552.0	13.92	7.9	250
2014-01-04_13:55:26_429950	-256.0	210.0	128.0	13.29	8.0	250
2014-01-04_13:55:26_439806	158.0	22.0	-34.0	14.69	8.1	250
2014-01-04_13:55:26_449508	-82.0	144.0	-324.0	13.82	8.2	251
2014-01-04_13:55:26_459398	-128.0	64.0	-448.0	14.11	8.3	251
2014-01-04_13:55:26_469341	-14.0	246.0	96.0	14.79	8.4	251
