datetime	x	y	z	d	speed	speed_real
2014-01-04_17:07:20_417690	17.0	135.0	-195.0	0.0	0.1	220
2014-01-04_17:07:20_426661	17.0	135.0	-195.0	0.0	0.2	220
2014-01-04_17:07:20_435004	37.0	123.0	-198.0	0.0	0.3	221
2014-01-04_17:07:20_443346	37.0	123.0	-198.0	0.0	0.4	221
2014-01-04_17:07:20_451661	37.0	123.0	-198.0	0.0	0.5	221
2014-01-04_17:07:20_459936	53.0	145.0	-256.0	0.0	0.6	222
2014-01-04_17:07:20_468343	53.0	145.0	-256.0	0.0	0.7	222
2014-01-04_17:07:20_476663	14.0	163.0	-251.0	0.0	0.8	223
2014-01-04_17:07:20_484978	14.0	163.0	-251.0	0.0	0.9	223
2014-01-04_17:07:20_493311	32.0	150.0	-235.0	0.0	1.0	223
2014-01-04_17:07:20_501545	32.0	150.0	-235.0	0.0	1.1	224
2014-01-04_17:07:20_509892	32.0	150.0	-235.0	0.0	1.2	224
2014-01-04_17:07:20_518187	4.0	145.0	-217.0	0.0	1.3	224
2014-01-04_17:07:20_526456	4.0	145.0	-217.0	0.0	1.4	225
2014-01-04_17:07:20_534684	14.0	135.0	-180.0	0.0	1.5	225
2014-01-04_17:07:20_543158	14.0	135.0	-180.0	0.0	1.6	226
2014-01-04_17:07:20_551525	4.0	138.0	-190.0	0.0	1.7	226
2014-01-04_17:07:20_560659	4.0	138.0	-190.0	0.0	1.8	226
2014-01-04_17:07:20_570660	47.0	143.0	-256.0	0.0	1.9	227
2014-01-04_17:07:20_579415	47.0	143.0	-256.0	0.0	2.0	227
2014-01-04_17:07:20_587637	47.0	143.0	-256.0	0.0	2.1	227
2014-01-04_17:07:20_596317	26.0	153.0	-256.0	0.0	2.2	228
2014-01-04_17:07:20_605360	26.0	153.0	-256.0	0.0	2.3	228
2014-01-04_17:07:20_613704	21.0	183.0	-242.0	0.0	2.4	229
2014-01-04_17:07:20_622008	21.0	183.0	-242.0	0.0	2.5	229
2014-01-04_17:07:20_630218	2.0	155.0	-237.0	0.0	2.6	229
2014-01-04_17:07:20_638468	2.0	155.0	-237.0	0.0	2.7	230
2014-01-04_17:07:20_646851	2.0	155.0	-237.0	0.0	2.8	230
2014-01-04_17:07:20_655135	42.0	135.0	-195.0	0.0	2.9	231
2014-01-04_17:07:20_663400	42.0	135.0	-195.0	0.0	3.0	231
2014-01-04_17:07:20_671658	6.0	159.0	-204.0	0.0	3.1	231
2014-01-04_17:07:20_679926	6.0	159.0	-204.0	0.0	3.2	232
2014-01-04_17:07:20_688183	9.0	125.0	-200.0	0.0	3.3	232
2014-01-04_17:07:20_696428	9.0	125.0	-200.0	0.0	3.4	232
2014-01-04_17:07:20_704670	9.0	125.0	-200.0	0.0	3.5	233
2014-01-04_17:07:20_712920	46.0	129.0	-200.0	0.0	3.6	233
2014-01-04_17:07:20_721196	46.0	129.0	-200.0	0.0	3.7	234
2014-01-04_17:07:20_729474	27.0	149.0	-229.0	0.0	3.8	234
2014-01-04_17:07:20_738030	27.0	149.0	-229.0	0.0	3.9	234
2014-01-04_17:07:20_746992	45.0	121.0	-233.0	0.0	4.0	235
2014-01-04_17:07:20_755258	45.0	121.0	-233.0	0.0	4.1	235
2014-01-04_17:07:20_763537	45.0	121.0	-233.0	0.0	4.2	235
2014-01-04_17:07:20_771819	49.0	134.0	-256.0	0.0	4.3	236
2014-01-04_17:07:20_780124	49.0	134.0	-256.0	0.0	4.4	236
2014-01-04_17:07:20_788484	18.0	139.0	-245.0	0.0	4.5	237
2014-01-04_17:07:20_796747	18.0	139.0	-245.0	0.0	4.6	237
2014-01-04_17:07:20_805066	65.0	148.0	-249.0	0.0	4.7	237
2014-01-04_17:07:20_813422	65.0	148.0	-249.0	0.0	4.8	238
2014-01-04_17:07:20_821734	65.0	148.0	-249.0	0.0	4.9	238
2014-01-04_17:07:20_830072	13.0	138.0	-236.0	0.0	5.0	239
2014-01-04_17:07:20_838372	13.0	138.0	-236.0	0.0	5.1	239
2014-01-04_17:07:20_846676	59.0	143.0	-200.0	0.0	5.2	239
2014-01-04_17:07:20_855024	59.0	143.0	-200.0	0.0	5.3	240
2014-01-04_17:07:20_863312	15.0	124.0	-176.0	0.0	5.4	240
2014-01-04_17:07:20_871521	15.0	124.0	-176.0	0.0	5.5	240
