datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-02-01_19:20:36_372993	303017.6875	18.0	-0.5628662109375	0.0086669921875	0.8070068359375	0.0	0	0	0	0	0
2014-02-01_19:20:36_406054	306301.1875	18.0	-0.558837890625	0.009033203125	0.8153076171875	0.0	0	0.0	0.0	35.365966796875	0.0
2014-02-01_19:20:36_439506	309656.59375	25.0	-0.563232421875	0.01318359375	0.8077392578125	0.0	137.58748728977815	4367.562954071978	4.334297377686497	31.743896484375	21.72892126670218
2014-02-01_19:20:36_472838	312980.890625	25.0	-0.5572509765625	0.01025390625	0.8115234375	0.0	257.14581559443576	12969.140709497962	3.574219139461343	33.4501953125	18.026501685961136
2014-02-01_19:20:36_506020	316355.796875	25.0	-0.5634765625	0.0081787109375	0.8134765625	0.0	381.88761941538934	25624.575690993595	3.7641812053413624	33.13916015625	19.115340545558286
2014-02-01_19:20:36_539530	319649.484375	25.0	-0.560302734375	0.0096435546875	0.817138671875	0.0	500.4479752540615	42460.69143661351	3.524167386429419	33.64208984375	18.09548864403864
2014-02-01_19:20:36_572529	322934.703125	25.0	-0.5653076171875	0.01171875	0.80810546875	0.0	619.8104774990398	62851.18505062611	3.6282657454206415	32.89794921875	18.83182162535937
2014-02-01_19:20:36_605842	326258.578125	25.0	-0.5618896484375	0.008056640625	0.818603515625	0.0	733.4322534907159	87107.27229540463	3.4355860601190362	33.072021484375	18.1223462488983
2014-02-01_19:20:36_638938	329571.390625	25.0	-0.56494140625	0.0115966796875	0.8134765625	0.0	846.4378983071432	115123.4161399345	3.414183658752748	33.098876953125	18.306796244993798
2014-02-01_19:20:36_671886	332863.09375	25.0	-0.558349609375	0.0125732421875	0.8067626953125	0.0	955.5538880375055	146626.13351760068	3.3097528376338645	32.968017578125	18.11058091214908
2014-02-01_19:20:36_704981	336172.203125	25.0	-0.5638427734375	0.0084228515625	0.8118896484375	0.0	1063.2222964632417	181632.51996804815	3.2701305124708244	32.9248046875	18.273299991680926
2014-02-01_19:20:36_737835	339457.796875	25.0	-0.560302734375	0.0128173828125	0.813232421875	0.0	1168.8175924717452	220238.31393423525	3.1969719303040165	33.02978515625	18.30412455010961
2014-02-01_19:20:36_770480	342721.984375	25.0	-0.5635986328125	0.010498046875	0.807373046875	0.0	1270.97571570133	261549.05855300114	3.1430199330622717	32.503173828125	18.457687822411504
2014-02-01_19:20:36_803421	346016.5	25.0	-0.5628662109375	0.010009765625	0.81591796875	0.0	1370.3052261107348	306415.8491985487	3.033685834503414	32.7421875	18.36961818711363
2014-02-01_19:20:36_836508	349324.578125	25.0	-0.5643310546875	0.0093994140625	0.8143310546875	0.0	1469.790104580678	354780.7709919319	3.023304587469393	32.906005859375	18.811309657724355
2014-02-01_19:20:36_869330	352632.0	25.0	-0.560546875	0.010498046875	0.81201171875	0.0	1565.9507931446287	406414.71051090996	2.9163551712087665	32.972900390625	18.802518040467397
2014-02-01_19:20:36_902279	355901.6875	25.0	-0.5645751953125	0.0103759765625	0.8126220703125	0.0	1662.170085256748	460817.91074034735	2.939768769095431	32.730224609375	19.4732399614063
2014-02-01_19:20:36_935307	359226.171875	25.0	-0.56298828125	0.0087890625	0.81298828125	0.0	1752.5882663469672	518532.23405729333	2.7456935148128974	32.930908203125	19.089048741272116
2014-02-01_19:20:36_968296	362524.296875	25.0	-0.5628662109375	0.010986328125	0.80859375	0.0	1844.4197407102115	579228.3232345566	2.7905551482802906	32.907958984375	19.929500947818042
2014-02-01_19:20:37_001170	365812.484375	25.0	-0.5615234375	0.0089111328125	0.8128662109375	0.0	1934.3261673378906	642733.8191702897	2.738477214850149	32.830810546875	20.31315688268743
2014-02-01_19:20:37_034150	369088.890625	25.0	-0.5645751953125	0.008544921875	0.8092041015625	0.0	2020.909188286815	709104.6016208587	2.6363471413890314	32.842041015625	20.474872641982426
2014-02-01_19:20:37_067528	372426.390625	25.0	-0.5611572265625	0.010498046875	0.8125	0.0	2106.540522744033	779338.3906706673	2.5683631552734587	33.3408203125	20.84585373534837
2014-02-01_19:20:37_100294	375703.0	25.0	-0.5634765625	0.01318359375	0.8076171875	0.0	2194.8675311815364	851206.9059085912	2.697510617884226	32.743896484375	22.219108901625198
2014-02-01_19:20:37_133283	379008.1875	25.0	-0.5587158203125	0.01123046875	0.81005859375	0.0	2275.9081635463363	925715.6718243007	2.475427347523922	32.738037109375	21.86188427221725
2014-02-01_19:20:37_166363	382309.984375	25.0	-0.5626220703125	0.0133056640625	0.807861328125	0.0	2355.7953539811288	1003275.7477203986	2.426478699182889	32.923095703125	22.400730508516546
2014-02-01_19:20:37_199427	385616.1875	25.0	-0.562744140625	0.0096435546875	0.8167724609375	0.0	2433.069631125176	1083520.7126785773	2.3429968108817603	32.98095703125	22.793498144307094
2014-02-01_19:20:37_232587	388962.6875	25.0	-0.5615234375	0.01123046875	0.810791015625	0.0	2513.704844947985	1166430.6274362989	2.4447393083459206	32.983154296875	24.139373300587387
2014-02-01_19:20:37_265562	392256.6875	25.0	-0.560302734375	0.007568359375	0.8133544921875	0.0	2591.50222232294	1252232.380946578	2.349743077615995	33.10888671875	24.530189419778054
2014-02-01_19:20:37_298609	395534.796875	25.0	-0.564453125	0.0093994140625	0.813232421875	0.0	2668.2317958616313	1340108.1457898745	2.3297923854651694	32.93408203125	25.316866564810756
2014-02-01_19:20:37_331658	398839.40625	25.0	-0.575927734375	0.0076904296875	0.8135986328125	0.0	2743.2409192627433	1430154.8950173636	2.2851252088192333	32.824951171875	26.001499086196077
2014-02-01_19:20:37_364693	402143.6875	25.0	-0.565185546875	0.0113525390625	0.8087158203125	0.0	2815.588063805387	1522861.0190957605	2.1972632191203627	32.926025390625	26.496485092939956
2014-02-01_19:20:37_397726	405472.890625	25.0	-0.5595703125	0.0081787109375	0.815673828125	0.0	2888.603942602633	1618176.4864947842	2.2127988365556925	32.9970703125	27.53461944198657
2014-02-01_19:20:37_430734	408747.59375	25.0	-0.562255859375	0.010498046875	0.8175048828125	0.0	2959.204177532785	1715827.3345055366	2.1394643712371706	32.9990234375	28.1515156189945
2014-02-01_19:20:37_463868	412061.0	25.0	-0.5616455078125	0.0135498046875	0.8150634765625	0.0	3026.918881740061	1815340.2487182114	2.059701681516433	32.8759765625	28.75460278293829
2014-02-01_19:20:37_497011	415375.09375	25.0	-0.5618896484375	0.0081787109375	0.813720703125	0.0	3092.3142560993856	1917432.6717011372	1.9807841023433879	33.014892578125	29.387478654338253
2014-02-01_19:20:37_529950	418669.296875	25.0	-0.564208984375	0.00830078125	0.815673828125	0.0	3156.6868263678734	2020905.8756485565	1.9638325362886735	32.779052734375	30.343890120565725
2014-02-01_19:20:37_563108	421984.984375	25.0	-0.5684814453125	0.011474609375	0.810791015625	0.0	3219.851304669357	2127418.808357902	1.9094416301800539	33.080078125	31.143381364946222
2014-02-01_19:20:37_596296	425303.984375	25.0	-0.560791015625	0.009521484375	0.813232421875	0.0	3282.4173923007734	2235892.4456190914	1.893252769934113	33.046875	32.153430045091554
2014-02-01_19:20:37_629407	428618.1875	25.0	-0.566650390625	0.0107421875	0.811767578125	0.0	3344.5934639964444	2346806.2198870517	1.8749130518984363	33.162109375	33.17708680476235
2014-02-01_19:20:37_662450	432006.5	25.0	-0.5640869140625	0.011962890625	0.811279296875	0.0	3404.7314010067707	2458712.6589308353	1.8296849071456454	32.867919921875	34.07602426513726
2014-02-01_19:20:37_696143	435288.59375	25.0	-0.5618896484375	0.0087890625	0.8101806640625	0.0	3462.0479507321925	2575495.0757298623	1.699165413415124	33.732177734375	34.596982619447466
2014-02-01_19:20:37_729198	438594.1875	25.0	-0.5621337890625	0.0118408203125	0.8177490234375	0.0	3523.281933105162	2691484.682416296	1.8600337560416684	32.9208984375	36.56734379768182
2014-02-01_19:20:37_762016	441875.59375	25.0	-0.5780029296875	0.0125732421875	0.8123779296875	0.0	3579.414674225233	2808831.9823916345	1.712202643877561	32.783935546875	37.007274510726674
2014-02-01_19:20:37_795252	445199.296875	25.0	-0.5611572265625	0.0113525390625	0.814208984375	0.0	3634.8794449292122	2928945.4022526243	1.678478184893349	33.044677734375	38.04533289148591
2014-02-01_19:20:37_828195	448518.390625	25.0	-0.5623779296875	0.0133056640625	0.813720703125	0.0	3626.2190341563737	3048955.014951144	-0.26168359085511356	33.094970703125	29.543754098651508
2014-02-01_19:20:37_861035	451777.6875	25.0	-0.5621337890625	0.0091552734375	0.8104248046875	0.0	3681.2099599163225	3169794.1470704186	1.675228380593882	32.825927734375	40.44220436966523
2014-02-01_19:20:37_894055	455080.078125	25.0	-0.5640869140625	0.0111083984375	0.8135986328125	0.0	3734.5556640494906	3291788.112501445	1.6330521007276206	32.666259765625	41.456597195057505
2014-02-01_19:20:37_927059	458379.890625	25.0	-0.5621337890625	0.008544921875	0.8133544921875	0.0	3785.972582417326	3416880.491752918	1.55615429475272	33.041015625	42.32817364953451
2014-02-01_19:20:37_959964	461670.390625	25.0	-0.56201171875	0.009765625	0.8145751953125	0.0	3839.5379776313066	3542997.5032393667	1.6307583472433256	32.846923828125	43.96772056637343
2014-02-01_19:20:37_992954	464969.484375	25.0	-0.5592041015625	0.0101318359375	0.8126220703125	0.0	3887.8325235340117	3670607.8225659006	1.4713630313030799	32.822998046875	44.4516766345278
2014-02-01_19:20:38_026048	468279.1875	25.0	-0.5653076171875	0.009521484375	0.8114013671875	0.0	3935.806656382004	3800012.8406392103	1.4591158380760376	32.87890625	45.68928826241049
2014-02-01_19:20:38_059063	471580.59375	25.0	-0.561279296875	0.012451171875	0.8089599609375	0.0	3983.773462875219	3931788.5972158797	1.4501065732478864	33.078125	46.966796184685755
2014-02-01_19:20:38_091865	474861.09375	25.0	-0.562255859375	0.0106201171875	0.8082275390625	0.0	4030.5585584212095	4064293.209823977	1.4231207770643441	32.875	48.16159183940361
