datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	asin	angle	angle_rad	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-01_23:28:39_472095	303324.609375	18.0	72.0	101.0	-339.0	-4.32824427480916	-1.366412213740458	0.7022900763358778	-0.800048828125	-0.126953125	1.3221435546875	0.0	0.0	0.0	0	0	0	0	0	0.005	1e-05	1e-05	0	0
2014-02-01_23:28:39_539621	310028.515625	18.0	34.0	124.0	-260.0	-5.137404580152672	-2.7786259541984735	-2.900763358778626	-0.175048828125	0.1563720703125	0.823974609375	0.0	0.0	-14.87	-0.862177201975395	-0.030082944939825367	0.862177201975395	0.06017032814225502	12.354087979189512	0.005	1e-05	1e-05	0.069788818359375	0.004435028592950293
2014-02-01_23:28:39_606603	316750.296875	18.01	61.0	25.0	-219.0	-3.984732824427481	0.8778625954198473	1.633587786259542	-0.21875	0.138671875	0.26708984375	0.0	0.0	-2.87	-1.2520311747799886	-0.043685665554081946	1.2520311747799886	0.14376969682274288	5.838672411854063	0.005	1e-05	1e-05	0.06677099609375	0.006319980294986711
2014-02-01_23:28:39_673775	323443.890625	18.03	50.0	129.0	-298.0	-2.83206106870229	3.66412213740458	-1.1145038167938932	-0.6834716796875	-0.0274658203125	1.19921875	0.0	0.0	-15.54	-3.4739780458252496	-0.12121346984735692	3.4739780458252496	0.37703680567418374	33.09079744250307	0.005	1e-05	1e-05	0.06714697265625	0.01770456857160802
2014-02-01_23:28:39_740716	330160.5	18.05	-45.0	33.0	-90.0	-5.679389312977099	4.786259541984733	-2.2290076335877864	-0.3651123046875	0.1923828125	1.106689453125	0.0	0.0	-3.79	-4.536773996350045	-0.15829637112177408	4.536773996350045	0.6800669474923997	15.911503069749015	0.005	1e-05	1e-05	0.066794189453125	0.022849785681922644
2014-02-01_23:28:39_807670	336854.703125	18.08	108.0	99.0	-197.0	-1.9694656488549618	1.8473282442748091	-0.16793893129770993	-0.297119140625	0.240478515625	1.39697265625	0.0	0.0	-11.67	-5.647635025983175	-0.19705635122062717	5.647635025983175	1.0570920864425621	16.640104363929694	0.005	1e-05	1e-05	0.066758056640625	0.028415147094419595
2014-02-01_23:28:39_874846	343572.8125	18.12	165.0	105.0	-320.0	-3.0	4.129770992366412	-1.5114503816793894	-0.173828125	0.0830078125	-0.0821533203125	0.0	0.0	-12.42	-7.214768418407507	-0.25173651145874065	7.214768418407507	1.5391323242335555	23.455520142692425	0.005	1e-05	1e-05	0.06681298828125	0.03632378861670679
2014-02-01_23:28:39_941203	350187.09375	18.16	-49.0	18.0	-120.0	-4.320610687022901	7.458015267175573	-1.633587786259542	-0.697265625	-0.1058349609375	1.420166015625	0.0	0.0	-2.07	-8.312159277099871	-0.2900264925715238	8.312159277099871	2.096469097637537	16.36656334548472	0.005	1e-05	1e-05	0.06705078125	0.04174542670993058
2014-02-01_23:28:40_008526	356919.390625	18.22	150.0	195.0	-305.0	-5.236641221374046	10.01526717557252	-0.40458015267175573	-0.8095703125	-0.3076171875	1.251708984375	0.0	0.0	-25.64	-12.183696491664907	-0.42511153146074343	12.183696491664907	2.9033802056413003	58.45703933254834	0.005	1e-05	1e-05	0.066228759765625	0.061532086653706436
2014-02-01_23:28:40_075752	363642.09375	18.28	8.0	21.0	-224.0	-0.42748091603053434	7.702290076335878	-2.7938931297709924	-0.248046875	0.123291015625	1.1790771484375	0.0	0.0	-2.41	-12.875133001325421	-0.44923702028351087	12.875133001325421	3.76855079454555	10.289689846168116	0.005	1e-05	1e-05	0.067197021484375	0.06451624741303426
2014-02-01_23:28:40_142717	370366.90625	18.36	146.0	200.0	-371.0	-5.076335877862595	7.847328244274809	0.183206106870229	-0.1739501953125	0.0943603515625	-0.0428466796875	0.0	0.0	-26.58	-15.943170524974498	-0.5562864802852232	15.943170524974498	4.838448080238846	45.718636798728916	0.005	1e-05	1e-05	0.06710693359375	0.08022142347366217
2014-02-01_23:28:40_209876	377054.59375	18.45	19.0	149.0	-93.0	-3.8625954198473282	2.427480916030534	0.7022900763358778	-0.4976806640625	-0.0858154296875	0.737060546875	0.0	0.0	-18.3	-16.702626045949806	-0.582785277248772	16.702626045949806	5.956255832763701	11.348017167290585	0.005	1e-05	1e-05	0.066924072265625	0.08368617295974957
2014-02-01_23:28:40_276567	383723.40625	18.52	112.0	30.0	-271.0	-5.977099236641221	-0.22900763358778625	-0.1984732824427481	-0.747802734375	-0.1865234375	1.2401123046875	0.0	0.0	-3.45	-15.327676637626544	-0.534810768933236	15.327676637626544	6.982510393185061	-20.535626087958146	0.005	1e-05	1e-05	0.066954345703125	0.07650285203118498
2014-02-01_23:28:40_343482	390414.703125	18.59	30.0	-10.0	-180.0	-2.7251908396946565	-2.6717557251908395	1.213740458015267	-0.301513671875	0.1370849609375	1.1822509765625	0.0	0.0	1.15	-13.10743069781761	-0.45734231325253355	13.10743069781761	7.854077733238187	-33.39009902135919	0.005	1e-05	1e-05	0.066494140625	0.06528179327620684
2014-02-01_23:28:40_410572	397124.296875	18.65	34.0	195.0	-235.0	-2.816793893129771	-8.053435114503817	2.236641221374046	-0.1390380859375	0.1651611328125	0.334228515625	0.0	0.0	-25.64	-12.625470793349546	-0.4405258476395515	12.625470793349546	8.697838932722643	-7.211721398358978	0.005	1e-05	1e-05	0.066830078125	0.06314221514209137
2014-02-01_23:28:40_477477	403815.203125	18.7	97.0	-25.0	-313.0	-3.816793893129771	-10.099236641221374	1.3893129770992367	-0.455322265625	-0.040771484375	0.8443603515625	0.0	0.0	2.87	-8.889206076339663	-0.3101607144570713	8.889206076339663	9.294767784609265	-55.63883689034004	0.005	1e-05	1e-05	0.067152099609375	0.04398258969064101
2014-02-01_23:28:40_544352	410501.890625	18.74	130.0	128.0	-402.0	-4.290076335877862	-8.305343511450381	0.22137404580152673	-0.495849609375	0.1407470703125	1.2030029296875	0.0	0.0	-15.41	-7.75772166665073	-0.2706811467777645	7.75772166665073	9.811322954647267	-16.992843416658854	0.005	1e-05	1e-05	0.0665859375	0.038716793128633534
2014-02-01_23:28:40_611132	417180.5	18.76	-16.0	87.0	-209.0	-0.03816793893129771	-10.213740458015268	1.3435114503816794	-0.2568359375	0.2684326171875	1.3485107421875	0.0	0.0	-10.19	-5.802178552239256	-0.20244865848706406	5.802178552239256	10.198665119076674	-29.292990431681424	0.005	1e-05	1e-05	0.066758056640625	0.028819949508070233
2014-02-01_23:28:40_678060	423872.90625	18.78	141.0	129.0	-349.0	-2.198473282442748	-13.389312977099237	0.4198473282442748	-0.1929931640625	0.116943359375	0.0543212890625	0.0	0.0	-15.54	-3.8965321769740995	-0.1359571590011898	3.8965321769740995	10.45854840419167	-28.57210465024353	0.005	1e-05	1e-05	0.066696044921875	0.01930152532240998
2014-02-01_23:28:40_745351	430602.0	18.79	-17.0	79.0	12.0	-2.3893129770992365	-9.98473282442748	0.8702290076335878	-0.712890625	-0.425537109375	1.2332763671875	0.0	0.0	-9.21	-2.2792304022339644	-0.07952653182951724	2.2792304022339644	10.610700944859161	-24.227024789749567	0.005	1e-05	1e-05	0.066756103515625	0.011259988772720919
2014-02-01_23:28:40_811886	437255.5	18.81	134.0	172.0	-265.0	-6.038167938931298	-7.305343511450381	1.4580152671755726	-0.392822265625	0.1517333984375	1.23388671875	0.0	0.0	-21.75	-2.645902740652311	-0.09232040267453981	2.645902740652311	10.78817732588334	5.466526529016381	0.005	1e-05	1e-05	0.067075927734375	0.013392060741810551
2014-02-01_23:28:40_878531	443920.40625	18.82	68.0	68.0	-156.0	-5.267175572519084	-6.114503816793893	1.465648854961832	0.04443359375	0.4830322265625	0.189453125	0.0	0.0	-7.89	-1.859154392434632	-0.06486930887769128	1.859154392434632	10.911870553240353	-11.82511507366425	0.005	1e-05	1e-05	0.066531982421875	0.009286639516968922
2014-02-01_23:28:40_945502	450642.703125	18.82	-6.0	32.0	-190.0	-3.282442748091603	-6.198473282442748	-0.12213740458015267	-0.4744873046875	-0.1256103515625	1.2830810546875	0.0	0.0	-3.68	-0.7104257941836764	-0.024788059811014528	0.7104257941836764	10.959172145669497	-17.2528319831179	0.005	1e-05	1e-05	0.06658203125	0.003489192372543898
2014-02-01_23:28:41_012254	457300.09375	18.82	-80.0	24.0	-228.0	-6.068702290076335	-2.4885496183206106	-2.1755725190839694	-0.6500244140625	-0.3427734375	1.1702880859375	0.0	0.0	-2.76	-0.37988227410446773	-0.01325478974544549	0.37988227410446773	10.98450461737688	-4.956785328673139	0.005	1e-05	1e-05	0.06668505859375	0.001959688563409376
2014-02-01_23:28:41_078790	463946.390625	18.83	32.0	73.0	-259.0	-1.916030534351145	-3.480916030534351	0.33587786259541985	-0.146240234375	0.2335205078125	1.191650390625	0.0	0.0	-8.49	-0.4417894650023522	-0.015414845254792472	0.4417894650023522	11.014001614278714	0.9272111611088821	0.005	1e-05	1e-05	0.06676708984375	0.002328359452765637
2014-02-01_23:28:41_145660	470633.203125	18.83	52.0	116.0	-354.0	-5.786259541984733	-3.1908396946564888	1.2748091603053435	-0.28564453125	-0.1708984375	0.6099853515625	0.0	0.0	-13.83	-1.098517468029972	-0.038329290580250246	1.098517468029972	11.086817820868658	9.907508463506028	0.005	1e-05	1e-05	0.066285888671875	0.005702530602993607
2014-02-01_23:28:41_212320	477307.203125	18.85	115.0	149.0	-378.0	-5.816793893129771	-0.2824427480916031	-0.6641221374045801	-0.5916748046875	-0.2120361328125	1.45703125	0.0	0.0	-18.3	-2.7579314683946077	-0.09622929059297305	2.7579314683946077	11.270661963478634	24.89364102510089	0.005	1e-05	1e-05	0.06666015625	0.014151300371858834
2014-02-01_23:28:41_279281	484027.109375	18.86	36.0	53.0	-259.0	-2.053435114503817	2.786259541984733	-1.5038167938931297	-0.262451171875	0.2288818359375	1.315185546875	0.0	0.0	-6.12	-3.6931254844648587	-0.12885992618509626	3.6931254844648587	11.51680571143554	14.031592849040267	0.005	1e-05	1e-05	0.066649169921875	0.01872111140792905
2014-02-01_23:28:41_346038	490670.8125	18.89	119.0	104.0	-409.0	-4.3893129770992365	3.3206106870229006	0.007633587786259542	0.0023193359375	0.290283203125	-0.18701171875	0.0	0.0	-12.3	-5.26812886749881	-0.183814684839456	5.26812886749881	11.868464888819554	23.594779611022958	0.005	1e-05	1e-05	0.066752197265625	0.026695276782492474
2014-02-01_23:28:41_412548	497351.0	18.92	-28.0	53.0	-73.0	-2.8244274809160306	5.5038167938931295	-1.3206106870229009	-0.3441162109375	-0.151611328125	0.7744140625	0.0	0.0	-6.12	-6.533715296625788	-0.22797331809580557	6.533715296625788	12.302984073515884	19.0301871641591	0.005	1e-05	1e-05	0.066504150390625	0.032981908195505685
2014-02-01_23:28:41_479985	504065.40625	18.97	121.0	121.0	-325.0	-7.595419847328245	9.770992366412214	-2.0381679389312977	-0.5421142578125	0.072509765625	1.418212890625	0.0	0.0	-14.48	-9.42515138753409	-0.3288608299907219	9.42515138753409	12.930301992563962	43.44244290924179	0.005	1e-05	1e-05	0.066557861328125	0.04768948438668851
