datetime	x	y	z	d	speed	speed_real
2014-01-04_16:45:39_010370	-72.0	182.0	-274.0	0.0	0.1	220
2014-01-04_16:45:39_020624	100.0	64.0	-308.0	0.0	0.2	220
2014-01-04_16:45:39_029301	-60.0	172.0	-96.0	0.0	0.3	221
2014-01-04_16:45:39_037547	230.0	174.0	-304.0	0.0	0.4	221
2014-01-04_16:45:39_045853	166.0	80.0	-288.0	0.0	0.5	221
2014-01-04_16:45:39_054135	252.0	88.0	-290.0	0.0	0.6	222
2014-01-04_16:45:39_062373	24.0	56.0	-232.0	0.0	0.7	222
2014-01-04_16:45:39_070665	72.0	68.0	-202.0	0.0	0.8	223
2014-01-04_16:45:39_078916	-16.0	102.0	-262.0	0.0	0.9	223
2014-01-04_16:45:39_087149	74.0	132.0	-210.0	0.0	1.0	223
2014-01-04_16:45:39_095364	-178.0	98.0	-254.0	0.0	1.1	224
2014-01-04_16:45:39_103606	124.0	74.0	-286.0	0.0	1.2	224
2014-01-04_16:45:39_111809	68.0	134.0	-284.0	0.0	1.3	224
2014-01-04_16:45:39_120130	-18.0	166.0	-204.0	0.0	1.4	225
2014-01-04_16:45:39_128392	-66.0	132.0	-322.0	0.0	1.5	225
2014-01-04_16:45:39_136571	154.0	120.0	-242.0	0.0	1.6	226
2014-01-04_16:45:39_145671	-34.0	56.0	-168.0	0.0	1.7	226
2014-01-04_16:45:39_154729	214.0	80.0	-240.0	0.0	1.8	226
2014-01-04_16:45:39_162988	124.0	68.0	-226.0	0.0	1.9	227
2014-01-04_16:45:39_171286	250.0	16.0	-152.0	0.0	2.0	227
2014-01-04_16:45:39_179617	0.0	82.0	-160.0	0.0	2.1	227
2014-01-04_16:45:39_187949	-310.0	192.0	-110.0	0.0	2.2	228
2014-01-04_16:45:39_196199	210.0	44.0	-244.0	0.0	2.3	228
2014-01-04_16:45:39_204458	168.0	220.0	-154.0	0.0	2.4	229
2014-01-04_16:45:39_212672	-350.0	208.0	-196.0	0.0	2.5	229
2014-01-04_16:45:39_220950	24.0	180.0	-210.0	0.0	2.6	229
2014-01-04_16:45:39_229207	150.0	-16.0	-254.0	0.0	2.7	230
2014-01-04_16:45:39_237442	-34.0	264.0	-50.0	0.0	2.8	230
2014-01-04_16:45:39_245671	-142.0	168.0	-254.0	0.0	2.9	231
2014-01-04_16:45:39_253858	8.0	154.0	-202.0	0.0	3.0	231
2014-01-04_16:45:39_262133	-160.0	138.0	-128.0	0.0	3.1	231
2014-01-04_16:45:39_270375	302.0	154.0	-240.0	0.0	3.2	232
