datetime	x	y	z	d	speed	speed_real
2014-01-05_19:33:30_905322	0.0	0.0	0.0	0.0	0.2	220
2014-01-05_19:33:31_008909	0.0	0.0	0.0	0.0	0.4	221
2014-01-05_19:33:31_112273	0.0	0.0	0.0	0.0	0.6	222
2014-01-05_19:33:31_215695	117.0	158.0	-175.0	0.0	0.8	223
2014-01-05_19:33:31_319405	117.0	158.0	-175.0	0.0	1.0	223
2014-01-05_19:33:31_422817	117.0	158.0	-175.0	0.0	1.2	224
2014-01-05_19:33:31_526362	127.0	168.0	-186.0	0.0	1.4	225
2014-01-05_19:33:31_629785	127.0	168.0	-186.0	0.0	1.6	226
2014-01-05_19:33:31_733186	127.0	168.0	-186.0	0.0	1.8	226
2014-01-05_19:33:31_836596	86.0	158.0	-189.0	0.0	2.0	227
2014-01-05_19:33:31_939942	86.0	158.0	-189.0	0.0	2.2	228
2014-01-05_19:33:32_043359	86.0	158.0	-189.0	0.0	2.4	229
2014-01-05_19:33:32_146770	72.0	131.0	-186.0	0.0	2.6	229
2014-01-05_19:33:32_250186	72.0	131.0	-186.0	0.0	2.8	230
2014-01-05_19:33:32_353593	72.0	131.0	-186.0	0.0	3.0	231
2014-01-05_19:33:32_457006	129.0	159.0	-202.0	0.0	3.2	232
2014-01-05_19:33:32_560442	129.0	159.0	-202.0	0.0	3.4	232
2014-01-05_19:33:32_663845	129.0	159.0	-202.0	0.0	3.6	233
2014-01-05_19:33:32_767284	143.0	194.0	-200.0	0.0	3.8	234
2014-01-05_19:33:32_870703	143.0	194.0	-200.0	0.0	4.0	235
2014-01-05_19:33:32_974148	143.0	194.0	-200.0	0.0	4.2	235
2014-01-05_19:33:33_077567	128.0	173.0	-189.0	0.0	4.4	236
2014-01-05_19:33:33_180976	128.0	173.0	-189.0	0.0	4.6	237
2014-01-05_19:33:33_284399	128.0	173.0	-189.0	0.0	4.8	238
2014-01-05_19:33:33_387803	127.0	167.0	-192.0	0.0	5.0	239
2014-01-05_19:33:33_491194	127.0	167.0	-192.0	0.0	5.2	239
2014-01-05_19:33:33_594600	127.0	167.0	-192.0	0.0	5.4	240
2014-01-05_19:33:33_698128	116.0	136.0	-181.0	0.0	5.6	241
2014-01-05_19:33:33_801561	116.0	136.0	-181.0	0.0	5.8	242
2014-01-05_19:33:33_905032	116.0	136.0	-181.0	0.0	6.0	242
2014-01-05_19:33:34_008484	131.0	165.0	-185.0	0.0	6.2	243
2014-01-05_19:33:34_111947	131.0	165.0	-185.0	0.0	6.4	244
2014-01-05_19:33:34_215387	131.0	165.0	-185.0	0.0	6.6	245
2014-01-05_19:33:34_318813	121.0	162.0	-195.0	0.0	6.8	245
2014-01-05_19:33:34_422250	121.0	162.0	-195.0	0.0	7.0	246
2014-01-05_19:33:34_525660	121.0	162.0	-195.0	0.0	7.2	247
2014-01-05_19:33:34_629117	175.0	206.0	-219.0	0.0	7.4	248
2014-01-05_19:33:34_732529	175.0	206.0	-219.0	0.0	7.6	248
2014-01-05_19:33:34_835939	175.0	206.0	-219.0	0.0	7.8	249
2014-01-05_19:33:34_939371	136.0	155.0	-214.0	0.0	8.0	250
2014-01-05_19:33:35_042777	136.0	155.0	-214.0	0.0	8.2	251
2014-01-05_19:33:35_146213	136.0	155.0	-214.0	0.0	8.4	251
2014-01-05_19:33:35_249713	132.0	219.0	-175.0	0.0	8.6	252
2014-01-05_19:33:35_353202	132.0	219.0	-175.0	0.0	8.8	253
2014-01-05_19:33:35_456643	132.0	219.0	-175.0	0.0	9.0	254
2014-01-05_19:33:35_560119	128.0	153.0	-163.0	0.0	9.2	254
2014-01-05_19:33:35_663499	128.0	153.0	-163.0	0.0	9.4	255
2014-01-05_19:33:35_766943	128.0	153.0	-163.0	0.0	9.6	256
2014-01-05_19:33:35_870391	43.0	153.0	-209.0	0.0	9.8	257
2014-01-05_19:33:35_973809	43.0	153.0	-209.0	0.0	10.0	258
2014-01-05_19:33:36_077214	43.0	153.0	-209.0	0.0	10.2	258
2014-01-05_19:33:36_180624	90.0	139.0	-152.0	0.0	10.4	259
2014-01-05_19:33:36_284050	90.0	139.0	-152.0	0.0	10.6	260
2014-01-05_19:33:36_387508	90.0	139.0	-152.0	0.0	10.8	261
2014-01-05_19:33:36_490924	180.0	147.0	-189.0	0.0	11.0	261
2014-01-05_19:33:36_594349	180.0	147.0	-189.0	0.0	11.2	262
2014-01-05_19:33:36_697763	180.0	147.0	-189.0	0.0	11.4	263
2014-01-05_19:33:36_801254	158.0	157.0	-163.0	0.0	11.6	264
2014-01-05_19:33:36_904713	158.0	157.0	-163.0	0.0	11.8	264
2014-01-05_19:33:37_008230	158.0	157.0	-163.0	0.0	12.0	265
2014-01-05_19:33:37_111655	152.0	196.0	-194.0	0.0	12.2	266
2014-01-05_19:33:37_215549	152.0	196.0	-194.0	0.0	12.4	267
2014-01-05_19:33:37_319988	152.0	196.0	-194.0	0.0	12.6	267
2014-01-05_19:33:37_423395	103.0	185.0	-175.0	0.0	12.8	268
2014-01-05_19:33:37_526900	103.0	185.0	-175.0	0.0	13.0	269
2014-01-05_19:33:37_630304	103.0	185.0	-175.0	0.0	13.2	270
2014-01-05_19:33:37_733711	163.0	130.0	-156.0	0.0	13.4	270
2014-01-05_19:33:37_837129	163.0	130.0	-156.0	0.0	13.6	271
2014-01-05_19:33:37_940506	163.0	130.0	-156.0	0.0	13.8	272
2014-01-05_19:33:38_043928	86.0	161.0	-140.0	0.0	14.0	273
2014-01-05_19:33:38_147344	86.0	161.0	-140.0	0.0	14.2	273
2014-01-05_19:33:38_250757	86.0	161.0	-140.0	0.0	14.4	274
2014-01-05_19:33:38_354175	86.0	179.0	-200.0	0.0	14.6	275
2014-01-05_19:33:38_457593	86.0	179.0	-200.0	0.0	14.8	276
2014-01-05_19:33:38_561008	86.0	179.0	-200.0	0.0	15.0	276
2014-01-05_19:33:38_664418	86.0	179.0	-200.0	0.0	15.2	277
2014-01-05_19:33:38_767909	69.0	168.0	-179.0	0.0	15.4	278
2014-01-05_19:33:38_871332	69.0	168.0	-179.0	0.0	15.6	279
2014-01-05_19:33:38_974829	69.0	168.0	-179.0	0.0	15.8	280
2014-01-05_19:33:39_078251	19.0	165.0	-84.0	0.0	16.0	280
2014-01-05_19:33:39_181662	19.0	165.0	-84.0	0.0	16.2	281
2014-01-05_19:33:39_285084	19.0	165.0	-84.0	0.0	16.4	282
2014-01-05_19:33:39_388530	-1.0	124.0	-174.0	0.0	16.6	283
2014-01-05_19:33:39_491956	-1.0	124.0	-174.0	0.0	16.8	283
2014-01-05_19:33:39_595354	-1.0	124.0	-174.0	0.0	17.0	284
2014-01-05_19:33:39_698765	125.0	166.0	-184.0	0.0	17.2	285
2014-01-05_19:33:39_802196	125.0	166.0	-184.0	0.0	17.4	286
2014-01-05_19:33:39_905654	125.0	166.0	-184.0	0.0	17.6	286
2014-01-05_19:33:40_009132	160.0	66.0	-199.0	0.0	17.8	287
2014-01-05_19:33:40_112585	160.0	66.0	-199.0	0.0	18.0	288
2014-01-05_19:33:40_215997	160.0	66.0	-199.0	0.0	18.2	289
2014-01-05_19:33:40_319501	153.0	172.0	-21.0	0.0	18.4	289
2014-01-05_19:33:40_423022	153.0	172.0	-21.0	0.0	18.6	290
2014-01-05_19:33:40_526471	153.0	172.0	-21.0	0.0	18.8	291
2014-01-05_19:33:40_629894	287.0	113.0	-363.0	0.0	19.0	292
