datetime	x	y	z	d	speed	speed_real
2014-01-04_16:44:59_205211	-20.0	192.0	-148.0	0.0	0.1	220
2014-01-04_16:44:59_214038	-50.0	196.0	-156.0	0.0	0.2	220
2014-01-04_16:44:59_222517	80.0	190.0	-160.0	0.0	0.3	221
2014-01-04_16:44:59_230952	178.0	152.0	-182.0	0.0	0.4	221
2014-01-04_16:44:59_239246	-10.0	86.0	-190.0	0.0	0.5	221
2014-01-04_16:44:59_247523	-132.0	128.0	-206.0	0.0	0.6	222
2014-01-04_16:44:59_255821	-84.0	220.0	-290.0	0.0	0.7	222
2014-01-04_16:44:59_264142	160.0	218.0	-162.0	0.0	0.8	223
2014-01-04_16:44:59_272400	184.0	144.0	-200.0	0.0	0.9	223
2014-01-04_16:44:59_280711	196.0	74.0	-268.0	0.0	1.0	223
2014-01-04_16:44:59_288963	-104.0	116.0	-200.0	0.0	1.1	224
2014-01-04_16:44:59_297240	-128.0	150.0	-198.0	0.0	1.2	224
2014-01-04_16:44:59_305461	0.0	210.0	-256.0	0.0	1.3	224
2014-01-04_16:44:59_313643	64.0	134.0	-270.0	0.0	1.4	225
2014-01-04_16:44:59_321947	-172.0	180.0	-254.0	0.0	1.5	225
2014-01-04_16:44:59_330187	-112.0	190.0	-344.0	0.0	1.6	226
2014-01-04_16:44:59_338623	58.0	74.0	-206.0	0.0	1.7	226
2014-01-04_16:44:59_348285	-84.0	160.0	-178.0	0.0	1.8	226
2014-01-04_16:44:59_357044	-132.0	230.0	-66.0	0.0	1.9	227
2014-01-04_16:44:59_365248	56.0	148.0	-140.0	0.0	2.0	227
2014-01-04_16:44:59_373502	144.0	8.0	-194.0	0.0	2.1	227
2014-01-04_16:44:59_381757	232.0	6.0	-100.0	0.0	2.2	228
2014-01-04_16:44:59_390009	160.0	86.0	-216.0	0.0	2.3	228
2014-01-04_16:44:59_398391	-328.0	232.0	-186.0	0.0	2.4	229
2014-01-04_16:44:59_406718	172.0	238.0	-192.0	0.0	2.5	229
2014-01-04_16:44:59_414944	310.0	22.0	-238.0	0.0	2.6	229
2014-01-04_16:44:59_423240	66.0	152.0	-172.0	0.0	2.7	230
2014-01-04_16:44:59_431534	312.0	48.0	-182.0	0.0	2.8	230
2014-01-04_16:44:59_440018	-40.0	286.0	-248.0	0.0	2.9	231
2014-01-04_16:44:59_448347	318.0	86.0	-220.0	0.0	3.0	231
2014-01-04_16:44:59_456607	256.0	30.0	-220.0	0.0	3.1	231
