datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	angle	avgy	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-01_22:38:34_356110	303283.6875	18.0	85.0	70.0	-49.0	-7.358778625954199	27.16030534351145	-9.679389312977099	-1.21533203125	0.42578125	1.99993896484375	0.0	0.0	0	0	0	0	0	0.1	0	0	0	0
2014-02-01_22:38:34_393715	307022.875	17.86	110.0	79.0	-482.0	4.862595419847328	-14.358778625954198	8.969465648854962	0.104248046875	-0.1376953125	1.99993896484375	0.0	-4.66	1.355927390594255	0.04731079520566138	-1.355927390594255	-0.0533489234584957	-34.46253400022381	0.1	0	0	0.039344970703125	-0.1355927390594255
2014-02-01_22:38:34_430390	310668.6875	17.68	10.0	13.0	-139.0	18.99236641221374	-7.183206106870229	11.610687022900763	0.203857421875	0.38720703125	1.28125	0.0	-2.67	1.8125105680100957	0.06324182023761674	-1.8125105680100957	-0.12060784528093088	-12.304119837463622	0.1	0	0	0.037108154296875	-0.18125105680100959
2014-02-01_22:38:34_467135	314343.0	17.69	173.0	188.0	-498.0	48.19083969465649	5.320610687022901	3.4122137404580153	-0.477783203125	0.28173828125	1.0908203125	0.0	-10.35	-0.031203056393157597	-0.001088731904855464	0.031203056393157597	-0.11946571895456357	50.37052282830013	0.1	0	0	0.03660302734375	0.00312030563931576
2014-02-01_22:38:34_504446	318096.0	17.39	65.0	125.0	73.0	-52.969465648854964	-0.3511450381679389	0.9083969465648855	-1.36083984375	0.70654296875	0.634521484375	0.0	29.87	3.0002180120959654	0.10468311277376013	-3.0002180120959654	-0.22886893245667916	-83.13214759228613	0.1	0	0	0.036465087890625	-0.30002180120959654
2014-02-01_22:38:34_541185	321770.78125	16.99	-29.0	51.0	74.0	-76.12213740458016	3.4885496183206106	1.0916030534351144	-1.423095703125	-0.577880859375	0.793212890625	0.0	17.29	4.011539923146497	0.13996999034007318	-4.011539923146497	-0.37798147551793415	-27.20735719506461	0.1	0	0	0.0371708984375	-0.4011539923146497
2014-02-01_22:38:34_577968	325448.6875	17.18	118.0	153.0	-360.0	16.068702290076335	37.80152671755725	-7.702290076335878	-0.978271484375	0.297119140625	0.66015625	0.0	-11.52	-1.9982654648273241	-0.06972314950548933	1.9982654648273241	-0.30491013730459515	164.3487973637386	0.1	0	0	0.0365673828125	0.19982654648273243
2014-02-01_22:38:34_614549	329088.0	17.51	65.0	37.0	-426.0	23.51145038167939	10.557251908396946	-12.01526717557252	-0.19189453125	-0.416748046875	1.77734375	0.0	-2.48	-3.2959118904131084	-0.11500041487833595	3.2959118904131084	-0.1839567691875428	35.36014209626033	0.1	0	0	0.036697998046875	0.32959118904131085
2014-02-01_22:38:34_651361	332765.390625	18.09	172.0	269.0	-291.0	-49.61068702290076	5.732824427480916	2.49618320610687	0.205078125	0.12060546875	0.26556396484375	0.0	-21.38	-5.780181196421808	-0.2016811303706144	5.780181196421808	0.027262566934437293	67.98395920128569	0.1	0	0	0.0365419921875	0.5780181196421809
2014-02-01_22:38:34_688082	336437.484375	18.86	134.0	270.0	-44.0	-8.045801526717558	-12.969465648854962	-2.312977099236641	-0.068603515625	0.802978515625	-1.496337890625	0.0	-40.39	-7.710676262646527	-0.26903964628913213	7.710676262646527	0.30945712873913156	52.748792843844086	0.1	0	0	0.036597900390625	0.7710676262646528
