datetime	x	y	z	d	speed	speed_real
2014-01-04_16:49:13_380732	21.0	164.0	-228.0	0.0	0.1	220
2014-01-04_16:49:13_389689	-4.0	151.0	-198.0	0.0	0.2	220
2014-01-04_16:49:13_398136	-4.0	177.0	-229.0	0.0	0.3	221
2014-01-04_16:49:13_406512	-4.0	177.0	-229.0	0.0	0.4	221
2014-01-04_16:49:13_414801	39.0	174.0	-248.0	0.0	0.5	221
2014-01-04_16:49:13_423123	45.0	155.0	-183.0	0.0	0.6	222
2014-01-04_16:49:13_431488	52.0	164.0	-206.0	0.0	0.7	222
2014-01-04_16:49:13_439801	60.0	140.0	-206.0	0.0	0.8	223
2014-01-04_16:49:13_448140	26.0	167.0	-244.0	0.0	0.9	223
2014-01-04_16:49:13_456463	72.0	145.0	-251.0	0.0	1.0	223
2014-01-04_16:49:13_464712	72.0	145.0	-251.0	0.0	1.1	224
2014-01-04_16:49:13_473047	36.0	141.0	-199.0	0.0	1.2	224
2014-01-04_16:49:13_481306	73.0	157.0	-215.0	0.0	1.3	224
2014-01-04_16:49:13_490412	78.0	156.0	-204.0	0.0	1.4	225
2014-01-04_16:49:13_500183	-12.0	173.0	-243.0	0.0	1.5	225
2014-01-04_16:49:13_508923	59.0	154.0	-235.0	0.0	1.6	226
2014-01-04_16:49:13_517152	47.0	143.0	-215.0	0.0	1.7	226
2014-01-04_16:49:13_525425	44.0	159.0	-214.0	0.0	1.8	226
2014-01-04_16:49:13_533658	86.0	130.0	-204.0	0.0	1.9	227
2014-01-04_16:49:13_541936	86.0	130.0	-204.0	0.0	2.0	227
2014-01-04_16:49:13_550319	53.0	167.0	-230.0	0.0	2.1	227
2014-01-04_16:49:13_558693	75.0	134.0	-214.0	0.0	2.2	228
2014-01-04_16:49:13_566903	65.0	154.0	-233.0	0.0	2.3	228
2014-01-04_16:49:13_575199	53.0	157.0	-246.0	0.0	2.4	229
2014-01-04_16:49:13_583501	-16.0	149.0	-195.0	0.0	2.5	229
2014-01-04_16:49:13_592887	-16.0	149.0	-195.0	0.0	2.6	229
2014-01-04_16:49:13_602240	17.0	182.0	-208.0	0.0	2.7	230
2014-01-04_16:49:13_610929	5.0	159.0	-206.0	0.0	2.8	230
2014-01-04_16:49:13_619219	13.0	169.0	-224.0	0.0	2.9	231
2014-01-04_16:49:13_627480	53.0	138.0	-219.0	0.0	3.0	231
2014-01-04_16:49:13_635745	28.0	165.0	-246.0	0.0	3.1	231
2014-01-04_16:49:13_644007	45.0	140.0	-230.0	0.0	3.2	232
2014-01-04_16:49:13_652278	10.0	165.0	-213.0	0.0	3.3	232
2014-01-04_16:49:13_660507	40.0	155.0	-238.0	0.0	3.4	232
2014-01-04_16:49:13_668863	40.0	155.0	-238.0	0.0	3.5	233
2014-01-04_16:49:13_677136	51.0	146.0	-197.0	0.0	3.6	233
2014-01-04_16:49:13_685456	49.0	169.0	-232.0	0.0	3.7	234
2014-01-04_16:49:13_693686	3.0	153.0	-190.0	0.0	3.8	234
2014-01-04_16:49:13_701994	28.0	164.0	-215.0	0.0	3.9	234
2014-01-04_16:49:13_710331	54.0	142.0	-211.0	0.0	4.0	235
2014-01-04_16:49:13_718850	-4.0	174.0	-224.0	0.0	4.1	235
2014-01-04_16:49:13_728600	-4.0	174.0	-224.0	0.0	4.2	235
2014-01-04_16:49:13_738028	-2.0	139.0	-199.0	0.0	4.3	236
2014-01-04_16:49:13_746266	58.0	159.0	-235.0	0.0	4.4	236
2014-01-04_16:49:13_754488	-24.0	164.0	-191.0	0.0	4.5	237
2014-01-04_16:49:13_762782	-4.0	184.0	-226.0	0.0	4.6	237
2014-01-04_16:49:13_771068	-54.0	158.0	-197.0	0.0	4.7	237
2014-01-04_16:49:13_779321	103.0	158.0	-231.0	0.0	4.8	238
2014-01-04_16:49:13_787637	45.0	141.0	-198.0	0.0	4.9	238
2014-01-04_16:49:13_795912	45.0	141.0	-198.0	0.0	5.0	239
2014-01-04_16:49:13_804187	68.0	151.0	-227.0	0.0	5.1	239
2014-01-04_16:49:13_812573	22.0	144.0	-223.0	0.0	5.2	239
2014-01-04_16:49:13_820931	64.0	145.0	-218.0	0.0	5.3	240
2014-01-04_16:49:13_829204	5.0	170.0	-216.0	0.0	5.4	240
2014-01-04_16:49:13_837447	62.0	145.0	-234.0	0.0	5.5	240
2014-01-04_16:49:13_845693	-19.0	181.0	-219.0	0.0	5.6	241
2014-01-04_16:49:13_853966	-19.0	181.0	-219.0	0.0	5.7	241
2014-01-04_16:49:13_862320	63.0	148.0	-218.0	0.0	5.8	242
2014-01-04_16:49:13_870717	19.0	165.0	-250.0	0.0	5.9	242
2014-01-04_16:49:13_878990	14.0	140.0	-173.0	0.0	6.0	242
2014-01-04_16:49:13_887519	32.0	194.0	-264.0	0.0	6.1	243
2014-01-04_16:49:13_896101	15.0	131.0	-207.0	0.0	6.2	243
2014-01-04_16:49:13_904391	56.0	152.0	-209.0	0.0	6.3	243
2014-01-04_16:49:13_912672	56.0	152.0	-209.0	0.0	6.4	244
2014-01-04_16:49:13_920931	0.0	161.0	-245.0	0.0	6.5	244
2014-01-04_16:49:13_929188	45.0	137.0	-182.0	0.0	6.6	245
2014-01-04_16:49:13_937400	18.0	171.0	-279.0	0.0	6.7	245
2014-01-04_16:49:13_945658	6.0	131.0	-169.0	0.0	6.8	245
2014-01-04_16:49:13_953937	39.0	166.0	-232.0	0.0	6.9	246
2014-01-04_16:49:13_962198	7.0	191.0	-244.0	0.0	7.0	246
2014-01-04_16:49:13_970470	7.0	191.0	-244.0	0.0	7.1	246
2014-01-04_16:49:13_978745	61.0	123.0	-193.0	0.0	7.2	247
2014-01-04_16:49:13_987138	32.0	186.0	-274.0	0.0	7.3	247
2014-01-04_16:49:13_996107	-10.0	150.0	-189.0	0.0	7.4	248
2014-01-04_16:49:14_004341	57.0	125.0	-208.0	0.0	7.5	248
2014-01-04_16:49:14_012632	29.0	189.0	-268.0	0.0	7.6	248
