datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_15:26:57_636850	301765.390625	20.5	106.0	24.0	-307.0	0.0	0	0	0	0	0
2014-01-12_15:26:57_656684	303685.0	20.51	-1.0	195.0	-229.0	0.0	109.5	0.25720469970703125	4.661753853509474	23.489013671875	0.005941201105820918
2014-01-12_15:26:57_674168	305430.703125	20.51	113.0	32.0	-309.0	0.0	83.66666666666667	0.41474764404296877	-1.3719363301221792	18.829833984375	0.00404618117508552
2014-01-12_15:26:57_691915	307210.59375	20.51	-53.0	134.0	-279.0	0.0	96.25	0.5823767944335938	0.7225150461664982	17.416015625	0.004884809742296093
2014-01-12_15:26:57_709846	308998.796875	20.52	13.0	72.0	-213.0	0.0	108.25	0.7744571166992188	0.6762795817281233	17.744140625	0.005480205403884483
2014-01-12_15:26:57_727555	310769.109375	20.53	29.0	162.0	-286.0	0.0	100.0	0.9529287963867188	-0.46225821454953353	17.84716796875	0.004953869471424685
2014-01-12_15:26:57_745294	312549.40625	20.53	-36.0	56.0	-352.0	0.0	106.0	1.1401885620117187	0.3396351575456053	17.666015625	0.0053340775346107615
2014-01-12_15:26:57_762938	314307.3125	20.54	38.0	79.0	-222.0	0.0	92.25	1.304026904296875	-0.7742006433343414	17.76025390625	0.004535210338356996
2014-01-12_15:26:57_780503	316068.59375	20.54	-17.0	133.0	-317.0	0.0	107.5	1.4923434936523439	0.8705419982439758	17.517822265625	0.0054622034341737635
2014-01-12_15:26:57_798671	317880.703125	20.54	2.0	83.0	-381.0	0.0	87.75	1.648678173828125	-1.1085592128703374	17.81591796875	0.004276808946530349
2014-01-12_15:26:57_816283	319642.0	20.55	120.0	61.0	-294.0	0.0	89.0	1.8073550048828126	0.07011105481534227	17.828857421875	0.004457191840982023
2014-01-12_15:26:57_834162	321430.09375	20.55	-30.0	113.0	-326.0	0.0	97.5	1.9786131835937502	0.48391849442637536	17.56494140625	0.004923589710760997
2014-01-12_15:26:57_851739	323187.703125	20.56	17.0	32.0	-219.0	0.0	72.25	2.1075642639160157	-1.4147322344572875	17.847900390625	0.0034712375329806634
2014-01-12_15:26:57_869675	324980.6875	20.56	51.0	142.0	-291.0	0.0	87.0	2.259771783447266	0.8430923806865755	17.4951171875	0.004434535215247003
2014-01-12_15:26:57_887602	326772.90625	20.57	-27.0	88.0	-402.0	0.0	93.75	2.427558190917969	0.37715361425239063	17.897216796875	0.004725458117244331
2014-01-12_15:26:57_922112	330224.890625	20.57	34.0	80.0	-105.0	0.0	85.5	2.7257665771484376	-0.23653761348443592	34.878173828125	0.004251618815309271
