datetime	x	y	z	d	speed	speed_real
2014-01-04_16:42:47_335001	32.0	158.0	-216.0	12.27	0.1	220
2014-01-04_16:42:47_345823	24.0	160.0	-230.0	14.5	0.2	220
2014-01-04_16:42:47_355818	28.0	170.0	-236.0	14.16	0.3	221
2014-01-04_16:42:47_365611	24.0	150.0	-234.0	14.38	0.4	221
2014-01-04_16:42:47_375391	26.0	156.0	-216.0	14.28	0.5	221
2014-01-04_16:42:47_385162	12.0	144.0	-196.0	14.23	0.6	222
2014-01-04_16:42:47_394981	20.0	160.0	-208.0	14.23	0.7	222
2014-01-04_16:42:47_404833	22.0	162.0	-216.0	14.45	0.8	223
2014-01-04_16:42:47_414614	16.0	170.0	-208.0	14.13	0.9	223
2014-01-04_16:42:47_424385	292.0	132.0	-258.0	14.08	1.0	223
2014-01-04_16:42:47_434155	48.0	166.0	-186.0	14.18	1.1	224
2014-01-04_16:42:47_443998	-6.0	152.0	-242.0	14.23	1.2	224
2014-01-04_16:42:47_453766	28.0	160.0	-234.0	14.26	1.3	224
2014-01-04_16:42:47_464379	20.0	152.0	-272.0	15.9	1.4	225
2014-01-04_16:42:47_475232	-32.0	128.0	-192.0	15.03	1.5	225
2014-01-04_16:42:47_484976	272.0	78.0	-268.0	14.08	1.6	226
2014-01-04_16:42:47_494737	56.0	116.0	-200.0	13.91	1.7	226
2014-01-04_16:42:47_504549	-50.0	154.0	-210.0	14.5	1.8	226
2014-01-04_16:42:47_514389	14.0	190.0	-220.0	14.45	1.9	227
2014-01-04_16:42:47_524144	70.0	192.0	-226.0	14.13	2.0	227
2014-01-04_16:42:47_533901	46.0	154.0	-206.0	14.38	2.1	227
2014-01-04_16:42:47_543631	232.0	156.0	-178.0	14.16	2.2	228
2014-01-04_16:42:47_553442	110.0	162.0	-218.0	14.53	2.3	228
2014-01-04_16:42:47_563271	-8.0	160.0	-238.0	14.06	2.4	229
2014-01-04_16:42:47_573079	-234.0	150.0	-196.0	14.28	2.5	229
2014-01-04_16:42:47_582788	-36.0	116.0	-250.0	14.23	2.6	229
2014-01-04_16:42:47_592598	104.0	152.0	-236.0	14.38	2.7	230
2014-01-04_16:42:47_602399	100.0	192.0	-252.0	14.26	2.8	230
2014-01-04_16:42:47_612215	-4.0	176.0	-234.0	14.21	2.9	231
2014-01-04_16:42:47_622068	44.0	158.0	-200.0	13.94	3.0	231
2014-01-04_16:42:47_631860	32.0	182.0	-226.0	14.53	3.1	231
2014-01-04_16:42:47_641743	-120.0	146.0	-186.0	14.21	3.2	232
2014-01-04_16:42:47_651694	60.0	174.0	-256.0	13.91	3.3	232
2014-01-04_16:42:47_661475	34.0	222.0	-170.0	14.3	3.4	232
2014-01-04_16:42:47_671256	80.0	220.0	-240.0	14.23	3.5	233
2014-01-04_16:42:47_681021	-246.0	194.0	-106.0	13.84	3.6	233
2014-01-04_16:42:47_690857	112.0	156.0	-366.0	14.13	3.7	234
2014-01-04_16:42:47_700733	-34.0	190.0	-134.0	14.38	3.8	234
2014-01-04_16:42:47_710537	-54.0	170.0	-256.0	14.26	3.9	234
2014-01-04_16:42:47_720361	46.0	122.0	-272.0	14.94	4.0	235
2014-01-04_16:42:47_730163	314.0	164.0	-130.0	13.7	4.1	235
2014-01-04_16:42:47_740344	-210.0	186.0	-216.0	14.25	4.2	235
2014-01-04_16:42:47_750144	-202.0	76.0	-434.0	13.79	4.3	236
2014-01-04_16:42:47_759940	-208.0	-116.0	-252.0	14.09	4.4	236
2014-01-04_16:42:47_769745	-138.0	116.0	-280.0	13.92	4.5	237
2014-01-04_16:42:47_779720	18.0	152.0	-158.0	13.75	4.6	237
2014-01-04_16:42:47_789560	156.0	216.0	-256.0	14.4	4.7	237
2014-01-04_16:42:47_799320	-62.0	334.0	-222.0	14.15	4.8	238
2014-01-04_16:42:47_809132	-90.0	376.0	-232.0	17.85	4.9	238
2014-01-04_16:42:47_818955	-428.0	256.0	-256.0	14.23	5.0	239
2014-01-04_16:42:47_828873	-512.0	106.0	-142.0	15.1	5.1	239
2014-01-04_16:42:47_839666	-42.0	72.0	-280.0	14.7	5.2	239
2014-01-04_16:42:47_849711	336.0	32.0	-236.0	13.89	5.3	240
2014-01-04_16:42:47_859757	452.0	54.0	-244.0	15.18	5.4	240
2014-01-04_16:42:47_869622	128.0	224.0	-194.0	13.87	5.5	240
2014-01-04_16:42:47_879501	-276.0	12.0	-294.0	14.87	5.6	241
2014-01-04_16:42:47_889271	136.0	88.0	-208.0	13.84	5.7	241
2014-01-04_16:42:47_899114	-168.0	260.0	-254.0	14.36	5.8	242
2014-01-04_16:42:47_908908	158.0	-184.0	-252.0	13.7	5.9	242
2014-01-04_16:42:47_918710	148.0	118.0	-288.0	14.21	6.0	242
2014-01-04_16:42:47_928505	48.0	166.0	-256.0	14.3	6.1	243
2014-01-04_16:42:47_938410	22.0	-2.0	-258.0	14.42	6.2	243
2014-01-04_16:42:47_948237	34.0	160.0	-250.0	13.85	6.3	243
2014-01-04_16:42:47_958577	284.0	214.0	-208.0	14.19	6.4	244
2014-01-04_16:42:47_968391	112.0	214.0	-194.0	14.3	6.5	244
2014-01-04_16:42:47_978179	128.0	136.0	-102.0	13.87	6.6	245
2014-01-04_16:42:47_988022	-122.0	226.0	-268.0	13.96	6.7	245
2014-01-04_16:42:47_997807	260.0	-144.0	-346.0	14.4	6.8	245
2014-01-04_16:42:48_007610	-18.0	152.0	-224.0	13.75	6.9	246
2014-01-04_16:42:48_017543	116.0	174.0	-284.0	14.7	7.0	246
2014-01-04_16:42:48_027409	0.0	60.0	-168.0	13.85	7.1	246
2014-01-04_16:42:48_037922	144.0	102.0	-426.0	15.59	7.2	247
2014-01-04_16:42:48_047733	30.0	36.0	-96.0	14.45	7.3	247
2014-01-04_16:42:48_058207	336.0	110.0	-128.0	14.81	7.4	248
2014-01-04_16:42:48_068043	-188.0	90.0	-424.0	14.45	7.5	248
2014-01-04_16:42:48_077822	-160.0	200.0	-184.0	14.21	7.6	248
2014-01-04_16:42:48_087657	260.0	158.0	-88.0	13.99	7.7	249
2014-01-04_16:42:48_097499	208.0	-2.0	-464.0	13.91	7.8	249
2014-01-04_16:42:48_107367	160.0	-192.0	-256.0	13.75	7.9	250
2014-01-04_16:42:48_117254	-80.0	4.0	-148.0	15.17	8.0	250
2014-01-04_16:42:48_127029	-128.0	272.0	-260.0	13.79	8.1	250
2014-01-04_16:42:48_136776	-38.0	-32.0	278.0	14.18	8.2	251
2014-01-04_16:42:48_147256	86.0	38.0	-282.0	13.94	8.3	251
2014-01-04_16:42:48_157151	-106.0	308.0	-504.0	15.18	8.4	251
2014-01-04_16:42:48_166917	-18.0	216.0	126.0	13.82	8.5	252
2014-01-04_16:42:48_176687	12.0	-142.0	-318.0	14.16	8.6	252
2014-01-04_16:42:48_186565	30.0	168.0	-176.0	14.79	8.7	253
2014-01-04_16:42:48_196420	14.0	356.0	-320.0	14.57	8.8	253
2014-01-04_16:42:48_206314	390.0	62.0	-184.0	14.57	8.9	253
2014-01-04_16:42:48_216120	222.0	38.0	-512.0	14.28	9.0	254
2014-01-04_16:42:48_225881	-300.0	76.0	-100.0	13.84	9.1	254
2014-01-04_16:42:48_235895	68.0	366.0	16.0	15.32	9.2	254
2014-01-04_16:42:48_245595	356.0	140.0	-114.0	12.51	9.3	255
2014-01-04_16:42:48_255548	-88.0	108.0	-188.0	13.7	9.4	255
2014-01-04_16:42:48_265410	-212.0	88.0	12.0	15.08	9.5	256
2014-01-04_16:42:48_275255	-106.0	126.0	24.0	14.23	9.6	256
2014-01-04_16:42:48_285037	-272.0	276.0	-216.0	13.58	9.7	256
2014-01-04_16:42:48_294880	160.0	208.0	-512.0	16.22	9.8	257
2014-01-04_16:42:48_304717	230.0	192.0	64.0	15.22	9.9	257
2014-01-04_16:42:48_314583	152.0	218.0	302.0	15.11	10.0	257
2014-01-04_16:42:48_324423	-48.0	168.0	-512.0	14.79	10.1	258
2014-01-04_16:42:48_334278	-290.0	176.0	-310.0	14.79	10.2	258
2014-01-04_16:42:48_344154	-136.0	-50.0	510.0	15.59	10.3	259
