datetime	x	y	z	d	speed	speed_real
2014-01-04_16:45:05_836602	0.0	288.0	-340.0	0.0	0.1	220
2014-01-04_16:45:05_845364	-96.0	148.0	-132.0	0.0	0.2	220
2014-01-04_16:45:05_853718	-138.0	238.0	-248.0	0.0	0.3	221
2014-01-04_16:45:05_862008	-78.0	164.0	-322.0	0.0	0.4	221
2014-01-04_16:45:05_870257	0.0	174.0	-186.0	0.0	0.5	221
2014-01-04_16:45:05_878576	-12.0	282.0	-310.0	0.0	0.6	222
2014-01-04_16:45:05_886873	0.0	210.0	-226.0	0.0	0.7	222
2014-01-04_16:45:05_895198	16.0	160.0	-170.0	0.0	0.8	223
2014-01-04_16:45:05_903491	208.0	174.0	-128.0	0.0	0.9	223
2014-01-04_16:45:05_911785	140.0	228.0	-244.0	0.0	1.0	223
2014-01-04_16:45:05_920052	74.0	124.0	-168.0	0.0	1.1	224
2014-01-04_16:45:05_928308	64.0	238.0	-294.0	0.0	1.2	224
2014-01-04_16:45:05_936571	32.0	178.0	-236.0	0.0	1.3	224
2014-01-04_16:45:05_944796	-208.0	198.0	-100.0	0.0	1.4	225
2014-01-04_16:45:05_953386	328.0	80.0	-216.0	0.0	1.5	225
2014-01-04_16:45:05_961676	-266.0	198.0	-188.0	0.0	1.6	226
2014-01-04_16:45:05_970686	266.0	64.0	-384.0	0.0	1.7	226
2014-01-04_16:45:05_980519	138.0	298.0	-140.0	0.0	1.8	226
2014-01-04_16:45:05_989254	-214.0	200.0	-136.0	0.0	1.9	227
2014-01-04_16:45:05_997449	24.0	192.0	-168.0	0.0	2.0	227
2014-01-04_16:45:06_005641	174.0	70.0	-192.0	0.0	2.1	227
2014-01-04_16:45:06_013910	218.0	78.0	-52.0	0.0	2.2	228
2014-01-04_16:45:06_022190	-204.0	230.0	-296.0	0.0	2.3	228
2014-01-04_16:45:06_030444	242.0	-24.0	-168.0	0.0	2.4	229
2014-01-04_16:45:06_038679	264.0	38.0	-208.0	0.0	2.5	229
2014-01-04_16:45:06_046934	480.0	-120.0	-310.0	0.0	2.6	229
2014-01-04_16:45:06_055294	320.0	196.0	-180.0	0.0	2.7	230
