datetime	reltime	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	asin	angle	angle_rad	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed	Motor0	Motor1
2014-03-04_20:08:32_283793	2041614.0	-139.0	29.0	-185.0	-2.021564885496183	-3.568320610687022	-2.1551526717557254	-0.97890625	0.5146484375	-0.423095703125	0.0	0.0	0.0	0	-0.051805456791001146	0	0	0	0.001	0	0.002	0	0	220	220
2014-03-04_20:08:32_326873	2084528.0	-181.0	58.0	-185.0	-7.2505725190839705	-9.331679389312978	-6.139885496183206	-0.65810546875	0.049560546875	-0.63720703125	0.0	44.38	0.0	-1.6079960156778137	-0.028062757690712283	1.6079960156778137	72.71471045114926	-9.331679389312978	0.001	0	0.002	45.220703125	-0.017055362762948143	231	231
2014-03-04_20:08:32_378254	2135916.0	-119.0	89.0	-196.0	-2.5635496183206103	1.5156488549618325	-6.41469465648855	-0.80947265625	-0.646240234375	-0.970703125	0.0	31.27	0.0	-1.0247763946761812	-0.01788440479365063	1.0247763946761812	123.94952715216661	1.5156488549618325	0.001	0	0.002	49.99609375	0.004056074104599846	231	231
2014-03-04_20:08:32_427773	2186050.0	-100.0	-72.0	-236.0	-2.471946564885496	-2.087404580152671	-7.4223282442748095	-0.55068359375	-0.902587890625	-1.2041015625	0.0	22.97	0.0	-0.4426582851888846	-0.007725275483226608	0.4426582851888846	146.0890337347057	-2.087404580152671	0.001	0	0.002	50.014892578125	-0.003732150875116458	231	231
2014-03-04_20:08:32_477992	2235689.0	-191.0	-9.0	-173.0	-0.10553435114503795	-9.26297709923664	-4.23912213740458	-0.569970703125	-0.287841796875	-0.688720703125	0.0	47.83	0.0	0.9772787767759019	0.017055476034483454	-0.9772787767759019	97.17045699554888	-9.26297709923664	0.001	0	0.002	50.055908203125	-0.019503232975249182	231	231
2014-03-04_20:08:32_527686	2285345.0	-166.0	57.0	-176.0	1.230343511450382	-2.873664122137404	1.2265267175572516	-0.9076171875	0.2802734375	-0.49658203125	0.0	43.33	0.0	1.9651971296671773	0.03429663402560519	-1.9651971296671773	-1.150332113656603	-2.873664122137404	0.001	0	0.002	50.031005859375	-0.0077125253739419855	231	231
2014-03-04_20:08:32_578118	2335779.0	-201.0	67.0	-163.0	2.138740458015268	0.057633587786260154	2.7150763358778622	-0.57900390625	0.021240234375	-0.7216796875	0.0	50.96	0.0	2.9423412333588987	0.0513497597444834	-2.9423412333588987	-148.25518191613105	0.057633587786260154	0.001	0	0.002	49.995849609375	-0.0028270740577863787	231	231
2014-03-04_20:08:32_628131	2385785.0	-155.0	22.0	-214.0	3.5204198473282444	-7.3698473282442745	2.76087786259542	-0.171533203125	-0.85791015625	-0.6796875	0.0	35.92	0.0	3.9632234660371095	0.06916620359576107	-3.9632234660371095	-346.54697903827827	-7.3698473282442745	0.001	0	0.002	50.032958984375	-0.01870291812252566	231	231
2014-03-04_20:08:32_678893	2436549.0	-153.0	-55.0	-202.0	3.4517175572519085	-8.629389312977098	-1.361259541984733	-0.58681640625	-0.8740234375	-1.532958984375	0.0	37.14	0.0	5.050027221707087	0.08813311032647622	-5.050027221707087	-599.2567030632001	-8.629389312977098	0.001	0	0.002	50.041259765625	-0.022308805847661286	231	231
2014-03-04_20:08:32_728598	2486259.0	-158.0	63.0	-174.0	-4.2582061068702295	-2.0110687022900757	-5.330725190839694	-0.533349609375	-0.048583984375	-1.011962890625	0.0	42.24	0.0	5.8925203332289495	0.10283630599003403	-5.8925203332289495	-894.0956330570007	-2.0110687022900757	0.001	0	0.002	50.0361328125	-0.009914657737809102	231	231
2014-03-04_20:08:32_778637	2536294.0	-148.0	66.0	-194.0	-3.5482824427480915	-4.1484732824427475	-5.216221374045801	-1.073388671875	0.34765625	-0.431884765625	0.0	37.34	0.0	6.724725111736146	0.11735994959399906	-6.724725111736146	-1230.2235312567536	-4.1484732824427475	0.001	0	0.002	49.98388671875	-0.015021671676621641	230	231
2014-03-04_20:08:32_828826	2586557.0	-119.0	50.0	-181.0	-4.189503816793893	4.943129770992367	-1.4986641221374049	-0.9662109375	0.125732421875	-0.7255859375	0.0	33.33	0.0	7.012991734356249	0.12239078070429754	-7.012991734356249	-1583.1023453276257	4.943129770992367	0.001	0	0.002	50.31787109375	0.0028732678076284837	230	231
2014-03-04_20:08:32_879503	2637163.0	-131.0	-107.0	-230.0	2.4975190839694656	11.912595419847328	2.203625954198473	-0.961572265625	-0.667236328125	-0.65380859375	0.0	29.67	0.0	6.880743311025386	0.12008278029712716	-6.880743311025386	-1928.083597241394	11.912595419847328	0.001	0	0.002	50.13720703125	0.01694444752866927	231	231
2014-03-04_20:08:32_929830	2687485.0	-193.0	55.0	-183.0	0.9860687022900767	4.202671755725191	-1.1017175572519085	-0.621240234375	-0.525390625	-0.896484375	0.0	46.53	0.0	7.467825861256207	0.13032854906206295	-7.467825861256207	-2301.3108023336204	4.202671755725191	0.001	0	0.002	49.97802734375	0.000937517650194176	231	231
2014-03-04_20:08:32_978937	2736588.0	-196.0	23.0	-162.0	-1.7467557251908397	2.7064885496183217	-0.5368320610687026	-0.711328125	0.14697265625	-1.048828125	0.0	50.43	0.0	8.194204225879325	0.14300530935216973	-8.194204225879325	-2711.7192014388247	2.7064885496183217	0.001	0	0.002	50.085205078125	-0.0027812271266426823	231	231
2014-03-04_20:08:33_028856	2786611.0	-143.0	33.0	-184.0	-0.18187022900763328	-2.9805343511450375	2.4326335877862593	-1.072900390625	0.93017578125	-0.41015625	0.0	37.86	0.0	8.93212914388948	0.15588358017259127	-8.93212914388948	-3154.16271074861	-2.9805343511450375	0.001	0	0.002	49.533935546875	-0.014893197846179556	230	231
2014-03-04_20:08:33_079170	2836828.0	-104.0	-79.0	-266.0	0.7799618320610691	-0.041603053435113946	-1.307824427480916	-0.967431640625	0.662841796875	-0.637451171875	0.0	21.36	0.0	9.18264627777819	0.16025560694202776	-9.18264627777819	-3613.781507606826	-0.041603053435113946	0.001	0	0.002	50.052978515625	-0.009265852384648419	230	231
2014-03-04_20:08:33_128991	2886674.0	-221.0	81.0	-175.0	0.09293893129771025	6.454580152671757	-1.1856870229007637	-0.760400390625	0.05517578125	-0.921142578125	0.0	51.63	0.0	9.714489358978728	0.1695373361078312	-9.714489358978728	-4100.770092457212	6.454580152671757	0.001	0	0.002	50.130126953125	0.0031946709463647853	230	231
2014-03-04_20:08:33_179318	2936973.0	-192.0	78.0	-174.0	2.6730916030534355	2.88969465648855	-1.24675572519084	-0.78505859375	-0.41455078125	-0.59912109375	0.0	47.82	0.0	10.333966322042551	0.18034845239166755	-10.333966322042551	-4621.189746529313	2.88969465648855	0.001	0	0.002	50.360107421875	-0.00455457700906545	230	231
2014-03-04_20:08:33_229678	2987337.0	-184.0	98.0	-146.0	-0.6704198473282443	-2.94236641221374	0.5013358778625951	-0.6283203125	-0.02197265625	-0.870849609375	0.0	51.57	0.0	11.302069423794716	0.1972437944815832	-11.302069423794716	-5182.982064567546	-2.94236641221374	0.001	0	0.002	49.70703125	-0.017186802248222194	230	231
2014-03-04_20:08:33_281994	3039648.0	-127.0	-111.0	-219.0	-3.250572519083969	2.141603053435115	0.46316793893129743	-0.762841796875	0.786376953125	-1.1318359375	0.0	30.11	0.0	11.56937860471694	0.20190887617307052	-11.56937860471694	-5783.233965457587	2.141603053435115	0.001	0	0.002	51.8828125	-0.00728617249784671	230	231
2014-03-04_20:08:33_331551	3089212.0	-160.0	-54.0	-195.0	0.2761450381679391	-3.919465648854961	-0.41469465648855	-0.9935546875	0.810546875	-0.527099609375	0.0	39.37	0.0	12.31416670071856	0.21490692322370963	-12.31416670071856	-6388.290666552928	-3.919465648854961	0.001	0	0.002	49.135009765625	-0.020153097998428484	230	232
2014-03-04_20:08:33_382368	3140024.0	-189.0	83.0	-159.0	1.2150763358778627	-0.1484732824427475	-1.0635496183206108	-0.84853515625	0.301025390625	-0.706298828125	0.0	49.93	0.0	13.073780740240052	0.22816371274415448	-13.073780740240052	-7042.557426786118	-0.1484732824427475	0.001	0	0.002	50.044189453125	-0.013370727305125547	230	232
2014-03-04_20:08:33_434039	3191692.0	-155.0	79.0	-181.0	7.612022900763359	-2.0492366412213734	-0.20858778625954222	-0.478662109375	-0.615966796875	-0.8779296875	0.0	40.58	0.0	13.7245048929816	0.23952015520037698	-13.7245048929816	-7730.307244122285	-2.0492366412213734	0.001	0	0.002	50.111083984375	-0.01782297817542435	230	232
2014-03-04_20:08:33_482406	3240068.0	-139.0	18.0	-214.0	3.497519083969466	-13.553053435114503	-0.20858778625954222	-0.196923828125	-0.794189453125	-0.87939453125	0.0	33.01	0.0	14.774610842195237	0.2578466115566359	-14.774610842195237	-8469.423744083637	-13.553053435114503	0.001	0	0.002	50.026123046875	-0.04188071771242424	230	232
2014-03-04_20:08:33_531871	3289571.0	-150.0	-14.0	-195.0	-1.3650763358778621	5.943129770992367	-2.475763358778626	-0.319482421875	-0.294189453125	-0.9248046875	0.0	37.57	0.0	14.939174618880152	0.26071857973612833	-14.939174618880152	-9216.787320824202	5.943129770992367	0.001	0	0.002	50.027099609375	-0.0030529150768954186	230	232
2014-03-04_20:08:33_582998	3340654.0	-175.0	86.0	-151.0	-0.36507633587786215	-4.736259541984732	-3.1017175572519085	-0.798486328125	0.21142578125	-0.943603515625	0.0	49.21	0.0	15.85810106942301	0.2767556905658466	-15.85810106942301	-10014.307329489384	-4.736259541984732	0.001	0	0.002	50.291015625	-0.02533062015339247	230	232
2014-03-04_20:08:33_632364	3390022.0	-137.0	-3.0	-217.0	-2.4185114503816787	4.156870229007635	-3.07881679389313	-0.987451171875	0.35791015625	-0.641357421875	0.0	32.27	0.0	15.98352713510404	0.2789446271396866	-15.98352713510404	-10809.901440661084	4.156870229007635	0.001	0	0.002	49.77587890625	-0.00766978667708877	230	232
2014-03-04_20:08:33_683568	3441233.0	-136.0	-74.0	-241.0	-0.22767175572519038	-8.033969465648855	1.524236641221374	-1.008203125	0.0146484375	-0.480224609375	0.0	29.44	0.0	16.651196290611853	0.29059679390247567	-16.651196290611853	-11652.819470071676	-8.033969465648855	0.001	0	0.002	50.6220703125	-0.032719135221909564	230	232
2014-03-04_20:08:33_733092	3490813.0	-171.0	82.0	-162.0	-1.601717557251908	1.0958015267175578	0.8906488549618318	-0.77431640625	-0.335205078125	-0.57763671875	0.0	46.55	0.0	17.196114404962298	0.3001067086380855	-17.196114404962298	-12502.943979426762	1.0958015267175578	0.001	0	0.002	49.43701171875	-0.015004511351527182	230	232
2014-03-04_20:08:33_783699	3541354.0	-150.0	108.0	-196.0	-2.601717557251908	5.90496183206107	1.837213740458015	-0.827294921875	-0.503173828125	-0.55126953125	0.0	37.43	0.0	17.30962828144521	0.30208775360288326	-17.30962828144521	-13373.860008237776	5.90496183206107	0.001	0	0.002	50.31396484375	-0.0054997046173230705	230	232
