datetime	reltime	speed	adxl_x	adxl_y	adxl_z	mpu_x	mpu_y	mpu_z	gx	gy	gz	yaw	pitch	roll	d	speed_real
2014-02-01_13:44:11_173167	173202.265625	0.2	42.0	157.0	-219.0	0	0	0	0	0	0	0	0	0	16.0	220
2014-02-01_13:44:11_304071	186232.28125	0.4	22.0	158.0	-223.0	0	0	0	0	0	0	1.6868088817587246	-34.55572299407798	4.226857297712816	15.49	221
2014-02-01_13:44:11_434673	199292.484375	0.6	38.0	163.0	-217.0	0	0	0	0	0	0	1.6348770885869384	-34.63668990458835	4.145346809468297	15.98	222
2014-02-01_13:44:11_566840	212534.5	0.8	33.0	140.0	-190.0	0	0	0	0	0	0	1.5801719857929988	-34.71783104352867	4.0572266732997395	15.97	223
2014-02-01_13:44:11_697801	225605.296875	1.0	40.0	164.0	-205.0	0	0	0	0	0	0	1.5330075687501534	-34.79260601387049	3.9672158049858646	15.42	223
2014-02-01_13:44:11_830309	238897.171875	1.2	41.0	152.0	-240.0	0	0	0	0	0	0	1.474732239488045	-34.87307413313155	3.8946460659562745	26.71	224
2014-02-01_13:44:11_962040	252028.671875	1.4	-1.0	146.0	-211.0	0	0	0	0	0	0	1.4185419384056293	-34.94543521118771	3.806643004475465	27.3	225
2014-02-01_13:44:12_092494	265074.265625	1.6	65.0	168.0	-218.0	0	0	0	0	0	0	1.3757683461500074	-35.019830682497506	3.7301170426231915	15.35	226
2014-02-01_13:44:12_234341	279258.890625	1.8	29.0	174.0	-207.0	0	0	0	0	0	0	-0.2686914065482324	-36.53488379841542	2.156141918208485	16.01	226
2014-02-01_13:44:12_364056	292230.890625	2.0	13.0	183.0	-246.0	0	0	0	0	0	0	-0.331059739518333	-36.577210506049575	2.1139633841449466	17.12	227
2014-02-01_13:44:12_494701	305294.671875	2.2	14.0	197.0	-236.0	0	0	0	0	0	0	-0.3908118352002374	-36.621584756833734	2.0785897856278868	16.33	228
2014-02-01_13:44:12_624703	318295.28125	2.4	24.0	126.0	-224.0	0	0	0	0	0	0	-0.4510317041591277	-36.64386925601667	2.043181620677863	16.1	229
2014-02-01_13:44:12_755682	331394.1875	2.6	23.0	176.0	-184.0	0	0	0	0	0	0	-0.5113061003258085	-36.666167985441156	2.007791114723264	14.96	229
2014-02-01_13:44:12_889056	344730.78125	2.8	-32.0	161.0	-209.0	0	0	0	0	0	0	-0.5714563951143578	-36.703950565185515	1.97251863071648	15.62	230
2014-02-01_13:44:13_018854	357709.96875	3.0	44.0	117.0	-208.0	0	0	0	0	0	0	-0.6398641465460835	-36.74820612341504	1.9394728220578241	16.8	231
2014-02-01_13:44:13_149126	370737.6875	3.2	48.0	203.0	-198.0	0	0	0	0	0	0	-0.700226433860435	-36.7771843832683	1.9041476557197698	15.93	232
2014-02-01_13:44:13_286286	384470.984375	3.4	63.0	172.0	-201.0	0	0	0	0	0	0	-2.4625906639755932	-37.490609123138064	1.187630985430601	24.41	232
2014-02-01_13:44:13_417174	397543.1875	3.6	38.0	185.0	-267.0	0	0	0	0	0	0	-2.5273035005828652	-37.50621842778859	1.1682923973187156	16.46	233
2014-02-01_13:44:13_549205	410778.09375	3.8	51.0	172.0	-242.0	0	0	0	0	0	0	-2.5886693011111066	-37.51277637673299	1.1553856209835363	16.71	234
2014-02-01_13:44:13_680446	423869.296875	4.0	1.0	165.0	-204.0	0	0	0	0	0	0	-2.6422195521279783	-37.53496874752053	1.140541153155395	16.29	235
2014-02-01_13:44:13_811505	436975.59375	4.2	17.0	140.0	-198.0	0	0	0	0	0	0	-2.704234249414701	-37.5371714433771	1.1276581251717332	23.76	235
2014-02-01_13:44:13_944977	450390.78125	4.4	58.0	147.0	-217.0	0	0	0	0	0	0	-2.763505628936559	-37.56640537101492	1.0997025259951372	16.18	236
2014-02-01_13:44:14_076705	463496.984375	4.6	25.0	123.0	-214.0	0	0	0	0	0	0	-2.828371464748639	-37.582071817739745	1.0804275374034444	17.29	237
2014-02-01_13:44:14_210221	476846.1875	4.8	89.0	146.0	-209.0	0	0	0	0	0	0	-76.41193355593279	-8.680656153081266	16.29245415829126	16.44	238
2014-02-01_13:44:14_364543	492279.6875	5.0	15.0	128.0	-196.0	0	0	0	0	0	0	-4.743460788468066	-37.95741341715422	0.7393999074900175	24.61	239
2014-02-01_13:44:14_496037	505460.46875	5.2	88.0	148.0	-210.0	0	0	0	0	0	0	-4.80502534264446	-37.95765007808268	0.7265900973141817	15.35	239
2014-02-01_13:44:14_627014	518525.875	5.4	13.0	140.0	-221.0	0	0	0	0	0	0	-4.873270733390188	-37.972970895980964	0.7231960842087751	15.52	240
2014-02-01_13:44:14_759293	531779.875	5.6	19.0	187.0	-229.0	0	0	0	0	0	0	-4.933190536401893	-37.98843569566327	0.7175423328793851	15.11	241
2014-02-01_13:44:14_890644	544889.59375	5.8	-19.0	150.0	-252.0	0	0	0	0	0	0	-4.9947528727496735	-37.98869395312987	0.7047461692473691	14.65	242
2014-02-01_13:44:15_023233	558182.375	6.0	84.0	165.0	-159.0	0	0	0	0	0	0	-5.068431855196975	-37.99039165774856	0.7098373795879962	15.71	242
2014-02-01_13:44:15_153835	571207.59375	6.2	17.0	165.0	-266.0	0	0	0	0	0	0	-5.1300303123839	-37.99727087101131	0.697261419958994	16.32	243
2014-02-01_13:44:15_284263	584251.5	6.4	74.0	146.0	-240.0	0	0	0	0	0	0	-5.1844737490106985	-38.006573468431924	0.6825380633976754	18.24	244
2014-02-01_13:44:15_445995	600423.6875	6.6	59.0	187.0	-239.0	0	0	0	0	0	0	-7.027635493591654	-38.1443065715969	0.5732612370174516	15.83	245
2014-02-01_13:44:15_578685	613724.671875	6.8	27.0	192.0	-234.0	0	0	0	0	0	0	-7.094297805826289	-38.13765732510667	0.5691101437074675	18.26	245
2014-02-01_13:44:15_710240	626849.578125	7.0	49.0	158.0	-97.0	0	0	0	0	0	0	-7.160292611807501	-38.15398404007791	0.5505521083605175	24.26	246
2014-02-01_13:44:15_842640	640115.875	7.2	34.0	114.0	-166.0	0	0	0	0	0	0	-7.225959128675984	-38.16246189717797	0.5537814284170409	16.78	247
2014-02-01_13:44:15_974543	653279.078125	7.4	44.0	154.0	-222.0	0	0	0	0	0	0	-7.292688799771915	-38.16242593864087	0.5499497369012645	23.36	248
2014-02-01_13:44:16_107743	666599.484375	7.6	40.0	159.0	-196.0	0	0	0	0	0	0	-7.356547153759905	-38.16202053963452	0.5527201872041623	15.16	248
2014-02-01_13:44:16_238026	679627.578125	7.8	77.0	159.0	-182.0	0	0	0	0	0	0	-7.41482127460728	-38.1555544343869	0.5462807658121378	14.59	249
2014-02-01_13:44:16_370827	692940.375	8.0	22.0	128.0	-255.0	0	0	0	0	0	0	-8.240498335609644	-38.148369520829846	0.7438622656550677	23.33	250
2014-02-01_13:44:16_526806	708505.484375	8.2	-12.0	168.0	-294.0	0	0	0	0	0	0	-9.327073474527209	-38.15269083011037	0.49923766386109547	17.49	251
2014-02-01_13:44:16_659156	721772.59375	8.4	-12.0	160.0	-200.0	0	0	0	0	0	0	-9.393180407466504	-38.15273321565837	0.495402502156431	15.62	251
2014-02-01_13:44:16_790601	734885.09375	8.6	58.0	173.0	-164.0	0	0	0	0	0	0	-9.442023654426574	-38.148383365994114	0.4933631752094316	16.27	252
2014-02-01_13:44:16_921381	747963.78125	8.8	47.0	99.0	-241.0	0	0	0	0	0	0	-9.51633094154729	-38.148238293906125	0.49180512902768453	15.59	253
2014-02-01_13:44:17_054718	761337.484375	9.0	78.0	147.0	-145.0	0	0	0	0	0	0	-9.579464542476101	-38.164416751978074	0.4801225291005266	15.71	254
2014-02-01_13:44:17_188886	774713.484375	9.2	40.0	110.0	-183.0	0	0	0	0	0	0	-9.639653751100514	-38.173538824972766	0.47462097574559675	24.16	254
2014-02-01_13:44:17_319554	787780.78125	9.4	17.0	138.0	-182.0	0	0	0	0	0	0	-9.711037731601547	-38.18953737122407	0.46524391702282436	17.8	255
2014-02-01_13:44:17_449121	800736.375	9.6	24.0	106.0	-164.0	0	0	0	0	0	0	-10.562406213816962	-38.18557784977409	0.6724964302122837	15.88	256
2014-02-01_13:44:17_607443	816568.984375	9.8	24.0	120.0	-250.0	0	0	0	0	0	0	-11.60750699870304	-38.28634052830743	0.4196721815470585	15.74	257
2014-02-01_13:44:17_739571	829828.6875	10.0	132.0	215.0	-270.0	0	0	0	0	0	0	-11.667197934476956	-38.27876695025149	0.4285546832001613	15.52	258
2014-02-01_13:44:17_870661	842894.78125	10.2	-12.0	166.0	-244.0	0	0	0	0	0	0	-11.727155747820653	-38.279679789425494	0.41591046765406625	15.11	258
2014-02-01_13:44:18_003731	856233.28125	10.4	77.0	154.0	-190.0	0	0	0	0	0	0	-11.795015266385505	-38.275513743053295	0.4118199433294323	16.46	259
2014-02-01_13:44:18_138010	869626.09375	10.6	75.0	171.0	-165.0	0	0	0	0	0	0	-11.855118657034998	-38.28474123180872	0.40650232671294373	15.15	260
2014-02-01_13:44:18_268307	882655.78125	10.8	-23.0	148.0	-221.0	0	0	0	0	0	0	-11.912172108641537	-38.28317188778158	0.42249015797480993	16.42	261
2014-02-01_13:44:18_400440	895910.09375	11.0	0.0	103.0	-183.0	0	0	0	0	0	0	-11.977258568534662	-38.27843459477511	0.4249822821973819	15.88	261
2014-02-01_13:44:18_532120	909036.765625	11.2	81.0	190.0	-142.0	0	0	0	0	0	0	75.27869174721695	-8.98804443197211	-18.042629383501563	15.13	262
2014-02-01_13:44:18_688825	924707.1875	11.4	-76.0	112.0	-224.0	0	0	0	0	0	0	-13.800182807154888	-38.293793835927886	0.36703845920480965	15.26	263
2014-02-01_13:44:18_820573	937882.078125	11.6	89.0	208.0	-255.0	0	0	0	0	0	0	-13.861689771307764	-38.28677137107649	0.36923096491680324	15.69	264
2014-02-01_13:44:18_950914	950916.375	11.8	40.0	109.0	-261.0	0	0	0	0	0	0	-13.925834498208983	-38.28040670298274	0.36483935280717533	14.57	264
2014-02-01_13:44:19_081288	963953.671875	12.0	18.0	167.0	-305.0	0	0	0	0	0	0	-13.990238815195486	-38.269088342286544	0.36663222927168776	25.53	265
2014-02-01_13:44:19_211767	977001.96875	12.2	152.0	210.0	-348.0	0	0	0	0	0	0	-14.050240668159288	-38.2849849955817	0.36208539268365775	15.18	266
2014-02-01_13:44:19_345095	990376.6875	12.4	84.0	119.0	-180.0	0	0	0	0	0	0	-14.103829004236243	-38.284790167675126	0.36261582600974196	13.65	267
2014-02-01_13:44:19_475424	1003367.078125	12.6	99.0	213.0	-279.0	0	0	0	0	0	0	-14.168436527466254	-38.28004475017524	0.3650339095589041	15.74	267
2014-02-01_13:44:19_604897	1016314.46875	12.8	74.0	217.0	-121.0	0	0	0	0	0	0	-14.229509491048137	-38.26644471766213	0.3665618257035646	15.08	268
2014-02-01_13:44:19_739989	1029831.09375	13.0	177.0	233.0	-236.0	0	0	0	0	0	0	-15.960203414069847	-38.29379254300216	0.33802338056592107	14.55	269
2014-02-01_13:44:19_870752	1042900.265625	13.2	-120.0	54.0	-184.0	0	0	0	0	0	0	-16.036221542127265	-38.279619915554704	0.34394095218570425	14.92	270
2014-02-01_13:44:20_000659	1055916.875	13.4	50.0	138.0	-245.0	0	0	0	0	0	0	-16.099770584764222	-38.30442633232215	0.34062847897026244	14.59	270
2014-02-01_13:44:20_131571	1068982.375	13.6	42.0	64.0	-200.0	0	0	0	0	0	0	-16.14660176343537	-38.29214964146563	0.3308612425946565	14.32	271
2014-02-01_13:44:20_265139	1082383.171875	13.8	133.0	304.0	-184.0	0	0	0	0	0	0	-16.210930536113676	-38.29394924658265	0.3339458319255943	14.99	272
2014-02-01_13:44:20_396219	1095453.1875	14.0	69.0	306.0	-240.0	0	0	0	0	0	0	-16.270487061779136	-38.309923733000424	0.32965767695676207	14.76	273
2014-02-01_13:44:20_529979	1108875.390625	14.2	28.0	67.0	-221.0	0	0	0	0	0	0	-16.33175037121136	-38.306980656161734	0.3166039869437744	15.17	273
2014-02-01_13:44:20_661032	1121928.875	14.4	-125.0	18.0	-113.0	0	0	0	0	0	0	-16.39603499580164	-38.30878335988556	0.3196974361346202	15.08	274
2014-02-01_13:44:20_821497	1137974.46875	14.6	166.0	240.0	-196.0	0	0	0	0	0	0	-18.187855508379634	-38.28890112146617	0.3382000364122106	14.69	275
2014-02-01_13:44:20_954450	1151325.296875	14.8	145.0	224.0	-239.0	0	0	0	0	0	0	-18.264419289065774	-38.31225925262441	0.3463723863168932	14.18	276
2014-02-01_13:44:21_086097	1164463.484375	15.0	-139.0	101.0	-86.0	0	0	0	0	0	0	-18.328592185118193	-38.30690333162849	0.3352430515262281	14.43	276
