datetime	x	y	z	d	speed	speed_real
2014-01-04_16:43:01_852921	54.0	104.0	-356.0	14.38	0.1	220
2014-01-04_16:43:01_863774	0.0	132.0	-232.0	14.79	0.2	220
2014-01-04_16:43:01_873608	240.0	206.0	-372.0	13.94	0.3	221
2014-01-04_16:43:01_883373	166.0	88.0	-166.0	13.82	0.4	221
2014-01-04_16:43:01_893220	172.0	238.0	-258.0	14.04	0.5	221
2014-01-04_16:43:01_903046	142.0	254.0	-256.0	14.89	0.6	222
2014-01-04_16:43:01_912832	140.0	236.0	-146.0	14.38	0.7	222
2014-01-04_16:43:01_922610	40.0	194.0	-200.0	14.25	0.8	223
2014-01-04_16:43:01_932474	-28.0	286.0	-222.0	14.52	0.9	223
2014-01-04_16:43:01_942662	16.0	184.0	-198.0	13.89	1.0	223
2014-01-04_16:43:01_952443	252.0	224.0	-152.0	14.45	1.1	224
2014-01-04_16:43:01_963676	-48.0	108.0	-128.0	15.44	1.2	224
2014-01-04_16:43:01_976058	6.0	320.0	-138.0	47.02	1.3	224
2014-01-04_16:43:01_985744	42.0	182.0	-168.0	13.38	1.4	225
2014-01-04_16:43:01_995564	192.0	10.0	-408.0	14.32	1.5	225
2014-01-04_16:43:02_005370	102.0	60.0	-186.0	14.48	1.6	226
2014-01-04_16:43:02_015153	246.0	136.0	-122.0	13.89	1.7	226
2014-01-04_16:43:02_024938	-112.0	294.0	-224.0	14.14	1.8	226
2014-01-04_16:43:02_034694	416.0	126.0	-256.0	14.6	1.9	227
2014-01-04_16:43:02_044460	318.0	-40.0	-298.0	14.18	2.0	227
2014-01-04_16:43:02_054207	230.0	10.0	-224.0	14.67	2.1	227
2014-01-04_16:43:02_065064	92.0	192.0	-240.0	15.27	2.2	228
2014-01-04_16:43:02_078566	-398.0	326.0	-128.0	46.89	2.3	228
2014-01-04_16:43:02_088372	-48.0	-36.0	-348.0	13.74	2.4	229
2014-01-04_16:43:02_098199	152.0	-96.0	-256.0	14.75	2.5	229
2014-01-04_16:43:02_108008	376.0	106.0	-284.0	14.18	2.6	229
2014-01-04_16:43:02_117841	230.0	96.0	-110.0	14.85	2.7	230
2014-01-04_16:43:02_127708	158.0	98.0	-204.0	14.25	2.8	230
2014-01-04_16:43:02_137457	288.0	36.0	-22.0	13.94	2.9	231
2014-01-04_16:43:02_147249	-242.0	256.0	-282.0	14.28	3.0	231
2014-01-04_16:43:02_157197	-48.0	106.0	-194.0	14.69	3.1	231
2014-01-04_16:43:02_166958	-32.0	138.0	-170.0	14.36	3.2	232
2014-01-04_16:43:02_176825	304.0	138.0	-326.0	12.71	3.3	232
2014-01-04_16:43:02_186557	48.0	146.0	-104.0	13.76	3.4	232
2014-01-04_16:43:02_197413	32.0	204.0	-208.0	14.98	3.5	233
2014-01-04_16:43:02_208088	16.0	144.0	-202.0	14.2	3.6	233
2014-01-04_16:43:02_217851	-168.0	334.0	-208.0	14.33	3.7	234
2014-01-04_16:43:02_228016	52.0	194.0	-268.0	13.89	3.8	234
2014-01-04_16:43:02_237859	-104.0	282.0	-180.0	14.92	3.9	234
2014-01-04_16:43:02_247755	-82.0	182.0	-334.0	13.19	4.0	235
2014-01-04_16:43:02_257611	54.0	-50.0	-156.0	14.09	4.1	235
2014-01-04_16:43:02_267423	56.0	130.0	-362.0	14.62	4.2	235
2014-01-04_16:43:02_278358	62.0	-50.0	-290.0	14.3	4.3	236
2014-01-04_16:43:02_288579	-90.0	146.0	-418.0	14.32	4.4	236
2014-01-04_16:43:02_298349	-192.0	148.0	-94.0	14.3	4.5	237
2014-01-04_16:43:02_308303	64.0	82.0	-298.0	15.56	4.6	237
2014-01-04_16:43:02_318157	-60.0	-18.0	-40.0	14.79	4.7	237
2014-01-04_16:43:02_327978	286.0	-58.0	-350.0	14.28	4.8	238
2014-01-04_16:43:02_337664	-282.0	128.0	-156.0	13.74	4.9	238
2014-01-04_16:43:02_347839	306.0	-2.0	-230.0	14.4	5.0	239
2014-01-04_16:43:02_357717	86.0	256.0	-70.0	13.77	5.1	239
2014-01-04_16:43:02_367660	-150.0	308.0	-86.0	14.72	5.2	239
2014-01-04_16:43:02_377488	68.0	126.0	-246.0	13.84	5.3	240
2014-01-04_16:43:02_387472	-104.0	-34.0	-96.0	14.65	5.4	240
2014-01-04_16:43:02_397377	28.0	256.0	-116.0	14.72	5.5	240
2014-01-04_16:43:02_407203	26.0	438.0	-2.0	14.59	5.6	241
2014-01-04_16:43:02_417033	32.0	258.0	-158.0	15.25	5.7	241
2014-01-04_16:43:02_426823	30.0	188.0	-160.0	14.35	5.8	242
2014-01-04_16:43:02_436669	8.0	-192.0	-226.0	14.67	5.9	242
2014-01-04_16:43:02_446496	162.0	182.0	-416.0	14.31	6.0	242
2014-01-04_16:43:02_456387	78.0	142.0	-98.0	15.61	6.1	243
2014-01-04_16:43:02_466162	-4.0	254.0	-296.0	13.89	6.2	243
2014-01-04_16:43:02_476111	-280.0	308.0	-278.0	16.17	6.3	243
2014-01-04_16:43:02_486491	6.0	248.0	78.0	14.47	6.4	244
2014-01-04_16:43:02_496228	178.0	310.0	-322.0	13.84	6.5	244
2014-01-04_16:43:02_506023	44.0	48.0	-438.0	14.69	6.6	245
2014-01-04_16:43:02_515848	30.0	-16.0	-74.0	14.26	6.7	245
2014-01-04_16:43:02_525685	162.0	254.0	-172.0	14.79	6.8	245
2014-01-04_16:43:02_535433	110.0	228.0	0.0	13.86	6.9	246
2014-01-04_16:43:02_545200	-28.0	426.0	-400.0	14.65	7.0	246
2014-01-04_16:43:02_554920	152.0	298.0	-290.0	13.28	7.1	246
2014-01-04_16:43:02_564727	192.0	30.0	-80.0	14.2	7.2	247
2014-01-04_16:43:02_574604	292.0	-36.0	-452.0	15.67	7.3	247
2014-01-04_16:43:02_585148	286.0	96.0	-384.0	14.4	7.4	248
2014-01-04_16:43:02_595413	-64.0	16.0	-136.0	14.25	7.5	248
2014-01-04_16:43:02_605281	80.0	48.0	-366.0	14.3	7.6	248
2014-01-04_16:43:02_615105	96.0	-10.0	-280.0	14.64	7.7	249
2014-01-04_16:43:02_624932	-166.0	362.0	288.0	15.15	7.8	249
2014-01-04_16:43:02_634724	148.0	126.0	-320.0	14.23	7.9	250
2014-01-04_16:43:02_644558	158.0	360.0	-528.0	14.3	8.0	250
2014-01-04_16:43:02_656222	-166.0	446.0	-334.0	46.04	8.1	250
2014-01-04_16:43:02_665996	46.0	186.0	-102.0	14.3	8.2	251
2014-01-04_16:43:02_675815	-248.0	276.0	-14.0	14.09	8.3	251
2014-01-04_16:43:02_685676	-112.0	0.0	-384.0	15.6	8.4	251
2014-01-04_16:43:02_695624	320.0	-138.0	88.0	16.13	8.5	252
2014-01-04_16:43:02_705380	38.0	360.0	-578.0	14.26	8.6	252
2014-01-04_16:43:02_715339	-100.0	176.0	-10.0	17.02	8.7	253
2014-01-04_16:43:02_725257	24.0	100.0	-94.0	14.16	8.8	253
2014-01-04_16:43:02_735053	356.0	-40.0	-192.0	15.2	8.9	253
2014-01-04_16:43:02_744824	48.0	542.0	-798.0	13.33	9.0	254
2014-01-04_16:43:02_754584	254.0	-134.0	102.0	13.51	9.1	254
2014-01-04_16:43:02_764561	-426.0	-116.0	-116.0	15.88	9.2	254
2014-01-04_16:43:02_774392	222.0	192.0	-364.0	14.48	9.3	255
2014-01-04_16:43:02_784195	224.0	228.0	-772.0	14.79	9.4	255
2014-01-04_16:43:02_794661	-136.0	286.0	630.0	20.82	9.5	256
2014-01-04_16:43:02_804720	-40.0	30.0	-320.0	16.48	9.6	256
2014-01-04_16:43:02_814508	88.0	286.0	-192.0	14.7	9.7	256
2014-01-04_16:43:02_824273	-618.0	202.0	-124.0	13.55	9.8	257
2014-01-04_16:43:02_834129	446.0	-56.0	460.0	14.82	9.9	257
2014-01-04_16:43:02_843980	232.0	320.0	-522.0	14.87	10.0	257
2014-01-04_16:43:02_853792	-336.0	30.0	-710.0	14.21	10.1	258
2014-01-04_16:43:02_863684	-282.0	256.0	48.0	14.53	10.2	258
2014-01-04_16:43:02_873628	-370.0	160.0	488.0	16.51	10.3	259
2014-01-04_16:43:02_883422	348.0	228.0	-892.0	13.63	10.4	259
2014-01-04_16:43:02_893892	208.0	216.0	-794.0	15.01	10.5	259
2014-01-04_16:43:02_903903	-10.0	346.0	-418.0	15.91	10.6	260
2014-01-04_16:43:02_913670	390.0	6.0	310.0	13.92	10.7	260
2014-01-04_16:43:02_923463	-98.0	-192.0	130.0	13.91	10.8	261
2014-01-04_16:43:02_933632	-112.0	320.0	-328.0	20.59	10.9	261
2014-01-04_16:43:02_943323	108.0	150.0	-706.0	12.51	11.0	261
2014-01-04_16:43:02_953103	152.0	-26.0	244.0	13.92	11.1	262
2014-01-04_16:43:02_962961	-154.0	230.0	118.0	14.42	11.2	262
2014-01-04_16:43:02_972714	198.0	16.0	-594.0	13.04	11.3	262
2014-01-04_16:43:02_982898	208.0	290.0	-482.0	20.67	11.4	263
2014-01-04_16:43:02_993114	24.0	316.0	-260.0	16.49	11.5	263
2014-01-04_16:43:03_003575	350.0	-172.0	-60.0	12.82	11.6	264
2014-01-04_16:43:03_013381	374.0	-136.0	-66.0	13.91	11.7	264
2014-01-04_16:43:03_023208	312.0	160.0	-352.0	14.74	11.8	264
2014-01-04_16:43:03_033008	286.0	192.0	-512.0	14.23	11.9	265
2014-01-04_16:43:03_042788	-224.0	196.0	-34.0	14.83	12.0	265
2014-01-04_16:43:03_052654	-2.0	-324.0	204.0	14.62	12.1	265
2014-01-04_16:43:03_062436	156.0	484.0	46.0	13.63	12.2	266
2014-01-04_16:43:03_072188	256.0	218.0	-426.0	13.65	12.3	266
2014-01-04_16:43:03_082845	254.0	-76.0	-542.0	18.38	12.4	267
2014-01-04_16:43:03_092735	112.0	320.0	-450.0	15.17	12.5	267
2014-01-04_16:43:03_102554	-160.0	4.0	132.0	12.61	12.6	267
2014-01-04_16:43:03_112298	114.0	-312.0	302.0	13.09	12.7	268
2014-01-04_16:43:03_122255	-46.0	346.0	-400.0	16.12	12.8	268
2014-01-04_16:43:03_132171	2.0	348.0	-920.0	16.51	12.9	269
2014-01-04_16:43:03_141850	640.0	-2.0	-512.0	12.43	13.0	269
2014-01-04_16:43:03_151640	8.0	492.0	-56.0	13.18	13.1	269
2014-01-04_16:43:03_161321	-24.0	158.0	272.0	12.48	13.2	270
2014-01-04_16:43:03_171096	208.0	392.0	200.0	14.38	13.3	270
2014-01-04_16:43:03_180937	448.0	54.0	-560.0	13.35	13.4	270
2014-01-04_16:43:03_190724	212.0	-252.0	-626.0	14.33	13.5	271
2014-01-04_16:43:03_200974	262.0	-6.0	-450.0	14.74	13.6	271
2014-01-04_16:43:03_210999	-368.0	380.0	-238.0	13.87	13.7	272
2014-01-04_16:43:03_220794	154.0	278.0	-96.0	13.11	13.8	272
2014-01-04_16:43:03_230586	-318.0	268.0	278.0	13.98	13.9	272
2014-01-04_16:43:03_240259	100.0	-682.0	350.0	12.16	14.0	273
2014-01-04_16:43:03_250069	-152.0	264.0	-360.0	14.32	14.1	273
2014-01-04_16:43:03_259878	376.0	274.0	-362.0	14.18	14.2	273
2014-01-04_16:43:03_269837	-152.0	-70.0	-512.0	16.52	14.3	274
2014-01-04_16:43:03_279664	-2.0	382.0	162.0	12.85	14.4	274
2014-01-04_16:43:03_289408	26.0	350.0	174.0	13.24	14.5	275
2014-01-04_16:43:03_299108	-786.0	86.0	192.0	12.7	14.6	275
2014-01-04_16:43:03_309069	334.0	-436.0	30.0	13.28	14.7	275
2014-01-04_16:43:03_318861	416.0	-388.0	-460.0	13.4	14.8	276
2014-01-04_16:43:03_328664	16.0	632.0	-802.0	12.67	14.9	276
2014-01-04_16:43:03_338424	440.0	-16.0	-628.0	12.95	15.0	276
2014-01-04_16:43:03_348323	94.0	126.0	-282.0	13.98	15.1	277
2014-01-04_16:43:03_358051	332.0	210.0	-164.0	12.73	15.2	277
2014-01-04_16:43:03_367832	-688.0	542.0	352.0	13.52	15.3	278
2014-01-04_16:43:03_377640	-514.0	384.0	478.0	13.43	15.4	278
2014-01-04_16:43:03_387496	186.0	624.0	-216.0	13.75	15.5	278
2014-01-04_16:43:03_397340	-400.0	440.0	-314.0	12.65	15.6	279
2014-01-04_16:43:03_407741	32.0	-52.0	-866.0	14.38	15.7	279
2014-01-04_16:43:03_417559	-12.0	124.0	-980.0	13.24	15.8	280
2014-01-04_16:43:03_427348	734.0	142.0	-552.0	12.78	15.9	280
2014-01-04_16:43:03_437227	-282.0	410.0	-240.0	13.21	16.0	280
2014-01-04_16:43:03_446958	288.0	254.0	320.0	12.95	16.1	281
2014-01-04_16:43:03_456746	-84.0	288.0	182.0	14.42	16.2	281
2014-01-04_16:43:03_466441	-972.0	-250.0	702.0	12.51	16.3	281
2014-01-04_16:43:03_476222	464.0	544.0	-46.0	13.36	16.4	282
2014-01-04_16:43:03_485981	366.0	766.0	-110.0	13.01	16.5	282
2014-01-04_16:43:03_495857	-328.0	-352.0	-948.0	14.47	16.6	283
2014-01-04_16:43:03_505636	250.0	-714.0	-1216.0	12.67	16.7	283
2014-01-04_16:43:03_515906	1390.0	-18.0	-1472.0	13.55	16.8	283
2014-01-04_16:43:03_525695	-168.0	462.0	106.0	13.43	16.9	284
2014-01-04_16:43:03_535381	-326.0	-514.0	-434.0	13.04	17.0	284
2014-01-04_16:43:03_545059	384.0	304.0	576.0	13.48	17.1	284
2014-01-04_16:43:03_554828	320.0	332.0	542.0	13.79	17.2	285
2014-01-04_16:43:03_564622	-674.0	0.0	1200.0	14.03	17.3	285
2014-01-04_16:43:03_574360	-748.0	-40.0	400.0	12.85	17.4	286
2014-01-04_16:43:03_584097	-162.0	-82.0	712.0	14.3	17.5	286
2014-01-04_16:43:03_593840	4.0	24.0	-616.0	13.38	17.6	286
2014-01-04_16:43:03_603644	-176.0	1118.0	-298.0	14.45	17.7	287
2014-01-04_16:43:03_613625	138.0	-26.0	-514.0	13.87	17.8	287
2014-01-04_16:43:03_623406	534.0	494.0	-1664.0	13.53	17.9	288
2014-01-04_16:43:03_633138	112.0	296.0	488.0	13.27	18.0	288
2014-01-04_16:43:03_642876	-98.0	454.0	-1170.0	13.57	18.1	288
2014-01-04_16:43:03_652616	-258.0	64.0	-888.0	12.49	18.2	289
2014-01-04_16:43:03_662381	726.0	382.0	830.0	13.17	18.3	289
2014-01-04_16:43:03_672144	118.0	-12.0	-160.0	13.0	18.4	289
2014-01-04_16:43:03_681868	-228.0	54.0	1014.0	13.53	18.5	290
2014-01-04_16:43:03_691678	-856.0	368.0	864.0	14.75	18.6	290
