datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_14:52:07_103299	1251.71875	10.0	11.0	163.0	-221.0	0.0	0	0	0	0	0
2014-01-12_14:52:07_123448	3201.921875	0.05	13.0	164.0	-222.0	0.0	164.0	3823.490234375	7.034410538882024	23.31396484375	0
2014-01-12_14:52:07_140906	4948.40625	0.05	15.0	161.0	-216.0	0.0	161.0	6871.366455078125	-0.1584710024374202	18.930908203125	0
2014-01-12_14:52:07_158380	6699.515625	0.05	11.0	162.0	-220.0	0.0	162.0	9681.449462890625	0.05764954257565095	17.34619140625	0
2014-01-12_14:52:07_176102	8471.109375	0.05	19.0	164.0	-225.0	0.0	164.0	12549.327392578125	0.114370279363927	17.487060546875	0
2014-01-12_14:52:07_193782	10235.8125	0.05	-3.0	177.0	-224.0	0.0	177.0	15677.767822265625	0.7355102491850378	17.6748046875	0
2014-01-12_14:52:07_211228	11980.203125	0.05	10.0	166.0	-224.0	0.0	166.0	18592.534912109375	-0.6264651492609947	17.558837890625	0
2014-01-12_14:52:07_228870	13744.40625	0.05	11.0	164.0	-211.0	0.0	164.0	21445.758544921875	-0.11495769074248187	17.397705078125	0
2014-01-12_14:52:07_246447	15502.40625	0.05	8.0	168.0	-214.0	0.0	168.0	24399.334716796875	0.22752079543403092	17.580810546875	0
2014-01-12_14:52:07_264196	17277.5	0.05	20.0	161.0	-215.0	0.0	161.0	27221.35498046875	-0.3993592868584163	17.528076171875	0
2014-01-12_14:52:07_282339	19095.203125	0.05	13.0	157.0	-202.0	0.0	157.0	30000.093994140625	-0.2260017932271191	17.698974609375	0
2014-01-12_14:52:07_299875	20844.609375	0.05	36.0	158.0	-208.0	0.0	158.0	32864.152587890625	0.05516646913048163	18.126953125	0
2014-01-12_14:52:07_317387	22595.90625	0.04	-11.0	141.0	-218.0	0.0	141.0	35318.537109375	-0.9766195879325096	17.406982421875	0
2014-01-12_14:52:07_334642	24321.515625	0.05	6.0	172.0	-218.0	0.0	172.0	38319.4248046875	1.7768075787470439	17.447021484375	0
2014-01-12_14:52:07_352209	26078.328125	0.05	18.0	163.0	-219.0	0.0	163.0	41132.647216796875	-0.5214660574597202	17.259033203125	0
2014-01-12_14:52:07_369495	27807.3125	0.05	10.0	169.0	-222.0	0.0	169.0	44073.93212890625	0.3447472891270498	17.404052734375	0
2014-01-12_14:52:07_387358	29592.796875	0.05	20.0	160.0	-215.0	0.0	160.0	46836.51025390625	-0.5212522270297786	17.26611328125	0
2014-01-12_14:52:07_404923	31349.921875	0.05	9.0	157.0	-215.0	0.0	157.0	49626.556640625	-0.16881439758208544	17.77099609375	0
2014-01-12_14:52:07_439484	34806.109375	0.05	10.0	162.0	-212.0	0.0	162.0	55225.4443359375	0.14467159265904692	34.56103515625	0
2014-01-12_14:52:07_457075	36565.015625	0.05	7.0	157.0	-214.0	0.0	157.0	57966.159912109375	-0.28642154874620646	17.456787109375	0
2014-01-12_14:52:07_474930	38350.515625	0.04	21.0	150.0	-214.0	0.0	150.0	60606.870361328125	-0.39762026931451	17.604736328125	0
2014-01-12_14:52:07_492346	40092.421875	0.04	18.0	150.0	-221.0	0.0	150.0	63281.675048828125	0.0	17.83203125	0
2014-01-12_14:52:07_510039	41861.109375	0.05	7.0	163.0	-225.0	0.0	163.0	66093.42504882812	0.7536231884057971	17.25	0
2014-01-12_14:52:07_527522	43609.71875	0.05	24.0	162.0	-225.0	0.0	162.0	68947.21166992188	-0.05676668283556233	17.615966796875	0
2014-01-12_14:52:07_544891	45347.03125	0.05	13.0	170.0	-209.0	0.0	170.0	71913.37133789062	0.45850532413561507	17.447998046875	0
2014-01-12_14:52:07_562481	47113.421875	0.05	8.0	161.0	-212.0	0.0	161.0	74709.48852539062	-0.5182186234817814	17.3671875	0
2014-01-12_14:52:07_580108	48868.921875	0.05	25.0	173.0	-208.0	0.0	173.0	77744.76000976562	0.6839585884448403	17.544921875	0
2014-01-12_14:52:07_597741	50631.90625	0.05	11.0	164.0	-213.0	0.0	164.0	80617.24243164062	-0.5138412645312369	17.51513671875	0
2014-01-12_14:52:07_615150	52379.015625	0.05	7.0	165.0	-211.0	0.0	165.0	83509.375	0.057051326694059476	17.528076171875	0
2014-01-12_14:52:07_632705	54131.015625	0.05	21.0	154.0	-220.0	0.0	154.0	86194.5244140625	-0.630877369850738	17.43603515625	0
2014-01-12_14:52:07_650068	55863.8125	0.05	-1.0	170.0	-203.0	0.0	170.0	89156.658203125	0.9182569707159871	17.42431640625	0
2014-01-12_14:52:07_667636	57620.71875	0.05	16.0	160.0	-219.0	0.0	160.0	91923.845703125	-0.5782044042913608	17.294921875	0
2014-01-12_14:52:07_685168	59381.515625	0.05	-3.0	159.0	-247.0	0.0	159.0	94705.68579101562	-0.057156412653670656	17.495849609375	0
2014-01-12_14:52:07_702588	61116.125	0.05	20.0	167.0	-212.0	0.0	167.0	97642.37426757812	0.45493419225856613	17.5849609375	0
2014-01-12_14:52:07_719918	62854.609375	0.05	17.0	160.0	-241.0	0.0	160.0	100400.14770507812	-0.4061247326449383	17.236083984375	0
2014-01-12_14:52:07_737668	64624.125	0.04	0.0	141.0	-226.0	0.0	141.0	102852.70776367188	-1.0923279903433176	17.39404296875	0
2014-01-12_14:52:07_755126	66378.53125	0.05	4.0	156.0	-227.0	0.0	156.0	105594.24780273438	0.8535348623980662	17.573974609375	0
2014-01-12_14:52:07_772717	68129.3125	0.04	7.0	142.0	-226.0	0.0	142.0	108080.39184570312	-0.7996318659099466	17.508056640625	0
