datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_15:28:36_975989	301785.78125	20.5	92.0	116.0	-342.0	0.0	0	0	0	0	0
2014-01-12_15:28:36_996608	303771.40625	20.51	15.0	148.0	-203.0	0.0	132.0	0.31608457031250003	5.512448767357925	23.94580078125	0.007151276485192824
2014-01-12_15:28:37_014088	305520.90625	20.51	185.0	59.0	-330.0	0.0	107.66666666666667	0.5224597005208333	-1.2694789756130695	19.16796875	0.005256437681742079
2014-01-12_15:28:37_031679	307278.8125	20.52	95.0	13.0	-313.0	0.0	84.0	0.6696606770833333	-1.3505345184689834	17.52392578125	0.004065013514220811
2014-01-12_15:28:37_049546	309062.203125	20.52	-31.0	84.0	-195.0	0.0	76.0	0.8025864583333333	-0.45739810161920713	17.490234375	0.003754340448483913
2014-01-12_15:28:37_067497	310857.59375	20.52	46.0	81.0	-373.0	0.0	59.25	0.9079736348470052	-0.9417061286116258	17.786865234375	0.0028684201845023223
2014-01-12_15:28:37_085233	312640.09375	20.53	-18.0	138.0	-285.0	0.0	79.0	1.0491957784016928	1.1048196555632948	17.876220703125	0.00406058688513417
2014-01-12_15:28:37_103387	314446.09375	20.53	122.0	98.0	-283.0	0.0	100.25	1.2277342732747396	1.1931950594267071	17.809326171875	0.005131942279369999
2014-01-12_15:28:37_121158	316223.609375	20.54	20.0	131.0	-324.0	0.0	112.0	1.4297608357747396	0.6513994910941476	18.0380859375	0.005665282925192992
2014-01-12_15:28:37_139036	318010.890625	20.54	-75.0	172.0	-206.0	0.0	134.75	1.6681196370442708	1.286112567974163	17.68896484375	0.006866278068761122
2014-01-12_15:28:37_156681	319775.890625	20.55	80.0	29.0	-355.0	0.0	107.5	1.8596774983723958	-1.5292376829067793	17.8193359375	0.00522226219945916
2014-01-12_15:28:37_174429	321554.59375	20.56	28.0	82.0	-332.0	0.0	103.5	2.041618672688802	-0.22754607446911934	17.578857421875	0.005152449554420357
2014-01-12_15:28:37_192476	323355.390625	20.56	4.0	114.0	-137.0	0.0	99.25	2.2178068074544273	-0.23941027615799318	17.751953125	0.004938780753064947
2014-01-12_15:28:37_210466	325154.1875	20.56	8.0	118.0	-326.0	0.0	85.75	2.371685768636068	-0.7522958246602179	17.945068359375	0.004212507586110842
2014-01-12_15:28:37_228768	326984.609375	20.57	-98.0	162.0	-252.0	0.0	119.0	2.5859816426595055	1.8463957918141023	18.008056640625	0.006134898177345677
2014-01-12_15:28:37_263716	330479.390625	20.58	-162.0	39.0	-122.0	0.0	108.25	2.969619008382162	-0.3033300726085339	35.43994140625	0.005382463954639985
2014-01-12_15:28:37_281358	332243.40625	20.58	27.0	118.0	-176.0	0.0	109.25	3.162348170979818	0.05668576489800437	17.64111328125	0.005468484811306899
2014-01-12_15:28:37_299364	334043.796875	20.59	133.0	17.0	-173.0	0.0	84.0	3.311776295979818	-1.4194115063680282	17.7890625	0.004058390026992795
2014-01-12_15:28:37_317204	335827.40625	20.59	20.0	78.0	-230.0	0.0	63.0	3.4235874532063804	-1.1832450649975927	17.747802734375	0.0030320178522455616
2014-01-12_15:28:37_334727	337579.8125	20.59	-89.0	126.0	-165.0	0.0	84.75	3.5743828633626302	1.2223929747530187	17.79296875	0.004360096735761638
2014-01-12_15:28:37_352640	339376.296875	20.6	-14.0	153.0	-156.0	0.0	93.5	3.738019276936849	0.4999651252005301	17.501220703125	0.004725370314447748
2014-01-12_15:28:37_370445	341152.203125	20.6	-20.0	93.0	-181.0	0.0	112.5	3.939178944905599	1.062588749317313	17.880859375	0.0057316527928262225
