datetime	reltime	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	asin	angle	angle_rad	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed	Motor0	Motor1
2014-03-04_19:37:32_396689	2049875.0	-154.0	-65.0	-196.0	-2.596564885496183	-0.8509541984732822	-5.738931297709923	-0.799560546875	0.27294921875	-0.8193359375	0.0	0.0	0.0	0	-0.057229106344660725	0	0	0	0.001	0	0.002	0	0	220	220
2014-03-04_19:37:32_438576	2091641.0	-167.0	-87.0	-202.0	-3.48969465648855	2.1795801526717558	-1.1893129770992368	-0.708984375	-0.144287109375	-0.781005859375	0.0	39.58	0.0	-2.5165267560382105	-0.04391844251375586	2.5165267560382105	111.42389146034614	2.1795801526717558	0.001	0	0.002	44.27685546875	0.006875687061381723	231	231
2014-03-04_19:37:32_488690	2141720.0	-186.0	117.0	-170.0	-2.344656488549618	5.164312977099237	1.4748091603053437	-0.76123046875	-0.65234375	-0.34765625	0.0	47.58	0.0	-1.767330951250082	-0.030843472098605274	1.767330951250082	199.6579754969631	5.164312977099237	0.001	0	0.002	49.925048828125	0.012095956905448556	231	231
2014-03-04_19:37:32_538698	2191731.0	-144.0	-5.0	-227.0	0.6782442748091602	4.935305343511451	1.879389312977099	-0.520263671875	-0.74853515625	-0.916015625	0.0	32.39	0.0	-1.3263316601923876	-0.023147149392537307	1.3263316601923876	266.0717019387255	4.935305343511451	0.001	0	0.002	50.0732421875	0.01119694234721529	231	231
2014-03-04_19:37:32_588416	2241519.0	-152.0	-17.0	-176.0	1.51793893129771	0.26354961832061097	1.6351145038167938	-0.328125	-0.331298828125	-1.205322265625	0.0	40.82	0.0	-0.49635122357746264	-0.008662325018803886	0.49635122357746264	290.8778722447919	0.26354961832061097	0.001	0	0.002	49.97705078125	0.0010234504602186847	231	231
2014-03-04_19:37:32_638543	2291576.0	-173.0	-6.0	-196.0	-1.1996183206106874	0.8513358778625957	-0.08244274809160301	-0.83056640625	0.448974609375	-1.406982421875	0.0	41.44	0.0	0.3004535997484671	0.0052435183202175755	-0.3004535997484671	275.8067793238153	0.8513358778625957	0.001	0	0.002	50.1611328125	0.0014022181559767244	231	231
2014-03-04_19:37:32_691215	2344248.0	-202.0	93.0	-156.0	-2.1003816793893133	3.9811068702290076	-0.30381679389312966	-0.918701171875	0.490234375	-0.307373046875	0.0	52.33	0.0	1.1464513304316009	0.020007876621842946	-1.1464513304316009	218.6504706367754	3.9811068702290076	0.001	0	0.002	49.85498046875	0.006815762410026414	231	231
2014-03-04_19:37:32_739395	2392424.0	-114.0	-15.0	-217.0	-4.0851145038167935	6.080343511450382	0.17709923664122146	-0.733642578125	0.07373046875	-0.59423828125	0.0	27.72	0.0	1.3802127821049455	0.024087483108288753	-1.3802127821049455	149.7062138357456	6.080343511450382	0.001	0	0.002	49.951904296875	0.010780474240795817	231	231
2014-03-04_19:37:32_789361	2442396.0	-134.0	-51.0	-230.0	2.8080152671755725	-14.110496183206106	4.543511450381679	-0.219970703125	-0.3408203125	-0.50830078125	0.0	30.23	0.0	2.6493798619685993	0.04623699584587434	-2.6493798619685993	17.08327727853913	-14.110496183206106	0.001	0	0.002	50.05810546875	-0.030870372228380814	231	231
2014-03-04_19:37:32_839622	2492652.0	-172.0	-2.0	-187.0	3.8538167938931296	2.3322519083969473	3.4442748091603055	-0.532470703125	-0.01806640625	-0.9150390625	0.0	42.61	0.0	3.3342108837189444	0.05818867161813167	-3.3342108837189444	-149.7908841895437	2.3322519083969473	0.001	0	0.002	50.049072265625	0.0013302929330749505	231	231
2014-03-04_19:37:32_889640	2542666.0	-204.0	106.0	-145.0	-0.8713740458015264	3.156679389312977	0.26870229007633595	-0.775390625	0.59033203125	-0.4521484375	0.0	54.6	0.0	4.2044568023046995	0.07337620946430541	-4.2044568023046995	-360.5310695753748	3.156679389312977	0.001	0	0.002	50.123046875	0.0021089019763212546	231	231
2014-03-04_19:37:32_939704	2592741.0	-127.0	-54.0	-266.0	-5.176717557251908	2.8818702290076335	-5.509923664122137	-0.927490234375	0.19091796875	0.111328125	0.0	25.52	0.0	4.489757379022891	0.07835527712081836	-4.489757379022891	-584.8172502067586	2.8818702290076335	0.001	0	0.002	49.955078125	0.0012739830789923754	231	231
2014-03-04_19:37:32_990071	2643103.0	-140.0	-51.0	-199.0	-6.245419847328244	1.095610687022901	-6.2656488549618325	-0.779296875	0.41259765625	-0.359375	0.0	35.13	0.0	5.04876829816906	0.08811113958410227	-5.04876829816906	-837.7351501904038	1.095610687022901	0.001	0	0.002	50.094970703125	-0.0028575469241232583	231	231
2014-03-04_19:37:33_040526	2693560.0	-191.0	29.0	-168.0	-1.253053435114504	-0.17919847328244254	-2.319083969465649	-0.71728515625	-0.20703125	-1.035888671875	0.0	48.67	0.0	5.929961259355372	0.10348972529416008	-5.929961259355372	-1134.2636157915822	-0.17919847328244254	0.001	0	0.002	50.005126953125	-0.006288358205920257	231	231
2014-03-04_19:37:33_090757	2743789.0	-208.0	109.0	-127.0	-0.581297709923664	3.0803435114503817	-0.3267175572519083	-0.477783203125	-0.520751953125	-0.173583984375	0.0	58.6	0.0	6.831295149491657	0.11921981063685266	-6.831295149491657	-1478.251681823834	3.0803435114503817	0.001	0	0.002	50.354736328125	-0.0006706081265908936	231	231
2014-03-04_19:37:33_140795	2793829.0	-128.0	20.0	-208.0	2.4721374045801525	4.27881679389313	2.314503816793893	-0.332275390625	-0.644775390625	-0.563232421875	0.0	31.61	0.0	7.1182193840022014	0.12422721438049218	-7.1182193840022014	-1832.438707266881	4.27881679389313	0.001	0	0.002	49.7578125	0.0014394142037840573	231	231
2014-03-04_19:37:33_191633	2844668.0	-158.0	-43.0	-173.0	3.899618320610687	-3.064694656488549	2.169465648854962	-0.5390625	-0.30126953125	-0.961181640625	0.0	42.41	0.0	7.975502890689407	0.1391885321237244	-7.975502890689407	-2234.6914514504656	-3.064694656488549	0.001	0	0.002	50.43603515625	-0.014104892203666505	231	231
2014-03-04_19:37:33_241099	2894166.0	-146.0	-16.0	-191.0	-0.3980916030534347	1.0650763358778628	1.215267175572519	-0.68896484375	0.408935546875	-0.671142578125	0.0	37.4	0.0	8.512074357665995	0.1485527811110994	-8.512074357665995	-2657.5977395202276	1.0650763358778628	0.001	0	0.002	49.68310546875	-0.00638192168591027	231	231
2014-03-04_19:37:33_291828	2944856.0	-154.0	80.0	-159.0	-2.2912213740458016	-1.5837786259541982	1.1618320610687023	-0.890625	0.92041015625	-0.343505859375	0.0	44.09	0.0	9.30173004902465	0.1623338577491213	-9.30173004902465	-3125.865815164498	-1.5837786259541982	0.001	0	0.002	50.342041015625	-0.012469287300933047	231	231
2014-03-04_19:37:33_341599	2994633.0	-135.0	-44.0	-260.0	-4.123282442748091	6.263549618320612	-0.517557251908397	-0.7685546875	0.68212890625	-0.654052734375	0.0	27.44	0.0	9.358652035479475	0.16332726065409206	-9.358652035479475	-3592.2196013729163	6.263549618320612	0.001	0	0.002	49.831298828125	0.0031684472011617483	231	231
2014-03-04_19:37:33_391931	3044960.0	-138.0	-48.0	-214.0	0.9912213740458014	6.316984732824428	1.7572519083969467	-0.634521484375	0.1572265625	-0.859619140625	0.0	32.82	0.0	9.515890133883383	0.16607138104508523	-9.515890133883383	-4071.752161588916	6.316984732824428	0.001	0	0.002	50.392822265625	0.0031180793317654738	231	231
2014-03-04_19:37:33_441566	3094597.0	-170.0	67.0	-186.0	3.197328244274809	4.561259541984733	1.8488549618320613	-0.42431640625	-0.585205078125	-0.9580078125	0.0	42.43	0.0	9.952047535790571	0.17368320306789828	-9.952047535790571	-4566.278539310986	4.561259541984733	0.001	0	0.002	49.69091796875	-0.0008295284518211061	231	231
