datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-02-01_15:20:05_581328	473611.0	20.5	0	0	0	0.0	0	0	0	0	0
2014-02-01_15:20:05_598656	475323.40625	20.5	0	0	0	0.0	0	0.0	0.0	20.552978515625	0.0
2014-02-01_15:20:05_614550	476913.609375	20.5	0	0	0	0.0	0	0.0	0.0	16.974853515625	0.0
2014-02-01_15:20:05_655765	481034.703125	20.23	1.0469691958647371	-21.142966898856013	7.7500469690336296	0.0	-21.142966898856013	-858.4065208364153	-0.5207614788976069	40.60009765625	-0.2710791013470532
2014-02-01_15:20:05_672224	482683.703125	20.86	0	0	0	0.0	0	-858.4065208364153	1.288273246027613	16.411865234375	0.6355525578054423
2014-02-01_15:20:05_688239	484282.015625	20.86	0	0	0	0.0	0	-858.4065208364153	0.0	16.41796875	-0.008584065208364154
2014-02-01_15:20:05_728670	488325.0	20.57	1.0413500323553275	-21.259419243364253	7.601582531700772	0.0	-21.259419243364253	-1708.549727615431	-0.5316314980360816	39.989013671875	-0.2850271882185315
2014-02-01_15:20:05_745056	489963.59375	21.21	0	0	0	0.0	0	-1708.549727615431	1.303610605419623	16.30810546875	0.6347198054336572
2014-02-01_15:20:05_785611	494019.6875	20.91	1.0174349994023204	-21.291085246524222	7.434719961924633	0.0	-21.291085246524222	-2569.409224913433	-0.5265787418243931	40.432861328125	-0.2911125716859833
2014-02-01_15:20:05_802749	495732.90625	21.53	0	0	0	0.0	0	-2569.409224913433	1.2825125028642492	16.60107421875	0.6155621591829903
2014-02-01_15:20:05_843379	499796.40625	21.23	0.9884770039096203	-21.393448989211823	7.290945250679406	0.0	-21.393448989211823	-3443.892567397502	-0.5233715011127799	40.876220703125	-0.2982640211292861
2014-02-01_15:20:05_859841	501441.8125	21.84	0	0	0	0.0	0	-3443.892567397502	1.2893043045657564	16.593017578125	0.6102132266089032
2014-02-01_15:20:05_901733	505631.703125	21.53	0.9565333477712615	-21.381635791305023	7.139532954373417	0.0	-21.381635791305023	-4311.12774779713	-0.5271630573166401	40.559814453125	-0.3088309697154219
2014-02-01_15:20:05_918167	507279.015625	22.09	0	0	0	0.0	0	-4311.12774779713	1.2088891063852438	17.68701171875	0.5613332757146506
2014-02-01_15:20:05_958738	511332.0	21.77	0.9351324171807248	-21.455277480503916	7.008328920953565	0.0	-21.455277480503916	-5177.641243210303	-0.5312426571566815	40.386962890625	-0.3195432687584942
2014-02-01_15:20:05_975090	512967.890625	22.38	0	0	0	0.0	0	-5177.641243210303	1.30468268891808	16.44482421875	0.600564932026937
2014-02-01_15:20:06_015798	517038.40625	22.05	0.87919524249063	-21.37183424539143	6.839448832336798	0.0	-21.37183424539143	-6041.817830911588	-0.5285439405705928	40.435302734375	-0.3268273320189514
2014-02-01_15:20:06_032192	518677.890625	22.63	0	0	0	0.0	0	-6041.817830911588	1.2914981052082928	16.548095703125	0.5853308742950305
2014-02-01_15:20:06_048308	520289.109375	22.57	0	0	0	0.0	0	-6041.817830911588	0.0	16.31982421875	-0.06041817830911589
2014-02-01_15:20:06_088783	524336.90625	22.24	0.8363818220508508	-21.330687784384843	6.718556956245404	0.0	-21.330687784384843	-6897.071132704004	-0.5320040745839061	40.094970703125	-0.33710581739743156
2014-02-01_15:20:06_106159	526074.09375	22.82	0	0	0	0.0	0	-6897.071132704004	1.3001755556606545	16.406005859375	0.5811170665032872
2014-02-01_15:20:06_146844	530142.609375	22.48	0.7864687978767372	-21.182779671979574	6.5982536065931	0.0	-21.182779671979574	-7773.999941453653	-0.5116836739249284	41.398193359375	-0.3357001143441987
2014-02-01_15:20:06_163322	531790.390625	23.04	0	0	0	0.0	0	-7773.999941453653	1.2803757918752798	16.544189453125	0.5624478965231033
2014-02-01_15:20:06_203738	535832.203125	22.7	0.7358623245611281	-20.815542044752796	6.4696436694945065	0.0	-20.815542044752796	-8611.490102071615	-0.5173634401831785	40.23388671875	-0.34687817531678067
2014-02-01_15:20:06_220232	537487.6875	23.24	0	0	0	0.0	0	-8611.490102071615	1.254272981865768	16.595703125	0.5410215899121679
2014-02-01_15:20:06_261000	541557.8125	22.89	0.6718992254548988	-20.438969880200624	6.38582228655838	0.0	-20.438969880200624	-9440.066779480685	-0.5041796385942725	40.5390625	-0.3485343840799632
2014-02-01_15:20:06_277368	543195.40625	23.41	0	0	0	0.0	0	-9440.066779480685	1.2322890417489991	16.586181640625	0.5217438530796927
2014-02-01_15:20:06_318807	547339.203125	23.07	0.5903500527136816	-19.943219902397608	6.2831899656740395	0.0	-19.943219902397608	-10265.417129899417	-0.4818947733815141	41.385009765625	-0.34559587997999097
2014-02-01_15:20:06_335258	548984.09375	23.57	0	0	0	0.0	0	-10265.417129899417	1.2196158249010214	16.35205078125	0.5071537411515166
2014-02-01_15:20:06_375826	553041.59375	23.22	0.5204574483897325	-19.334274259798626	6.19168994445351	0.0	-19.334274259798626	-11047.275166970834	-0.47811001924760727	40.43896484375	-0.35146118871949183
2014-02-01_15:20:06_392309	554689.09375	23.7	0	0	0	0.0	0	-11047.275166970834	1.1766140814806283	16.43212890625	0.47783428907060577
2014-02-01_15:20:06_408403	556298.390625	23.59	0	0	0	0.0	0	-11047.275166970834	0.0	16.43310546875	-0.11047275166970835
2014-02-01_15:20:06_448937	560355.609375	23.24	0.41604997006073474	-18.478688428368446	6.061611379327785	0.0	-18.478688428368446	-11789.47240952002	-0.4600689768934156	40.1650390625	-0.34977708138474484
2014-02-01_15:20:06_465340	562003.703125	23.68	0	0	0	0.0	0	-11789.47240952002	1.1270076654297585	16.396240234375	0.44560910861967906
2014-02-01_15:20:06_506027	566061.390625	23.34	0.32535749551925985	-17.509196796503616	6.03445214862774	0.0	-17.509196796503616	-12497.457807916144	-0.43302019102823786	40.43505859375	-0.34323559327293074
2014-02-01_15:20:06_522550	567713.40625	23.75	0	0	0	0.0	0	-12497.457807916144	1.06292491816574	16.47265625	0.4064878810037086
2014-02-01_15:20:06_563101	571768.796875	23.41	0.2141984084356191	-16.486113902077697	5.881622569211556	0.0	-16.486113902077697	-13163.676321444857	-0.4079621716795264	40.410888671875	-0.33726646044441955
2014-02-01_15:20:06_579547	573412.609375	23.78	0	0	0	0.0	0	-13163.676321444857	0.9955494337659445	16.559814453125	0.36613795366852364
2014-02-01_15:20:06_620857	577544.390625	23.45	0.0940236137139171	-15.214654229959203	5.883204031597753	0.0	-15.214654229959203	-13782.150530086621	-0.3742851360699144	40.64990234375	-0.32648553875881936
2014-02-01_15:20:06_637252	579183.40625	23.76	0	0	0	0.0	0	-13782.150530086621	0.8946070789381849	17.007080078125	0.3094820341682262
2014-02-01_15:20:06_677708	583229.296875	23.44	-0.04276482981908911	-13.902685528032292	5.813998979200417	0.0	-13.902685528032292	-14343.31532460556	-0.3444347663631541	40.36376953125	-0.3170408049804359
2014-02-01_15:20:06_694080	584866.40625	23.72	0	0	0	0.0	0	-14343.31532460556	0.8497918240709774	16.360107421875	0.28146275878943305
2014-02-01_15:20:06_734955	588953.890625	23.42	-0.1778907843125371	-12.405238249955785	5.685452376345054	0.0	-12.405238249955785	-14849.237647344908	-0.3041770033093614	40.782958984375	-0.30182140195312535
2014-02-01_15:20:06_751205	590579.40625	23.65	0	0	0	0.0	0	-14849.237647344908	0.7552746279775684	16.4248046875	0.2291449375153351
2014-02-01_15:20:06_767242	592182.796875	23.5	0	0	0	0.0	0	-14849.237647344908	0.0	16.114013671875	-0.1484923764734491
2014-02-01_15:20:06_807541	596213.0	23.22	-0.34231463128513695	-10.686784024802542	5.752566023513633	0.0	-10.686784024802542	-15275.318369693157	-0.2680415864940952	39.869873046875	-0.2878426553464595
2014-02-01_15:20:06_824030	597861.40625	23.39	0	0	0	0.0	0	-15275.318369693157	0.6529103316616383	16.367919921875	0.17370198213388754
2014-02-01_15:20:06_864246	601883.0	23.12	-0.4873357199607276	-8.91791197857193	5.744313425781342	0.0	-8.91791197857193	-15634.9066080889	-0.22116728403678046	40.322021484375	-0.2678244992971365
2014-02-01_15:20:06_880574	603515.3125	23.24	0	0	0	0.0	0	-15634.9066080889	0.5484567418541857	16.260009765625	0.11787930484620382
2014-02-01_15:20:06_921090	607601.5	22.99	-0.6429466584622205	-7.117229215551736	5.571483537343621	0.0	-7.117229215551736	-15921.83728688872	-0.1765407307388113	40.31494140625	-0.248200461159848
2014-02-01_15:20:06_937823	609240.6875	23.04	0	0	0	0.0	0	-15921.83728688872	0.4241241124157985	16.781005859375	0.05284368333901204
2014-02-01_15:20:06_978291	613287.484375	22.82	-0.8191959911020252	-5.050105288354255	5.54139025564537	0.0	-5.050105288354255	-16125.452945593759	-0.12525344851010936	40.319091796875	-0.22438626423982772
2014-02-01_15:20:06_994464	614904.796875	22.81	0	0	0	0.0	0	-16125.452945593759	0.3080634924060857	16.39306640625	-0.007222783252894743
2014-02-01_15:20:07_035213	618979.8125	22.61	-0.9963956086011946	-2.8999705195652674	5.583097238416136	0.0	-2.8999705195652674	-16242.693599455304	-0.07173133838266686	40.42822265625	-0.19858260223784302
2014-02-01_15:20:07_051478	620606.296875	22.54	0	0	0	0.0	0	-16242.693599455304	0.17694706085506018	16.388916015625	-0.07395340556702296
2014-02-01_15:20:07_067624	622220.796875	22.38	0	0	0	0.0	0	-16242.693599455304	0.0	16.214111328125	-0.16242693599455305
2014-02-01_15:20:07_108195	626278.015625	22.21	-1.1809873375425215	-0.6684352644781186	5.478838973340444	0.0	-0.6684352644781186	-16269.5352898523	-0.0166459599298535	40.156005859375	-0.1710851763898976
2014-02-01_15:20:07_124610	627919.40625	22.06	0	0	0	0.0	0	-16269.5352898523	0.04064956562791184	16.44384765625	-0.1423705700845671
