datetime	reltime	speed	adxl_x	adxl_y	adxl_z	mpu_x	mpu_y	mpu_z	gx	gy	gz	yaw	pitch	roll	d	speed_real
2014-02-01_14:59:46_374718	176700.609375	0.05	39.0	157.0	-221.0	0	0	0	0	0	0	0	0	0	0.0	220
2014-02-01_14:59:46_454399	184639.203125	0.1	42.0	154.0	-215.0	0	0	0	0	0	0	1.7299874771715404	-34.203562227673	4.360719165123965	0.0	220
2014-02-01_14:59:46_534015	192569.296875	0.15	36.0	157.0	-215.0	0	0	0	0	0	0	1.6741157921305718	-34.29157756078197	4.265538436903387	0.0	220
2014-02-01_14:59:46_612932	200460.59375	0.2	52.0	165.0	-223.0	0	0	0	0	0	0	1.6225928195316197	-34.372546162166074	4.183930808355934	0.0	220
2014-02-01_14:59:46_691615	208359.59375	0.25	58.0	149.0	-232.0	0	0	0	0	0	0	1.576735073806984	-34.46067927168972	4.0934795623917	0.0	220
2014-02-01_14:59:46_770629	216230.296875	0.3	35.0	156.0	-181.0	0	0	0	0	0	0	1.5221990315093392	-34.54180838170437	4.005317646329255	0.0	221
2014-02-01_14:59:46_849639	224164.0	0.35	56.0	158.0	-202.0	0	0	0	0	0	0	1.4676988309041552	-34.62959952974654	3.9170753191185965	0.0	221
2014-02-01_14:59:46_929149	232085.296875	0.4	40.0	163.0	-195.0	0	0	0	0	0	0	1.407030988399681	-34.71024003829837	3.8378027629042237	0.0	221
2014-02-01_14:59:47_008379	240006.109375	0.45	46.0	164.0	-235.0	0	0	0	0	0	0	1.3620488812855425	-34.784806362471784	3.754538938775139	0.0	221
2014-02-01_14:59:47_087824	247950.1875	0.5	65.0	159.0	-249.0	0	0	0	0	0	0	1.3008739567989405	-34.86544878430419	3.6753911580538308	0.0	221
2014-02-01_14:59:47_169991	256174.015625	0.55	51.0	166.0	-223.0	0	0	0	0	0	0	1.2498422063673533	-34.93954644116621	3.6009993392726813	0.0	222
