datetime	x	y	z	d	speed	speed_real
2014-01-04_13:54:03_618470	-116.0	-138.0	511.0	23.65	0.1	220
2014-01-04_13:54:03_629043	-8.0	162.0	291.0	24.19	0.2	220
2014-01-04_13:54:03_639551	-316.0	148.0	-104.0	24.39	0.3	221
2014-01-04_13:54:03_649665	-245.0	104.0	-117.0	17.91	0.4	221
2014-01-04_13:54:03_661525	-181.0	140.0	-53.0	46.08	0.5	221
2014-01-04_13:54:03_671931	-201.0	137.0	-4.0	24.31	0.6	222
2014-01-04_13:54:03_683964	38.0	156.0	106.0	50.64	0.7	222
2014-01-04_13:54:03_696135	-156.0	57.0	203.0	54.92	0.8	223
2014-01-04_13:54:03_706162	-1.0	71.0	7.0	18.12	0.9	223
2014-01-04_13:54:03_716126	79.0	100.0	-473.0	16.78	1.0	223
2014-01-04_13:54:03_726741	155.0	213.0	-504.0	28.51	1.1	224
2014-01-04_13:54:03_737310	-34.0	167.0	29.0	26.84	1.2	224
2014-01-04_13:54:03_749192	-94.0	53.0	200.0	48.65	1.3	224
2014-01-04_13:54:03_761414	9.0	223.0	-323.0	53.14	1.4	225
2014-01-04_13:54:03_771569	-11.0	144.0	-155.0	19.58	1.5	225
2014-01-04_13:54:03_781821	32.0	81.0	-140.0	16.13	1.6	226
2014-01-04_13:54:03_791626	-9.0	156.0	-14.0	13.75	1.7	226
2014-01-04_13:54:03_801429	18.0	174.0	10.0	13.48	1.8	226
2014-01-04_13:54:03_812345	73.0	176.0	-512.0	13.95	1.9	227
2014-01-04_13:54:03_822193	-80.0	359.0	-512.0	13.82	2.0	227
2014-01-04_13:54:03_832018	-71.0	97.0	-125.0	14.19	2.1	227
2014-01-04_13:54:03_841806	38.0	188.0	-167.0	13.74	2.2	228
2014-01-04_13:54:03_851644	39.0	199.0	-80.0	14.55	2.3	228
2014-01-04_13:54:03_861544	14.0	152.0	-298.0	15.27	2.4	229
2014-01-04_13:54:03_871750	19.0	60.0	-168.0	20.81	2.5	229
2014-01-04_13:54:03_882234	20.0	149.0	49.0	16.32	2.6	229
2014-01-04_13:54:03_892650	66.0	218.0	-193.0	23.16	2.7	230
2014-01-04_13:54:03_902938	29.0	169.0	-97.0	22.15	2.8	230
2014-01-04_13:54:03_913087	42.0	135.0	-243.0	19.72	2.9	231
2014-01-04_13:54:03_924718	-6.0	90.0	-42.0	46.14	3.0	231
2014-01-04_13:54:03_934878	71.0	101.0	-115.0	20.11	3.1	231
2014-01-04_13:54:03_946567	52.0	145.0	-74.0	47.11	3.2	232
2014-01-04_13:54:03_956619	13.0	136.0	-215.0	16.71	3.3	232
2014-01-04_13:54:03_966528	-5.0	90.0	-18.0	16.06	3.4	232
2014-01-04_13:54:03_976382	31.0	189.0	-160.0	14.9	3.5	233
2014-01-04_13:54:03_986451	12.0	140.0	-102.0	13.96	3.6	233
2014-01-04_13:54:03_996425	47.0	164.0	-211.0	13.58	3.7	234
2014-01-04_13:54:04_006166	11.0	137.0	-122.0	13.89	3.8	234
2014-01-04_13:54:04_016084	82.0	219.0	-512.0	15.74	3.9	234
2014-01-04_13:54:04_025963	-65.0	300.0	-512.0	15.08	4.0	235
2014-01-04_13:54:04_035838	75.0	186.0	9.0	14.52	4.1	235
2014-01-04_13:54:04_045748	120.0	93.0	-174.0	15.43	4.2	235
2014-01-04_13:54:04_055588	-29.0	215.0	-417.0	14.57	4.3	236
2014-01-04_13:54:04_065591	70.0	91.0	-141.0	17.24	4.4	236
2014-01-04_13:54:04_075453	-32.0	51.0	103.0	14.13	4.5	237
2014-01-04_13:54:04_086107	29.0	182.0	-162.0	15.69	4.6	237
2014-01-04_13:54:04_096261	-13.0	183.0	-80.0	19.06	4.7	237
2014-01-04_13:54:04_106449	43.0	152.0	-220.0	19.39	4.8	238
2014-01-04_13:54:04_116649	23.0	115.0	-211.0	18.53	4.9	238
2014-01-04_13:54:04_126465	-15.0	62.0	35.0	14.96	5.0	239
2014-01-04_13:54:04_136446	-37.0	173.0	-226.0	16.73	5.1	239
2014-01-04_13:54:04_146336	32.0	180.0	-106.0	15.44	5.2	239
2014-01-04_13:54:04_156271	49.0	165.0	-192.0	15.05	5.3	240
2014-01-04_13:54:04_166118	17.0	114.0	-103.0	14.43	5.4	240
2014-01-04_13:54:04_175901	84.0	101.0	-157.0	14.13	5.5	240
2014-01-04_13:54:04_186350	19.0	208.0	-175.0	15.73	5.6	241
2014-01-04_13:54:04_196672	135.0	134.0	-512.0	15.1	5.7	241
2014-01-04_13:54:04_206550	48.0	315.0	-512.0	14.67	5.8	242
2014-01-04_13:54:04_216401	-60.0	120.0	420.0	15.17	5.9	242
2014-01-04_13:54:04_226214	71.0	110.0	-162.0	14.02	6.0	242
2014-01-04_13:54:04_236022	-66.0	282.0	-387.0	13.72	6.1	243
2014-01-04_13:54:04_245765	40.0	42.0	37.0	13.06	6.2	243
2014-01-04_13:54:04_255603	67.0	84.0	-344.0	14.74	6.3	243
2014-01-04_13:54:04_265463	-39.0	148.0	197.0	14.84	6.4	244
2014-01-04_13:54:04_275356	70.0	194.0	-194.0	15.39	6.5	244
2014-01-04_13:54:04_285264	84.0	198.0	-403.0	15.73	6.6	245
2014-01-04_13:54:04_295088	15.0	72.0	120.0	13.57	6.7	245
2014-01-04_13:54:04_304925	55.0	100.0	-240.0	14.21	6.8	245
2014-01-04_13:54:04_314889	-24.0	162.0	-73.0	16.63	6.9	246
2014-01-04_13:54:04_324635	15.0	193.0	-66.0	13.58	7.0	246
2014-01-04_13:54:04_334497	10.0	229.0	-381.0	15.25	7.1	246
2014-01-04_13:54:04_344492	-12.0	101.0	61.0	17.22	7.2	247
2014-01-04_13:54:04_354414	53.0	-27.0	-449.0	15.69	7.3	247
2014-01-04_13:54:04_364358	7.0	292.0	-512.0	13.65	7.4	248
2014-01-04_13:54:04_374237	-64.0	324.0	11.0	14.92	7.5	248
2014-01-04_13:54:04_384055	200.0	99.0	-425.0	14.31	7.6	248
2014-01-04_13:54:04_394330	41.0	214.0	-86.0	8.86	7.7	249
2014-01-04_13:54:04_404408	116.0	-44.0	-447.0	16.12	7.8	249
2014-01-04_13:54:04_414218	32.0	64.0	-134.0	15.07	7.9	250
2014-01-04_13:54:04_424211	-14.0	172.0	-65.0	14.62	8.0	250
2014-01-04_13:54:04_434103	121.0	215.0	-385.0	15.28	8.1	250
2014-01-04_13:54:04_443904	40.0	166.0	117.0	14.82	8.2	251
2014-01-04_13:54:04_453662	-30.0	109.0	-41.0	13.52	8.3	251
2014-01-04_13:54:04_463462	99.0	98.0	-499.0	13.77	8.4	251
2014-01-04_13:54:04_473320	-33.0	184.0	26.0	15.05	8.5	252
2014-01-04_13:54:04_483176	-23.0	166.0	68.0	14.43	8.6	252
2014-01-04_13:54:04_493426	34.0	228.0	-512.0	15.91	8.7	253
2014-01-04_13:54:04_504266	-9.0	316.0	-512.0	13.97	8.8	253
2014-01-04_13:54:04_514159	-35.0	176.0	221.0	15.25	8.9	253
2014-01-04_13:54:04_523968	55.0	48.0	140.0	13.92	9.0	254
2014-01-04_13:54:04_533754	80.0	160.0	-453.0	13.79	9.1	254
2014-01-04_13:54:04_543489	-16.0	162.0	-51.0	13.09	9.2	254
2014-01-04_13:54:04_553216	-4.0	224.0	-96.0	13.09	9.3	255
2014-01-04_13:54:04_563002	168.0	188.0	-312.0	13.99	9.4	255
2014-01-04_13:54:04_572825	-20.0	154.0	101.0	14.23	9.5	256
2014-01-04_13:54:04_582658	-40.0	103.0	-151.0	14.74	9.6	256
2014-01-04_13:54:04_592576	134.0	145.0	-379.0	16.01	9.7	256
2014-01-04_13:54:04_602653	0.0	182.0	-49.0	14.25	9.8	257
2014-01-04_13:54:04_612649	40.0	213.0	-53.0	15.15	9.9	257
2014-01-04_13:54:04_622670	-39.0	81.0	-512.0	17.72	10.0	257
2014-01-04_13:54:04_632507	-28.0	212.0	-512.0	13.89	10.1	258
2014-01-04_13:54:04_642389	-19.0	227.0	-46.0	15.17	10.2	258
2014-01-04_13:54:04_652446	18.0	176.0	-16.0	15.93	10.3	259
2014-01-04_13:54:04_662344	-72.0	42.0	-229.0	15.54	10.4	259
2014-01-04_13:54:04_672182	166.0	114.0	-362.0	14.23	10.5	259
2014-01-04_13:54:04_682019	-41.0	240.0	-143.0	14.64	10.6	260
2014-01-04_13:54:04_691798	81.0	221.0	46.0	14.35	10.7	260
2014-01-04_13:54:04_702248	-66.0	38.0	-108.0	15.4	10.8	261
2014-01-04_13:54:04_712244	-22.0	134.0	-272.0	16.93	10.9	261
2014-01-04_13:54:04_722014	61.0	213.0	-337.0	13.94	11.0	261
2014-01-04_13:54:04_731740	-16.0	230.0	-47.0	12.8	11.1	262
2014-01-04_13:54:04_741649	-184.0	100.0	34.0	14.96	11.2	262
2014-01-04_13:54:04_751462	-5.0	37.0	-512.0	13.34	11.3	262
2014-01-04_13:54:04_761373	178.0	380.0	-512.0	15.16	11.4	263
2014-01-04_13:54:04_771290	-3.0	181.0	-285.0	14.69	11.5	263
2014-01-04_13:54:04_781271	-140.0	111.0	181.0	15.64	11.6	264
2014-01-04_13:54:04_791307	39.0	107.0	-242.0	15.86	11.7	264
2014-01-04_13:54:04_801881	99.0	246.0	-328.0	14.86	11.8	264
2014-01-04_13:54:04_812176	18.0	291.0	-303.0	15.06	11.9	265
2014-01-04_13:54:04_822987	-73.0	209.0	-97.0	14.36	12.0	265
2014-01-04_13:54:04_832769	-89.0	-4.0	240.0	13.55	12.1	265
2014-01-04_13:54:04_842553	89.0	132.0	-209.0	13.72	12.2	266
2014-01-04_13:54:04_852554	43.0	172.0	-512.0	13.75	12.3	266
2014-01-04_13:54:04_862387	153.0	277.0	-512.0	14.4	12.4	267
2014-01-04_13:54:04_872113	-35.0	153.0	39.0	12.68	12.5	267
2014-01-04_13:54:04_881918	-92.0	86.0	149.0	14.02	12.6	267
2014-01-04_13:54:04_891825	42.0	56.0	-415.0	15.84	12.7	268
2014-01-04_13:54:04_901791	18.0	203.0	-227.0	15.98	12.8	268
2014-01-04_13:54:04_912146	-19.0	207.0	-8.0	15.88	12.9	269
2014-01-04_13:54:04_922121	-109.0	101.0	177.0	17.51	13.0	269
2014-01-04_13:54:04_931954	38.0	105.0	-255.0	14.08	13.1	269
2014-01-04_13:54:04_941737	152.0	115.0	-512.0	14.13	13.2	270
2014-01-04_13:54:04_951554	67.0	194.0	-354.0	14.36	13.3	270
2014-01-04_13:54:04_961386	49.0	202.0	-451.0	14.16	13.4	270
2014-01-04_13:54:04_971416	-41.0	184.0	-56.0	13.41	13.5	271
2014-01-04_13:54:04_981406	-89.0	129.0	148.0	16.03	13.6	271
2014-01-04_13:54:04_991340	78.0	37.0	-372.0	14.79	13.7	272
2014-01-04_13:54:05_001219	136.0	142.0	-419.0	15.28	13.8	272
2014-01-04_13:54:05_011376	92.0	213.0	-399.0	13.96	13.9	272
2014-01-04_13:54:05_021335	-8.0	198.0	-86.0	14.79	14.0	273
2014-01-04_13:54:05_031369	-160.0	185.0	271.0	16.32	14.1	273
2014-01-04_13:54:05_041337	-7.0	111.0	-27.0	14.74	14.2	273
2014-01-04_13:54:05_051211	-21.0	135.0	-292.0	13.98	14.3	274
2014-01-04_13:54:05_061000	86.0	155.0	-372.0	13.26	14.4	274
2014-01-04_13:54:05_070915	57.0	259.0	-512.0	15.89	14.5	275
2014-01-04_13:54:05_080705	30.0	209.0	-512.0	13.98	14.6	275
2014-01-04_13:54:05_090530	16.0	164.0	61.0	14.19	14.7	275
2014-01-04_13:54:05_100367	112.0	152.0	16.0	12.48	14.8	276
2014-01-04_13:54:05_110713	-94.0	113.0	-137.0	14.38	14.9	276
2014-01-04_13:54:05_120556	-35.0	135.0	-157.0	13.89	15.0	276
2014-01-04_13:54:05_130366	141.0	117.0	-352.0	14.77	15.1	277
2014-01-04_13:54:05_140356	101.0	203.0	-489.0	15.52	15.2	277
2014-01-04_13:54:05_150145	113.0	199.0	-296.0	13.31	15.3	278
2014-01-04_13:54:05_159940	43.0	138.0	-24.0	13.72	15.4	278
2014-01-04_13:54:05_169752	-116.0	209.0	59.0	14.09	15.5	278
2014-01-04_13:54:05_179574	34.0	198.0	-145.0	13.92	15.6	279
2014-01-04_13:54:05_189479	-12.0	152.0	-3.0	14.84	15.7	279
2014-01-04_13:54:05_199258	-19.0	69.0	-116.0	13.98	15.8	280
2014-01-04_13:54:05_209015	20.0	124.0	-381.0	12.99	15.9	280
2014-01-04_13:54:05_219313	-1.0	34.0	-451.0	14.91	16.0	280
2014-01-04_13:54:05_229267	162.0	88.0	-512.0	12.44	16.1	281
2014-01-04_13:54:05_239059	184.0	151.0	-246.0	13.21	16.2	281
2014-01-04_13:54:05_248857	29.0	148.0	-16.0	13.92	16.3	281
2014-01-04_13:54:05_258675	-48.0	149.0	-29.0	14.26	16.4	282
2014-01-04_13:54:05_268578	61.0	150.0	48.0	13.18	16.5	282
2014-01-04_13:54:05_278408	-139.0	140.0	-10.0	14.3	16.6	283
2014-01-04_13:54:05_288111	-224.0	117.0	-56.0	12.73	16.7	283
2014-01-04_13:54:05_297913	-21.0	147.0	-132.0	13.93	16.8	283
2014-01-04_13:54:05_307756	67.0	204.0	-459.0	14.5	16.9	284
2014-01-04_13:54:05_317839	93.0	136.0	-512.0	13.46	17.0	284
2014-01-04_13:54:05_327562	150.0	74.0	-512.0	13.44	17.1	284
2014-01-04_13:54:05_337320	215.0	174.0	-408.0	13.29	17.2	285
2014-01-04_13:54:05_347135	5.0	257.0	-88.0	13.93	17.3	285
2014-01-04_13:54:05_356963	7.0	149.0	-12.0	13.74	17.4	286
2014-01-04_13:54:05_366756	94.0	155.0	23.0	13.45	17.5	286
2014-01-04_13:54:05_376555	29.0	149.0	64.0	14.23	17.6	286
2014-01-04_13:54:05_386393	-195.0	192.0	9.0	14.77	17.7	287
2014-01-04_13:54:05_396216	-302.0	169.0	35.0	13.46	17.8	287
2014-01-04_13:54:05_406036	-5.0	131.0	-161.0	14.08	17.9	288
2014-01-04_13:54:05_416139	103.0	104.0	-418.0	13.89	18.0	288
2014-01-04_13:54:05_426323	34.0	196.0	-490.0	13.95	18.1	288
2014-01-04_13:54:05_436147	172.0	133.0	-512.0	13.43	18.2	289
2014-01-04_13:54:05_445869	254.0	30.0	-454.0	12.99	18.3	289
