datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_15:32:09_466806	301782.109375	20.5	42.0	69.0	-360.0	0.0	0	0	0	0	0
2014-01-12_15:32:09_487236	303752.390625	20.51	79.0	59.0	-232.0	0.0	64.0	0.1531265625	2.674911480495097	23.926025390625	0.00666750646070576
2014-01-12_15:32:09_504958	305525.203125	20.51	-12.0	88.0	-363.0	0.0	72.0	0.2904943359375	0.4193123216502233	19.078857421875	0.007241960281598617
2014-01-12_15:32:09_522445	307279.296875	20.52	-155.0	13.0	-99.0	0.0	57.25	0.391699365234375	-0.8343829411114794	17.677734375	0.005641600875825376
2014-01-12_15:32:09_540397	309070.203125	20.52	87.0	14.0	-269.0	0.0	43.5	0.46749407958984374	-0.789138141209769	17.424072265625	0.004271132935286983
2014-01-12_15:32:09_558284	310857.890625	20.53	97.0	61.0	-331.0	0.0	44.0	0.5460033569335937	0.02802216597112951	17.843017578125	0.004402856816932807
2014-01-12_15:32:09_576887	312718.390625	20.53	-2.0	86.0	-67.0	0.0	43.5	0.6235684448242187	-0.028040966098910127	17.8310546875	0.004347258260234591
2014-01-12_15:32:09_594358	314465.796875	20.54	70.0	57.0	-349.0	0.0	54.5	0.72465556640625	0.5930527950719334	18.548095703125	0.005509377745063834
2014-01-12_15:32:09_612645	316294.3125	20.54	-47.0	33.0	-168.0	0.0	59.25	0.8279336975097655	0.27250444696555876	17.430908203125	0.005952333238066308
2014-01-12_15:32:09_630631	318092.515625	20.55	-41.0	129.0	-116.0	0.0	76.25	0.9671029785156249	0.9314196284059444	18.251708984375	0.0077182386731384466
2014-01-12_15:32:09_648310	319860.40625	20.56	56.0	32.0	-455.0	0.0	62.75	1.0796332153320312	-0.7527976692896234	17.93310546875	0.006199828196392571
2014-01-12_15:32:09_666083	321638.390625	20.56	-48.0	45.0	-19.0	0.0	59.75	1.1851293090820312	-0.16991150442477876	17.65625	0.0059581273624884305
2014-01-12_15:32:09_683569	323386.6875	20.57	32.0	73.0	-311.0	0.0	69.75	1.3085864685058592	0.5649733099766894	17.699951171875	0.00703162818964452
2014-01-12_15:32:09_701303	325160.0	20.57	57.0	14.0	-307.0	0.0	41.0	1.3802874206542968	-1.6439809579651268	17.488037109375	0.003935739932945553
2014-01-12_15:32:09_718929	326922.390625	20.58	23.0	150.0	-51.0	0.0	70.5	1.504628009033203	1.6726235794078155	17.636962890625	0.007217412820741686
2014-01-12_15:32:09_754024	330431.6875	20.59	37.0	105.0	-322.0	0.0	85.5	1.8030576599121093	0.42974952261710747	34.904052734375	0.008593155258027702
2014-01-12_15:32:09_771452	332174.890625	20.6	30.0	135.0	-223.0	0.0	101.0	1.9814622253417968	0.8774999654462274	17.663818359375	0.010187948142767158
2014-01-12_15:32:09_790040	334033.390625	20.61	96.0	34.0	-328.0	0.0	106.0	2.1658287292480467	0.28747087392268605	17.39306640625	0.010628963670265192
2014-01-12_15:32:09_807681	335797.90625	20.62	17.0	-16.0	-101.0	0.0	64.5	2.2856261413574215	-2.234397181765603	18.5732421875	0.006226788844437575
2014-01-12_15:32:09_825105	337547.203125	20.63	0.0	149.0	-304.0	0.0	75.5	2.4184368347167964	0.6253261533337034	17.5908203125	0.007612774459016843
2014-01-12_15:32:09_842808	339310.59375	20.63	81.0	-30.0	-314.0	0.0	34.25	2.4782539245605464	-2.3618877208678146	17.46484375	0.0031890590533056743
2014-01-12_15:32:09_860437	341073.109375	20.63	1.0	118.0	-132.0	0.0	55.25	2.5756644226074212	1.1910933865071451	17.630859375	0.005644366905092975
2014-01-12_15:32:09_878334	342863.203125	20.64	57.0	52.0	-409.0	0.0	72.25	2.7017914733886714	0.9738196464533453	17.45703125	0.007322652143792674
2014-01-12_15:32:09_896272	344657.484375	20.65	82.0	56.0	-198.0	0.0	49.0	2.7908528015136715	-1.2791747259832367	18.17578125	0.004772361612681828
2014-01-12_15:32:09_913689	346423.78125	20.66	-33.0	135.0	-263.0	0.0	90.25	2.9499999511718746	2.3392266264242894	17.634033203125	0.009259217662637547
2014-01-12_15:32:09_932336	348266.59375	20.66	32.0	-5.0	-360.0	0.0	59.5	3.0574326049804683	-1.7030436605054289	18.055908203125	0.005780001377209956
2014-01-12_15:32:09_950155	350045.390625	20.67	81.0	49.0	-277.0	0.0	58.75	3.1628010742187493	-0.04181753831913098	17.93505859375	0.0058711345262755085
2014-01-12_15:32:09_967683	351798.09375	20.67	-19.0	122.0	-335.0	0.0	75.25	3.2962945007324214	0.9301019776227241	17.739990234375	0.0076183398272123455
2014-01-12_15:32:09_985990	353628.484375	20.68	-24.0	5.0	-210.0	0.0	42.75	3.3710892578124994	-1.8575834112442962	17.495849609375	0.004089578767801352
2014-01-12_15:32:10_003518	355381.609375	20.68	15.0	51.0	-406.0	0.0	56.75	3.4745901184082024	0.7676264674778791	18.238037109375	0.00575211010575963
2014-01-12_15:32:10_021661	357195.703125	20.69	-46.0	94.0	-155.0	0.0	68.0	3.5937063293457023	0.6422299651567944	17.51708984375	0.006864582367148614
2014-01-12_15:32:10_039327	358961.703125	20.7	41.0	135.0	-244.0	0.0	71.25	3.722285095214843	0.1800938890918192	18.046142578125	0.007143381617418704
2014-01-12_15:32:10_057066	360736.203125	20.71	3.0	138.0	-335.0	0.0	104.5	3.907122021484374	1.8798327099062788	17.687744140625	0.010638373983192779
2014-01-12_15:32:10_074645	362498.203125	20.72	-3.0	76.0	-28.0	0.0	110.75	4.102072845458983	0.35505748880043275	17.602783203125	0.01111091595616459
2014-01-12_15:32:10_092509	364281.203125	20.73	5.0	54.0	-343.0	0.0	100.75	4.280923773193359	-0.5633182968423369	17.751953125	0.010019096262693086
2014-01-12_15:32:10_109976	366034.90625	20.74	-91.0	45.0	-220.0	0.0	78.25	4.418589135742187	-1.2789164735432481	17.593017578125	0.00769755021155925
2014-01-12_15:32:10_128005	367830.984375	20.74	85.0	85.0	-179.0	0.0	65.0	4.532334375	-0.7571745469257921	17.499267578125	0.006424735778744922
2014-01-12_15:32:10_145547	369584.296875	20.75	10.0	111.0	-409.0	0.0	73.75	4.664625238037109	0.4877982388088141	17.937744140625	0.007424246286404685
2014-01-12_15:32:10_163372	371367.0	20.76	-80.0	85.0	-19.0	0.0	81.5	4.80691596069336	0.44389752768766083	17.458984375	0.008194870444364837
2014-01-12_15:32:10_181284	373158.40625	20.77	-20.0	56.0	-307.0	0.0	84.25	4.95642680053711	0.1549636803874092	17.74609375	0.008440992010718794
2014-01-12_15:32:10_198956	374925.484375	20.78	-20.0	45.0	-268.0	0.0	74.25	5.088873138427735	-0.5606044016204971	17.837890625	0.007369448447151794
2014-01-12_15:32:10_216469	376676.703125	20.78	2.0	130.0	-44.0	0.0	79.0	5.228010345458984	0.26969780981425007	17.6123046875	0.007927492582015971
2014-01-12_15:32:10_234385	378468.203125	20.79	1.0	83.0	-369.0	0.0	78.5	5.365329766845703	-0.028582992561164533	17.492919921875	0.00784767823372057
2014-01-12_15:32:10_252354	380265.5	20.8	-138.0	3.0	-87.0	0.0	65.25	5.481612084960938	-0.7435029796561409	17.821044921875	0.006451197863242882
2014-01-12_15:32:10_269987	382028.0	20.81	16.0	64.0	-216.0	0.0	70.0	5.606892602539063	0.26540439521464526	17.897216796875	0.007027101128781719
2014-01-12_15:32:10_287646	383794.390625	20.81	44.0	98.0	-291.0	0.0	62.0	5.715907250976564	-0.45498472646487087	17.5830078125	0.006155073118078612
2014-01-12_15:32:10_305543	385583.984375	20.82	10.0	19.0	-92.0	0.0	46.0	5.797157446289064	-0.9058439763365953	17.6630859375	0.004509995318110969
2014-01-12_15:32:10_322908	387324.8125	20.82	-10.0	105.0	-325.0	0.0	71.5	5.924434777832032	1.4325017486593612	17.801025390625	0.007293842618343719
2014-01-12_15:32:10_340799	389113.203125	20.83	-128.0	86.0	-230.0	0.0	77.0	6.05846102294922	0.31598288800056107	17.406005859375	0.007732204134902351
2014-01-12_15:32:10_358482	390878.0	20.84	36.0	63.0	-84.0	0.0	68.25	6.179801391601563	-0.4921589629507566	17.77880859375	0.006776402083844085
2014-01-12_15:32:10_376638	392742.203125	20.85	64.0	50.0	-405.0	0.0	76.0	6.313424829101563	0.44079093534770053	17.58203125	0.00764471043601768
2014-01-12_15:32:10_396133	394643.296875	20.85	70.0	70.0	-242.0	0.0	67.25	6.442846600341797	-0.4546665482639197	19.244873046875	0.0066801776298336425
2014-01-12_15:32:10_413924	396422.5	20.86	-11.0	53.0	-236.0	0.0	59.0	6.551005584716797	-0.45003196249733646	18.33203125	0.005855651904308738
2014-01-12_15:32:10_432122	398242.203125	20.86	123.0	47.0	-393.0	0.0	55.0	6.648493621826172	-0.22566871436048594	17.72509765625	0.0054780979779261345
2014-01-12_15:32:10_449630	399992.015625	20.87	54.0	87.0	-138.0	0.0	64.25	6.765332623291016	0.50865934538034	18.18505859375	0.006476542467800364
2014-01-12_15:32:10_467542	401784.109375	20.88	-19.0	81.0	-258.0	0.0	67.0	6.881939776611328	0.15800917418323115	17.404052734375	0.006716489111395984
2014-01-12_15:32:10_485388	403569.09375	20.89	10.0	125.0	-332.0	0.0	85.0	7.033893878173828	1.0068829891838742	17.876953125	0.008601391688306205
2014-01-12_15:32:10_502998	405329.703125	20.89	18.0	35.0	-244.0	0.0	82.0	7.179920343017578	-0.16846261413177593	17.80810546875	0.008183871730621125
2014-01-12_15:32:10_520507	407079.90625	20.9	9.0	123.0	-374.0	0.0	91.0	7.339643560791015	0.5127620213372651	17.552001953125	0.009152010166489805
2014-01-12_15:32:10_538123	408841.296875	20.91	48.0	75.0	-254.0	0.0	89.5	7.496216119384765	-0.08574299430612928	17.494140625	0.008942175322181325
2014-01-12_15:32:10_556053	410634.890625	20.92	26.0	55.0	-344.0	0.0	72.0	7.622296978759764	-0.9993586704960544	17.51123046875	0.007100826362648271
2014-01-12_15:32:10_573557	412385.390625	20.93	88.0	84.0	-378.0	0.0	84.25	7.772943218994139	0.6850901146914254	17.880859375	0.008494286305791042
2014-01-12_15:32:10_591160	414145.890625	20.93	28.0	80.0	-255.0	0.0	73.5	7.901494647216795	-0.6146372785773112	17.489990234375	0.007289326421606991
2014-01-12_15:32:10_608890	415918.609375	20.94	70.0	76.0	-375.0	0.0	73.75	8.03074800415039	0.014264619842309085	17.52587890625	0.007377229536784646
2014-01-12_15:32:10_626761	417705.390625	20.95	18.0	80.0	-447.0	0.0	80.0	8.172179644775388	0.35352768149365443	17.678955078125	0.008036169986113844
2014-01-12_15:32:10_644645	419494.09375	20.96	24.0	47.0	-172.0	0.0	70.75	8.299913104248045	-0.5123461798512509	18.05419921875	0.007024595373325301
2014-01-12_15:32:10_662486	421278.0	20.96	34.0	54.0	-307.0	0.0	64.25	8.413288629150388	-0.3683555162013337	17.64599609375	0.006389005777242782
2014-01-12_15:32:10_680125	423042.296875	20.97	5.0	112.0	-337.0	0.0	73.25	8.543169677734372	0.5075798256846628	17.731201171875	0.007376612299536241
2014-01-12_15:32:10_697682	424798.296875	20.98	32.0	23.0	-238.0	0.0	59.0	8.647109643554685	-0.8088803891406477	17.616943359375	0.0058199766720502906
2014-01-12_15:32:10_715127	426554.796875	20.98	8.0	71.0	-288.0	0.0	65.0	8.761042138671874	0.34230796016435683	17.528076171875	0.006535106900230303
2014-01-12_15:32:10_733010	428357.1875	20.99	85.0	85.0	-177.0	0.0	72.75	8.888484295654296	0.4424065892715287	17.517822265625	0.007320129507356718
2014-01-12_15:32:10_751179	430151.09375	21.0	60.0	87.0	-434.0	0.0	66.5	9.008184295654296	-0.3472222222222222	18.0	0.006616178596207343
2014-01-12_15:32:10_769069	431936.90625	21.0	-74.0	46.0	-133.0	0.0	72.25	9.13728883666992	0.32178380150836156	17.869140625	0.0072580921090345035
2014-01-12_15:32:10_786682	433698.296875	21.01	30.0	66.0	-154.0	0.0	71.0	9.263691717529296	-0.07021200735031952	17.80322265625	0.007093905168436721
2014-01-12_15:32:10_804734	435502.90625	21.02	18.0	125.0	-413.0	0.0	81.0	9.405969720458984	0.5693079628059544	17.565185546875	0.008157871393252641
2014-01-12_15:32:10_822275	437257.0	21.03	-159.0	61.0	-82.0	0.0	74.5	9.54011519165039	-0.3609887055441813	18.006103515625	0.0074148551409647465
2014-01-12_15:32:10_839802	439009.5	21.03	113.0	46.0	-249.0	0.0	74.5	9.670439263916014	0.0	17.4931640625	0.007450967043926391
2014-01-12_15:32:10_857436	440772.890625	21.04	106.0	58.0	-355.0	0.0	72.5	9.797183282470701	-0.11440382090886239	17.48193359375	0.0072395393362373614
2014-01-12_15:32:10_875209	442579.90625	21.05	-59.0	75.0	-15.0	0.0	60.0	9.902467462158201	-0.7123577371511256	17.54736328125	0.005929754473031104
2014-01-12_15:32:10_893621	444392.796875	21.06	-69.0	144.0	-316.0	0.0	80.75	10.048213720703123	1.1496435769454476	18.049072265625	0.008190969179066615
2014-01-12_15:32:10_911839	446213.90625	21.06	15.0	58.0	-253.0	0.0	83.75	10.204833990478512	0.16041984882309168	18.700927734375	0.008392062468281357
2014-01-12_15:32:10_930042	448034.40625	21.07	-21.0	83.0	-56.0	0.0	90.0	10.362468023681638	0.3568391854030471	17.514892578125	0.009036720165342673
2014-01-12_15:32:10_947629	449792.6875	21.08	44.0	116.0	-348.0	0.0	100.25	10.544841766357418	0.5634377432428805	18.19189453125	0.010082398258500923
2014-01-12_15:32:10_965237	451561.0	21.09	-75.0	44.0	-198.0	0.0	75.25	10.676597241210933	-1.4278344046739266	17.509033203125	0.007383284219256729
2014-01-12_15:32:10_983170	453346.609375	21.1	101.0	45.0	-39.0	0.0	72.0	10.803697631835933	-0.184106436533621	17.65283203125	0.007182669726109822
2014-01-12_15:32:11_000632	455093.6875	21.11	42.0	92.0	-377.0	0.0	74.25	10.935623712158199	0.12663341440290202	17.767822265625	0.007438756903811507
2014-01-12_15:32:11_019029	456940.40625	21.11	-157.0	60.0	-138.0	0.0	60.25	11.04112152099609	-0.7995426722996054	17.510009765625	0.005946149844922139
2014-01-12_15:32:11_036888	458721.703125	21.12	-44.0	130.0	-140.0	0.0	81.75	11.191215399169918	1.1710171136789755	18.360107421875	0.008293220832907816
2014-01-12_15:32:11_054515	460481.09375	21.13	63.0	125.0	-458.0	0.0	101.75	11.372117260742185	1.1249193249385496	17.779052734375	0.01028862914421993
2014-01-12_15:32:11_072177	462250.578125	21.14	-84.0	57.0	-16.0	0.0	93.0	11.535221459960935	-0.4989141934406147	17.5380859375	0.009251262102801937
2014-01-12_15:32:11_089897	464019.203125	21.15	64.0	125.0	-237.0	0.0	109.25	11.728006634521481	0.9208760497516568	17.646240234375	0.011018260405638618
2014-01-12_15:32:11_107514	465781.09375	21.16	102.0	60.0	-337.0	0.0	91.75	11.88971600952148	-0.9929078014184397	17.625	0.009076898191459109
2014-01-12_15:32:11_125893	467619.390625	21.17	-34.0	25.0	21.0	0.0	66.75	12.009085412597653	-1.3979713033625032	17.883056640625	0.00653640377820501
2014-01-12_15:32:11_143519	469381.59375	21.17	44.0	91.0	-310.0	0.0	75.25	12.144858752441403	0.47109764018185757	18.04296875	0.00757332424989343
2014-01-12_15:32:11_161192	471148.984375	21.18	-6.0	23.0	-315.0	0.0	49.75	12.232812768554684	-1.4423730217913664	17.67919921875	0.004831985979097719
2014-01-12_15:32:11_178990	472933.0	21.18	-63.0	34.0	27.0	0.0	43.25	12.308276416015621	-0.3725303632394918	17.4482421875	0.004288977791317652
2014-01-12_15:32:11_196648	474694.484375	21.19	58.0	101.0	-331.0	0.0	62.25	12.419479901123044	1.063590766833855	17.864013671875	0.006332601024673499
2014-01-12_15:32:11_214902	476520.203125	21.19	74.0	53.0	-372.0	0.0	52.75	12.511945654296872	-0.5419574088775609	17.529052734375	0.005222055453677673
2014-01-12_15:32:11_232591	478288.90625	21.2	19.0	30.0	-52.0	0.0	54.5	12.61174611816406	0.09556568807828707	18.31201171875	0.005460817743419645
2014-01-12_15:32:11_250722	480102.109375	21.21	59.0	64.0	-364.0	0.0	62.0	12.72072443847656	0.42669037168731594	17.5771484375	0.0062439411096125805
2014-01-12_15:32:11_268417	481871.5	21.21	138.0	58.0	-290.0	0.0	51.25	12.813322277832029	-0.5949787855038781	18.06787109375	0.005066783453677395
2014-01-12_15:32:11_286027	483632.796875	21.22	56.0	72.0	-14.0	0.0	56.0	12.911989465332029	0.26959317148874845	17.619140625	0.005628250516095408
2014-01-12_15:32:11_303624	485392.296875	21.22	136.0	20.0	-400.0	0.0	53.5	13.006144763183592	-0.1420525483450323	17.59912109375	0.0053370953596418155
2014-01-12_15:32:11_321582	487187.59375	21.23	24.0	2.0	-295.0	0.0	38.0	13.073279333496092	-0.8773423249129402	17.6669921875	0.0037135730954420557
2014-01-12_15:32:11_339146	488951.796875	21.23	-45.0	96.0	-152.0	0.0	47.5	13.157725195312498	0.5343660308435985	17.778076171875	0.004804752375603891
2014-01-12_15:32:11_356960	490725.203125	21.24	94.0	99.0	-476.0	0.0	54.25	13.253030895996092	0.3842241307429334	17.56787109375	0.005464747716163893
2014-01-12_15:32:11_374846	492514.390625	21.24	67.0	90.0	-175.0	0.0	71.75	13.380040307617186	0.9886078393512261	17.70166015625	0.0072751987879658845
2014-01-12_15:32:11_392719	494301.5	21.25	9.0	83.0	-193.0	0.0	92.0	13.545024877929686	1.1291965039344352	17.93310546875	0.009314274152881236
2014-01-12_15:32:11_410323	496062.109375	21.26	49.0	31.0	-427.0	0.0	75.75	13.679745587158202	-0.9136958282427554	17.784912109375	0.0074849983917344405
2014-01-12_15:32:11_428284	497858.40625	21.26	60.0	16.0	-131.0	0.0	55.0	13.775841168212889	-1.1876196464752322	17.471923828125	0.005382615619469298
2014-01-12_15:32:11_445968	499629.59375	21.27	-24.0	116.0	-262.0	0.0	61.5	13.886294927978513	0.36191615464085697	17.9599609375	0.006187580244956884
2014-01-12_15:32:11_463559	501386.09375	21.28	-14.0	40.0	-401.0	0.0	50.75	13.975720739746091	-0.6100727398683755	17.620849609375	0.005015390298087137
