datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_15:00:59_802779	1277.1875	10.0	11.0	158.0	-220.0	0.0	0	0	0	0	0
2014-01-12_15:00:59_823420	3266.1875	0.24	11.0	162.0	-221.0	0.0	162.0	3836.8212890625	6.840037109576333	23.68408203125	0
2014-01-12_15:00:59_841315	5052.5	0.4	14.0	161.0	-219.0	0.0	161.0	6941.18115234375	-0.05186254399959482	19.28173828125	0
2014-01-12_15:00:59_859698	6901.796875	0.54	14.0	162.0	-220.0	0.0	162.0	9820.39892578125	0.05626528201324212	17.77294921875	0
2014-01-12_15:00:59_877530	8673.5	0.69	10.0	166.0	-224.0	0.0	166.0	12880.13232421875	0.21701237118864075	18.43212890625	0
2014-01-12_15:00:59_895256	10453.703125	0.83	22.0	160.0	-217.0	0.0	160.0	15710.21044921875	-0.3392132505175983	17.68798828125	0
2014-01-12_15:00:59_912857	12207.203125	0.98	6.0	161.0	-218.0	0.0	161.0	18565.719970703125	0.056382231888446876	17.736083984375	0
2014-01-12_15:00:59_931003	14021.390625	1.12	20.0	160.0	-218.0	0.0	160.0	21364.274658203125	-0.05717236854961406	17.490966796875	0
2014-01-12_15:00:59_948522	15773.703125	1.26	12.0	162.0	-232.0	0.0	162.0	24293.365966796875	0.11061451005279574	18.080810546875	0
2014-01-12_15:00:59_966751	17596.484375	1.41	0.0	164.0	-206.0	0.0	164.0	27156.158935546875	0.11457342657342658	17.4560546875	0
2014-01-12_15:00:59_984361	19357.296875	1.53	11.0	145.0	-232.0	0.0	145.0	29798.7626953125	-1.0425323848946402	18.224853515625	0
2014-01-12_15:01:00_002179	21139.1875	1.69	20.0	172.0	-236.0	0.0	172.0	32817.203125	1.53854286946481	17.549072265625	0
2014-01-12_15:01:00_019699	22898.296875	1.81	16.0	143.0	-228.0	0.0	143.0	35356.1513671875	-1.6333535009075408	17.7548828125	0
2014-01-12_15:01:00_037612	24682.0	1.96	17.0	161.0	-225.0	0.0	161.0	38179.6259765625	1.0263949214834613	17.537109375	0
2014-01-12_15:01:00_055238	26452.40625	2.1	6.0	161.0	-227.0	0.0	161.0	41046.1806640625	0.0	17.8046875	0
2014-01-12_15:01:00_073170	28238.578125	2.23	-7.0	147.0	-230.0	0.0	147.0	43640.42919921875	-0.7932933071410785	17.64794921875	0
2014-01-12_15:01:00_090858	30006.984375	2.37	9.0	156.0	-233.0	0.0	156.0	46425.34912109375	0.5041437597439895	17.85205078125	0
2014-01-12_15:01:00_108983	31818.984375	2.53	13.0	176.0	-213.0	0.0	176.0	49519.09912109375	1.1377777777777778	17.578125	0
2014-01-12_15:01:00_143963	35317.0	2.8	22.0	157.0	-228.0	0.0	157.0	55034.375732421875	-0.5408613584082175	35.129150390625	0
2014-01-12_15:01:00_161937	37114.28125	2.94	13.0	161.0	-213.0	0.0	161.0	57915.945556640625	0.22348929204746965	17.89794921875	0
2014-01-12_15:01:00_179591	38887.0	3.08	23.0	158.0	-211.0	0.0	158.0	60739.115478515625	-0.1678963764551566	17.8681640625	0
2014-01-12_15:01:00_197590	40680.0	3.23	8.0	167.0	-215.0	0.0	167.0	63694.640380859375	0.508539108842599	17.69775390625	0
2014-01-12_15:01:00_215220	42453.796875	3.38	-7.0	161.0	-226.0	0.0	161.0	66573.498046875	-0.33554976038011497	17.881103515625	0
2014-01-12_15:01:00_232991	44219.90625	3.53	20.0	169.0	-228.0	0.0	169.0	69561.28271484375	0.45250918330709533	17.67919921875	0
2014-01-12_15:01:00_250606	45981.390625	3.68	18.0	171.0	-245.0	0.0	171.0	72570.35668945312	0.11365622875535886	17.596923828125	0
2014-01-12_15:01:00_268934	47814.796875	3.8	-3.0	149.0	-219.0	0.0	149.0	75187.96948242188	-1.2522860557547457	17.56787109375	0
2014-01-12_15:01:00_286581	49579.09375	3.94	4.0	150.0	-203.0	0.0	150.0	77927.59350585938	0.05475203849752707	18.26416015625	0
2014-01-12_15:01:00_304491	51370.28125	4.08	3.0	159.0	-216.0	0.0	159.0	80741.45874023438	0.5085531398300408	17.697265625	0
2014-01-12_15:01:00_322369	53157.5	4.22	2.0	155.0	-231.0	0.0	155.0	83499.70947265625	-0.22478014515221775	17.795166015625	0
2014-01-12_15:01:00_339881	54912.1875	4.41	55.0	194.0	-220.0	0.0	194.0	86948.98779296875	2.193502320599786	17.77978515625	0
2014-01-12_15:01:00_357831	56704.28125	4.52	-19.0	144.0	-210.0	0.0	144.0	89468.00341796875	-2.858259364707196	17.4931640625	0
2014-01-12_15:01:00_375680	58488.390625	4.68	40.0	175.0	-229.0	0.0	175.0	92595.95751953125	1.7343604873518002	17.8740234375	0
2014-01-12_15:01:00_393584	60279.203125	4.91	61.0	234.0	-195.0	0.0	234.0	96694.72802734375	3.3683271541270594	17.51611328125	0
2014-01-12_15:01:00_411095	62029.984375	4.97	56.0	116.0	-199.0	0.0	116.0	98770.29541015625	-6.594823234046037	17.892822265625	0
2014-01-12_15:01:00_429000	63825.703125	5.1	-4.0	136.0	-183.0	0.0	136.0	101138.47509765625	1.148561494027256	17.4130859375	0
2014-01-12_15:01:00_446582	65578.890625	5.22	10.0	136.0	-267.0	0.0	136.0	103574.88720703125	0.0	17.914794921875	0
2014-01-12_15:01:00_464302	67351.109375	5.33	-1.0	127.0	-211.0	0.0	127.0	105795.3408203125	-0.5147596838606976	17.48388671875	0
2014-01-12_15:01:00_481716	69092.484375	5.48	-5.0	158.0	-232.0	0.0	158.0	108591.3544921875	1.7517797031068925	17.6962890625	0
2014-01-12_15:01:00_499536	70878.796875	5.63	17.0	171.0	-236.0	0.0	171.0	111551.37451171875	0.751008434176751	17.31005859375	0
2014-01-12_15:01:00_517332	72654.296875	5.73	7.0	132.0	-217.0	0.0	132.0	113907.07177734375	-2.1853402281868175	17.84619140625	0
2014-01-12_15:01:00_535056	74434.1875	5.91	-12.0	183.0	-192.0	0.0	183.0	117144.3310546875	2.882994286345193	17.68994140625	0
2014-01-12_15:01:00_552860	76206.40625	6.03	8.0	144.0	-227.0	0.0	144.0	119701.9130859375	-2.1958239975807228	17.760986328125	0
2014-01-12_15:01:00_571631	78091.1875	6.18	19.0	156.0	-211.0	0.0	156.0	122584.4853515625	0.6494199719895357	18.47802734375	0
2014-01-12_15:01:00_589596	79880.59375	6.33	37.0	168.0	-244.0	0.0	168.0	125606.4755859375	0.667110031352217	17.988037109375	0
