datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-02-01_22:02:35_052785	306305.015625	18.0	60.0	156.0	-222.0	0.0	0	0	0	0	0
2014-02-01_22:02:35_092777	310287.203125	18.22	61.0	155.0	-217.0	0.0	2.1682490301515513	109.58974297316767	0.04289912293985603	50.54296875	0.21580833703202698
2014-02-01_22:02:35_132753	314284.09375	18.46	62.0	156.0	-219.0	0.0	4.04641237773338	268.1041938750146	0.04794404152947624	39.174072265625	0.2428058908239047
2014-02-01_22:02:35_181478	319156.703125	18.67	62.0	157.0	-221.0	0.0	5.742445280153473	499.6049310162798	0.04207060528513197	40.31396484375	0.21592332026383798
2014-02-01_22:02:35_230700	324137.5	18.84	59.0	155.0	-220.0	0.0	7.28604649011671	852.4605491832723	0.03187351879620608	48.428955078125	0.1686208041218748
2014-02-01_22:02:35_270252	328033.3125	19.0	61.0	157.0	-218.0	0.0	8.717274537603757	1289.0500061946425	0.028576979163146055	50.083251953125	0.15664712333143707
2014-02-01_22:02:35_305572	331591.40625	19.17	61.0	156.0	-221.0	0.0	9.880991660174832	1660.4291041175563	0.03096210650313496	37.585205078125	0.17240292272286786
2014-02-01_22:02:35_340947	335103.59375	19.35	62.0	157.0	-219.0	0.0	10.951992201257438	2046.1472532818127	0.030409742447675706	35.218994140625	0.1736053839913224
2014-02-01_22:02:35_376334	338642.609375	19.51	62.0	158.0	-219.0	0.0	11.915308785918013	2466.3044295211917	0.027318858784140154	35.261962890625	0.16244886909450448
2014-02-01_22:02:35_411667	342175.390625	19.66	62.0	160.0	-222.0	0.0	12.792301092958754	2916.180551478572	0.024937419659131217	35.167724609375	0.15512813391973768
2014-02-01_22:02:35_447123	345721.203125	19.81	59.0	157.0	-218.0	0.0	13.577801350558241	3396.375938109887	0.022210472560592987	35.3662109375	0.14637390231911962
2014-02-01_22:02:35_482548	349269.703125	19.95	61.0	159.0	-219.0	0.0	14.286816154325503	3899.57462446729	0.020130346971779258	35.22119140625	0.14107616271900175
2014-02-01_22:02:35_518027	352811.015625	20.09	61.0	159.0	-215.0	0.0	14.963093247720547	4428.1780407136675	0.019143268656158247	35.3271484375	0.14149443301269998
2014-02-01_22:02:35_553383	356373.390625	20.23	58.0	157.0	-218.0	0.0	15.543483846868398	4975.824005401366	0.01647285378588225	35.233154296875	0.13367685736811177
2014-02-01_22:02:35_588605	359869.703125	20.36	60.0	156.0	-216.0	0.0	16.07066066242109	5543.974434733204	0.014911684079525367	35.353271484375	0.13160523081120098
2014-02-01_22:02:35_632781	364311.390625	20.48	61.0	156.0	-218.0	0.0	16.567801151319543	6195.186905914599	0.012647983766952555	39.305908203125	0.12684856800904074
2014-02-01_22:02:35_668292	367837.390625	20.61	62.0	157.0	-221.0	0.0	16.995853510082117	6871.892415080921	0.010750784625850808	39.81591796875	0.12417243263107147
2014-02-01_22:02:35_703742	371383.296875	20.74	61.0	158.0	-218.0	0.0	17.377655304788387	7484.993573711359	0.010821737799315497	35.281005859375	0.13069639026416993
