datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-02-01_22:27:53_373121	303277.09375	18.0	19.0	103.0	-55.0	0.0	0	0	0	0	0
2014-02-01_22:27:53_410551	307004.3125	25.0	120.0	216.0	-269.0	0.0	2.067421974635969	0.08110896161917784	52.69742745907707	0.03923193359375	52.90498074615686
2014-02-01_22:27:53_447443	310692.703125	25.0	27.0	254.0	-330.0	0.0	3.207389997220882	0.19911209712240002	30.98495660473936	0.036791015625	31.30768672543267
2014-02-01_22:27:53_484459	314371.203125	10.0	242.0	8.0	-424.0	0.0	2.0077583526197116	0.2726442860855807	-32.755321016227995	0.0366240234375	-32.55181873810517
2014-02-01_22:27:53_521327	318058.0	25.0	309.0	430.0	-233.0	0.0	2.5561061578003024	0.3667833793757397	14.88898131956951	0.0368291015625	15.148259769143298
2014-02-01_22:27:53_558201	321745.0	10.0	21.0	21.0	-304.0	0.0	-2.317465813890295	0.281760220753535	-132.83835391381535	0.03668798828125	-133.06728289299684
2014-02-01_22:27:53_595016	325427.609375	10.0	128.0	357.0	-205.0	0.0	-7.573977374071387	0.005703908216305675	-144.21948644259703	0.036447998046875	-144.976827140922
2014-02-01_22:27:53_631558	329102.71875	10.0	236.0	119.0	-512.0	0.0	-16.26160132600674	-0.5927516054268234	-236.0654617694521	0.0368017578125	-237.69754941810703
2014-02-01_22:27:53_668643	332790.0	10.0	112.0	214.0	-327.0	0.0	-21.677104949569223	-1.3823412116672724	-148.67526050866925	0.036425048828125	-150.85679441574285
2014-02-01_22:27:53_705501	336475.703125	10.0	25.0	152.0	-184.0	0.0	-24.17763077295137	-2.272415660947872	-67.92329579264725	0.03681396484375	-70.36378302655187
2014-02-01_22:27:53_742132	340138.109375	24.01	56.0	101.0	-402.0	0.0	-23.57506453201104	-3.138724459296417	16.397776453453762	0.036746826171875	14.008882755659695
2014-02-01_22:27:53_779121	343837.1875	25.0	98.0	110.0	-258.0	0.0	-22.092961188690772	-3.9473289963182405	40.49451881905506	0.03660009765625	38.2457494102228
