datetime	x	y	z	d	speed	speed_real
2014-01-04_17:06:59_444219	26.0	150.0	-218.0	0.0	0.1	220
2014-01-04_17:06:59_454006	24.0	164.0	-230.0	0.0	0.2	220
2014-01-04_17:06:59_462342	18.0	162.0	-222.0	0.0	0.3	221
2014-01-04_17:06:59_470681	24.0	158.0	-226.0	0.0	0.4	221
2014-01-04_17:06:59_478953	24.0	154.0	-224.0	0.0	0.5	221
2014-01-04_17:06:59_487218	18.0	152.0	-214.0	0.0	0.6	222
2014-01-04_17:06:59_495468	20.0	166.0	-236.0	0.0	0.7	222
2014-01-04_17:06:59_503689	24.0	160.0	-224.0	0.0	0.8	223
2014-01-04_17:06:59_511926	30.0	160.0	-292.0	0.0	0.9	223
2014-01-04_17:06:59_520189	26.0	154.0	-250.0	0.0	1.0	223
2014-01-04_17:06:59_528459	8.0	158.0	-226.0	0.0	1.1	224
2014-01-04_17:06:59_536670	16.0	142.0	-206.0	0.0	1.2	224
2014-01-04_17:06:59_544987	54.0	162.0	-254.0	0.0	1.3	224
2014-01-04_17:06:59_553336	70.0	154.0	-216.0	0.0	1.4	225
2014-01-04_17:06:59_561567	64.0	172.0	-224.0	0.0	1.5	225
2014-01-04_17:06:59_570649	36.0	144.0	-224.0	0.0	1.6	226
2014-01-04_17:06:59_580378	30.0	154.0	-246.0	0.0	1.7	226
2014-01-04_17:06:59_589539	-88.0	102.0	-194.0	0.0	1.8	226
2014-01-04_17:06:59_597754	18.0	164.0	-218.0	0.0	1.9	227
2014-01-04_17:06:59_606353	16.0	198.0	-208.0	0.0	2.0	227
2014-01-04_17:06:59_614686	52.0	168.0	-218.0	0.0	2.1	227
2014-01-04_17:06:59_622944	-32.0	220.0	-186.0	0.0	2.2	228
2014-01-04_17:06:59_631190	0.0	184.0	-208.0	0.0	2.3	228
2014-01-04_17:06:59_639465	-14.0	184.0	-166.0	0.0	2.4	229
2014-01-04_17:06:59_647781	-32.0	128.0	-216.0	0.0	2.5	229
2014-01-04_17:06:59_656184	0.0	162.0	-242.0	0.0	2.6	229
2014-01-04_17:06:59_664480	156.0	158.0	-258.0	0.0	2.7	230
2014-01-04_17:06:59_672763	-48.0	92.0	-256.0	0.0	2.8	230
2014-01-04_17:06:59_681028	2.0	188.0	-256.0	0.0	2.9	231
2014-01-04_17:06:59_689300	-4.0	134.0	-248.0	0.0	3.0	231
2014-01-04_17:06:59_697555	24.0	204.0	-192.0	0.0	3.1	231
2014-01-04_17:06:59_705871	-62.0	136.0	-236.0	0.0	3.2	232
2014-01-04_17:06:59_714151	152.0	104.0	-218.0	0.0	3.3	232
2014-01-04_17:06:59_722414	-130.0	174.0	-250.0	0.0	3.4	232
2014-01-04_17:06:59_730886	70.0	136.0	-226.0	0.0	3.5	233
2014-01-04_17:06:59_739207	-28.0	146.0	-206.0	0.0	3.6	233
2014-01-04_17:06:59_747521	22.0	158.0	-184.0	0.0	3.7	234
2014-01-04_17:06:59_756522	14.0	126.0	-194.0	0.0	3.8	234
2014-01-04_17:06:59_764851	-30.0	214.0	-272.0	0.0	3.9	234
2014-01-04_17:06:59_773141	48.0	246.0	-262.0	0.0	4.0	235
2014-01-04_17:06:59_781465	30.0	172.0	-202.0	0.0	4.1	235
2014-01-04_17:06:59_789737	-168.0	234.0	-242.0	0.0	4.2	235
