datetime	x	y	z	d	speed	speed_real
2014-01-04_16:48:52_411856	1.0	155.0	-174.0	0.0	0.1	220
2014-01-04_16:48:52_420826	66.0	151.0	-231.0	0.0	0.2	220
2014-01-04_16:48:52_429320	114.0	132.0	-272.0	0.0	0.3	221
2014-01-04_16:48:52_437647	-43.0	122.0	-205.0	0.0	0.4	221
2014-01-04_16:48:52_446056	-64.0	167.0	-259.0	0.0	0.5	221
2014-01-04_16:48:52_454336	117.0	195.0	-252.0	0.0	0.6	222
2014-01-04_16:48:52_462648	16.0	178.0	-189.0	0.0	0.7	222
2014-01-04_16:48:52_470950	54.0	142.0	-251.0	0.0	0.8	223
2014-01-04_16:48:52_479201	-8.0	170.0	-233.0	0.0	0.9	223
2014-01-04_16:48:52_487470	-80.0	147.0	-218.0	0.0	1.0	223
2014-01-04_16:48:52_497627	84.0	223.0	-204.0	0.0	1.1	224
2014-01-04_16:48:52_505925	-7.0	195.0	-218.0	0.0	1.2	224
2014-01-04_16:48:52_514131	16.0	144.0	-238.0	0.0	1.3	224
2014-01-04_16:48:52_522438	-81.0	159.0	-204.0	0.0	1.4	225
2014-01-04_16:48:52_530675	62.0	157.0	-193.0	0.0	1.5	225
2014-01-04_16:48:52_539394	4.0	191.0	-221.0	0.0	1.6	226
2014-01-04_16:48:52_549341	140.0	157.0	-263.0	0.0	1.7	226
2014-01-04_16:48:52_558450	90.0	204.0	-167.0	0.0	1.8	226
2014-01-04_16:48:52_566673	-23.0	182.0	-256.0	0.0	1.9	227
2014-01-04_16:48:52_574948	118.0	134.0	-234.0	0.0	2.0	227
2014-01-04_16:48:52_583232	93.0	90.0	-171.0	0.0	2.1	227
2014-01-04_16:48:52_591537	-6.0	190.0	-241.0	0.0	2.2	228
2014-01-04_16:48:52_599847	115.0	34.0	-192.0	0.0	2.3	228
2014-01-04_16:48:52_608114	112.0	117.0	-190.0	0.0	2.4	229
2014-01-04_16:48:52_616320	43.0	148.0	-244.0	0.0	2.5	229
2014-01-04_16:48:52_624571	61.0	191.0	-200.0	0.0	2.6	229
2014-01-04_16:48:52_632847	51.0	210.0	-259.0	0.0	2.7	230
2014-01-04_16:48:52_641105	164.0	106.0	-239.0	0.0	2.8	230
2014-01-04_16:48:52_649362	120.0	143.0	-201.0	0.0	2.9	231
2014-01-04_16:48:52_657606	14.0	158.0	-220.0	0.0	3.0	231
2014-01-04_16:48:52_665881	21.0	173.0	-174.0	0.0	3.1	231
2014-01-04_16:48:52_674152	-23.0	179.0	-236.0	0.0	3.2	232
2014-01-04_16:48:52_682445	61.0	149.0	-279.0	0.0	3.3	232
2014-01-04_16:48:52_691187	-10.0	158.0	-198.0	0.0	3.4	232
2014-01-04_16:48:52_699546	5.0	203.0	-230.0	0.0	3.5	233
2014-01-04_16:48:52_707835	74.0	74.0	-211.0	0.0	3.6	233
2014-01-04_16:48:52_716211	23.0	213.0	-253.0	0.0	3.7	234
2014-01-04_16:48:52_724554	4.0	160.0	-243.0	0.0	3.8	234
2014-01-04_16:48:52_732816	57.0	128.0	-229.0	0.0	3.9	234
2014-01-04_16:48:52_741130	-2.0	181.0	-240.0	0.0	4.0	235
2014-01-04_16:48:52_749465	-38.0	181.0	-164.0	0.0	4.1	235
2014-01-04_16:48:52_757684	45.0	145.0	-255.0	0.0	4.2	235
2014-01-04_16:48:52_766096	-16.0	178.0	-235.0	0.0	4.3	236
2014-01-04_16:48:52_774380	74.0	176.0	-218.0	0.0	4.4	236
2014-01-04_16:48:52_782654	47.0	154.0	-237.0	0.0	4.5	237
2014-01-04_16:48:52_790931	81.0	105.0	-162.0	0.0	4.6	237
2014-01-04_16:48:52_799225	17.0	202.0	-295.0	0.0	4.7	237
2014-01-04_16:48:52_807495	35.0	180.0	-181.0	0.0	4.8	238
2014-01-04_16:48:52_815779	42.0	188.0	-243.0	0.0	4.9	238
2014-01-04_16:48:52_824074	85.0	110.0	-246.0	0.0	5.0	239
2014-01-04_16:48:52_832387	-77.0	185.0	-210.0	0.0	5.1	239
2014-01-04_16:48:52_840709	34.0	86.0	-195.0	0.0	5.2	239
2014-01-04_16:48:52_848970	-20.0	162.0	-214.0	0.0	5.3	240
2014-01-04_16:48:52_857244	-28.0	193.0	-235.0	0.0	5.4	240
2014-01-04_16:48:52_865499	-12.0	111.0	-135.0	0.0	5.5	240
2014-01-04_16:48:52_873808	58.0	130.0	-240.0	0.0	5.6	241
2014-01-04_16:48:52_882097	-32.0	102.0	-175.0	0.0	5.7	241
2014-01-04_16:48:52_890376	-80.0	174.0	-267.0	0.0	5.8	242
2014-01-04_16:48:52_898709	31.0	132.0	-200.0	0.0	5.9	242
2014-01-04_16:48:52_906998	28.0	193.0	-255.0	0.0	6.0	242
2014-01-04_16:48:52_915264	27.0	186.0	-189.0	0.0	6.1	243
2014-01-04_16:48:52_923544	-31.0	139.0	-272.0	0.0	6.2	243
2014-01-04_16:48:52_931766	81.0	99.0	-188.0	0.0	6.3	243
2014-01-04_16:48:52_940045	-16.0	173.0	-272.0	0.0	6.4	244
2014-01-04_16:48:52_948440	58.0	120.0	-116.0	0.0	6.5	244
2014-01-04_16:48:52_956755	6.0	238.0	-309.0	0.0	6.6	245
2014-01-04_16:48:52_965082	103.0	155.0	-120.0	0.0	6.7	245
2014-01-04_16:48:52_973393	22.0	172.0	-254.0	0.0	6.8	245
2014-01-04_16:48:52_981695	-9.0	98.0	-141.0	0.0	6.9	246
2014-01-04_16:48:52_990054	-22.0	163.0	-279.0	0.0	7.0	246
2014-01-04_16:48:52_998831	-11.0	119.0	-189.0	0.0	7.1	246
2014-01-04_16:48:53_007121	-3.0	181.0	-260.0	0.0	7.2	247
2014-01-04_16:48:53_015430	33.0	211.0	-224.0	0.0	7.3	247
2014-01-04_16:48:53_023723	97.0	112.0	-272.0	0.0	7.4	248
2014-01-04_16:48:53_031987	-7.0	233.0	-324.0	0.0	7.5	248
2014-01-04_16:48:53_040243	-31.0	189.0	-138.0	0.0	7.6	248
2014-01-04_16:48:53_048532	22.0	198.0	-275.0	0.0	7.7	249
2014-01-04_16:48:53_056803	106.0	104.0	-148.0	0.0	7.8	249
2014-01-04_16:48:53_065070	82.0	215.0	-341.0	0.0	7.9	250
2014-01-04_16:48:53_073362	-16.0	76.0	-121.0	0.0	8.0	250
2014-01-04_16:48:53_081662	18.0	182.0	-390.0	0.0	8.1	250
2014-01-04_16:48:53_089939	61.0	89.0	-112.0	0.0	8.2	251
2014-01-04_16:48:53_098359	51.0	161.0	-223.0	0.0	8.3	251
2014-01-04_16:48:53_106842	-73.0	174.0	-275.0	0.0	8.4	251
2014-01-04_16:48:53_115130	29.0	11.0	-39.0	0.0	8.5	252
2014-01-04_16:48:53_123417	40.0	181.0	-416.0	0.0	8.6	252
2014-01-04_16:48:53_131655	63.0	116.0	-95.0	0.0	8.7	253
2014-01-04_16:48:53_139938	-81.0	224.0	-436.0	0.0	8.8	253
2014-01-04_16:48:53_148347	67.0	82.0	-29.0	0.0	8.9	253
2014-01-04_16:48:53_156747	-13.0	123.0	-177.0	0.0	9.0	254
2014-01-04_16:48:53_165088	30.0	193.0	-292.0	0.0	9.1	254
2014-01-04_16:48:53_173365	67.0	11.0	62.0	0.0	9.2	254
2014-01-04_16:48:53_181688	42.0	225.0	-322.0	0.0	9.3	255
2014-01-04_16:48:53_190068	-180.0	141.0	-187.0	0.0	9.4	255
2014-01-04_16:48:53_198367	89.0	107.0	-286.0	0.0	9.5	256
2014-01-04_16:48:53_206702	92.0	231.0	-424.0	0.0	9.6	256
2014-01-04_16:48:53_214997	138.0	15.0	178.0	0.0	9.7	256
2014-01-04_16:48:53_223280	15.0	244.0	-340.0	0.0	9.8	257
2014-01-04_16:48:53_231545	-134.0	155.0	-310.0	0.0	9.9	257
2014-01-04_16:48:53_239841	39.0	159.0	-164.0	0.0	10.0	257
2014-01-04_16:48:53_248115	171.0	317.0	-458.0	0.0	10.1	258
2014-01-04_16:48:53_256331	199.0	52.0	265.0	0.0	10.2	258
2014-01-04_16:48:53_264594	52.0	250.0	-543.0	0.0	10.3	259
2014-01-04_16:48:53_272878	197.0	240.0	-445.0	0.0	10.4	259
2014-01-04_16:48:53_281152	65.0	38.0	-5.0	0.0	10.5	259
2014-01-04_16:48:53_289490	36.0	299.0	-641.0	0.0	10.6	260
2014-01-04_16:48:53_297758	-48.0	82.0	121.0	0.0	10.7	260
2014-01-04_16:48:53_306119	25.0	210.0	-483.0	0.0	10.8	261
2014-01-04_16:48:53_314423	211.0	209.0	-543.0	0.0	10.9	261
2014-01-04_16:48:53_322718	221.0	-6.0	206.0	0.0	11.0	261
2014-01-04_16:48:53_330964	-26.0	188.0	-589.0	0.0	11.1	262
2014-01-04_16:48:53_339224	66.0	253.0	-416.0	0.0	11.2	262
2014-01-04_16:48:53_347493	37.0	-42.0	128.0	0.0	11.3	262
2014-01-04_16:48:53_355820	329.0	226.0	-666.0	0.0	11.4	263
2014-01-04_16:48:53_364111	7.0	273.0	-54.0	0.0	11.5	263
2014-01-04_16:48:53_372498	21.0	-23.0	-216.0	0.0	11.6	264
2014-01-04_16:48:53_380803	-20.0	282.0	-664.0	0.0	11.7	264
2014-01-04_16:48:53_389129	-49.0	157.0	82.0	0.0	11.8	264
2014-01-04_16:48:53_397400	158.0	-13.0	100.0	0.0	11.9	265
2014-01-04_16:48:53_406454	-99.0	242.0	-535.0	0.0	12.0	265
2014-01-04_16:48:53_414791	85.0	231.0	-298.0	0.0	12.1	265
2014-01-04_16:48:53_423138	-49.0	-25.0	133.0	0.0	12.2	266
2014-01-04_16:48:53_431400	218.0	215.0	-487.0	0.0	12.3	266
2014-01-04_16:48:53_439714	16.0	262.0	-165.0	0.0	12.4	267
2014-01-04_16:48:53_447993	-64.0	84.0	109.0	0.0	12.5	267
2014-01-04_16:48:53_456268	134.0	137.0	-515.0	0.0	12.6	267
2014-01-04_16:48:53_464535	-23.0	254.0	-165.0	0.0	12.7	268
2014-01-04_16:48:53_472807	-203.0	121.0	139.0	0.0	12.8	268
2014-01-04_16:48:53_481073	110.0	200.0	-538.0	0.0	12.9	269
2014-01-04_16:48:53_489463	-76.0	369.0	-584.0	0.0	13.0	269
2014-01-04_16:48:53_497766	-152.0	183.0	59.0	0.0	13.1	269
2014-01-04_16:48:53_506042	153.0	47.0	-415.0	0.0	13.2	270
2014-01-04_16:48:53_514304	29.0	186.0	-681.0	0.0	13.3	270
2014-01-04_16:48:53_522613	-48.0	257.0	27.0	0.0	13.4	270
2014-01-04_16:48:53_530864	-211.0	118.0	189.0	0.0	13.5	271
2014-01-04_16:48:53_539187	110.0	144.0	-565.0	0.0	13.6	271
2014-01-04_16:48:53_547458	98.0	254.0	-13.0	0.0	13.7	272
2014-01-04_16:48:53_555728	-188.0	103.0	181.0	0.0	13.8	272
2014-01-04_16:48:53_564009	155.0	64.0	-496.0	0.0	13.9	272
2014-01-04_16:48:53_572329	71.0	377.0	-629.0	0.0	14.0	273
2014-01-04_16:48:53_580687	54.0	167.0	-60.0	0.0	14.1	273
2014-01-04_16:48:53_589069	49.0	232.0	-83.0	0.0	14.2	273
2014-01-04_16:48:53_597378	316.0	-30.0	-626.0	0.0	14.3	274
2014-01-04_16:48:53_605680	-105.0	271.0	-29.0	0.0	14.4	274
2014-01-04_16:48:53_614074	-168.0	193.0	57.0	0.0	14.5	275
2014-01-04_16:48:53_622391	253.0	197.0	-326.0	0.0	14.6	275
2014-01-04_16:48:53_630721	329.0	217.0	-683.0	0.0	14.7	275
2014-01-04_16:48:53_639075	165.0	187.0	-26.0	0.0	14.8	276
2014-01-04_16:48:53_647372	-45.0	107.0	116.0	0.0	14.9	276
2014-01-04_16:48:53_655668	-155.0	147.0	-357.0	0.0	15.0	276
2014-01-04_16:48:53_663892	-124.0	198.0	-504.0	0.0	15.1	277
2014-01-04_16:48:53_672186	259.0	158.0	-26.0	0.0	15.2	277
2014-01-04_16:48:53_680490	-231.0	142.0	102.0	0.0	15.3	278
2014-01-04_16:48:53_688836	337.0	78.0	-835.0	0.0	15.4	278
2014-01-04_16:48:53_697150	-244.0	412.0	-531.0	0.0	15.5	278
2014-01-04_16:48:53_705427	-36.0	62.0	294.0	0.0	15.6	279
2014-01-04_16:48:53_714465	-14.0	-43.0	193.0	0.0	15.7	279
2014-01-04_16:48:53_722813	0.0	230.0	-827.0	0.0	15.8	280
2014-01-04_16:48:53_731285	132.0	183.0	-703.0	0.0	15.9	280
2014-01-04_16:48:53_739738	97.0	276.0	141.0	0.0	16.0	280
2014-01-04_16:48:53_748038	-157.0	68.0	379.0	0.0	16.1	281
2014-01-04_16:48:53_756301	-38.0	110.0	-643.0	0.0	16.2	281
2014-01-04_16:48:53_764663	473.0	166.0	-939.0	0.0	16.3	281
2014-01-04_16:48:53_772981	143.0	210.0	214.0	0.0	16.4	282
2014-01-04_16:48:53_781313	-216.0	111.0	149.0	0.0	16.5	282
