datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_15:33:03_005671	301768.515625	20.5	28.0	60.0	-117.0	0.0	0	0	0	0	0
2014-01-12_15:33:03_026035	303759.3125	20.54	7.0	92.0	-348.0	0.0	76.0	0.1793681640625	3.220192407158374	23.60107421875	0.03832203717753224
2014-01-12_15:33:03_044183	305550.3125	20.58	23.0	90.0	-163.0	0.0	80.66666666666667	0.33639244791666667	0.23973645044231534	19.4658203125	0.04035734061762236
2014-01-12_15:33:03_061819	307341.3125	20.61	39.0	34.0	-177.0	0.0	69.0	0.4596878336588542	-0.6529035901499731	17.868896484375	0.03443475560976837
2014-01-12_15:33:03_079557	309088.015625	20.66	-126.0	139.0	-224.0	0.0	88.75	0.6182742899576823	1.1052725061824542	17.868896484375	0.04448558907804724
2014-01-12_15:33:03_097536	310885.40625	20.71	-74.0	120.0	-37.0	0.0	95.75	0.7848222513834635	0.40243662802122226	17.39404296875	0.04791532214502726
2014-01-12_15:33:03_115264	312665.5	20.75	135.0	66.0	-285.0	0.0	89.75	0.9457280497233073	-0.3346678650216521	17.92822265625	0.0448416277863028
2014-01-12_15:33:03_133648	314496.390625	20.8	40.0	108.0	-229.0	0.0	108.25	1.138022440592448	1.0414370335756793	17.763916015625	0.054229257505601626
2014-01-12_15:33:03_151305	316262.1875	20.84	88.0	20.0	-412.0	0.0	78.5	1.2818004801432292	-1.6242918649444822	18.315673828125	0.03908769899355356
2014-01-12_15:33:03_169396	318071.0	20.89	-74.0	169.0	-270.0	0.0	90.75	1.4435286783854167	0.6873801304181051	17.8212890625	0.04544388236590965
2014-01-12_15:33:03_187621	319893.40625	20.93	45.0	70.0	-301.0	0.0	91.75	1.6063222086588542	0.0563597336121966	17.7431640625	0.045880796605582086
2014-01-12_15:33:03_205249	321664.59375	20.97	81.0	-3.0	-320.0	0.0	64.0	1.7227659586588542	-1.525199935591219	18.1943359375	0.031847652283036744
2014-01-12_15:33:03_223204	323451.890625	21.02	-56.0	180.0	-207.0	0.0	104.0	1.9064899820963541	2.264265675313368	17.665771484375	0.05222661721652955
2014-01-12_15:33:03_241270	325257.890625	21.06	4.0	75.0	-338.0	0.0	80.5	2.0498275431315105	-1.319786653503901	17.805908203125	0.04011822631740392
2014-01-12_15:33:03_259050	327036.5	21.1	23.0	103.0	-379.0	0.0	88.75	2.20974438273112	0.45785515886457556	18.018798828125	0.04442100649032473
2014-01-12_15:33:03_294009	330532.40625	21.16	16.0	74.0	-261.0	0.0	108.0	2.58791840616862	0.5497469078130883	35.01611328125	0.05405523348262192
2014-01-12_15:33:03_311723	332303.59375	21.21	-92.0	182.0	-216.0	0.0	108.5	2.7785960306803386	0.02845116207993554	17.573974609375	0.054253122975811065
2014-01-12_15:33:03_329637	334095.3125	21.26	141.0	-8.0	-332.0	0.0	87.75	2.933439646402995	-1.1759041478734884	17.64599609375	0.04375770292917729
2014-01-12_15:33:03_347651	335896.296875	21.29	59.0	60.0	-332.0	0.0	77.0	3.071062107340495	-0.6014643208392525	17.873046875	0.038440160674126804
2014-01-12_15:33:03_365656	337697.3125	21.34	39.0	127.0	-162.0	0.0	90.25	3.233267533365886	0.7372210223182145	17.972900390625	0.04519904542898515
2014-01-12_15:33:03_383355	339471.0	21.36	45.0	-10.0	-361.0	0.0	42.25	3.309402115885417	-2.6637041051348054	18.02001953125	0.02085896052969811
