datetime	reltime	speed	adxl_x	adxl_y	adxl_z	mpu_x	mpu_y	mpu_z	gx	gy	gz	yaw	pitch	roll	d	speed_real
2014-02-01_17:53:21_504663	173879.8125	0.1	60.0	157.0	-221.0	0	0	0	0	0	0	0	0	0	19.41	220
2014-02-01_17:53:21_638421	187231.484375	0.2	43.0	136.0	-182.0	0	0	0	0	0	0	0.1600390193471151	-33.50305444715582	0.12783773409501883	48.42	220
2014-02-01_17:53:21_770572	200447.109375	0.3	57.0	151.0	-215.0	0	0	0	0	0	0	0.03684371191394989	-33.640283902118675	-0.06772648447669247	31.48	221
2014-02-01_17:53:21_903382	213727.90625	0.4	48.0	155.0	-225.0	0	0	0	0	0	0	-0.07922481716779733	-33.77272692400632	-0.2650812407788738	48.01	221
2014-02-01_17:53:22_034926	226882.8125	0.5	42.0	157.0	-197.0	0	0	0	0	0	0	-0.2048844718165306	-33.896444129160656	-0.4380666044041935	18.45	221
2014-02-01_17:53:22_166118	240001.390625	0.6	62.0	138.0	-194.0	0	0	0	0	0	0	-0.382663763846203	-34.066165190002	-0.7002766242193036	19.41	222
2014-02-01_17:53:22_297309	253121.0	0.7	43.0	157.0	-212.0	0	0	0	0	0	0	-0.5133152554830033	-34.18319344394417	-0.8573258659015851	18.68	222
2014-02-01_17:53:22_430564	266446.609375	0.8	56.0	136.0	-229.0	0	0	0	0	0	0	-0.6363584016935391	-34.29139637235687	-1.0162111795820516	48.38	223
2014-02-01_17:53:22_563612	279751.515625	0.9	73.0	162.0	-235.0	0	0	0	0	0	0	-0.7635027986364422	-34.40385316421903	-1.1595679980035358	47.48	223
2014-02-01_17:53:22_701547	293545.296875	1.0	75.0	171.0	-245.0	0	0	0	0	0	0	-0.8880713822000552	-34.4921822940026	-1.2961287215384782	47.23	223
2014-02-01_17:53:22_835088	306898.09375	1.1	63.0	169.0	-197.0	0	0	0	0	0	0	-1.0747176567068308	-34.63139651399606	-1.4972482239959257	47.65	224
2014-02-01_17:53:22_968220	320212.09375	1.2	62.0	145.0	-204.0	0	0	0	0	0	0	-1.2059227679056403	-34.69805171073156	-1.6027047878947192	48.67	224
2014-02-01_17:53:23_101414	333530.8125	1.3	25.0	164.0	-199.0	0	0	0	0	0	0	-1.3318686430290636	-34.764597924575554	-1.7167947261620409	47.97	224
2014-02-01_17:53:23_234742	346864.203125	1.4	69.0	146.0	-200.0	0	0	0	0	0	0	-1.4595047725152328	-34.86206015529511	-1.8305142997412505	49.32	225
2014-02-01_17:53:23_367831	360172.796875	1.5	53.0	149.0	-205.0	0	0	0	0	0	0	-1.6433467712580974	-34.966377022341604	-1.9955551221707704	48.72	225
2014-02-01_17:53:23_501051	373495.296875	1.6	61.0	135.0	-268.0	0	0	0	0	0	0	-1.7735580380731264	-35.033307458515395	-2.0937330465921202	48.96	226
2014-02-01_17:53:23_633016	386698.40625	1.7	68.0	139.0	-230.0	0	0	0	0	0	0	-1.907567071770536	-35.102652505764446	-2.17643355472799	30.82	226
2014-02-01_17:53:23_765116	399901.296875	1.8	60.0	169.0	-229.0	0	0	0	0	0	0	-2.029150323000251	-35.14743464535309	-2.276779912974584	29.85	226
2014-02-01_17:53:23_898220	413212.015625	1.9	76.0	178.0	-260.0	0	0	0	0	0	0	-2.1614051096022675	-35.22362583763156	-2.352436314224492	49.16	227
2014-02-01_17:53:24_029620	426351.90625	2.0	38.0	221.0	-216.0	0	0	0	0	0	0	-2.350243104594418	-35.313482005195326	-2.479089589218968	19.75	227
2014-02-01_17:53:24_160762	439465.90625	2.1	66.0	186.0	-242.0	0	0	0	0	0	0	-2.4783248712722985	-35.35232471749508	-2.5483546966298194	19.24	227
2014-02-01_17:53:24_292113	452601.1875	2.2	93.0	171.0	-275.0	0	0	0	0	0	0	-2.60878118618343	-35.42212687963731	-2.61708002181017	17.89	228
2014-02-01_17:53:24_425216	465914.890625	2.3	75.0	199.0	-254.0	0	0	0	0	0	0	-2.730887240735222	-35.44573410095625	-2.6730983957782657	48.08	228
2014-02-01_17:53:24_558420	479231.59375	2.4	30.0	211.0	-243.0	0	0	0	0	0	0	-2.853832979846494	-35.48453496379813	-2.75091824142947	49.23	229
2014-02-01_17:53:24_691636	492553.703125	2.5	40.0	182.0	-215.0	0	0	0	0	0	0	-3.046899687440227	-35.55549324874915	-2.8397602234984576	49.01	229
2014-02-01_17:53:24_822990	505688.90625	2.6	97.0	150.0	-292.0	0	0	0	0	0	0	-3.1813424155213226	-35.59491465710922	-2.8997910687903548	18.53	229
2014-02-01_17:53:24_955018	518892.0	2.7	52.0	150.0	-227.0	0	0	0	0	0	0	-3.3090887185044364	-35.612363433007324	-2.946951068629817	19.43	230
2014-02-01_17:53:25_086477	532037.40625	2.8	21.0	160.0	-221.0	0	0	0	0	0	0	-3.4298175074913932	-35.63846307000713	-2.996124484985461	20.37	230
2014-02-01_17:53:25_217869	545176.703125	2.9	58.0	173.0	-250.0	0	0	0	0	0	0	-3.5596429914182206	-35.68478638898558	-3.0424285234002353	19.89	231
2014-02-01_17:53:25_349234	558313.296875	3.0	48.0	201.0	-220.0	0	0	0	0	0	0	-3.7453545347683743	-35.7187395913895	-3.1182464820754365	18.22	231
2014-02-01_17:53:25_481359	571527.90625	3.1	67.0	171.0	-313.0	0	0	0	0	0	0	-3.866778259399597	-35.78233393840528	-3.1817317360741075	30.21	231
2014-02-01_17:53:25_613571	584746.5	3.2	83.0	173.0	-206.0	0	0	0	0	0	0	-3.996418915234674	-35.815548768598504	-3.2282421571261892	29.36	232
2014-02-01_17:53:25_745098	597907.5	3.3	93.0	171.0	-299.0	0	0	0	0	0	0	-4.121920749912325	-35.83338355505892	-3.268427916249259	19.31	232
2014-02-01_17:53:25_876673	611057.109375	3.4	61.0	118.0	-181.0	0	0	0	0	0	0	-4.252708567655632	-35.88027136466532	-3.2922006674371644	19.03	232
2014-02-01_17:53:26_008047	624195.0	3.5	91.0	187.0	-224.0	0	0	0	0	0	0	-4.440354688403068	-35.923481440274685	-3.3674155039451525	18.22	233
2014-02-01_17:53:26_139946	637384.109375	3.6	21.0	144.0	-99.0	0	0	0	0	0	0	-4.57509393039911	-35.972634958922846	-3.397760271587283	29.34	233
2014-02-01_17:53:26_271349	650524.59375	3.7	55.0	166.0	-299.0	0	0	0	0	0	0	-4.693295059270819	-36.003767924247704	-3.4393138811023536	19.82	234
2014-02-01_17:53:26_403180	663707.796875	3.8	36.0	115.0	-62.0	0	0	0	0	0	0	-4.82382929509152	-36.03755667299313	-3.46330951252785	29.66	234
2014-02-01_17:53:26_534548	676844.21875	3.9	23.0	111.0	-63.0	0	0	0	0	0	0	-4.957771541478507	-36.04949453366273	-3.479199715815636	19.12	234
2014-02-01_17:53:26_665791	689968.703125	4.0	62.0	112.0	-105.0	0	0	0	0	0	0	-5.0795599388490125	-36.069839954270385	-3.505873603300057	18.75	235
2014-02-01_17:53:26_798772	703266.6875	4.1	81.0	196.0	-319.0	0	0	0	0	0	0	-5.271882442417644	-36.13370047215958	-3.564156986091559	47.31	235
2014-02-01_17:53:26_930136	716402.90625	4.2	86.0	215.0	-309.0	0	0	0	0	0	0	-5.406383714075721	-36.19841528469089	-3.60893726424045	19.96	235
2014-02-01_17:53:27_061594	729549.09375	4.3	91.0	164.0	-322.0	0	0	0	0	0	0	-5.525483391141755	-36.21872941479108	-3.6508719103837133	19.96	236
2014-02-01_17:53:27_192832	742676.609375	4.4	82.0	200.0	-334.0	0	0	0	0	0	0	-5.652277351597321	-36.22186588818948	-3.675549909466839	20.28	236
2014-02-01_17:53:27_324356	755825.40625	4.5	55.0	183.0	-320.0	0	0	0	0	0	0	-5.775583821147293	-36.233803611666566	-3.6867329852025876	18.66	237
2014-02-01_17:53:27_456108	769001.0	4.6	72.0	160.0	-257.0	0	0	0	0	0	0	-5.975855406034899	-36.27195897711548	-3.6994912965800437	19.75	237
2014-02-01_17:53:27_587461	782136.015625	4.7	81.0	201.0	-281.0	0	0	0	0	0	0	-6.091365339678474	-36.23968734375082	-3.705869626350594	18.11	237
2014-02-01_17:53:27_718722	795262.09375	4.8	28.0	93.0	-46.0	0	0	0	0	0	0	-6.227838491779819	-36.375315497489396	-3.755590031794129	16.61	238
2014-02-01_17:53:27_850044	808394.0	4.9	73.0	213.0	-328.0	0	0	0	0	0	0	-6.352687888180934	-36.30139673808733	-3.775104289694117	18.65	238
2014-02-01_17:53:27_981922	821581.90625	5.0	93.0	179.0	-257.0	0	0	0	0	0	0	-6.479884076045814	-36.34233135058283	-3.740598244429845	31.3	239
2014-02-01_17:53:28_114046	834794.09375	5.1	126.0	176.0	-294.0	0	0	0	0	0	0	-6.6707791147662645	-36.35825151473993	-3.829121678855118	29.38	239
2014-02-01_17:53:28_245522	847941.890625	5.2	70.0	205.0	-365.0	0	0	0	0	0	0	-6.7834418500038725	-36.2578245945876	-3.7194170806211506	18.75	239
2014-02-01_17:53:28_376678	861057.703125	5.3	60.0	148.0	-340.0	0	0	0	0	0	0	-6.8819130823061085	-36.121634069030264	-3.724345971349225	18.31	240
2014-02-01_17:53:28_509773	874367.21875	5.4	19.0	155.0	-64.0	0	0	0	0	0	0	-7.025714925348809	-36.21808608146789	-3.846470090713922	48.67	240
2014-02-01_17:53:28_640915	887481.8125	5.5	51.0	101.0	-112.0	0	0	0	0	0	0	-7.170326185450794	-36.365251058146924	-3.996649531423862	18.34	240
2014-02-01_17:53:28_772093	900599.0	5.6	76.0	209.0	-283.0	0	0	0	0	0	0	-7.395762630976306	-36.61796235519331	-4.262613386874097	18.12	241
2014-02-01_17:53:28_903443	913734.0	5.7	16.0	134.0	-17.0	0	0	0	0	0	0	-7.51944069622572	-36.61707425704137	-4.3469657931354035	20.16	241
2014-02-01_17:53:29_034950	926884.609375	5.8	76.0	164.0	-240.0	0	0	0	0	0	0	-7.662007486268753	-36.70679605088439	-4.484047089271463	19.35	242
2014-02-01_17:53:29_166167	940005.796875	5.9	5.0	132.0	-28.0	0	0	0	0	0	0	-7.816132281487656	-36.86728509098728	-4.623309027359841	18.45	242
2014-02-01_17:53:29_297609	953161.40625	6.0	-5.0	87.0	12.0	0	0	0	0	0	0	-7.923009974124129	-36.79379110519306	-4.625547014023742	20.21	242
2014-02-01_17:53:29_429175	966307.3125	6.1	76.0	123.0	-187.0	0	0	0	0	0	0	-7.965577586138114	-36.445971468418264	-4.29593180576205	20.04	243
2014-02-01_17:53:29_560613	979451.609375	6.2	81.0	141.0	-280.0	0	0	0	0	0	0	-8.224158428473523	-36.737873383394465	-4.412456163804587	19.72	243
2014-02-01_17:53:29_692084	992598.609375	6.3	50.0	212.0	-83.0	0	0	0	0	0	0	-8.311522440780736	-36.63279296704182	-4.405651998881046	17.76	243
2014-02-01_17:53:29_823551	1005744.90625	6.4	84.0	206.0	-198.0	0	0	0	0	0	0	-8.443500886913888	-36.66104589015175	-4.384461810091671	19.6	244
2014-02-01_17:53:29_956515	1019061.796875	6.5	53.0	206.0	-258.0	0	0	0	0	0	0	-8.567078625437205	-36.63603691590721	-4.322143586401147	37.31	244
2014-02-01_17:53:30_088066	1032196.5	6.6	89.0	244.0	-239.0	0	0	0	0	0	0	-8.681472527741793	-36.59132534123181	-4.3584212100210395	18.12	245
2014-02-01_17:53:30_219219	1045311.40625	6.7	48.0	219.0	-230.0	0	0	0	0	0	0	-8.83927666177141	-36.48784565103168	-4.281482748544541	17.32	245
2014-02-01_17:53:30_350610	1058451.015625	6.8	-1.0	234.0	-226.0	0	0	0	0	0	0	-8.99154297808722	-36.58952821586485	-4.30413000538933	18.09	245
2014-02-01_17:53:30_483280	1071717.8125	6.9	48.0	123.0	-122.0	0	0	0	0	0	0	-9.108085903827638	-36.57313111650214	-4.287916154171994	39.81	246
2014-02-01_17:53:30_614875	1084877.390625	7.0	-3.0	176.0	-93.0	0	0	0	0	0	0	-9.239356623091002	-36.61688115380651	-4.303199435180636	19.45	246
2014-02-01_17:53:30_746234	1098013.203125	7.1	117.0	217.0	-343.0	0	0	0	0	0	0	-9.341468694638634	-36.58483829076262	-4.305586484517979	19.38	246
2014-02-01_17:53:30_877671	1111156.890625	7.2	39.0	160.0	-319.0	0	0	0	0	0	0	-9.526903174528888	-36.576148409394236	-4.2116571292524805	19.35	247
2014-02-01_17:53:31_009040	1124294.0	7.3	64.0	169.0	-242.0	0	0	0	0	0	0	-9.650813993379472	-36.568765850561896	-4.208310965867475	18.09	247
2014-02-01_17:53:31_140620	1137451.703125	7.4	89.0	198.0	-319.0	0	0	0	0	0	0	-9.79017418944753	-36.63530007131088	-4.257170321304875	20.25	248
2014-02-01_17:53:31_272094	1150599.3125	7.5	-29.0	117.0	-47.0	0	0	0	0	0	0	-9.908342704651195	-36.634880235359816	-4.284112386756827	21.05	248
2014-02-01_17:53:31_403448	1163734.5	7.6	53.0	131.0	-285.0	0	0	0	0	0	0	-10.008531026286638	-36.55132790510279	-4.2374080325454635	17.73	248
2014-02-01_17:53:31_534760	1176865.40625	7.7	85.0	202.0	-249.0	0	0	0	0	0	0	-10.148586399429139	-36.58597579101462	-4.2132014206571675	17.14	249
2014-02-01_17:53:31_666011	1189991.59375	7.8	33.0	256.0	-274.0	0	0	0	0	0	0	-10.335983290458651	-36.59628449801215	-4.228609239402597	18.53	249
