datetime	reltime	speed	adxl_x	adxl_y	adxl_z	mpu_x	mpu_y	mpu_z	gx	gy	gz	yaw	pitch	roll	d	speed_real
2014-02-01_14:47:18_523630	184382.703125	0.05	41.0	155.0	-219.0	0	0	0	0	0	0	0	0	0	0.0	220
2014-02-01_14:47:18_580085	189973.5	0.1	35.0	158.0	-212.0	0	0	0	0	0	0	0	0	0	0.0	220
2014-02-01_14:47:18_659550	197919.984375	0.15	40.0	160.0	-223.0	0	0	0	0	0	0	1.7480419975266943	-34.343933483910256	4.334833827094427	0.0	220
2014-02-01_14:47:18_715135	203477.28125	0.2	39.0	164.0	-220.0	0	0	0	0	0	0	0	0	0	0.0	220
2014-02-01_14:47:18_793801	211345.0	0.25	25.0	156.0	-210.0	0	0	0	0	0	0	1.6888246626057704	-34.4312456330287	4.255125227448252	0.0	220
2014-02-01_14:47:18_872866	219251.296875	0.3	46.0	154.0	-208.0	0	0	0	0	0	0	1.64019726880125	-34.51289649579484	4.158137844193009	0.0	221
2014-02-01_14:47:18_928442	224808.78125	0.35	38.0	160.0	-214.0	0	0	0	0	0	0	0	0	0	0.0	221
2014-02-01_14:47:19_007521	232717.390625	0.4	32.0	162.0	-229.0	0	0	0	0	0	0	1.5874493435151749	-34.585109291834456	4.076569933991345	0.0	221
2014-02-01_14:47:19_063150	238280.203125	0.45	39.0	142.0	-211.0	0	0	0	0	0	0	0	0	0	0.0	221
2014-02-01_14:47:19_142369	246202.390625	0.5	35.0	164.0	-216.0	0	0	0	0	0	0	1.5271258792010154	-34.66574738720131	3.9972148601911615	0.0	221
2014-02-01_14:47:19_200243	251989.0	0.55	53.0	153.0	-226.0	0	0	0	0	0	0	0	0	0	0.0	222
2014-02-01_14:47:19_279038	259868.28125	0.6	51.0	163.0	-227.0	0	0	0	0	0	0	1.4771810668797878	-34.746522312342684	3.9225014846249175	0.0	222
2014-02-01_14:47:19_358015	267767.90625	0.65	37.0	153.0	-206.0	0	0	0	0	0	0	1.4185832067532032	-34.82032842427175	3.8500832795681266	0.0	222
2014-02-01_14:47:19_413625	273327.890625	0.7	37.0	147.0	-200.0	0	0	0	0	0	0	0	0	0	0.0	222
2014-02-01_14:47:19_492325	281197.40625	0.75	50.0	150.0	-202.0	0	0	0	0	0	0	1.3653355552392414	-34.894612726785276	3.7689538790964328	0.0	222
2014-02-01_14:47:19_547954	286760.5	0.8	46.0	158.0	-225.0	0	0	0	0	0	0	0	0	0	0.0	223
2014-02-01_14:47:19_627125	294677.5	0.85	48.0	160.0	-211.0	0	0	0	0	0	0	1.3058901759106347	-34.96633691581126	3.6964543274537665	0.0	223
2014-02-01_14:47:19_682950	300261.296875	0.9	41.0	158.0	-217.0	0	0	0	0	0	0	0	0	0	0.0	223
2014-02-01_14:47:19_761887	308154.796875	0.95	43.0	164.0	-229.0	0	0	0	0	0	0	1.2524620444775998	-35.04728011099584	3.6153110803636848	0.0	223
2014-02-01_14:47:19_840896	316053.984375	1.0	46.0	158.0	-200.0	0	0	0	0	0	0	1.1926587243680125	-35.114445664317024	3.543251959223888	0.0	223
2014-02-01_14:47:19_896799	321680.90625	1.05	25.0	150.0	-195.0	0	0	0	0	0	0	0	0	0	0.0	223
2014-02-01_14:47:19_975483	329513.1875	1.1	28.0	144.0	-211.0	0	0	0	0	0	0	1.1413231658458298	-35.195219315405396	3.46888858654643	0.0	224
2014-02-01_14:47:20_031110	335076.40625	1.15	31.0	159.0	-225.0	0	0	0	0	0	0	0	0	0	0.0	224
2014-02-01_14:47:20_109834	342948.703125	1.2	46.0	161.0	-235.0	0	0	0	0	0	0	1.081070077369054	-35.26239967685691	3.3969371657039904	0.0	224
2014-02-01_14:47:20_188602	350862.09375	1.25	54.0	162.0	-250.0	0	0	0	0	0	0	1.023138521341517	-35.333966859310365	3.331409447744474	0.0	224
2014-02-01_14:47:20_244497	356418.296875	1.3	38.0	168.0	-176.0	0	0	0	0	0	0	0	0	0	0.0	224
2014-02-01_14:47:20_323293	364326.6875	1.35	34.0	171.0	-211.0	0	0	0	0	0	0	0.9726863682232312	-35.39248211150344	3.264028774511449	0.0	225
2014-02-01_14:47:20_379233	369887.09375	1.4	38.0	150.0	-218.0	0	0	0	0	0	0	0	0	0	0.0	225
2014-02-01_14:47:20_458060	377771.09375	1.45	30.0	148.0	-196.0	0	0	0	0	0	0	0.9054827719039096	-35.443824254569904	3.2010599809217064	0.0	225
2014-02-01_14:47:20_513608	383325.59375	1.5	45.0	172.0	-188.0	0	0	0	0	0	0	0	0	0	0.0	225
2014-02-01_14:47:20_592342	391199.203125	1.55	63.0	137.0	-226.0	0	0	0	0	0	0	0.855218945264181	-35.51112804964653	3.1338375662503966	0.0	225
2014-02-01_14:47:20_671495	399114.109375	1.6	54.0	132.0	-257.0	0	0	0	0	0	0	0.7968085098804175	-35.58484105543084	3.0687045183174706	0.0	226
2014-02-01_14:47:20_727090	404707.6875	1.65	43.0	143.0	-219.0	0	0	0	0	0	0	0	0	0	0.0	226
2014-02-01_14:47:20_806335	412598.390625	1.7	48.0	155.0	-188.0	0	0	0	0	0	0	0.7398879584452082	-35.63630560466917	3.0103959425963835	0.0	226
2014-02-01_14:47:20_861879	418152.78125	1.75	46.0	156.0	-229.0	0	0	0	0	0	0	0	0	0	0.0	226
2014-02-01_14:47:20_940933	426061.609375	1.8	21.0	177.0	-167.0	0	0	0	0	0	0	0.6746285879878213	-35.68753842769803	2.9542740691517184	0.0	226
2014-02-01_14:47:20_996877	431662.890625	1.85	54.0	152.0	-202.0	0	0	0	0	0	0	0	0	0	0.0	227
2014-02-01_14:47:21_075613	439558.5	1.9	24.0	164.0	-220.0	0	0	0	0	0	0	0.6182837368579607	-35.761123328787825	2.8959571854602726	0.0	227
2014-02-01_14:47:21_155413	447506.1875	1.95	45.0	167.0	-204.0	0	0	0	0	0	0	0.5551318647069455	-35.80557531374269	2.8466665720213795	0.0	227
2014-02-01_14:47:21_211307	453095.703125	2.0	35.0	146.0	-178.0	0	0	0	0	0	0	0	0	0	0.0	227
2014-02-01_14:47:21_290109	460975.5	2.05	49.0	155.0	-225.0	0	0	0	0	0	0	0.49782472186940013	-35.86373468270267	2.7884535189319526	0.0	227
2014-02-01_14:47:21_345642	466528.796875	2.1	26.0	145.0	-185.0	0	0	0	0	0	0	0	0	0	0.0	227
2014-02-01_14:47:21_424395	474435.5	2.15	48.0	161.0	-203.0	0	0	0	0	0	0	0.43460828230787263	-35.91486662673095	2.73917067505463	0.0	228
2014-02-01_14:47:21_480304	479994.984375	2.2	54.0	154.0	-229.0	0	0	0	0	0	0	0	0	0	0.0	228
2014-02-01_14:47:21_559500	487915.484375	2.25	47.0	171.0	-242.0	0	0	0	0	0	0	0.37145346551291364	-35.97266246340978	2.689864519299998	0.0	228
2014-02-01_14:47:21_638237	495789.0	2.3	38.0	155.0	-220.0	0	0	0	0	0	0	0.3131154916790794	-36.010908947460656	2.63199056510101	0.0	228
2014-02-01_14:47:21_693761	501341.109375	2.35	33.0	162.0	-199.0	0	0	0	0	0	0	0	0	0	0.0	228
2014-02-01_14:47:21_772675	509236.28125	2.4	25.0	159.0	-197.0	0	0	0	0	0	0	0.25522599318524913	-36.06910661238605	2.5739608047752554	0.0	229
2014-02-01_14:47:21_829029	514871.59375	2.45	48.0	161.0	-246.0	0	0	0	0	0	0	0	0	0	0.0	229
2014-02-01_14:47:21_907824	522747.078125	2.5	63.0	151.0	-219.0	0	0	0	0	0	0	0.19108372410156127	-36.10700324632537	2.5249680301083006	0.0	229
2014-02-01_14:47:21_963257	528327.484375	2.55	45.0	160.0	-182.0	0	0	0	0	0	0	0	0	0	0.0	229
2014-02-01_14:47:22_042660	536230.890625	2.6	37.0	175.0	-197.0	0	0	0	0	0	0	0.12691552513010784	-36.14939698174212	2.4758105836351616	0.0	229
2014-02-01_14:47:22_121387	544137.28125	2.65	43.0	153.0	-237.0	0	0	0	0	0	0	0.06584228611292636	-36.20927204987832	2.4335221955376998	0.0	230
2014-02-01_14:47:22_177729	549737.90625	2.7	17.0	147.0	-201.0	0	0	0	0	0	0	0	0	0	0.0	230
2014-02-01_14:47:22_256548	557619.5	2.75	20.0	152.0	-235.0	0	0	0	0	0	0	0.00991848975241351	-36.26071233266888	2.3823657294542966	0.0	230
2014-02-01_14:47:22_312175	563182.796875	2.8	67.0	151.0	-240.0	0	0	0	0	0	0	0	0	0	0.0	230
2014-02-01_14:47:22_391182	571083.1875	2.85	17.0	163.0	-223.0	0	0	0	0	0	0	-0.05476026508199895	-36.29649970232595	2.3333779608229617	0.0	230
2014-02-01_14:47:22_470172	578983.59375	2.9	42.0	155.0	-193.0	0	0	0	0	0	0	-0.11711292242547097	-36.32103583877721	2.291278677902101	0.0	231
2014-02-01_14:47:22_525787	584543.484375	2.95	33.0	153.0	-191.0	0	0	0	0	0	0	0	0	0	0.0	231
2014-02-01_14:47:22_604838	592456.59375	3.0	27.0	167.0	-215.0	0	0	0	0	0	0	-0.17929768827815942	-36.350719914490625	2.2269123160203237	0.0	231
2014-02-01_14:47:22_660932	598066.6875	3.05	19.0	145.0	-198.0	0	0	0	0	0	0	0	0	0	0.0	231
2014-02-01_14:47:22_739789	605943.890625	3.1	27.0	161.0	-222.0	0	0	0	0	0	0	-0.23290582244128294	-36.40802544065973	2.204622052426115	0.0	231
2014-02-01_14:47:22_795328	611497.90625	3.15	36.0	162.0	-209.0	0	0	0	0	0	0	0	0	0	0.0	231
2014-02-01_14:47:22_874334	619398.78125	3.2	29.0	163.0	-228.0	0	0	0	0	0	0	-0.29790059380933837	-36.45202500526291	2.177979529847317	0.0	232
2014-02-01_14:47:22_953016	627266.90625	3.25	55.0	164.0	-234.0	0	0	0	0	0	0	-0.3657657312657774	-36.48804252384667	2.122515723629155	0.0	232
2014-02-01_14:47:23_008622	632878.203125	3.3	43.0	148.0	-229.0	0	0	0	0	0	0	0	0	0	0.0	232
2014-02-01_14:47:23_087867	640751.890625	3.35	41.0	147.0	-245.0	0	0	0	0	0	0	-0.4283071765570543	-36.5259441023622	2.080495549636068	0.0	232
2014-02-01_14:47:23_143523	646317.6875	3.4	60.0	171.0	-192.0	0	0	0	0	0	0	0	0	0	0.0	232
2014-02-01_14:47:23_222815	654246.296875	3.45	48.0	148.0	-211.0	0	0	0	0	0	0	-0.48836890780536046	-36.548895621166395	2.0229377232873227	0.0	233
2014-02-01_14:47:23_278359	659804.609375	3.5	51.0	147.0	-187.0	0	0	0	0	0	0	0	0	0	0.0	233
2014-02-01_14:47:23_357584	667722.984375	3.55	19.0	143.0	-199.0	0	0	0	0	0	0	-0.5511591636936918	-36.57799815690051	1.980859721238164	0.0	233
2014-02-01_14:47:23_436230	675587.984375	3.6	62.0	159.0	-215.0	0	0	0	0	0	0	-0.6111118017156499	-36.62242415241959	1.9455508701907414	0.0	233
2014-02-01_14:47:23_491788	681143.6875	3.65	13.0	158.0	-178.0	0	0	0	0	0	0	0	0	0	0.0	233
2014-02-01_14:47:23_570626	689028.28125	3.7	43.0	152.0	-183.0	0	0	0	0	0	0	-0.6767001856451816	-36.66652901959516	1.9191167442272952	0.0	234
2014-02-01_14:47:23_626346	694599.484375	3.75	62.0	164.0	-241.0	0	0	0	0	0	0	0	0	0	0.0	234
2014-02-01_14:47:23_705245	702489.5	3.8	32.0	138.0	-196.0	0	0	0	0	0	0	-0.7371028038121179	-36.68888018254755	1.8837673730161095	0.0	234
2014-02-01_14:47:23_760873	708051.796875	3.85	33.0	180.0	-201.0	0	0	0	0	0	0	0	0	0	0.0	234
2014-02-01_14:47:23_839848	715949.984375	3.9	57.0	162.0	-231.0	0	0	0	0	0	0	-0.8001005030547608	-36.73351224837868	1.8419227043684923	0.0	234
2014-02-01_14:47:23_918864	723851.390625	3.95	76.0	170.0	-262.0	0	0	0	0	0	0	-0.8659365173377417	-36.7688287858854	1.8154712645637072	0.0	235
2014-02-01_14:47:23_974371	729401.984375	4.0	36.0	146.0	-247.0	0	0	0	0	0	0	0	0	0	0.0	235
2014-02-01_14:47:24_053081	737312.703125	4.05	49.0	147.0	-211.0	0	0	0	0	0	0	-0.9321206262044708	-36.799729333935986	1.7891628722071198	0.0	235
2014-02-01_14:47:24_109068	742878.890625	4.1	28.0	158.0	-248.0	0	0	0	0	0	0	0	0	0	0.0	235
2014-02-01_14:47:24_188225	750787.6875	4.15	48.0	152.0	-222.0	0	0	0	0	0	0	-0.9899129522698207	-36.82860952882631	1.7605532141245026	0.0	235
2014-02-01_14:47:24_243829	756347.390625	4.2	36.0	165.0	-243.0	0	0	0	0	0	0	0	0	0	0.0	235
2014-02-01_14:47:24_322603	764254.6875	4.25	71.0	154.0	-222.0	0	0	0	0	0	0	-1.0589223930758593	-36.8663411045057	1.7276760234501571	0.0	236
2014-02-01_14:47:24_401658	772130.890625	4.3	49.0	157.0	-218.0	0	0	0	0	0	0	-1.1196184519223225	-36.89541421423327	1.6924846113311802	0.0	236
2014-02-01_14:47:24_457194	777684.90625	4.35	41.0	142.0	-216.0	0	0	0	0	0	0	0	0	0	0.0	236
2014-02-01_14:47:24_536417	785631.796875	4.4	60.0	170.0	-238.0	0	0	0	0	0	0	-1.183352148162657	-36.92621436849802	1.6729146948323583	0.0	236
2014-02-01_14:47:24_592318	791196.890625	4.45	14.0	164.0	-226.0	0	0	0	0	0	0	0	0	0	0.0	236
2014-02-01_14:47:24_671245	799089.6875	4.5	93.0	177.0	-243.0	0	0	0	0	0	0	-1.2414910741372949	-36.94851633539269	1.6443800084567732	0.0	237
2014-02-01_14:47:24_726824	804653.6875	4.55	16.0	150.0	-206.0	0	0	0	0	0	0	0	0	0	0.0	237
2014-02-01_14:47:24_805645	812529.484375	4.6	67.0	173.0	-242.0	0	0	0	0	0	0	-1.3077972967119937	-36.983930676265935	1.6181386100003525	0.0	237
2014-02-01_14:47:24_884781	820443.484375	4.65	10.0	168.0	-213.0	0	0	0	0	0	0	-1.3773228806809088	-37.01511672588433	1.5853802209640262	0.0	237
