datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	asin	angle	angle_rad	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-02_00:14:34_653908	303306.296875	288	92.0	115.0	-335.0	-5.236641221374046	2.0916030534351147	-2.1297709923664123	-0.736083984375	-0.2899169921875	1.2850341796875	0.0	0.0	0.0	0	0	0	0	0	0.001	1e-05	0.002	0	0
2014-02-02_00:14:34_721322	310005.5	289	52.0	97.0	-290.0	-6.755725190839694	6.33587786259542	-3.3740458015267176	-0.1220703125	0.1070556640625	0.7735595703125	0.0	0.0	-11.42	-12.502961666845042	-0.4362512793735186	12.502961666845042	0.8691664570261534	179.85513497317666	0.001	1e-05	0.002	0.069516845703125	0.37222192327776865
2014-02-02_00:14:34_788625	316759.984375	291	165.0	153.0	-355.0	-2.404580152671756	9.114503816793894	1.2213740458015268	-0.0577392578125	0.231689453125	0.7889404296875	0.0	0.0	-18.88	-28.811027720198677	-1.005269634340498	28.811027720198677	2.7896015235006466	244.65921880324254	0.001	1e-05	0.002	0.06665625	0.5181573613419188
2014-02-02_00:14:34_855506	323446.890625	293	-27.0	27.0	-198.0	-3.015267175572519	8.854961832061068	-1.6717557251908397	-0.239990234375	0.375732421875	0.7412109375	0.0	0.0	-3.1	-41.56186575463098	-1.4501697751092457	41.56186575463098	5.577645753921225	190.07898542777957	0.001	1e-05	0.002	0.067081787109375	0.4217756130677293
2014-02-02_00:14:34_922751	330171.484375	295	92.0	151.0	-289.0	-5.404580152671755	9.778625954198473	-3.6946564885496183	-0.38134765625	-0.01171875	0.3983154296875	0.0	0.0	-18.59	-56.14074302807321	-1.9588535599467274	56.14074302807321	9.333963110740248	217.89133475645525	0.001	1e-05	0.002	0.066908935546875	0.4920167521720911
2014-02-02_00:14:34_990051	336878.296875	295	-29.0	16.0	-250.0	-3.4580152671755724	5.534351145038168	0.9236641221374046	-0.48876953125	-0.0516357421875	0.5159912109375	0.0	0.0	-1.84	-60.284500967385874	-2.1034368795319565	60.284500967385874	13.377175122154906	61.78364597153648	0.001	1e-05	0.002	0.06706884765625	0.1839855646616804
2014-02-02_00:14:35_057079	343581.984375	295	41.0	115.0	-93.0	-5.358778625954199	-2.9923664122137406	2.2595419847328246	-0.838134765625	-0.1719970703125	1.557373046875	0.0	0.0	-13.7	-50.443295893745024	-1.7600591728452555	50.443295893745024	16.764252786449973	-146.56375456451426	0.001	1e-05	0.002	0.067146240234375	-0.242516570707419
2014-02-02_00:14:35_124118	350285.1875	294	144.0	216.0	-395.0	-6.022900763358779	-4.66412213740458	-1.5038167938931297	-0.37158203125	0.4051513671875	1.426025390625	0.0	0.0	-29.9	-40.340181120485326	-1.4075429560532213	40.340181120485326	19.463006963939627	-151.01837849249958	0.001	1e-05	0.002	0.06689990234375	-0.2615019457948744
2014-02-02_00:14:35_191178	356991.09375	291	101.0	118.0	-155.0	-2.7480916030534353	-13.206106870229007	-0.9541984732824428	-0.03759765625	0.093994140625	0.5072021484375	0.0	0.0	-14.09	-14.918397335253493	-0.5205302629188239	14.918397335253493	20.46139229654404	-379.8656281234275	0.001	1e-05	0.002	0.066923095703125	-0.7446082449886361
2014-02-02_00:14:35_258059	363679.1875	287	54.0	142.0	-311.0	-4.442748091603053	-17.709923664122137	5.1603053435114505	-0.300048828125	0.049560546875	0.267578125	0.0	0.0	-17.31	15.435707707983573	0.5385801712485545	-15.435707707983573	19.427629487208435	-453.23461915404397	0.001	1e-05	0.002	0.06697216796875	-0.9217106697211995
