datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-02-01_21:58:57_177389	302965.8125	18.0	57.0	151.0	-221.0	0.0	0	0	0	0	0
2014-02-01_21:58:57_212943	306506.609375	25.0	61.0	157.0	-219.0	0.0	622.7185599258058	23378.247342644274	16.587146127448257	37.542236328125	83.2317849666603
2014-02-01_21:58:57_248070	309992.421875	25.0	65.0	161.0	-215.0	0.0	1050.3687432973104	60375.2809612314	12.141254088358062	35.222900390625	61.41506012573235
2014-02-01_21:58:57_283252	313533.125	25.0	59.0	159.0	-217.0	0.0	1365.1123086513833	108075.22455281147	9.007564428430667	34.942138671875	46.255085618546595
2014-02-01_21:58:57_318399	317025.125	25.0	62.0	159.0	-216.0	0.0	1528.0915316753303	161643.86101319455	4.649122826303457	35.055908203125	25.014861894816764
2014-02-01_21:58:57_353524	320560.609375	25.0	62.0	155.0	-219.0	0.0	1665.2759904584805	219856.96585152636	3.9243738348962385	34.95703125	21.9869664320423
2014-02-01_21:58:57_388647	324094.203125	25.0	58.0	158.0	-220.0	0.0	1814.0304040137466	283509.2377720517	4.2393620962565075	35.0888671875	24.21330589940443
2014-02-01_21:58:57_424105	327595.21875	25.0	63.0	157.0	-217.0	0.0	1905.1085230029864	350448.96524742106	2.592088544270302	35.136962890625	16.65544322612602
2014-02-01_21:58:57_459216	331106.53125	25.0	62.0	156.0	-220.0	0.0	2015.6770567301712	421499.6130625339	3.136782893382386	35.2490234375	20.100478303210284
2014-02-01_21:58:57_494411	334626.203125	25.0	62.0	158.0	-219.0	0.0	2111.033169337495	495085.817616164	2.735565964221369	34.85791015625	18.839791314202238
2014-02-01_21:58:57_529531	338138.609375	25.0	61.0	157.0	-220.0	0.0	2196.4411234656395	572218.6523816175	2.4320841220027773	35.1171875	18.102251246176625
2014-02-01_21:58:57_566141	341821.921875	25.0	62.0	158.0	-221.0	0.0	2296.3864615332677	654815.1209962143	2.7787280144239275	35.968017578125	20.671429928235106
2014-02-01_21:58:57_601129	345298.328125	25.0	59.0	160.0	-220.0	0.0	2355.7476876273968	736870.598068767	1.7042137355721696	34.83203125	16.125349427311257
2014-02-01_21:58:57_636121	348796.828125	25.0	59.0	155.0	-218.0	0.0	2399.672756748817	820444.3573694829	1.261230709147695	34.8271484375	14.750564395108187
2014-02-01_21:58:57_671191	352304.234375	25.0	61.0	159.0	-218.0	0.0	2457.3299216488144	906551.0936156961	1.6454308069588979	35.040771484375	17.53839796311633
2014-02-01_21:58:57_706225	355808.125	25.0	60.0	156.0	-219.0	0.0	2486.949796149537	993480.1893711457	0.8473933866605228	34.9541015625	14.420463806629023
2014-02-01_21:58:57_741221	359329.328125	25.0	61.0	156.0	-219.0	0.0	2510.1011635054006	1080918.8525333628	0.6646061597360332	34.834716796875	14.383229440364337
2014-02-01_21:58:57_776497	362834.90625	25.0	61.0	157.0	-220.0	0.0	2540.0057383263943	1169555.5029746918	0.8569569277419129	34.896240234375	16.23434024228912
2014-02-01_21:58:57_811474	366332.609375	25.0	62.0	155.0	-219.0	0.0	2566.5242251376335	1259827.478577018	0.7539475940447272	35.1728515625	16.62466517850758
2014-02-01_21:58:57_846694	369858.21875	25.0	61.0	159.0	-218.0	0.0	2591.1722096885846	1349811.2474858372	0.7097632536149373	34.72705078125	17.30604596390192
2014-02-01_21:58:57_881816	373366.5	25.0	58.0	155.0	-219.0	0.0	2597.8187443289967	1441170.6216714717	0.18899529936151163	35.167724609375	15.616464587955175
2014-02-01_21:58:57_917169	376905.015625	25.0	62.0	157.0	-220.0	0.0	2607.084041758623	1533088.1560070298	0.2627943541516534	35.2568359375	16.90556173500443
2014-02-01_21:58:57_952164	380401.71875	25.0	61.0	158.0	-220.0	0.0	2633.8843131920044	1625463.8032266581	0.7641496069829167	35.072021484375	20.338774498500367
2014-02-01_21:58:57_987489	383934.0	25.0	58.0	156.0	-217.0	0.0	2638.040407771251	1717647.0853468485	0.11893637529933837	34.94384765625	18.034956770742305
2014-02-01_21:58:58_022641	387471.203125	25.0	62.0	159.0	-218.0	0.0	2671.0436465671155	1811531.4002385153	0.9389544079173505	35.14892578125	23.077190406628617
2014-02-01_21:58:58_057846	390969.515625	25.0	61.0	157.0	-222.0	0.0	2678.84113944107	1905311.7685653546	0.22273579287350573	35.0078125	20.434680763965183
2014-02-01_21:58:58_092887	394501.40625	25.0	61.0	155.0	-220.0	0.0	2667.554951637855	1998622.137414431	-0.3226493103705997	34.979736328125	18.639730317455097
2014-02-01_21:58:58_128144	398003.234375	25.0	60.0	158.0	-221.0	0.0	2665.0920303176545	2092126.7871929684	-0.07019877618185309	35.0849609375	20.836783194052188
2014-02-01_21:58:58_163340	401519.609375	25.0	60.0	157.0	-217.0	0.0	2682.8825091341796	2186298.8452662732	0.5068357368681887	35.10107421875	24.665455387917095
2014-02-01_21:58:58_198549	405040.3125	25.0	61.0	160.0	-219.0	0.0	2699.148350210489	2280833.6167566287	0.4644208412815086	35.02392578125	25.40035520899488
2014-02-01_21:58:58_233843	408568.90625	25.0	59.0	157.0	-217.0	0.0	2716.6468105370295	2376076.7601371803	0.4991134768144638	35.05908203125	26.52799966649783
2014-02-01_21:58:58_268959	412108.625	25.0	62.0	158.0	-220.0	0.0	2726.6991657507065	2472089.722533923	0.285479667440118	35.212158203125	26.420965479114894
2014-02-01_21:58:58_304220	415607.21875	25.0	60.0	156.0	-219.0	0.0	2731.5988357877154	2567742.3643837846	0.1399222510743125	35.01708984375	26.65019478278818
2014-02-01_21:58:58_339427	419128.015625	25.0	63.0	159.0	-220.0	0.0	2744.2298308587538	2664281.5023276154	0.35904975127850103	35.178955078125	28.712486762754537
2014-02-01_21:58:58_374790	422663.625	25.0	60.0	156.0	-217.0	0.0	2731.8971480155	2759952.5938084843	-0.3521609356113765	35.02001953125	26.111910974829513
2014-02-01_21:58:58_409759	426161.015625	25.0	61.0	158.0	-218.0	0.0	2740.904732196474	2856032.14516432	0.2569634199878065	35.053955078125	30.119229024801882
2014-02-01_21:58:58_444862	429675.515625	25.0	61.0	158.0	-219.0	0.0	2735.4136909335143	2951686.142669151	-0.15702709599169823	34.96875	29.005267315826373
2014-02-01_21:58:58_479995	433185.328125	25.0	59.0	157.0	-218.0	0.0	2745.633256575526	3047879.1624978515	0.2916966256432273	35.034912109375	32.2118380788522
2014-02-01_21:58:58_515150	436700.328125	25.0	61.0	159.0	-218.0	0.0	2733.7377800258473	3143503.254400489	-0.3400723918861217	34.979248046875	30.008044362576868
2014-02-01_21:58:58_550304	440215.71875	25.0	59.0	156.0	-219.0	0.0	2746.4709024035687	3239649.1812131708	0.3637299183280933	35.007080078125	34.48978849401253
2014-02-01_21:58:58_585520	443737.328125	25.0	61.0	156.0	-218.0	0.0	2759.033227540348	3336314.362215278	0.35855591546229626	35.035888671875	35.431826522218294
2014-02-01_21:58:58_620625	447251.515625	25.0	60.0	159.0	-219.0	0.0	2759.0598175628625	3433253.9558492927	0.0007567956488942869	35.135009765625	34.61222951849369
2014-02-01_21:58:58_655853	450771.21875	25.0	62.0	157.0	-216.0	0.0	2775.57664154443	3530504.8487418443	0.4713962974755473	35.0380859375	37.93958763895063
2014-02-01_21:58:58_690992	454284.625	25.0	62.0	158.0	-219.0	0.0	2779.6178977322907	3628035.7775167674	0.11517523897493208	35.087890625	37.13419575981557
2014-02-01_21:58:58_725909	457775.71875	25.0	62.0	158.0	-219.0	0.0	2760.8636114573396	3724608.0365665574	-0.5361583859053242	34.97900390625	34.84137479728469
2014-02-01_21:58:58_761124	461297.703125	25.0	60.0	158.0	-219.0	0.0	2782.084276367266	3821430.138986449	0.6097541439859817	34.802001953125	41.541280537431135
2014-02-01_21:58:58_796387	464824.109375	25.0	61.0	157.0	-219.0	0.0	2787.144378864666	3919208.1447288706	0.14423730699990678	35.081787109375	40.1919824201747
2014-02-01_21:58:58_831582	468343.125	25.0	60.0	156.0	-220.0	0.0	2776.097085767256	4016899.5162731595	-0.31393108407156955	35.190185546875	38.87694945095048
2014-02-01_21:58:58_866815	471866.8125	25.0	61.0	157.0	-210.0	0.0	2788.7126871172054	4114437.7381925406	0.36069231987123496	34.97607421875	43.2267102499933
2014-02-01_21:58:58_901996	475384.90625	25.0	60.0	157.0	-219.0	0.0	2784.7336501783357	4212223.633123889	-0.1133144822855327	35.114990234375	41.834137284829055
2014-02-01_21:58:58_937294	478915.0	25.0	62.0	157.0	-220.0	0.0	2776.2904225526086	4309833.015733985	-0.2401495774885994	35.158203125	42.17521131215213
2014-02-01_21:58:58_972427	482459.3125	25.0	61.0	158.0	-219.0	0.0	2769.111936612002	4407023.706708403	-0.20452608069395709	35.09814453125	43.32451785727545
2014-02-01_21:58:59_007789	485964.015625	25.0	61.0	157.0	-219.0	0.0	2759.692707581626	4504068.408571008	-0.2678577724209188	35.1650390625	43.97736449436365
2014-02-01_21:58:59_042750	489460.3125	25.0	61.0	159.0	-219.0	0.0	2769.332655347475	4601130.272829231	0.2750433689670979	35.048828125	47.66345283866255
2014-02-01_21:58:59_077812	492966.015625	25.0	62.0	156.0	-219.0	0.0	2773.5201244755954	4697690.89058084	0.12027708778063224	34.815185546875	47.855646357159124
2014-02-01_21:58:59_113110	496496.109375	25.0	62.0	157.0	-220.0	0.0	2776.9382883265603	4794545.42691107	0.09800294785527358	34.878173828125	48.71316283721973
2014-02-01_21:58:59_148086	499993.8125	25.0	62.0	157.0	-220.0	0.0	2771.85454490083	4892305.407236001	-0.14414280028374674	35.268798828125	48.47952552543136
2014-02-01_21:58:59_183341	503519.109375	25.0	63.0	159.0	-220.0	0.0	2764.7131598005453	4988574.933390716	-0.20508962861446625	34.82080078125	49.136772506814886
2014-02-01_21:58:59_218464	507031.109375	25.0	63.0	158.0	-221.0	0.0	2761.492987780425	5085887.222541898	-0.09138087831017257	35.239013671875	50.67811713264616
2014-02-01_21:58:59_253765	510561.8125	25.0	60.0	158.0	-218.0	0.0	2761.736928175578	5182174.479320472	0.006996763851285688	34.86474609375	52.132902305278705
2014-02-01_21:58:59_288823	514067.828125	25.0	60.0	158.0	-216.0	0.0	2748.687964857415	5278807.369518593	-0.3711730897519893	35.156005859375	51.20707704291173
2014-02-01_21:58:59_323990	517584.3125	25.0	60.0	157.0	-219.0	0.0	2752.106898766807	5375125.063865546	0.09768995886229626	34.997802734375	54.51491112284362
2014-02-01_21:58:59_359089	521094.015625	25.0	61.0	156.0	-217.0	0.0	2749.299523113992	5471394.847410993	-0.08017382255608471	35.01611328125	54.5880093136409
2014-02-01_21:58:59_394469	524632.3125	25.0	62.0	158.0	-218.0	0.0	2749.7134697565093	5567497.19891563	0.011843983428804192	34.949951171875	56.00916325327597
2014-02-01_21:58:59_429512	528162.109375	25.0	60.0	157.0	-219.0	0.0	2774.2537160337233	5665337.053968349	0.6958398434897517	35.26708984375	60.40999512873562
2014-02-01_21:58:59_464764	531661.421875	25.0	62.0	158.0	-219.0	0.0	2769.460462416139	5762084.936806889	-0.1372094767426286	34.933837890625	57.21174803059736
2014-02-01_21:58:59_499855	535170.703125	25.0	61.0	158.0	-219.0	0.0	2787.252766976353	5859945.680867347	0.5067573376072588	35.110107421875	61.4119687734074
2014-02-01_21:58:59_534972	538682.609375	25.0	61.0	156.0	-219.0	0.0	2791.4030861700044	5957440.340415072	0.1188292144358707	34.9267578125	60.44768978494708
2014-02-01_21:58:59_571793	542364.609375	25.0	60.0	158.0	-220.0	0.0	2790.7516159504644	6055180.692542649	-0.018601238161611317	35.02294921875	60.73787589621349
2014-02-01_21:58:59_607033	545888.53125	25.0	60.0	156.0	-221.0	0.0	2822.292380683222	6158735.946911028	0.8596112339169241	36.69189453125	66.16764487676323
2014-02-01_21:58:59_642209	549405.921875	25.0	59.0	154.0	-220.0	0.0	2800.3509035076063	6257116.048061647	-0.6245555220456245	35.13134765625	59.728417960739115
2014-02-01_21:58:59_677499	552934.515625	25.0	60.0	156.0	-219.0	0.0	2803.8910653372695	6355591.769032145	0.10079873522342248	35.12109375	64.3403004729723
2014-02-01_21:58:59_712640	556449.609375	25.0	60.0	158.0	-216.0	0.0	2794.940157245827	6453727.1946998155	-0.25492580582784613	35.11181640625	63.54213693358351
2014-02-01_21:58:59_747761	559961.515625	25.0	62.0	157.0	-220.0	0.0	2822.25083142921	6552811.212354116	0.7779011665621514	35.108154296875	69.69984303949484
2014-02-01_21:58:59_782973	563482.90625	25.0	62.0	158.0	-218.0	0.0	2811.574091790465	6650946.542720573	-0.30588825085718596	34.904052734375	65.26118158209886
2014-02-01_21:58:59_818143	566999.328125	25.0	60.0	156.0	-221.0	0.0	2823.875052098719	6750255.802884066	0.3497798178553461	35.167724609375	69.53384462332727
2014-02-01_21:58:59_853421	570549.015625	25.0	60.0	158.0	-216.0	0.0	2820.230674719513	6848803.448338308	-0.1042945757629828	34.943115234375	68.24858467204012
2014-02-01_21:58:59_888394	574024.703125	25.0	61.0	158.0	-220.0	0.0	2819.9324070582234	6948102.108218003	-0.008470352420335971	35.213134765625	69.72066256078418
