datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	asin	angle	angle_rad	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-02_00:18:22_029169	303303.890625	288	12.0	146.0	-245.0	-4.572519083969466	9.129770992366412	-1.1526717557251909	-0.397216796875	0.18505859375	0.81396484375	0.0	0.0	0.0	0	0	0	0	0	0.001	0.0	0.002	0	0
2014-02-02_00:18:22_101920	310836.484375	288	60.0	33.0	-262.0	-5.8396946564885495	18.641221374045802	-6.5038167938931295	-0.52197265625	-0.0047607421875	0.5377197265625	0.0	-3.59	-3.79	-4.5351742816692555	-0.15824055414058813	4.5351742816692555	0.3151082493938916	65.2721907619882	0.001	0.0	0.002	0.06948095703125	0.13507955580564565
2014-02-02_00:18:22_173523	317697.09375	289	98.0	168.0	-199.0	-2.6793893129770994	15.618320610687023	-1.3511450381679388	-0.66845703125	-0.0142822265625	0.827880859375	0.0	-20.09	-21.12	-9.92928221087634	-0.34645087965374527	9.92928221087634	1.0719081520452873	70.77117705404098	0.001	0.0	0.002	0.076218994140625	0.15147163631895827
2014-02-02_00:18:22_240959	324440.796875	289	57.0	168.0	-235.0	-5.694656488549619	12.282442748091603	-1.9465648854961832	-0.777099609375	-0.1107177734375	1.3135986328125	0.0	-17.79	-21.12	-13.38243443148537	-0.46693769823745185	13.38243443148537	1.973255624235063	51.26944336124878	0.001	0.0	0.002	0.06735302734375	0.11592132115398295
2014-02-02_00:18:22_307918	331136.390625	290	51.0	107.0	-236.0	-3.114503816793893	6.091603053435114	0.8244274809160306	-0.3927001953125	0.2081298828125	0.9691162109375	0.0	-12.2	-12.68	-14.577880973774983	-0.5086490221135723	14.577880973774983	2.9483293670048707	17.87257377529749	0.001	0.0	0.002	0.06688720703125	0.05032302852436996
2014-02-02_00:18:22_375084	337852.390625	290	102.0	157.0	-272.0	-4.648854961832061	2.9083969465648853	1.4961832061068703	-0.3409423828125	0.102783203125	0.995361328125	0.0	-15.0	-19.46	-15.246460985102148	-0.5319770057607169	15.246460985102148	3.9661981403835664	10.014531661368022	0.001	0.0	0.002	0.066760986328125	0.03527552430783819
2014-02-02_00:18:22_442426	344616.796875	290	160.0	182.0	-361.0	-1.4274809160305344	-2.8244274809160306	-1.183206106870229	-0.1988525390625	0.402587890625	1.0902099609375	0.0	-13.38	-23.37	-14.446889985751154	-0.5040785061322803	14.446889985751154	4.9390635629884905	-11.873496575190597	0.001	0.0	0.002	0.0673408203125	-0.00930010316463004
2014-02-02_00:18:22_509645	351309.09375	289	-30.0	19.0	-212.0	-3.732824427480916	-8.129770992366412	-0.31297709923664124	-0.2269287109375	0.07470703125	0.5196533203125	0.0	-2.56	-2.18	-11.506315796420841	-0.4014764757997502	11.506315796420841	5.708155149595936	-43.993687922773624	0.001	0.0	0.002	0.0668408203125	-0.07648106004912641
2014-02-02_00:18:22_576530	358019.90625	289	78.0	73.0	-385.0	-5.587786259541985	-10.038167938931299	2.198473282442748	-0.4095458984375	0.02587890625	0.4051513671875	0.0	-5.37	-8.49	-8.726609965933761	-0.3044874377506546	8.726609965933761	6.292198861310134	-41.53354982882363	0.001	0.0	0.002	0.0669267578125	-0.0743404896917135
2014-02-02_00:18:22_643445	364689.90625	289	38.0	93.0	-287.0	-2.877862595419847	-12.358778625954198	1.9236641221374047	-0.4072265625	-0.03125	0.5743408203125	0.0	-8.98	-10.92	-6.094683993680811	-0.21265471017727883	6.094683993680811	6.698641076058642	-39.466267315683034	0.001	0.0	0.002	0.06668798828125	-0.07283785063768526
