datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-02-01_21:09:29_949318	302783.421875	18.0	-0.561279296875	0.0013427734375	0.81787109375	0.0	0	0	0	0	0
2014-02-01_21:09:29_981547	305989.515625	18.0	-0.5609130859375	0.0228271484375	0.8165283203125	0.0	0	0.0	0.0	35.796875	0.0
2014-02-01_21:09:30_015037	309349.515625	25.0	-0.5655517578125	0.0172119140625	0.80615234375	0.0	124.2673632998867	3971.367705888298	3.888428049261166	31.958251953125	19.494280659694702
2014-02-01_21:09:30_048415	312656.3125	25.0	-0.5653076171875	0.0037841796875	0.8182373046875	0.0	247.30875172463922	12280.965915081462	3.661935440888977	33.60009765625	18.457217738768165
2014-02-01_21:09:30_081720	315986.515625	25.0	-0.5577392578125	0.010986328125	0.8228759765625	0.0	378.8620963294893	24854.91421516132	3.9637967905302003	33.188720703125	20.105419304435564
2014-02-01_21:09:30_114994	319335.828125	25.0	-0.560546875	0.009521484375	0.813232421875	0.0	494.1956153948187	41239.984321963704	3.4786130946414224	33.155029296875	17.85488487796623
2014-02-01_21:09:30_148116	322648.515625	25.0	-0.5643310546875	0.0064697265625	0.807861328125	0.0	605.6095792125783	61332.88592993532	3.358069683639399	33.177978515625	17.464238235417607
2014-02-01_21:09:30_183100	326125.109375	25.0	-0.5677490234375	0.011962890625	0.8060302734375	0.0	712.6454764917868	84890.89931078027	3.237906642853414	33.05712890625	17.10970675502405
2014-02-01_21:09:30_216415	329480.421875	25.0	-0.5601806640625	0.010986328125	0.8193359375	0.0	821.0635342992899	113580.61518468586	3.1027882644965024	34.942138671875	16.731853827759302
2014-02-01_21:09:30_249785	332792.90625	25.0	-0.568115234375	0.0054931640625	0.810791015625	0.0	936.1372675083721	144745.57558445187	3.4566002583191606	33.291015625	18.82407077419116
2014-02-01_21:09:30_283291	336143.40625	25.0	-0.5589599609375	0.0201416015625	0.8193359375	0.0	1049.1719021752012	179629.77289532553	3.399612770453796	33.249267578125	18.899278771439757
2014-02-01_21:09:30_316679	339482.0	25.0	-0.561279296875	0.007568359375	0.8199462890625	0.0	1157.0443623641936	218302.62479598654	3.2274118866805406	33.423828125	18.43579011759899
2014-02-01_21:09:30_350015	342815.90625	25.0	-0.577880859375	0.0145263671875	0.8131103515625	0.0	1273.6875367596222	260627.54772467038	3.5101530539315364	33.230224609375	20.28440950058035
2014-02-01_21:09:30_383497	346164.203125	25.0	-0.550537109375	0.0087890625	0.8243408203125	0.0	1377.7420465504315	306518.53420831665	3.123930955876914	33.308837890625	18.822614326122782
2014-02-01_21:09:30_416894	349524.125	25.0	-0.577880859375	-0.003173828125	0.8046875	0.0	1488.7426407115624	356266.38155193796	3.3217782576713453	33.416015625	20.320429367947263
2014-02-01_21:09:30_450106	352825.3125	25.0	-0.5499267578125	0.0247802734375	0.826171875	0.0	1591.2200387993469	409252.532614428	3.077485080374836	33.299072265625	19.639072731898395
2014-02-01_21:09:30_483484	356166.328125	25.0	-0.57177734375	-0.0018310546875	0.8067626953125	0.0	1679.4764821721851	464876.99051762105	2.664738257814724	33.1201171875	18.14040884246705
2014-02-01_21:09:30_516888	359503.203125	25.0	-0.558349609375	0.010498046875	0.81591796875	0.0	1782.6667742874483	524268.17053539783	3.0973269958238787	33.31591796875	20.90758336190212
2014-02-01_21:09:30_550323	362846.21875	25.0	-0.55517578125	0.0107421875	0.8077392578125	0.0	1866.6567264999937	586627.5389852579	2.5141436347614716	33.406982421875	18.623659236309933
2014-02-01_21:09:30_583795	366193.421875	25.0	-0.5643310546875	-0.0045166015625	0.8096923828125	0.0	1957.29108861539	651859.903193748	2.719475699574855	33.327880859375	20.311706638673293
2014-02-01_21:09:30_617109	369525.109375	25.0	-0.5596923828125	0.0186767578125	0.820556640625	0.0	2044.0647079474181	720029.6608194885	2.6019000072033154	33.35009765625	20.414203115006202
2014-02-01_21:09:30_650317	372846.015625	25.0	-0.564208984375	0.001708984375	0.8118896484375	0.0	2116.462740836269	790096.6686613192	2.1868743055931223	33.105712890625	19.04698448866243
2014-02-01_21:09:30_683637	376184.921875	25.0	-0.556884765625	0.0196533203125	0.82275390625	0.0	2203.4238426139495	863344.9110152848	2.6159285039355753	33.242919921875	21.93343401409212
2014-02-01_21:09:30_717038	379518.328125	25.0	-0.556396484375	0.0076904296875	0.81982421875	0.0	2272.7680000576506	938880.5996422009	2.0864730949555916	33.235107421875	20.048448271205732
2014-02-01_21:09:30_750306	382844.90625	25.0	-0.5601806640625	-0.0023193359375	0.8121337890625	0.0	2353.627324313714	1017324.3091584818	2.426105498683918	33.328857421875	22.539133317435777
2014-02-01_21:09:30_783652	386179.625	25.0	-0.5611572265625	0.010009765625	0.8162841796875	0.0	2398.3195626668657	1096816.657905254	1.3483847342740243	33.14501953125	17.949922206689347
2014-02-01_21:09:30_817032	389517.71875	25.0	-0.5650634765625	0.0072021484375	0.8154296875	0.0	2391.5249424767144	1176468.5681048674	-0.20400645281049093	33.305908203125	10.983805911243891
2014-02-01_21:09:30_850228	392840.71875	25.0	-0.56201171875	0.0255126953125	0.8214111328125	0.0	2375.3489001254206	1255487.1936989322	-0.4862618669795475	33.26611328125	10.361097492104127
2014-02-01_21:09:30_883568	396175.21875	25.0	-0.5635986328125	0.021240234375	0.812255859375	0.0	2385.8377753850777	1334684.6592672933	0.3159792379238597	33.19482421875	15.16532655983074
2014-02-01_21:09:30_917030	399517.515625	25.0	-0.5694580078125	0.0185546875	0.80419921875	0.0	2437.7116965941877	1415738.57317905	1.5601179311010525	33.25	22.201746556955182
2014-02-01_21:09:30_950362	402850.828125	25.0	-0.55859375	0.0078125	0.8184814453125	0.0	2507.866790753758	1499363.3178440742	2.1039183025281645	33.344970703125	25.764011370156943
2014-02-01_21:09:30_983688	406186.515625	25.0	-0.560791015625	0.013916015625	0.817626953125	0.0	2580.9493841938115	1585182.4053269015	2.1979081818148822	33.2509765625	27.099459900762806
2014-02-01_21:09:31_017037	409518.21875	25.0	-0.557861328125	0.0177001953125	0.812255859375	0.0	2644.014331348616	1673199.1636540613	1.894464500308607	33.2890625	26.46871557121851
2014-02-01_21:09:31_050208	412835.421875	25.0	-0.5628662109375	0.01123046875	0.8111572265625	0.0	2722.634457673397	1763590.4947076824	2.368079576917663	33.199951171875	29.748566277432477
2014-02-01_21:09:31_083558	416174.515625	25.0	-0.55078125	-0.01123046875	0.8253173828125	0.0	2794.3629776869434	1855999.5871831723	2.169002155532408	33.06982421875	29.684442947262458
2014-02-01_21:09:31_117108	419525.015625	25.0	-0.5748291015625	-0.0045166015625	0.815673828125	0.0	2862.677807976954	1951404.4754183574	2.0498252473692706	33.3271484375	30.049438771827624
2014-02-01_21:09:31_150239	422838.0	25.0	-0.5606689453125	0.0230712890625	0.823486328125	0.0	2912.1436807706295	2048484.2261241253	1.483849390039138	33.336181640625	28.19530357951401
2014-02-01_21:09:31_184664	426353.21875	25.0	-0.55029296875	0.0189208984375	0.82568359375	0.0	2963.8908829879038	2146704.357174938	1.5615236839031006	33.138916015625	29.571051079563677
2014-02-01_21:09:31_218480	429662.71875	25.0	-0.569580078125	0.0098876953125	0.8309326171875	0.0	3024.116425150426	2252228.0056566396	1.725954834653536	34.89404296875	31.45446587234912
2014-02-01_21:09:31_251707	432991.828125	25.0	-0.5670166015625	0.01708984375	0.8428955078125	0.0	3075.631393172048	2354357.5898969024	1.5513727392918493	33.2060546875	31.608002734745476
