datetime	x	y	z	d	speed	speed_real
2014-01-04_17:07:06_444132	146.0	120.0	-272.0	0.0	0.1	220
2014-01-04_17:07:06_453070	-50.0	206.0	-218.0	0.0	0.2	220
2014-01-04_17:07:06_461447	40.0	186.0	-222.0	0.0	0.3	221
2014-01-04_17:07:06_469741	-102.0	178.0	-180.0	0.0	0.4	221
2014-01-04_17:07:06_478037	144.0	134.0	-192.0	0.0	0.5	221
2014-01-04_17:07:06_486285	-116.0	162.0	-248.0	0.0	0.6	222
2014-01-04_17:07:06_494543	164.0	196.0	-304.0	0.0	0.7	222
2014-01-04_17:07:06_502735	-104.0	166.0	-152.0	0.0	0.8	223
2014-01-04_17:07:06_511024	122.0	162.0	-204.0	0.0	0.9	223
2014-01-04_17:07:06_519353	74.0	198.0	-236.0	0.0	1.0	223
2014-01-04_17:07:06_527615	50.0	70.0	-256.0	0.0	1.1	224
2014-01-04_17:07:06_536017	-80.0	168.0	-204.0	0.0	1.2	224
2014-01-04_17:07:06_544229	152.0	58.0	-230.0	0.0	1.3	224
2014-01-04_17:07:06_552545	-192.0	66.0	-170.0	0.0	1.4	225
2014-01-04_17:07:06_561934	-102.0	208.0	-182.0	0.0	1.5	225
2014-01-04_17:07:06_570999	-10.0	178.0	-284.0	0.0	1.6	226
2014-01-04_17:07:06_580639	-178.0	80.0	-166.0	0.0	1.7	226
2014-01-04_17:07:06_589453	288.0	160.0	-312.0	0.0	1.8	226
2014-01-04_17:07:06_597680	54.0	260.0	-242.0	0.0	1.9	227
2014-01-04_17:07:06_606257	0.0	56.0	-226.0	0.0	2.0	227
2014-01-04_17:07:06_614703	24.0	286.0	-210.0	0.0	2.1	227
2014-01-04_17:07:06_623646	-8.0	290.0	-160.0	0.0	2.2	228
2014-01-04_17:07:06_631950	-222.0	310.0	-184.0	0.0	2.3	228
2014-01-04_17:07:06_640189	-144.0	306.0	-258.0	0.0	2.4	229
2014-01-04_17:07:06_648402	368.0	-96.0	-170.0	0.0	2.5	229
2014-01-04_17:07:06_656645	-320.0	178.0	-202.0	0.0	2.6	229
2014-01-04_17:07:06_664899	-194.0	-40.0	-376.0	0.0	2.7	230
2014-01-04_17:07:06_673149	-274.0	256.0	-128.0	0.0	2.8	230
2014-01-04_17:07:06_681406	364.0	64.0	-198.0	0.0	2.9	231
2014-01-04_17:07:06_689689	-174.0	438.0	-162.0	0.0	3.0	231
2014-01-04_17:07:06_697941	452.0	-2.0	-236.0	0.0	3.1	231
2014-01-04_17:07:06_706183	402.0	62.0	-208.0	0.0	3.2	232
2014-01-04_17:07:06_714524	236.0	344.0	-104.0	0.0	3.3	232
2014-01-04_17:07:06_722848	160.0	182.0	-240.0	0.0	3.4	232
2014-01-04_17:07:06_731401	-42.0	-182.0	-76.0	0.0	3.5	233
2014-01-04_17:07:06_739803	126.0	114.0	-128.0	0.0	3.6	233
2014-01-04_17:07:06_748100	-12.0	268.0	-146.0	0.0	3.7	234
2014-01-04_17:07:06_756335	128.0	440.0	-18.0	0.0	3.8	234
2014-01-04_17:07:06_764630	66.0	128.0	-212.0	0.0	3.9	234
2014-01-04_17:07:06_772980	-258.0	320.0	-130.0	0.0	4.0	235
2014-01-04_17:07:06_781263	-18.0	180.0	-216.0	0.0	4.1	235
2014-01-04_17:07:06_789576	76.0	70.0	-202.0	0.0	4.2	235
2014-01-04_17:07:06_797929	118.0	258.0	-66.0	0.0	4.3	236
2014-01-04_17:07:06_806174	110.0	96.0	-172.0	0.0	4.4	236
2014-01-04_17:07:06_814602	102.0	86.0	-166.0	0.0	4.5	237
2014-01-04_17:07:06_823209	200.0	156.0	-190.0	0.0	4.6	237
2014-01-04_17:07:06_831494	-26.0	116.0	-86.0	0.0	4.7	237
2014-01-04_17:07:06_839771	-32.0	194.0	-238.0	0.0	4.8	238
2014-01-04_17:07:06_848030	-74.0	32.0	-292.0	0.0	4.9	238
2014-01-04_17:07:06_856288	-200.0	164.0	-158.0	0.0	5.0	239
2014-01-04_17:07:06_864534	-8.0	170.0	-256.0	0.0	5.1	239
2014-01-04_17:07:06_872759	26.0	296.0	-292.0	0.0	5.2	239
2014-01-04_17:07:06_881024	136.0	192.0	-194.0	0.0	5.3	240
2014-01-04_17:07:06_889300	-44.0	144.0	-244.0	0.0	5.4	240
2014-01-04_17:07:06_897538	254.0	78.0	-190.0	0.0	5.5	240
2014-01-04_17:07:06_905852	86.0	296.0	-160.0	0.0	5.6	241
2014-01-04_17:07:06_914112	24.0	310.0	-400.0	0.0	5.7	241
2014-01-04_17:07:06_922972	94.0	-152.0	-32.0	0.0	5.8	242
2014-01-04_17:07:06_931346	74.0	286.0	-266.0	0.0	5.9	242
2014-01-04_17:07:06_939769	224.0	124.0	-88.0	0.0	6.0	242
2014-01-04_17:07:06_948098	270.0	158.0	-336.0	0.0	6.1	243
2014-01-04_17:07:06_956397	34.0	44.0	-130.0	0.0	6.2	243
2014-01-04_17:07:06_964655	-18.0	172.0	-402.0	0.0	6.3	243
2014-01-04_17:07:06_973004	148.0	78.0	-224.0	0.0	6.4	244
2014-01-04_17:07:06_981288	62.0	194.0	-306.0	0.0	6.5	244
2014-01-04_17:07:06_989624	320.0	130.0	-200.0	0.0	6.6	245
2014-01-04_17:07:06_997936	-20.0	320.0	-172.0	0.0	6.7	245
2014-01-04_17:07:07_006126	64.0	248.0	94.0	0.0	6.8	245
2014-01-04_17:07:07_014419	148.0	116.0	-320.0	0.0	6.9	246
2014-01-04_17:07:07_022738	-328.0	140.0	-164.0	0.0	7.0	246
2014-01-04_17:07:07_031088	128.0	194.0	-344.0	0.0	7.1	246
2014-01-04_17:07:07_039366	60.0	28.0	54.0	0.0	7.2	247
2014-01-04_17:07:07_047630	150.0	60.0	-520.0	0.0	7.3	247
2014-01-04_17:07:07_055949	30.0	256.0	-112.0	0.0	7.4	248
2014-01-04_17:07:07_064339	280.0	144.0	-522.0	0.0	7.5	248
2014-01-04_17:07:07_072643	-354.0	248.0	68.0	0.0	7.6	248
2014-01-04_17:07:07_080924	254.0	296.0	-304.0	0.0	7.7	249
2014-01-04_17:07:07_089190	-160.0	80.0	-236.0	0.0	7.8	249
2014-01-04_17:07:07_097440	-66.0	176.0	-16.0	0.0	7.9	250
2014-01-04_17:07:07_105694	112.0	334.0	-368.0	0.0	8.0	250
2014-01-04_17:07:07_113956	12.0	-12.0	-146.0	0.0	8.1	250
2014-01-04_17:07:07_122224	100.0	250.0	-396.0	0.0	8.2	251
2014-01-04_17:07:07_130879	266.0	-160.0	-224.0	0.0	8.3	251
2014-01-04_17:07:07_139212	0.0	142.0	-416.0	0.0	8.4	251
2014-01-04_17:07:07_147541	0.0	-28.0	76.0	0.0	8.5	252
2014-01-04_17:07:07_155915	240.0	-28.0	-194.0	0.0	8.6	252
2014-01-04_17:07:07_164199	160.0	186.0	-384.0	0.0	8.7	253
2014-01-04_17:07:07_172478	-80.0	10.0	-226.0	0.0	8.8	253
2014-01-04_17:07:07_180827	-26.0	272.0	-580.0	0.0	8.9	253
2014-01-04_17:07:07_189117	24.0	0.0	-384.0	0.0	9.0	254
2014-01-04_17:07:07_197395	-146.0	248.0	-588.0	0.0	9.1	254
2014-01-04_17:07:07_205675	-66.0	342.0	-64.0	0.0	9.2	254
2014-01-04_17:07:07_214018	-82.0	32.0	-268.0	0.0	9.3	255
2014-01-04_17:07:07_222285	60.0	352.0	-364.0	0.0	9.4	255
2014-01-04_17:07:07_231297	-76.0	256.0	454.0	0.0	9.5	256
2014-01-04_17:07:07_239660	176.0	148.0	-810.0	0.0	9.6	256
2014-01-04_17:07:07_247929	-256.0	4.0	-178.0	0.0	9.7	256
2014-01-04_17:07:07_256143	-276.0	-66.0	162.0	0.0	9.8	257
2014-01-04_17:07:07_264405	64.0	452.0	-786.0	0.0	9.9	257
2014-01-04_17:07:07_272691	28.0	-2.0	-64.0	0.0	10.0	257
2014-01-04_17:07:07_280965	-48.0	256.0	-420.0	0.0	10.1	258
2014-01-04_17:07:07_289248	144.0	212.0	-632.0	0.0	10.2	258
2014-01-04_17:07:07_297515	382.0	-320.0	128.0	0.0	10.3	259
2014-01-04_17:07:07_305833	264.0	68.0	-624.0	0.0	10.4	259
2014-01-04_17:07:07_314107	-14.0	110.0	324.0	0.0	10.5	259
2014-01-04_17:07:07_322395	128.0	178.0	-194.0	0.0	10.6	260
2014-01-04_17:07:07_330961	118.0	472.0	-640.0	0.0	10.7	260
2014-01-04_17:07:07_340356	176.0	-16.0	104.0	0.0	10.8	261
2014-01-04_17:07:07_348702	48.0	144.0	-34.0	0.0	10.9	261
2014-01-04_17:07:07_357043	-250.0	142.0	-448.0	0.0	11.0	261
2014-01-04_17:07:07_365326	-224.0	146.0	502.0	0.0	11.1	262
2014-01-04_17:07:07_373619	-134.0	114.0	-22.0	0.0	11.2	262
2014-01-04_17:07:07_381940	80.0	294.0	-494.0	0.0	11.3	262
2014-01-04_17:07:07_390206	78.0	32.0	26.0	0.0	11.4	263
2014-01-04_17:07:07_398477	406.0	318.0	-1056.0	0.0	11.5	263
2014-01-04_17:07:07_406733	176.0	308.0	-386.0	0.0	11.6	264
2014-01-04_17:07:07_414990	-28.0	248.0	188.0	0.0	11.7	264
2014-01-04_17:07:07_423252	-274.0	16.0	-768.0	0.0	11.8	264
2014-01-04_17:07:07_431531	222.0	234.0	-388.0	0.0	11.9	265
2014-01-04_17:07:07_439860	108.0	230.0	384.0	0.0	12.0	265
2014-01-04_17:07:07_448168	494.0	236.0	-940.0	0.0	12.1	265
2014-01-04_17:07:07_456427	106.0	360.0	-242.0	0.0	12.2	266
2014-01-04_17:07:07_464689	192.0	96.0	328.0	0.0	12.3	266
2014-01-04_17:07:07_472965	-18.0	384.0	-864.0	0.0	12.4	267
2014-01-04_17:07:07_481242	26.0	236.0	-114.0	0.0	12.5	267
2014-01-04_17:07:07_489559	176.0	346.0	30.0	0.0	12.6	267
2014-01-04_17:07:07_497824	-64.0	288.0	-396.0	0.0	12.7	268
2014-01-04_17:07:07_506120	64.0	80.0	-320.0	0.0	12.8	268
2014-01-04_17:07:07_514371	206.0	62.0	224.0	0.0	12.9	269
2014-01-04_17:07:07_522653	-222.0	152.0	-298.0	0.0	13.0	269
2014-01-04_17:07:07_530881	64.0	210.0	-456.0	0.0	13.1	269
2014-01-04_17:07:07_539817	-168.0	280.0	232.0	0.0	13.2	270
2014-01-04_17:07:07_548142	-146.0	254.0	32.0	0.0	13.3	270
2014-01-04_17:07:07_556463	-276.0	578.0	-480.0	0.0	13.4	270
2014-01-04_17:07:07_565670	-88.0	182.0	30.0	0.0	13.5	271
2014-01-04_17:07:07_574044	88.0	384.0	148.0	0.0	13.6	271
2014-01-04_17:07:07_582312	-42.0	192.0	-406.0	0.0	13.7	272
2014-01-04_17:07:07_590568	440.0	134.0	-482.0	0.0	13.8	272
2014-01-04_17:07:07_598846	-480.0	136.0	156.0	0.0	13.9	272
2014-01-04_17:07:07_607097	-82.0	208.0	-156.0	0.0	14.0	273
2014-01-04_17:07:07_615342	662.0	-24.0	-620.0	0.0	14.1	273
2014-01-04_17:07:07_623593	348.0	62.0	-32.0	0.0	14.2	273
2014-01-04_17:07:07_631851	432.0	-160.0	184.0	0.0	14.3	274
2014-01-04_17:07:07_641085	230.0	-480.0	-560.0	0.0	14.4	274
2014-01-04_17:07:07_649436	-386.0	694.0	-624.0	0.0	14.5	275
2014-01-04_17:07:07_657694	94.0	158.0	88.0	0.0	14.6	275
2014-01-04_17:07:07_666008	40.0	58.0	222.0	0.0	14.7	275
2014-01-04_17:07:07_674284	-604.0	288.0	-602.0	0.0	14.8	276
2014-01-04_17:07:07_682562	462.0	174.0	-592.0	0.0	14.9	276
2014-01-04_17:07:07_690845	30.0	-34.0	104.0	0.0	15.0	276
2014-01-04_17:07:07_699231	-422.0	254.0	446.0	0.0	15.1	277
2014-01-04_17:07:07_707552	118.0	332.0	-968.0	0.0	15.2	277
2014-01-04_17:07:07_715873	-160.0	-92.0	-462.0	0.0	15.3	278
2014-01-04_17:07:07_724165	-162.0	286.0	320.0	0.0	15.4	278
2014-01-04_17:07:07_732520	-578.0	36.0	224.0	0.0	15.5	278
2014-01-04_17:07:07_741020	16.0	414.0	-1138.0	0.0	15.6	279
2014-01-04_17:07:07_750469	-120.0	-48.0	-404.0	0.0	15.7	279
2014-01-04_17:07:07_758737	280.0	134.0	254.0	0.0	15.8	280
2014-01-04_17:07:07_767000	460.0	648.0	216.0	0.0	15.9	280
2014-01-04_17:07:07_775274	-262.0	142.0	-600.0	0.0	16.0	280
2014-01-04_17:07:07_783544	374.0	474.0	-234.0	0.0	16.1	281
2014-01-04_17:07:07_791815	152.0	120.0	0.0	0.0	16.2	281
2014-01-04_17:07:07_800097	-720.0	-232.0	320.0	0.0	16.3	281
2014-01-04_17:07:07_808385	576.0	294.0	-258.0	0.0	16.4	282
2014-01-04_17:07:07_816654	424.0	-28.0	108.0	0.0	16.5	282
2014-01-04_17:07:07_824930	254.0	560.0	48.0	0.0	16.6	283
2014-01-04_17:07:07_833211	240.0	140.0	238.0	0.0	16.7	283
2014-01-04_17:07:07_841514	906.0	664.0	-230.0	0.0	16.8	283
2014-01-04_17:07:07_849853	478.0	-192.0	-952.0	0.0	16.9	284
