datetime	x	y	z	d	speed	speed_real
2014-01-04_16:49:06_393644	151.0	182.0	-269.0	0.0	0.1	220
2014-01-04_16:49:06_402662	35.0	116.0	-190.0	0.0	0.2	220
2014-01-04_16:49:06_411399	22.0	172.0	-215.0	0.0	0.3	221
2014-01-04_16:49:06_419748	34.0	128.0	-212.0	0.0	0.4	221
2014-01-04_16:49:06_428013	34.0	128.0	-212.0	0.0	0.5	221
2014-01-04_16:49:06_436284	14.0	166.0	-234.0	0.0	0.6	222
2014-01-04_16:49:06_444544	33.0	155.0	-247.0	0.0	0.7	222
2014-01-04_16:49:06_452778	0.0	130.0	-199.0	0.0	0.8	223
2014-01-04_16:49:06_461040	-13.0	172.0	-207.0	0.0	0.9	223
2014-01-04_16:49:06_469315	27.0	125.0	-210.0	0.0	1.0	223
2014-01-04_16:49:06_477651	27.0	125.0	-210.0	0.0	1.1	224
2014-01-04_16:49:06_486034	-9.0	163.0	-239.0	0.0	1.2	224
2014-01-04_16:49:06_494449	81.0	146.0	-250.0	0.0	1.3	224
2014-01-04_16:49:06_502745	54.0	143.0	-198.0	0.0	1.4	225
2014-01-04_16:49:06_511170	-38.0	180.0	-208.0	0.0	1.5	225
2014-01-04_16:49:06_519733	68.0	125.0	-210.0	0.0	1.6	226
2014-01-04_16:49:06_528145	-18.0	167.0	-233.0	0.0	1.7	226
2014-01-04_16:49:06_537456	23.0	142.0	-245.0	0.0	1.8	226
2014-01-04_16:49:06_546503	15.0	137.0	-213.0	0.0	1.9	227
2014-01-04_16:49:06_554727	15.0	137.0	-213.0	0.0	2.0	227
2014-01-04_16:49:06_563000	40.0	167.0	-212.0	0.0	2.1	227
2014-01-04_16:49:06_571276	42.0	142.0	-211.0	0.0	2.2	228
2014-01-04_16:49:06_579608	-12.0	196.0	-225.0	0.0	2.3	228
2014-01-04_16:49:06_587921	55.0	161.0	-215.0	0.0	2.4	229
2014-01-04_16:49:06_596120	2.0	170.0	-236.0	0.0	2.5	229
2014-01-04_16:49:06_604305	2.0	170.0	-236.0	0.0	2.6	229
2014-01-04_16:49:06_612580	69.0	152.0	-242.0	0.0	2.7	230
2014-01-04_16:49:06_621031	-4.0	147.0	-189.0	0.0	2.8	230
2014-01-04_16:49:06_629325	-1.0	191.0	-213.0	0.0	2.9	231
2014-01-04_16:49:06_637669	68.0	125.0	-217.0	0.0	3.0	231
2014-01-04_16:49:06_646056	15.0	183.0	-230.0	0.0	3.1	231
2014-01-04_16:49:06_654388	35.0	148.0	-207.0	0.0	3.2	232
2014-01-04_16:49:06_662613	35.0	148.0	-207.0	0.0	3.3	232
2014-01-04_16:49:06_670927	14.0	179.0	-229.0	0.0	3.4	232
2014-01-04_16:49:06_679291	63.0	146.0	-202.0	0.0	3.5	233
2014-01-04_16:49:06_687574	39.0	164.0	-228.0	0.0	3.6	233
2014-01-04_16:49:06_695963	79.0	155.0	-225.0	0.0	3.7	234
2014-01-04_16:49:06_704262	30.0	151.0	-224.0	0.0	3.8	234
2014-01-04_16:49:06_712570	40.0	149.0	-246.0	0.0	3.9	234
2014-01-04_16:49:06_720937	40.0	149.0	-246.0	0.0	4.0	235
2014-01-04_16:49:06_729216	12.0	153.0	-192.0	0.0	4.1	235
2014-01-04_16:49:06_737638	6.0	174.0	-229.0	0.0	4.2	235
2014-01-04_16:49:06_746075	-4.0	165.0	-199.0	0.0	4.3	236
2014-01-04_16:49:06_754285	38.0	159.0	-226.0	0.0	4.4	236
2014-01-04_16:49:06_762542	-6.0	162.0	-209.0	0.0	4.5	237
2014-01-04_16:49:06_770813	44.0	184.0	-209.0	0.0	4.6	237
2014-01-04_16:49:06_779090	44.0	184.0	-209.0	0.0	4.7	237
2014-01-04_16:49:06_787356	-11.0	147.0	-216.0	0.0	4.8	238
2014-01-04_16:49:06_795785	40.0	158.0	-211.0	0.0	4.9	238
2014-01-04_16:49:06_804080	20.0	155.0	-224.0	0.0	5.0	239
2014-01-04_16:49:06_812299	97.0	126.0	-217.0	0.0	5.1	239
2014-01-04_16:49:06_821139	9.0	166.0	-218.0	0.0	5.2	239
2014-01-04_16:49:06_829889	61.0	134.0	-234.0	0.0	5.3	240
2014-01-04_16:49:06_838194	61.0	134.0	-234.0	0.0	5.4	240
2014-01-04_16:49:06_846489	32.0	182.0	-231.0	0.0	5.5	240
2014-01-04_16:49:06_854818	56.0	129.0	-205.0	0.0	5.6	241
2014-01-04_16:49:06_863104	-1.0	177.0	-252.0	0.0	5.7	241
2014-01-04_16:49:06_871441	15.0	137.0	-184.0	0.0	5.8	242
2014-01-04_16:49:06_879726	65.0	183.0	-266.0	0.0	5.9	242
2014-01-04_16:49:06_888020	25.0	132.0	-163.0	0.0	6.0	242
2014-01-04_16:49:06_896391	25.0	132.0	-163.0	0.0	6.1	243
2014-01-04_16:49:06_904690	24.0	160.0	-238.0	0.0	6.2	243
2014-01-04_16:49:06_912955	26.0	177.0	-234.0	0.0	6.3	243
2014-01-04_16:49:06_921673	38.0	138.0	-202.0	0.0	6.4	244
2014-01-04_16:49:06_930429	-5.0	181.0	-252.0	0.0	6.5	244
2014-01-04_16:49:06_938795	22.0	118.0	-184.0	0.0	6.6	245
2014-01-04_16:49:06_947064	38.0	175.0	-261.0	0.0	6.7	245
2014-01-04_16:49:06_955322	2.0	158.0	-206.0	0.0	6.8	245
2014-01-04_16:49:06_963601	2.0	158.0	-206.0	0.0	6.9	246
2014-01-04_16:49:06_971866	26.0	136.0	-179.0	0.0	7.0	246
2014-01-04_16:49:06_980137	17.0	185.0	-272.0	0.0	7.1	246
2014-01-04_16:49:06_988411	29.0	149.0	-148.0	0.0	7.2	247
2014-01-04_16:49:06_996673	33.0	188.0	-244.0	0.0	7.3	247
2014-01-04_16:49:07_004925	34.0	200.0	-259.0	0.0	7.4	248
2014-01-04_16:49:07_013230	34.0	200.0	-259.0	0.0	7.5	248
2014-01-04_16:49:07_021572	25.0	124.0	-174.0	0.0	7.6	248
2014-01-04_16:49:07_030029	42.0	199.0	-293.0	0.0	7.7	249
2014-01-04_16:49:07_038334	9.0	147.0	-202.0	0.0	7.8	249
2014-01-04_16:49:07_046621	53.0	123.0	-165.0	0.0	7.9	250
2014-01-04_16:49:07_054928	20.0	194.0	-312.0	0.0	8.0	250
2014-01-04_16:49:07_063285	-27.0	125.0	-147.0	0.0	8.1	250
2014-01-04_16:49:07_071582	-27.0	125.0	-147.0	0.0	8.2	251
2014-01-04_16:49:07_079871	62.0	144.0	-205.0	0.0	8.3	251
2014-01-04_16:49:07_088170	5.0	196.0	-286.0	0.0	8.4	251
2014-01-04_16:49:07_096501	-12.0	141.0	-114.0	0.0	8.5	252
2014-01-04_16:49:07_104766	32.0	138.0	-205.0	0.0	8.6	252
2014-01-04_16:49:07_113038	-15.0	202.0	-270.0	0.0	8.7	253
2014-01-04_16:49:07_121325	-24.0	130.0	-102.0	0.0	8.8	253
2014-01-04_16:49:07_130129	-24.0	130.0	-102.0	0.0	8.9	253
2014-01-04_16:49:07_138429	38.0	134.0	-172.0	0.0	9.0	254
2014-01-04_16:49:07_146722	-10.0	205.0	-325.0	0.0	9.1	254
2014-01-04_16:49:07_154989	-36.0	120.0	-166.0	0.0	9.2	254
2014-01-04_16:49:07_163275	-20.0	119.0	-98.0	0.0	9.3	255
2014-01-04_16:49:07_171544	63.0	208.0	-413.0	0.0	9.4	255
2014-01-04_16:49:07_179824	11.0	190.0	-234.0	0.0	9.5	256
2014-01-04_16:49:07_188097	11.0	190.0	-234.0	0.0	9.6	256
2014-01-04_16:49:07_197181	55.0	114.0	-51.0	0.0	9.7	256
2014-01-04_16:49:07_205467	107.0	185.0	-324.0	0.0	9.8	257
2014-01-04_16:49:07_213840	69.0	194.0	-385.0	0.0	9.9	257
2014-01-04_16:49:07_222139	-39.0	118.0	16.0	0.0	10.0	257
2014-01-04_16:49:07_231295	-18.0	160.0	-169.0	0.0	10.1	258
2014-01-04_16:49:07_239687	70.0	221.0	-445.0	0.0	10.2	258
2014-01-04_16:49:07_247978	28.0	181.0	-203.0	0.0	10.3	259
2014-01-04_16:49:07_256196	28.0	181.0	-203.0	0.0	10.4	259
2014-01-04_16:49:07_264518	10.0	131.0	-13.0	0.0	10.5	259
2014-01-04_16:49:07_272838	34.0	180.0	-345.0	0.0	10.6	260
2014-01-04_16:49:07_281125	-71.0	224.0	-376.0	0.0	10.7	260
2014-01-04_16:49:07_289454	49.0	139.0	-84.0	0.0	10.8	261
2014-01-04_16:49:07_297708	18.0	165.0	-12.0	0.0	10.9	261
2014-01-04_16:49:07_306041	180.0	117.0	-416.0	0.0	11.0	261
2014-01-04_16:49:07_314323	180.0	117.0	-416.0	0.0	11.1	262
2014-01-04_16:49:07_322586	-44.0	177.0	-370.0	0.0	11.2	262
2014-01-04_16:49:07_331123	-135.0	142.0	-38.0	0.0	11.3	262
2014-01-04_16:49:07_340116	-62.0	38.0	-43.0	0.0	11.4	263
2014-01-04_16:49:07_348430	86.0	107.0	-405.0	0.0	11.5	263
2014-01-04_16:49:07_356708	48.0	241.0	-394.0	0.0	11.6	264
2014-01-04_16:49:07_364989	-13.0	164.0	-121.0	0.0	11.7	264
2014-01-04_16:49:07_373265	-13.0	164.0	-121.0	0.0	11.8	264
2014-01-04_16:49:07_381559	-86.0	133.0	37.0	0.0	11.9	265
2014-01-04_16:49:07_389912	12.0	184.0	-258.0	0.0	12.0	265
2014-01-04_16:49:07_398216	55.0	238.0	-475.0	0.0	12.1	265
2014-01-04_16:49:07_406505	-29.0	199.0	-277.0	0.0	12.2	266
2014-01-04_16:49:07_414830	-57.0	168.0	-3.0	0.0	12.3	266
2014-01-04_16:49:07_423106	92.0	129.0	-48.0	0.0	12.4	267
2014-01-04_16:49:07_431446	92.0	129.0	-48.0	0.0	12.5	267
2014-01-04_16:49:07_439778	64.0	95.0	-339.0	0.0	12.6	267
2014-01-04_16:49:07_448077	44.0	249.0	-452.0	0.0	12.7	268
2014-01-04_16:49:07_456370	52.0	194.0	-222.0	0.0	12.8	268
2014-01-04_16:49:07_464642	-13.0	152.0	-3.0	0.0	12.9	269
2014-01-04_16:49:07_472898	62.0	116.0	-47.0	0.0	13.0	269
2014-01-04_16:49:07_481108	4.0	130.0	-306.0	0.0	13.1	269
2014-01-04_16:49:07_492809	4.0	130.0	-306.0	0.0	13.2	270
2014-01-04_16:49:07_501264	0.0	224.0	-292.0	0.0	13.3	270
2014-01-04_16:49:07_509624	0.0	224.0	-292.0	0.0	13.4	270
2014-01-04_16:49:07_518006	20.0	166.0	-44.0	0.0	13.5	271
2014-01-04_16:49:07_526295	-46.0	116.0	-17.0	0.0	13.6	271
2014-01-04_16:49:07_534567	39.0	99.0	-175.0	0.0	13.7	272
2014-01-04_16:49:07_543015	17.0	142.0	-406.0	0.0	13.8	272
2014-01-04_16:49:07_551401	72.0	218.0	-450.0	0.0	13.9	272
2014-01-04_16:49:07_563922	41.0	174.0	-245.0	0.0	14.0	273
2014-01-04_16:49:07_572291	41.0	173.0	-34.0	0.0	14.1	273
2014-01-04_16:49:07_580589	3.0	127.0	-9.0	0.0	14.2	273
2014-01-04_16:49:07_588864	110.0	87.0	-160.0	0.0	14.3	274
2014-01-04_16:49:07_597118	110.0	87.0	-160.0	0.0	14.4	274
2014-01-04_16:49:07_605397	66.0	128.0	-332.0	0.0	14.5	275
2014-01-04_16:49:07_613761	67.0	213.0	-467.0	0.0	14.6	275
2014-01-04_16:49:07_622110	93.0	218.0	-339.0	0.0	14.7	275
2014-01-04_16:49:07_630453	85.0	180.0	-162.0	0.0	14.8	276
2014-01-04_16:49:07_639503	-16.0	170.0	-30.0	0.0	14.9	276
2014-01-04_16:49:07_647803	-23.0	123.0	38.0	0.0	15.0	276
2014-01-04_16:49:07_656739	85.0	130.0	-157.0	0.0	15.1	277
2014-01-04_16:49:07_664971	85.0	130.0	-157.0	0.0	15.2	277
2014-01-04_16:49:07_673252	188.0	156.0	-383.0	0.0	15.3	278
2014-01-04_16:49:07_681544	-51.0	242.0	-512.0	0.0	15.4	278
2014-01-04_16:49:07_689817	110.0	200.0	-408.0	0.0	15.5	278
2014-01-04_16:49:07_698116	31.0	160.0	-165.0	0.0	15.6	279
2014-01-04_16:49:07_706379	-15.0	213.0	36.0	0.0	15.7	279
2014-01-04_16:49:07_714654	-15.0	213.0	36.0	0.0	15.8	280
