datetime	x	y	z	d	speed	speed_real
2014-01-04_16:45:52_289587	56.0	170.0	-202.0	0.0	0.1	220
2014-01-04_16:45:52_299520	57.0	143.0	-185.0	0.0	0.2	220
2014-01-04_16:45:52_307951	21.0	147.0	-235.0	0.0	0.3	221
2014-01-04_16:45:52_316255	25.0	155.0	-257.0	0.0	0.4	221
2014-01-04_16:45:52_324547	25.0	155.0	-257.0	0.0	0.5	221
2014-01-04_16:45:52_332737	-1.0	163.0	-197.0	0.0	0.6	222
2014-01-04_16:45:52_341055	6.0	182.0	-207.0	0.0	0.7	222
2014-01-04_16:45:52_349313	54.0	156.0	-194.0	0.0	0.8	223
2014-01-04_16:45:52_357558	65.0	157.0	-236.0	0.0	0.9	223
2014-01-04_16:45:52_365918	59.0	142.0	-255.0	0.0	1.0	223
2014-01-04_16:45:52_374221	34.0	136.0	-207.0	0.0	1.1	224
2014-01-04_16:45:52_382468	34.0	136.0	-207.0	0.0	1.2	224
2014-01-04_16:45:52_390662	43.0	160.0	-225.0	0.0	1.3	224
2014-01-04_16:45:52_399075	82.0	152.0	-198.0	0.0	1.4	225
2014-01-04_16:45:52_407353	8.0	180.0	-226.0	0.0	1.5	225
2014-01-04_16:45:52_415542	52.0	148.0	-240.0	0.0	1.6	226
2014-01-04_16:45:52_424663	-13.0	166.0	-217.0	0.0	1.7	226
2014-01-04_16:45:52_433742	43.0	181.0	-217.0	0.0	1.8	226
2014-01-04_16:45:52_441959	0.0	172.0	-197.0	0.0	1.9	227
2014-01-04_16:45:52_450200	0.0	172.0	-197.0	0.0	2.0	227
2014-01-04_16:45:52_458470	42.0	165.0	-213.0	0.0	2.1	227
2014-01-04_16:45:52_467788	47.0	150.0	-210.0	0.0	2.2	228
2014-01-04_16:45:52_476171	36.0	148.0	-226.0	0.0	2.3	228
2014-01-04_16:45:52_484428	37.0	149.0	-244.0	0.0	2.4	229
2014-01-04_16:45:52_492637	22.0	132.0	-195.0	0.0	2.5	229
2014-01-04_16:45:52_500853	11.0	170.0	-213.0	0.0	2.6	229
2014-01-04_16:45:52_509158	11.0	170.0	-213.0	0.0	2.7	230
2014-01-04_16:45:52_517413	62.0	132.0	-208.0	0.0	2.8	230
2014-01-04_16:45:52_525666	47.0	161.0	-236.0	0.0	2.9	231
2014-01-04_16:45:52_533863	51.0	165.0	-212.0	0.0	3.0	231
2014-01-04_16:45:52_542222	-13.0	170.0	-236.0	0.0	3.1	231
2014-01-04_16:45:52_550511	40.0	137.0	-221.0	0.0	3.2	232
2014-01-04_16:45:52_558768	16.0	146.0	-199.0	0.0	3.3	232
2014-01-04_16:45:52_567548	16.0	146.0	-199.0	0.0	3.4	232
2014-01-04_16:45:52_576478	51.0	168.0	-245.0	0.0	3.5	233
2014-01-04_16:45:52_584722	44.0	174.0	-188.0	0.0	3.6	233
2014-01-04_16:45:52_592987	34.0	179.0	-222.0	0.0	3.7	234
2014-01-04_16:45:52_602105	5.0	132.0	-210.0	0.0	3.8	234
2014-01-04_16:45:52_610374	8.0	166.0	-226.0	0.0	3.9	234
2014-01-04_16:45:52_618665	59.0	126.0	-200.0	0.0	4.0	235
2014-01-04_16:45:52_626901	35.0	178.0	-238.0	0.0	4.1	235
2014-01-04_16:45:52_635140	35.0	178.0	-238.0	0.0	4.2	235
2014-01-04_16:45:52_643523	10.0	146.0	-190.0	0.0	4.3	236
2014-01-04_16:45:52_651803	14.0	180.0	-248.0	0.0	4.4	236
2014-01-04_16:45:52_660020	39.0	167.0	-176.0	0.0	4.5	237
2014-01-04_16:45:52_668429	77.0	186.0	-246.0	0.0	4.6	237
2014-01-04_16:45:52_677453	28.0	177.0	-186.0	0.0	4.7	237
2014-01-04_16:45:52_685737	1.0	173.0	-259.0	0.0	4.8	238
2014-01-04_16:45:52_694000	1.0	173.0	-259.0	0.0	4.9	238
2014-01-04_16:45:52_702286	-47.0	117.0	-183.0	0.0	5.0	239
2014-01-04_16:45:52_710513	10.0	191.0	-263.0	0.0	5.1	239
2014-01-04_16:45:52_718761	-16.0	180.0	-179.0	0.0	5.2	239
2014-01-04_16:45:52_727003	57.0	174.0	-243.0	0.0	5.3	240
2014-01-04_16:45:52_735203	-12.0	160.0	-194.0	0.0	5.4	240
2014-01-04_16:45:52_743687	45.0	155.0	-228.0	0.0	5.5	240
2014-01-04_16:45:52_751945	45.0	155.0	-228.0	0.0	5.6	241
2014-01-04_16:45:52_760178	14.0	166.0	-219.0	0.0	5.7	241
2014-01-04_16:45:52_768421	35.0	152.0	-195.0	0.0	5.8	242
2014-01-04_16:45:52_776728	-8.0	179.0	-264.0	0.0	5.9	242
2014-01-04_16:45:52_784986	49.0	151.0	-186.0	0.0	6.0	242
2014-01-04_16:45:52_793240	46.0	190.0	-268.0	0.0	6.1	243
2014-01-04_16:45:52_801481	46.0	190.0	-268.0	0.0	6.2	243
2014-01-04_16:45:52_809679	36.0	144.0	-163.0	0.0	6.3	243
