datetime	x	y	z	d	speed	speed_real
2014-01-04_16:44:52_556074	30.0	158.0	-212.0	0.0	0.1	220
2014-01-04_16:44:52_564926	30.0	158.0	-216.0	0.0	0.2	220
2014-01-04_16:44:52_573398	24.0	156.0	-216.0	0.0	0.3	221
2014-01-04_16:44:52_581734	20.0	158.0	-216.0	0.0	0.4	221
2014-01-04_16:44:52_590031	28.0	164.0	-226.0	0.0	0.5	221
2014-01-04_16:44:52_598336	24.0	158.0	-214.0	0.0	0.6	222
2014-01-04_16:44:52_606628	26.0	134.0	-258.0	0.0	0.7	222
2014-01-04_16:44:52_614966	40.0	166.0	-178.0	0.0	0.8	223
2014-01-04_16:44:52_623237	120.0	34.0	-200.0	0.0	0.9	223
2014-01-04_16:44:52_631559	52.0	260.0	-180.0	0.0	1.0	223
2014-01-04_16:44:52_639857	-148.0	366.0	-222.0	0.0	1.1	224
2014-01-04_16:44:52_648131	326.0	222.0	-170.0	0.0	1.2	224
2014-01-04_16:44:52_656381	-386.0	268.0	-284.0	0.0	1.3	224
2014-01-04_16:44:52_664619	80.0	204.0	-154.0	0.0	1.4	225
2014-01-04_16:44:52_672909	48.0	172.0	-224.0	0.0	1.5	225
2014-01-04_16:44:52_681120	334.0	192.0	-256.0	0.0	1.6	226
2014-01-04_16:44:52_689648	46.0	146.0	-230.0	0.0	1.7	226
2014-01-04_16:44:52_699549	134.0	134.0	-194.0	0.0	1.8	226
2014-01-04_16:44:52_708343	-82.0	190.0	-228.0	0.0	1.9	227
2014-01-04_16:44:52_716535	116.0	164.0	-258.0	0.0	2.0	227
2014-01-04_16:44:52_724828	22.0	158.0	-236.0	0.0	2.1	227
2014-01-04_16:44:52_733049	-30.0	168.0	-184.0	0.0	2.2	228
2014-01-04_16:44:52_741329	-12.0	158.0	-240.0	0.0	2.3	228
2014-01-04_16:44:52_749629	38.0	168.0	-258.0	0.0	2.4	229
2014-01-04_16:44:52_757961	38.0	150.0	-196.0	0.0	2.5	229
2014-01-04_16:44:52_766247	32.0	132.0	-238.0	0.0	2.6	229
2014-01-04_16:44:52_774557	70.0	132.0	-288.0	0.0	2.7	230
2014-01-04_16:44:52_782869	-76.0	178.0	-234.0	0.0	2.8	230
2014-01-04_16:44:52_791159	-72.0	200.0	-226.0	0.0	2.9	231
2014-01-04_16:44:52_799533	-10.0	206.0	-286.0	0.0	3.0	231
2014-01-04_16:44:52_807780	144.0	166.0	-300.0	0.0	3.1	231
2014-01-04_16:44:52_816033	24.0	142.0	-184.0	0.0	3.2	232
2014-01-04_16:44:52_824352	-96.0	196.0	-126.0	0.0	3.3	232
2014-01-04_16:44:52_832635	80.0	180.0	-110.0	0.0	3.4	232
2014-01-04_16:44:52_840878	54.0	154.0	-208.0	0.0	3.5	233
2014-01-04_16:44:52_849128	-30.0	168.0	-290.0	0.0	3.6	233
2014-01-04_16:44:52_857369	-10.0	202.0	-120.0	0.0	3.7	234
2014-01-04_16:44:52_865864	112.0	152.0	-180.0	0.0	3.8	234
2014-01-04_16:44:52_874162	-138.0	256.0	-98.0	0.0	3.9	234
2014-01-04_16:44:52_882414	54.0	136.0	-130.0	0.0	4.0	235
2014-01-04_16:44:52_890658	124.0	142.0	-128.0	0.0	4.1	235
2014-01-04_16:44:52_899060	0.0	158.0	-134.0	0.0	4.2	235
2014-01-04_16:44:52_907301	4.0	232.0	-322.0	0.0	4.3	236
2014-01-04_16:44:52_915527	0.0	244.0	-144.0	0.0	4.4	236
2014-01-04_16:44:52_923788	-188.0	296.0	-198.0	0.0	4.5	237
2014-01-04_16:44:52_931975	-256.0	324.0	-328.0	0.0	4.6	237
2014-01-04_16:44:52_940375	78.0	320.0	-338.0	0.0	4.7	237
2014-01-04_16:44:52_948713	222.0	0.0	-240.0	0.0	4.8	238
2014-01-04_16:44:52_956975	-162.0	240.0	-288.0	0.0	4.9	238
2014-01-04_16:44:52_965697	80.0	90.0	-172.0	0.0	5.0	239
2014-01-04_16:44:52_974532	48.0	224.0	-236.0	0.0	5.1	239
2014-01-04_16:44:52_982797	-256.0	248.0	-98.0	0.0	5.2	239
2014-01-04_16:44:52_991074	-242.0	332.0	-258.0	0.0	5.3	240
2014-01-04_16:44:52_999405	474.0	-8.0	-240.0	0.0	5.4	240
2014-01-04_16:44:53_007626	-42.0	511.0	-100.0	0.0	5.5	240
2014-01-04_16:44:53_016280	-312.0	172.0	-190.0	0.0	5.6	241
2014-01-04_16:44:53_024618	-208.0	384.0	-256.0	0.0	5.7	241
2014-01-04_16:44:53_032873	240.0	-134.0	-176.0	0.0	5.8	242
2014-01-04_16:44:53_041135	-168.0	204.0	-288.0	0.0	5.9	242
2014-01-04_16:44:53_049458	344.0	146.0	-186.0	0.0	6.0	242
2014-01-04_16:44:53_057700	86.0	230.0	-302.0	0.0	6.1	243
2014-01-04_16:44:53_066000	-144.0	342.0	-240.0	0.0	6.2	243
2014-01-04_16:44:53_074292	-20.0	156.0	-260.0	0.0	6.3	243
2014-01-04_16:44:53_082558	40.0	212.0	-210.0	0.0	6.4	244
2014-01-04_16:44:53_090807	302.0	142.0	-220.0	0.0	6.5	244
2014-01-04_16:44:53_099070	-160.0	272.0	-330.0	0.0	6.6	245
2014-01-04_16:44:53_107374	-8.0	22.0	-138.0	0.0	6.7	245
2014-01-04_16:44:53_115611	0.0	256.0	-334.0	0.0	6.8	245
2014-01-04_16:44:53_123868	158.0	26.0	-158.0	0.0	6.9	246
2014-01-04_16:44:53_132076	130.0	110.0	-278.0	0.0	7.0	246
2014-01-04_16:44:53_140324	58.0	158.0	-144.0	0.0	7.1	246
2014-01-04_16:44:53_148578	-2.0	144.0	-264.0	0.0	7.2	247
2014-01-04_16:44:53_156802	182.0	112.0	-190.0	0.0	7.3	247
2014-01-04_16:44:53_165048	100.0	254.0	-320.0	0.0	7.4	248
2014-01-04_16:44:53_173831	-98.0	386.0	26.0	0.0	7.5	248
2014-01-04_16:44:53_182178	-64.0	86.0	-356.0	0.0	7.6	248
2014-01-04_16:44:53_190451	160.0	-106.0	-344.0	0.0	7.7	249
2014-01-04_16:44:53_198728	-66.0	104.0	-308.0	0.0	7.8	249
2014-01-04_16:44:53_207018	-134.0	0.0	-172.0	0.0	7.9	250
2014-01-04_16:44:53_215302	78.0	116.0	-350.0	0.0	8.0	250
2014-01-04_16:44:53_223665	-42.0	104.0	-264.0	0.0	8.1	250
2014-01-04_16:44:53_231940	-96.0	274.0	-94.0	0.0	8.2	251
2014-01-04_16:44:53_240216	286.0	-48.0	-380.0	0.0	8.3	251
2014-01-04_16:44:53_248505	40.0	126.0	0.0	0.0	8.4	251
2014-01-04_16:44:53_256687	-26.0	328.0	-386.0	0.0	8.5	252
2014-01-04_16:44:53_264938	248.0	78.0	-240.0	0.0	8.6	252
2014-01-04_16:44:53_274028	-46.0	124.0	-220.0	0.0	8.7	253
2014-01-04_16:44:53_282606	-44.0	224.0	74.0	0.0	8.8	253
2014-01-04_16:44:53_290877	66.0	224.0	-58.0	0.0	8.9	253
2014-01-04_16:44:53_299156	94.0	178.0	-256.0	0.0	9.0	254
2014-01-04_16:44:53_307398	8.0	-178.0	-246.0	0.0	9.1	254
2014-01-04_16:44:53_315651	-42.0	128.0	-512.0	0.0	9.2	254
2014-01-04_16:44:53_323902	126.0	-66.0	-242.0	0.0	9.3	255
2014-01-04_16:44:53_332117	-88.0	190.0	-512.0	0.0	9.4	255
2014-01-04_16:44:53_340401	-140.0	280.0	-34.0	0.0	9.5	256
2014-01-04_16:44:53_348706	54.0	252.0	-92.0	0.0	9.6	256
2014-01-04_16:44:53_356957	368.0	160.0	-420.0	0.0	9.7	256
2014-01-04_16:44:53_365207	8.0	76.0	320.0	0.0	9.8	257
2014-01-04_16:44:53_373457	216.0	84.0	-396.0	0.0	9.9	257
2014-01-04_16:44:53_381856	-2.0	448.0	44.0	0.0	10.0	257
2014-01-04_16:44:53_390228	-64.0	-52.0	-400.0	0.0	10.1	258
2014-01-04_16:44:53_398490	38.0	286.0	-334.0	0.0	10.2	258
2014-01-04_16:44:53_406768	64.0	-114.0	206.0	0.0	10.3	259
2014-01-04_16:44:53_415040	-356.0	56.0	-512.0	0.0	10.4	259
2014-01-04_16:44:53_423444	-412.0	256.0	-178.0	0.0	10.5	259
2014-01-04_16:44:53_431756	-128.0	88.0	-44.0	0.0	10.6	260
2014-01-04_16:44:53_440050	-192.0	240.0	-512.0	0.0	10.7	260
2014-01-04_16:44:53_448318	184.0	-40.0	-62.0	0.0	10.8	261
2014-01-04_16:44:53_456647	510.0	256.0	-404.0	0.0	10.9	261
2014-01-04_16:44:53_464892	230.0	158.0	-384.0	0.0	11.0	261
2014-01-04_16:44:53_473140	-196.0	230.0	342.0	0.0	11.1	262
2014-01-04_16:44:53_481420	-208.0	240.0	-512.0	0.0	11.2	262
2014-01-04_16:44:53_490220	511.0	296.0	-512.0	0.0	11.3	262
2014-01-04_16:44:53_498492	108.0	302.0	511.0	0.0	11.4	263
2014-01-04_16:44:53_506681	-238.0	64.0	-512.0	0.0	11.5	263
2014-01-04_16:44:53_514917	98.0	214.0	-240.0	0.0	11.6	264
2014-01-04_16:44:53_523170	414.0	128.0	384.0	0.0	11.7	264
2014-01-04_16:44:53_531390	54.0	334.0	-512.0	0.0	11.8	264
2014-01-04_16:44:53_539773	-242.0	408.0	-2.0	0.0	11.9	265
2014-01-04_16:44:53_548060	-56.0	216.0	56.0	0.0	12.0	265
2014-01-04_16:44:53_556319	68.0	318.0	-512.0	0.0	12.1	265
