datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_15:07:40_219775	301750.578125	20.5	-46.0	79.0	-265.0	0.0	0	0	0	0	0
2014-01-12_15:07:40_239882	303724.78125	20.74	9.0	160.0	-155.0	0.0	-160.0	-3768.1640625	-6.7937593945990775	23.551025390625	-0.2370875790644599
2014-01-12_15:07:40_257974	305509.59375	21.02	-31.0	72.0	-297.0	0.0	-72.0	-5144.091796875	4.604893005429576	19.110107421875	-0.2783441005432071
2014-01-12_15:07:40_275978	307323.0	21.35	41.0	66.0	-248.0	0.0	-66.0	-6317.89599609375	0.33736461350501734	17.784912109375	-0.335661063343337
2014-01-12_15:07:40_293995	309110.78125	21.89	-10.0	181.0	-236.0	0.0	-181.0	-9591.80419921875	-6.357844725191664	18.087890625	-0.5345259944334567
2014-01-12_15:07:40_311658	310877.578125	22.0	133.0	48.0	-385.0	0.0	-48.0	-10446.90966796875	7.465745727637764	17.814697265625	-0.5359989088256738
2014-01-12_15:07:40_329040	312623.1875	22.0	45.0	132.0	-224.0	0.0	-132.0	-12769.70361328125	-4.773561607725072	17.596923828125	-0.678562536824835
2014-01-12_15:07:40_347359	314447.78125	22.0	-164.0	138.0	-234.0	0.0	-138.0	-15172.84423828125	-0.3445491251682369	17.4140625	-0.8000766668265794
2014-01-12_15:07:40_364759	316188.0	22.0	89.0	95.0	-378.0	0.0	-95.0	-16902.14111328125	2.362231759656652	18.203125	-0.8733708324880969
2014-01-12_15:07:40_382318	317943.59375	22.0	-30.0	91.0	-263.0	0.0	-91.0	-18482.355224609375	0.23034853149999296	17.364990234375	-0.9513947263773188
2014-01-12_15:07:40_399853	319697.40625	22.0	33.0	181.0	-267.0	0.0	-181.0	-21647.115478515625	-5.147309335641878	17.48486328125	-1.1371705048593455
2014-01-12_15:07:40_417406	321452.40625	22.0	52.0	169.0	-336.0	0.0	-169.0	-24600.572021484375	0.6866530692073426	17.47607421875	-1.280659935767298
2014-01-12_15:07:40_435024	323221.671875	22.0	90.0	198.0	-207.0	0.0	-198.0	-28064.025146484375	-1.6578829834747655	17.4921875	-1.462767045622566
2014-01-12_15:07:40_453083	325020.6875	22.0	65.0	113.0	-343.0	0.0	-113.0	-30060.974609375	4.809836292049458	17.672119140625	-1.5364677468395451
2014-01-12_15:07:40_470646	326776.09375	22.0	93.0	119.0	-304.0	0.0	-119.0	-32191.818359375	-0.33507853403141363	17.90625	-1.645324425822153
2014-01-12_15:07:40_488506	328562.40625	22.0	10.0	165.0	-199.0	0.0	-165.0	-35087.052734375	-2.621549421193232	17.546875	-1.8041147916608695
2014-01-12_15:07:40_506039	330316.390625	22.0	167.0	115.0	-358.0	0.0	-115.0	-37129.566162109375	2.815158971257337	17.760986328125	-1.890696792208343
2014-01-12_15:07:40_523598	332072.390625	22.0	48.0	99.0	-322.0	0.0	-99.0	-38861.70361328125	0.9144770808623456	17.496337890625	-1.9726937329559764
2014-01-12_15:07:40_559386	335650.484375	22.0	23.0	157.0	-209.0	0.0	-157.0	-44471.808837890625	-1.6231424608678422	35.733154296875	-2.270852756140618
2014-01-12_15:07:40_576908	337432.375	22.0	-7.0	122.0	-338.0	0.0	-122.0	-46605.587646484375	2.00114462792613	17.489990234375	-2.3666792678614264
2014-01-12_15:07:40_594647	339175.609375	22.0	157.0	85.0	-77.0	0.0	-85.0	-48116.122314453125	2.0820442368457206	17.77099609375	-2.431097911298972
2014-01-12_15:07:40_612194	340930.890625	22.0	-107.0	170.0	-201.0	0.0	-170.0	-51075.641357421875	-4.88255010027066	17.408935546875	-2.6052703228811214
2014-01-12_15:07:40_629534	342664.875	22.0	121.0	99.0	-451.0	0.0	-99.0	-52802.31640625	4.070829658869805	17.441162109375	-2.669408737346613
2014-01-12_15:07:40_647342	344445.796875	22.0	-77.0	55.0	-165.0	0.0	-55.0	-53757.619140625	2.5332283818733834	17.369140625	-2.704127634193063
2014-01-12_15:07:40_664836	346195.59375	22.0	-26.0	139.0	-203.0	0.0	-139.0	-56215.02783203125	-4.751346424724501	17.67919921875	-2.852926526244035
2014-01-12_15:07:40_682492	347961.09375	22.0	89.0	125.0	-243.0	0.0	-125.0	-58413.27001953125	0.7960906263882719	17.5859375	-2.958083891913924
2014-01-12_15:07:40_700438	349759.28125	22.0	-77.0	105.0	-139.0	0.0	-105.0	-60243.6435546875	1.147306798128904	17.43212890625	-3.043567447054562
2014-01-12_15:07:40_718099	351521.984375	22.0	60.0	113.0	-197.0	0.0	-113.0	-62269.64306640625	-0.4461995152373431	17.92919921875	-3.1474267732718366
2014-01-12_15:07:40_735544	353266.5	22.0	-48.0	103.0	-226.0	0.0	-103.0	-64078.630859375	0.5693791876337958	17.56298828125	-3.234774605049987
2014-01-12_15:07:40_753744	355086.6875	22.0	-99.0	156.0	-182.0	0.0	-156.0	-66796.443359375	-3.042152466367713	17.421875	-3.3869263832153873
2014-01-12_15:07:40_771294	356841.890625	22.0	56.0	56.0	-118.0	0.0	-56.0	-67811.935546875	5.514567289568636	18.1337890625	-3.406845320614793
2014-01-12_15:07:40_789026	358614.390625	22.0	-39.0	103.0	-288.0	0.0	-103.0	-69614.435546875	-2.6857142857142855	17.5	-3.5118903487723214
2014-01-12_15:07:40_806849	360397.09375	22.0	24.0	96.0	-234.0	0.0	-96.0	-71330.646484375	0.3915602594742233	17.877197265625	-3.5952931681928026
2014-01-12_15:07:40_824283	362139.890625	22.0	-63.0	106.0	-166.0	0.0	-106.0	-73191.05517578125	-0.5697672801123955	17.551025390625	-3.691409735517074
2014-01-12_15:07:40_841609	363877.296875	22.0	48.0	20.0	-266.0	0.0	-20.0	-73538.11572265625	4.955907594473677	17.35302734375	-3.682410195373365
2014-01-12_15:07:40_859958	365707.296875	22.0	-44.0	173.0	-214.0	0.0	-173.0	-76540.865234375	-8.814921090387374	17.35693359375	-3.8798247538277884
2014-01-12_15:07:40_877549	367466.390625	22.0	-94.0	105.0	-158.0	0.0	-105.0	-78454.16723632812	3.7317684258477697	18.221923828125	-3.9538351849738214
2014-01-12_15:07:40_894941	369205.0	22.0	71.0	48.0	-349.0	0.0	-48.0	-79299.63989257812	3.2360597114225125	17.614013671875	-3.9790583886577644
2014-01-12_15:07:40_912587	370970.109375	22.0	-6.0	91.0	-291.0	0.0	-91.0	-80876.21044921875	-2.4819694770514213	17.324951171875	-4.071358719408643
2014-01-12_15:07:40_930760	372788.09375	22.0	84.0	120.0	-232.0	0.0	-120.0	-82975.12646484375	-1.6579986879388078	17.490966796875	-4.184922123110981
2014-01-12_15:07:40_948225	374534.484375	22.0	52.0	40.0	-432.0	0.0	-40.0	-83701.17138671875	4.4074407844297685	18.151123046875	-4.196617825257495
2014-01-12_15:07:40_966070	376318.78125	22.0	26.0	47.0	-190.0	0.0	-47.0	-84532.8740234375	-0.39557407356309154	17.69580078125	-4.240783258579231
2014-01-12_15:07:40_983583	378070.1875	22.0	-63.0	155.0	-144.0	0.0	-155.0	-87246.8876953125	-6.167986614612381	17.509765625	-4.409461183427086
2014-01-12_15:07:41_001082	379827.78125	22.0	246.0	58.0	-441.0	0.0	-58.0	-88262.935546875	5.537140786576358	17.51806640625	-4.429993063265093
2014-01-12_15:07:41_018712	381583.6875	22.0	31.0	65.0	-418.0	0.0	-65.0	-89397.30932617188	-0.4011023600016787	17.451904296875	-4.489405576544594
2014-01-12_15:07:41_036315	383343.5	22.0	-51.0	101.0	-167.0	0.0	-101.0	-91164.61206054688	-2.0573724746065407	17.498046875	-4.588736340274805
2014-01-12_15:07:41_053660	385078.40625	22.0	81.0	97.0	-236.0	0.0	-97.0	-92868.31665039062	0.2277390119818743	17.56396484375	-4.6724930586183335
2014-01-12_15:07:41_071458	386857.796875	22.0	39.0	95.0	-482.0	0.0	-95.0	-94519.521484375	0.11506749259056367	17.381103515625	-4.754464567469491
2014-01-12_15:07:41_089143	388636.578125	22.0	187.0	46.0	-121.0	0.0	-46.0	-95331.0576171875	2.7774487282389084	17.64208984375	-4.780075135986552
2014-01-12_15:07:41_106902	390402.1875	22.0	-143.0	196.0	-107.0	0.0	-196.0	-98801.013671875	-8.472729780045508	17.703857421875	-4.9996979565717545
2014-01-12_15:07:41_124331	392144.984375	22.0	209.0	56.0	-512.0	0.0	-56.0	-99789.080078125	7.934689359346893	17.64404296875	-5.005460534970315
2014-01-12_15:07:41_141877	393899.796875	22.0	21.0	72.0	-255.0	0.0	-72.0	-101039.921875	-0.920979777680968	17.372802734375	-5.0736881917277685
2014-01-12_15:07:41_159611	395672.984375	22.0	-97.0	94.0	-184.0	0.0	-94.0	-102685.10546875	-1.2570025666778262	17.501953125	-5.162580973694168
2014-01-12_15:07:41_177084	397426.890625	22.0	65.0	138.0	-126.0	0.0	-138.0	-105119.00634765625	-2.4947605930150467	17.636962890625	-5.297599793442115
2014-01-12_15:07:41_194664	399177.6875	22.0	-141.0	106.0	-189.0	0.0	-106.0	-106974.5498046875	1.8280358711872917	17.505126953125	-5.380344686647256
2014-01-12_15:07:41_212204	400931.78125	22.0	45.0	62.0	-173.0	0.0	-62.0	-108058.86865234375	2.515865149717317	17.489013671875	-5.421291846102216
2014-01-12_15:07:41_229720	402683.59375	22.0	-42.0	104.0	-166.0	0.0	-104.0	-109872.21630859375	-2.4088045030664538	17.43603515625	-5.525051695879994
2014-01-12_15:07:41_247217	404433.578125	22.0	0.0	24.0	-152.0	0.0	-24.0	-110292.21630859375	4.571428571428571	17.5	-5.521353672572545
