datetime	x	y	z	d	speed	speed_real
2014-01-04_16:48:31_464321	-140.0	186.0	-158.0	0.0	0.1	220
2014-01-04_16:48:31_473078	0.0	188.0	-244.0	0.0	0.2	220
2014-01-04_16:48:31_481449	182.0	110.0	-260.0	0.0	0.3	221
2014-01-04_16:48:31_489740	-94.0	88.0	-166.0	0.0	0.4	221
2014-01-04_16:48:31_498071	38.0	222.0	-130.0	0.0	0.5	221
2014-01-04_16:48:31_506380	138.0	206.0	-220.0	0.0	0.6	222
2014-01-04_16:48:31_514722	-46.0	126.0	-174.0	0.0	0.7	222
2014-01-04_16:48:31_522987	-110.0	162.0	-214.0	0.0	0.8	223
2014-01-04_16:48:31_531228	158.0	138.0	-242.0	0.0	0.9	223
2014-01-04_16:48:31_539634	-136.0	132.0	-198.0	0.0	1.0	223
2014-01-04_16:48:31_547987	-70.0	174.0	-84.0	0.0	1.1	224
2014-01-04_16:48:31_556269	80.0	258.0	-192.0	0.0	1.2	224
2014-01-04_16:48:31_564544	136.0	126.0	-228.0	0.0	1.3	224
2014-01-04_16:48:31_572765	184.0	144.0	-220.0	0.0	1.4	225
2014-01-04_16:48:31_581227	84.0	114.0	-166.0	0.0	1.5	225
2014-01-04_16:48:31_589523	28.0	222.0	-228.0	0.0	1.6	226
2014-01-04_16:48:31_597768	-64.0	170.0	-232.0	0.0	1.7	226
2014-01-04_16:48:31_607508	66.0	220.0	-206.0	0.0	1.8	226
2014-01-04_16:48:31_616642	46.0	130.0	-218.0	0.0	1.9	227
2014-01-04_16:48:31_624882	210.0	86.0	-286.0	0.0	2.0	227
2014-01-04_16:48:31_633157	-58.0	154.0	-198.0	0.0	2.1	227
2014-01-04_16:48:31_641448	-28.0	138.0	-256.0	0.0	2.2	228
2014-01-04_16:48:31_649718	64.0	0.0	-244.0	0.0	2.3	228
2014-01-04_16:48:31_657992	-158.0	220.0	-250.0	0.0	2.4	229
2014-01-04_16:48:31_666312	-128.0	140.0	-130.0	0.0	2.5	229
2014-01-04_16:48:31_674601	-74.0	192.0	-178.0	0.0	2.6	229
2014-01-04_16:48:31_682878	154.0	132.0	-248.0	0.0	2.7	230
