datetime	x	y	z	d	speed	speed_real
2014-01-04_13:57:34_811763	-290.0	78.0	656.0	18.11	0.1	220
2014-01-04_13:57:34_822147	136.0	64.0	-550.0	20.52	0.2	220
2014-01-04_13:57:34_832593	-108.0	-38.0	-432.0	22.34	0.3	221
2014-01-04_13:57:34_844495	140.0	410.0	-310.0	49.54	0.4	221
2014-01-04_13:57:34_854362	30.0	-10.0	-544.0	14.98	0.5	221
2014-01-04_13:57:34_866226	128.0	212.0	-380.0	47.68	0.6	222
2014-01-04_13:57:34_876344	192.0	-250.0	616.0	19.79	0.7	222
2014-01-04_13:57:34_886121	310.0	54.0	158.0	14.08	0.8	223
2014-01-04_13:57:34_896038	-216.0	1023.0	-1024.0	14.84	0.9	223
2014-01-04_13:57:34_905900	-210.0	312.0	1023.0	15.35	1.0	223
2014-01-04_13:57:34_915600	768.0	292.0	592.0	14.04	1.1	224
2014-01-04_13:57:34_925782	-176.0	-122.0	-882.0	21.0	1.2	224
2014-01-04_13:57:34_935573	-114.0	182.0	-174.0	14.13	1.3	224
2014-01-04_13:57:34_945369	264.0	-88.0	-264.0	15.49	1.4	225
2014-01-04_13:57:34_957357	38.0	126.0	94.0	51.99	1.5	225
2014-01-04_13:57:34_967541	78.0	344.0	448.0	22.05	1.6	226
2014-01-04_13:57:34_979462	-98.0	98.0	128.0	49.96	1.7	226
2014-01-04_13:57:34_993033	122.0	-80.0	-20.0	76.84	1.8	226
2014-01-04_13:57:35_007687	76.0	126.0	26.0	95.91	1.9	227
2014-01-04_13:57:35_019810	-92.0	190.0	-144.0	54.02	2.0	227
2014-01-04_13:57:35_030128	-64.0	90.0	26.0	21.74	2.1	227
2014-01-04_13:57:35_043702	-66.0	42.0	68.0	77.38	2.2	228
2014-01-04_13:57:35_053871	62.0	186.0	-104.0	20.69	2.3	228
2014-01-04_13:57:35_064056	-32.0	184.0	-126.0	20.31	2.4	229
2014-01-04_13:57:35_074143	162.0	94.0	-100.0	19.13	2.5	229
2014-01-04_13:57:35_083923	82.0	134.0	-78.0	14.28	2.6	229
2014-01-04_13:57:35_093777	54.0	36.0	-126.0	15.47	2.7	230
2014-01-04_13:57:35_105445	514.0	700.0	-1024.0	45.71	2.8	230
2014-01-04_13:57:35_116454	-4.0	232.0	-1024.0	36.28	2.9	231
2014-01-04_13:57:35_126786	52.0	148.0	-362.0	22.17	3.0	231
2014-01-04_13:57:35_136727	-102.0	314.0	-172.0	15.94	3.1	231
2014-01-04_13:57:35_146657	136.0	112.0	-226.0	15.98	3.2	232
2014-01-04_13:57:35_156700	-6.0	6.0	494.0	18.83	3.3	232
2014-01-04_13:57:35_166479	6.0	162.0	-304.0	15.2	3.4	232
2014-01-04_13:57:35_176446	-120.0	130.0	-518.0	15.25	3.5	233
2014-01-04_13:57:35_186285	-90.0	234.0	252.0	14.82	3.6	233
2014-01-04_13:57:35_196040	-62.0	56.0	62.0	15.04	3.7	234
2014-01-04_13:57:35_206043	16.0	86.0	-150.0	17.64	3.8	234
2014-01-04_13:57:35_216058	94.0	98.0	-182.0	18.33	3.9	234
2014-01-04_13:57:35_226030	-16.0	186.0	-272.0	17.1	4.0	235
2014-01-04_13:57:35_235839	-52.0	146.0	-8.0	13.8	4.1	235
2014-01-04_13:57:35_245705	40.0	54.0	-64.0	14.98	4.2	235
2014-01-04_13:57:35_255482	98.0	144.0	-36.0	13.78	4.3	236
