datetime	x	y	z	d	speed	speed_real
2014-01-04_13:53:57_599793	34.0	142.0	-226.0	16.01	0.1	220
2014-01-04_13:53:57_609844	16.0	154.0	-204.0	14.28	0.2	220
2014-01-04_13:53:57_619839	20.0	164.0	-214.0	14.47	0.3	221
2014-01-04_13:53:57_629634	22.0	168.0	-208.0	14.2	0.4	221
2014-01-04_13:53:57_639588	24.0	160.0	-198.0	16.03	0.5	221
2014-01-04_13:53:57_650128	38.0	160.0	-202.0	14.28	0.6	222
2014-01-04_13:53:57_660029	36.0	140.0	-226.0	14.45	0.7	222
2014-01-04_13:53:57_669858	26.0	182.0	-246.0	13.82	0.8	223
2014-01-04_13:53:57_679644	44.0	116.0	-208.0	14.19	0.9	223
2014-01-04_13:53:57_689593	40.0	160.0	-220.0	15.77	1.0	223
2014-01-04_13:53:57_699390	18.0	62.0	-194.0	14.38	1.1	224
2014-01-04_13:53:57_709258	-2.0	154.0	-224.0	14.13	1.2	224
2014-01-04_13:53:57_719046	74.0	202.0	-256.0	14.47	1.3	224
2014-01-04_13:53:57_728870	-82.0	298.0	-222.0	15.84	1.4	225
2014-01-04_13:53:57_739044	62.0	152.0	-208.0	14.43	1.5	225
2014-01-04_13:53:57_748927	-90.0	228.0	-224.0	14.08	1.6	226
2014-01-04_13:53:57_758751	16.0	174.0	-200.0	14.25	1.7	226
2014-01-04_13:53:57_768558	106.0	136.0	-242.0	14.28	1.8	226
2014-01-04_13:53:57_778357	-14.0	206.0	-216.0	14.15	1.9	227
2014-01-04_13:53:57_788178	-26.0	188.0	-214.0	14.16	2.0	227
2014-01-04_13:53:57_798164	56.0	170.0	-214.0	16.17	2.1	227
2014-01-04_13:53:57_807996	84.0	118.0	-238.0	14.36	2.2	228
2014-01-04_13:53:57_817829	-138.0	240.0	-218.0	14.16	2.3	228
2014-01-04_13:53:57_827783	6.0	120.0	-234.0	14.33	2.4	229
2014-01-04_13:53:57_838287	26.0	182.0	-200.0	16.01	2.5	229
2014-01-04_13:53:57_848413	142.0	118.0	-256.0	14.23	2.6	229
2014-01-04_13:53:57_858283	-60.0	190.0	-176.0	14.33	2.7	230
2014-01-04_13:53:57_868224	84.0	132.0	-192.0	15.84	2.8	230
2014-01-04_13:53:57_878031	42.0	154.0	-232.0	14.16	2.9	231
2014-01-04_13:53:57_887831	-84.0	162.0	-254.0	14.32	3.0	231
2014-01-04_13:53:57_897647	30.0	180.0	-206.0	14.23	3.1	231
2014-01-04_13:53:57_907491	-78.0	152.0	-228.0	14.35	3.2	232
2014-01-04_13:53:57_917290	106.0	168.0	-256.0	13.72	3.3	232
2014-01-04_13:53:57_927024	-40.0	226.0	-218.0	14.36	3.4	232
2014-01-04_13:53:57_936796	98.0	160.0	-168.0	13.8	3.5	233
2014-01-04_13:53:57_946654	-100.0	168.0	-340.0	14.93	3.6	233
2014-01-04_13:53:57_956491	-92.0	124.0	-238.0	14.13	3.7	234
2014-01-04_13:53:57_966247	250.0	110.0	-290.0	13.82	3.8	234
2014-01-04_13:53:57_976093	216.0	158.0	-282.0	14.38	3.9	234
2014-01-04_13:53:57_985901	288.0	-2.0	-186.0	13.85	4.0	235
2014-01-04_13:53:57_995854	56.0	-128.0	-340.0	13.95	4.1	235
2014-01-04_13:53:58_005589	-132.0	116.0	-114.0	13.94	4.2	235
2014-01-04_13:53:58_015389	-236.0	204.0	-194.0	13.67	4.3	236
2014-01-04_13:53:58_025233	-80.0	142.0	-234.0	14.4	4.4	236
2014-01-04_13:53:58_035159	-112.0	352.0	-162.0	15.89	4.5	237
2014-01-04_13:53:58_045348	-60.0	78.0	-186.0	14.2	4.6	237
2014-01-04_13:53:58_055312	178.0	44.0	-292.0	15.88	4.7	237
2014-01-04_13:53:58_065154	248.0	24.0	-228.0	14.49	4.8	238
2014-01-04_13:53:58_075025	-80.0	474.0	-212.0	14.38	4.9	238
2014-01-04_13:53:58_084893	-512.0	482.0	-196.0	14.26	5.0	239
2014-01-04_13:53:58_094674	-512.0	254.0	-124.0	13.87	5.1	239
2014-01-04_13:53:58_104499	-446.0	376.0	-260.0	14.41	5.2	239
2014-01-04_13:53:58_114317	338.0	174.0	-224.0	14.23	5.3	240
2014-01-04_13:53:58_124103	-76.0	210.0	-296.0	14.35	5.4	240
2014-01-04_13:53:58_133940	-184.0	398.0	-210.0	13.72	5.5	240
2014-01-04_13:53:58_144185	-256.0	276.0	-344.0	15.39	5.6	241
2014-01-04_13:53:58_154564	-272.0	234.0	-174.0	13.99	5.7	241
2014-01-04_13:53:58_164511	160.0	196.0	-252.0	15.71	5.8	242
2014-01-04_13:53:58_174307	-70.0	294.0	-220.0	13.84	5.9	242
2014-01-04_13:53:58_184069	80.0	248.0	-274.0	13.55	6.0	242
2014-01-04_13:53:58_193898	-204.0	206.0	-124.0	15.64	6.1	243
2014-01-04_13:53:58_203823	144.0	14.0	-174.0	15.51	6.2	243
2014-01-04_13:53:58_213620	-8.0	-20.0	-288.0	13.75	6.3	243
2014-01-04_13:53:58_223424	-114.0	248.0	-320.0	14.45	6.4	244
2014-01-04_13:53:58_233180	270.0	252.0	-448.0	13.43	6.5	244
2014-01-04_13:53:58_242965	330.0	198.0	-156.0	13.89	6.6	245
2014-01-04_13:53:58_253189	192.0	180.0	-236.0	15.44	6.7	245
2014-01-04_13:53:58_263035	-22.0	304.0	-394.0	13.91	6.8	245
2014-01-04_13:53:58_272802	190.0	84.0	-28.0	13.86	6.9	246
2014-01-04_13:53:58_282704	202.0	366.0	-332.0	13.8	7.0	246
2014-01-04_13:53:58_292548	36.0	200.0	-2.0	13.46	7.1	246
2014-01-04_13:53:58_302553	194.0	286.0	-198.0	16.4	7.2	247
2014-01-04_13:53:58_312386	264.0	448.0	-210.0	14.7	7.3	247
2014-01-04_13:53:58_322170	74.0	168.0	-128.0	13.79	7.4	248
2014-01-04_13:53:58_332070	-184.0	286.0	-294.0	14.62	7.5	248
2014-01-04_13:53:58_341904	-192.0	118.0	-84.0	14.13	7.6	248
2014-01-04_13:53:58_352239	-20.0	206.0	-224.0	15.23	7.7	249
2014-01-04_13:53:58_362169	312.0	236.0	-458.0	15.09	7.8	249
2014-01-04_13:53:58_372065	64.0	360.0	190.0	14.52	7.9	250
2014-01-04_13:53:58_381852	-166.0	486.0	-172.0	13.52	8.0	250
2014-01-04_13:53:58_391709	-182.0	144.0	-300.0	14.81	8.1	250
2014-01-04_13:53:58_401566	-26.0	136.0	-240.0	14.32	8.2	251
2014-01-04_13:53:58_411448	254.0	296.0	-322.0	15.11	8.3	251
2014-01-04_13:53:58_421534	0.0	60.0	-512.0	16.44	8.4	251
2014-01-04_13:53:58_431432	-128.0	176.0	306.0	14.69	8.5	252
2014-01-04_13:53:58_441333	254.0	352.0	-328.0	15.6	8.6	252
2014-01-04_13:53:58_451319	102.0	-2.0	-400.0	13.79	8.7	253
2014-01-04_13:53:58_461176	-266.0	306.0	168.0	13.41	8.8	253
2014-01-04_13:53:58_471015	-50.0	256.0	32.0	14.28	8.9	253
2014-01-04_13:53:58_480919	132.0	282.0	-290.0	15.42	9.0	254
2014-01-04_13:53:58_490759	-226.0	252.0	-282.0	14.49	9.1	254
2014-01-04_13:53:58_500577	390.0	-194.0	144.0	13.84	9.2	254
2014-01-04_13:53:58_510509	-84.0	36.0	-512.0	14.36	9.3	255
2014-01-04_13:53:58_520387	118.0	156.0	-414.0	15.33	9.4	255
2014-01-04_13:53:58_530230	190.0	-244.0	-28.0	14.26	9.5	256
2014-01-04_13:53:58_540164	414.0	-102.0	-180.0	14.87	9.6	256
2014-01-04_13:53:58_549969	384.0	374.0	-416.0	13.77	9.7	256
2014-01-04_13:53:58_560119	-96.0	190.0	-366.0	14.3	9.8	257
2014-01-04_13:53:58_570019	-128.0	-98.0	64.0	15.09	9.9	257
2014-01-04_13:53:58_579986	272.0	270.0	-50.0	14.45	10.0	257
2014-01-04_13:53:58_589790	-100.0	146.0	-512.0	13.96	10.1	258
2014-01-04_13:53:58_599498	30.0	-130.0	114.0	12.65	10.2	258
2014-01-04_13:53:58_609439	206.0	-80.0	296.0	15.3	10.3	259
2014-01-04_13:53:58_619387	511.0	60.0	-512.0	14.3	10.4	259
2014-01-04_13:53:58_629253	-248.0	180.0	-512.0	14.43	10.5	259
2014-01-04_13:53:58_639061	-382.0	306.0	-156.0	14.35	10.6	260
2014-01-04_13:53:58_648884	-386.0	-192.0	300.0	14.18	10.7	260
2014-01-04_13:53:58_659741	212.0	288.0	-448.0	18.12	10.8	261
2014-01-04_13:53:58_669585	-172.0	494.0	-256.0	13.89	10.9	261
2014-01-04_13:53:58_679404	234.0	382.0	-384.0	13.5	11.0	261
2014-01-04_13:53:58_689249	-252.0	-32.0	-26.0	14.33	11.1	262
2014-01-04_13:53:58_698989	176.0	-272.0	194.0	13.91	11.2	262
2014-01-04_13:53:58_708830	-66.0	70.0	-512.0	14.38	11.3	262
2014-01-04_13:53:58_718698	56.0	444.0	-378.0	14.87	11.4	263
2014-01-04_13:53:58_728409	4.0	8.0	52.0	14.28	11.5	263
2014-01-04_13:53:58_738223	-22.0	86.0	206.0	13.87	11.6	264
2014-01-04_13:53:58_748124	-76.0	-226.0	-2.0	14.45	11.7	264
2014-01-04_13:53:58_757919	8.0	218.0	-512.0	14.2	11.8	264
2014-01-04_13:53:58_768262	362.0	254.0	-372.0	13.8	11.9	265
2014-01-04_13:53:58_778077	-512.0	166.0	0.0	14.5	12.0	265
2014-01-04_13:53:58_788044	352.0	42.0	60.0	13.87	12.1	265
2014-01-04_13:53:58_798128	-420.0	32.0	0.0	13.26	12.2	266
2014-01-04_13:53:58_807932	511.0	352.0	-512.0	14.23	12.3	266
2014-01-04_13:53:58_817725	194.0	511.0	-482.0	14.26	12.4	267
2014-01-04_13:53:58_827538	302.0	180.0	-90.0	14.38	12.5	267
2014-01-04_13:53:58_837352	-254.0	80.0	158.0	14.38	12.6	267
2014-01-04_13:53:58_847129	-512.0	110.0	128.0	14.13	12.7	268
2014-01-04_13:53:58_856958	424.0	-48.0	-512.0	14.33	12.8	268
2014-01-04_13:53:58_867141	88.0	190.0	-408.0	14.52	12.9	269
2014-01-04_13:53:58_876977	202.0	206.0	-512.0	13.82	13.0	269
2014-01-04_13:53:58_886729	-178.0	32.0	-152.0	13.87	13.1	269
2014-01-04_13:53:58_896576	432.0	264.0	382.0	14.81	13.2	270
2014-01-04_13:53:58_906369	96.0	284.0	72.0	13.57	13.3	270
2014-01-04_13:53:58_916190	511.0	22.0	-512.0	13.77	13.4	270
2014-01-04_13:53:58_925906	432.0	350.0	-512.0	13.84	13.5	271
2014-01-04_13:53:58_935659	350.0	-8.0	-468.0	13.17	13.6	271
2014-01-04_13:53:58_945369	-60.0	420.0	-162.0	13.89	13.7	272
2014-01-04_13:53:58_955218	-260.0	-260.0	374.0	14.72	13.8	272
2014-01-04_13:53:58_966034	446.0	286.0	114.0	14.21	13.9	272
2014-01-04_13:53:58_975899	490.0	-298.0	-98.0	14.08	14.0	273
2014-01-04_13:53:58_985676	64.0	254.0	-512.0	13.26	14.1	273
2014-01-04_13:53:58_995521	-224.0	511.0	-400.0	14.43	14.2	273
2014-01-04_13:53:59_005254	511.0	78.0	-512.0	13.77	14.3	274
2014-01-04_13:53:59_015014	340.0	116.0	-192.0	13.06	14.4	274
2014-01-04_13:53:59_024804	318.0	128.0	260.0	13.45	14.5	275
2014-01-04_13:53:59_034630	352.0	212.0	174.0	13.72	14.6	275
2014-01-04_13:53:59_044419	-192.0	511.0	-192.0	13.34	14.7	275
2014-01-04_13:53:59_054198	0.0	350.0	-512.0	13.96	14.8	276
2014-01-04_13:53:59_064006	511.0	438.0	-512.0	13.84	14.9	276
2014-01-04_13:53:59_074066	-384.0	302.0	-512.0	14.72	15.0	276
2014-01-04_13:53:59_084099	-256.0	72.0	-204.0	14.42	15.1	277
2014-01-04_13:53:59_093957	511.0	256.0	-192.0	14.91	15.2	277
2014-01-04_13:53:59_103672	-136.0	-48.0	222.0	12.56	15.3	278
2014-01-04_13:53:59_113457	-512.0	-512.0	282.0	13.91	15.4	278
2014-01-04_13:53:59_123219	-240.0	448.0	110.0	13.99	15.5	278
2014-01-04_13:53:59_133100	-512.0	511.0	-512.0	14.67	15.6	279
2014-01-04_13:53:59_142965	510.0	-224.0	-512.0	15.18	15.7	279
2014-01-04_13:53:59_152817	406.0	148.0	-314.0	14.99	15.8	280
2014-01-04_13:53:59_162669	272.0	-62.0	-512.0	14.6	15.9	280
2014-01-04_13:53:59_172903	-36.0	372.0	-402.0	15.43	16.0	280
2014-01-04_13:53:59_182780	-58.0	32.0	168.0	15.1	16.1	281
2014-01-04_13:53:59_192523	346.0	314.0	94.0	14.03	16.2	281
2014-01-04_13:53:59_202365	-512.0	-448.0	468.0	13.44	16.3	281
2014-01-04_13:53:59_212150	-274.0	-384.0	260.0	12.58	16.4	282
2014-01-04_13:53:59_221917	-400.0	511.0	-162.0	13.48	16.5	282
2014-01-04_13:53:59_231725	-354.0	511.0	-512.0	13.92	16.6	283
2014-01-04_13:53:59_241471	-158.0	511.0	-512.0	12.29	16.7	283
2014-01-04_13:53:59_251424	511.0	511.0	-512.0	15.2	16.8	283
2014-01-04_13:53:59_261370	-458.0	511.0	32.0	14.3	16.9	284
2014-01-04_13:53:59_271691	-176.0	330.0	-512.0	14.7	17.0	284
2014-01-04_13:53:59_282175	-146.0	-28.0	-512.0	14.45	17.1	284
2014-01-04_13:53:59_292170	-76.0	511.0	-512.0	14.98	17.2	285
2014-01-04_13:53:59_301981	511.0	186.0	511.0	13.94	17.3	285
2014-01-04_13:53:59_311721	168.0	148.0	-296.0	13.12	17.4	286
2014-01-04_13:53:59_321493	-512.0	-290.0	511.0	13.12	17.5	286
2014-01-04_13:53:59_331438	-512.0	22.0	232.0	13.82	17.6	286
2014-01-04_13:53:59_341274	-200.0	158.0	164.0	13.4	17.7	287
2014-01-04_13:53:59_351042	236.0	-66.0	32.0	13.4	17.8	287
2014-01-04_13:53:59_360873	118.0	-512.0	-426.0	13.89	17.9	288
2014-01-04_13:53:59_370727	-512.0	160.0	-512.0	13.74	18.0	288
2014-01-04_13:53:59_380600	234.0	511.0	-512.0	13.79	18.1	288
2014-01-04_13:53:59_390484	511.0	511.0	-512.0	13.79	18.2	289
2014-01-04_13:53:59_400245	510.0	511.0	400.0	13.06	18.3	289
2014-01-04_13:53:59_410101	-66.0	418.0	-512.0	14.24	18.4	289
2014-01-04_13:53:59_419921	-512.0	-32.0	-512.0	12.71	18.5	290
2014-01-04_13:53:59_429801	-338.0	-192.0	0.0	15.15	18.6	290
2014-01-04_13:53:59_439608	511.0	54.0	511.0	14.28	18.7	291
2014-01-04_13:53:59_449375	378.0	0.0	136.0	13.35	18.8	291
