datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_15:53:07_331209	301769.296875	20.5	102.0	24.0	-208.0	0.0	0	0	0	0	0
2014-01-12_15:53:07_352021	303781.203125	22.0	77.0	108.0	-323.0	0.0	66.0	1552.78857421875	2.8052756649060364	23.527099609375	2.812030943763458
2014-01-12_15:53:07_369702	305550.0	22.0	-15.0	74.0	-232.0	0.0	68.66666666666667	2907.798502604167	0.13513636119943442	19.733154296875	0.14229380771636152
2014-01-12_15:53:07_387683	307351.390625	22.0	164.0	65.0	-294.0	0.0	82.33333333333333	4361.476318359375	0.7740520010877726	17.656005859375	0.7827214820529419
2014-01-12_15:53:07_405582	309138.484375	20.88	-137.0	47.0	-280.0	0.0	62.0	5475.675048828125	-1.1314558455261357	17.970947265625	-1.1247082780212527
2014-01-12_15:53:07_423697	310949.390625	20.34	249.0	45.0	-290.0	0.0	52.333333333333336	6408.923014322917	-0.5420733905598983	17.832763671875	-0.5361991649251328
2014-01-12_15:53:07_441933	312773.609375	20.25	-81.0	60.0	-246.0	0.0	50.666666666666664	7325.17822265625	-0.09216258055225572	18.083984375	-0.08636339606332342
2014-01-12_15:53:07_459776	314557.09375	21.44	-7.0	111.0	-137.0	0.0	72.0	8632.48095703125	1.1749382599848508	18.156982421875	1.1830015080805538
2014-01-12_15:53:07_477476	316327.40625	21.54	235.0	50.0	-349.0	0.0	73.66666666666667	9942.492268880209	0.09372268519154142	17.782958984375	0.1020836010850961
2014-01-12_15:53:07_495267	318118.0	20.79	44.0	20.0	-276.0	0.0	60.333333333333336	11009.12255859375	-0.754192387186463	17.678955078125	-0.7470581415972702
2014-01-12_15:53:07_513644	319944.40625	18.94	80.0	12.0	-48.0	0.0	27.333333333333332	11496.124348958334	-1.8521492484139273	17.817138671875	-1.848266302645698
2014-01-12_15:53:07_531571	321736.90625	20.72	126.0	147.0	-357.0	0.0	59.666666666666664	12585.681966145834	1.770647271690108	18.2607421875	1.7778725065533894
2014-01-12_15:53:07_549827	323562.59375	22.0	51.0	92.0	-290.0	0.0	83.66666666666667	14076.852376302084	1.3465932440207122	17.82275390625	1.3563675959250092
2014-01-12_15:53:07_568208	325400.5	22.0	-47.0	41.0	-105.0	0.0	93.33333333333333	15775.810709635418	0.5310443490700997	18.203125	0.5419552634743966
2014-01-12_15:53:07_586279	327207.796875	20.97	-3.0	90.0	-232.0	0.0	74.33333333333333	17138.636881510418	-1.0363268349845531	18.333984375	-1.0271796379630687
2014-01-12_15:53:07_621905	330771.09375	20.02	-45.0	-10.0	-267.0	0.0	40.333333333333336	18565.86181640625	-0.9608389678487648	35.3857421875	-0.9549490483337908
2014-01-12_15:53:07_639818	332561.703125	20.78	113.0	82.0	-310.0	0.0	54.0	19549.80615234375	0.7500424292770943	18.22119140625	0.7573974098923287
2014-01-12_15:53:07_658578	334437.390625	19.96	-26.0	46.0	-243.0	0.0	39.333333333333336	20253.3984375	-0.819919292834168	17.887939453125	-0.8139606196570847
2014-01-12_15:53:07_676646	336244.296875	21.06	-11.0	51.0	-180.0	0.0	59.666666666666664	21366.540120442707	1.0899081768413703	18.656005859375	1.0980114975200812
2014-01-12_15:53:07_694487	338027.6875	21.18	143.0	88.0	-348.0	0.0	61.666666666666664	22480.303955078125	0.11073562410446348	18.06103515625	0.11915032116663796
2014-01-12_15:53:07_712527	339832.09375	20.72	-246.0	21.0	-168.0	0.0	53.333333333333336	23430.004475911457	-0.4679837850930709	17.806884765625	-0.46030745131214645
2014-01-12_15:53:07_730687	341648.390625	20.11	48.0	18.0	-200.0	0.0	42.333333333333336	24192.841634114582	-0.6104404611903698	18.019775390625	-0.6037878436936249
2014-01-12_15:53:07_748924	343472.40625	19.79	14.0	70.0	-378.0	0.0	36.333333333333336	24848.473795572914	-0.33250351769672043	18.044921875	-0.3263853369838298
2014-01-12_15:53:07_767357	345315.40625	18.89	-11.0	-28.0	-326.0	0.0	20.0	25212.419108072914	-0.8975707488104183	18.197265625	-0.893049506899611
2014-01-12_15:53:07_785423	347122.1875	21.19	102.0	144.0	-202.0	0.0	62.0	26351.608561197914	2.285835769332979	18.3740234375	2.294670930189099
2014-01-12_15:53:07_803675	348947.28125	21.35	128.0	78.0	-386.0	0.0	64.66666666666667	27517.676757812496	0.14788538521597486	18.031982421875	0.15710381955842279
2014-01-12_15:53:07_822221	350801.890625	22.0	112.0	98.0	-317.0	0.0	106.66666666666667	29465.098632812496	2.300477393990452	18.257080078125	2.3140905705204
2014-01-12_15:53:07_840233	352602.796875	18.47	-42.0	-52.0	-298.0	0.0	41.333333333333336	30228.806640624996	-3.535964552970143	18.476806640625	-3.528808338972747
