datetime	x	y	z	d	speed	speed_real
2014-01-04_16:48:38_451096	111.0	159.0	-225.0	0.0	0.1	220
2014-01-04_16:48:38_460108	-39.0	160.0	-246.0	0.0	0.2	220
2014-01-04_16:48:38_468821	62.0	83.0	-204.0	0.0	0.3	221
2014-01-04_16:48:38_477128	-81.0	205.0	-246.0	0.0	0.4	221
2014-01-04_16:48:38_485423	49.0	115.0	-255.0	0.0	0.5	221
2014-01-04_16:48:38_493715	24.0	193.0	-173.0	0.0	0.6	222
2014-01-04_16:48:38_501930	-63.0	183.0	-239.0	0.0	0.7	222
2014-01-04_16:48:38_510198	109.0	179.0	-203.0	0.0	0.8	223
2014-01-04_16:48:38_518490	84.0	108.0	-199.0	0.0	0.9	223
2014-01-04_16:48:38_526741	83.0	219.0	-185.0	0.0	1.0	223
2014-01-04_16:48:38_534948	146.0	116.0	-235.0	0.0	1.1	224
2014-01-04_16:48:38_543218	-20.0	183.0	-213.0	0.0	1.2	224
2014-01-04_16:48:38_551449	-38.0	210.0	-199.0	0.0	1.3	224
2014-01-04_16:48:38_560083	22.0	193.0	-270.0	0.0	1.4	225
2014-01-04_16:48:38_568370	17.0	217.0	-192.0	0.0	1.5	225
2014-01-04_16:48:38_576574	-82.0	208.0	-182.0	0.0	1.6	226
2014-01-04_16:48:38_585751	-58.0	127.0	-219.0	0.0	1.7	226
2014-01-04_16:48:38_594469	143.0	127.0	-259.0	0.0	1.8	226
2014-01-04_16:48:38_602706	-26.0	168.0	-255.0	0.0	1.9	227
2014-01-04_16:48:38_611147	-30.0	192.0	-175.0	0.0	2.0	227
2014-01-04_16:48:38_619537	27.0	183.0	-239.0	0.0	2.1	227
2014-01-04_16:48:38_627843	61.0	217.0	-224.0	0.0	2.2	228
2014-01-04_16:48:38_636237	-92.0	198.0	-149.0	0.0	2.3	228
2014-01-04_16:48:38_644546	58.0	151.0	-245.0	0.0	2.4	229
2014-01-04_16:48:38_652813	-52.0	167.0	-187.0	0.0	2.5	229
2014-01-04_16:48:38_661377	-84.0	187.0	-185.0	0.0	2.6	229
2014-01-04_16:48:38_670615	-8.0	217.0	-299.0	0.0	2.7	230
2014-01-04_16:48:38_678896	0.0	173.0	-153.0	0.0	2.8	230
2014-01-04_16:48:38_687154	18.0	180.0	-267.0	0.0	2.9	231
2014-01-04_16:48:38_695414	-18.0	187.0	-212.0	0.0	3.0	231
2014-01-04_16:48:38_703665	-74.0	194.0	-203.0	0.0	3.1	231
2014-01-04_16:48:38_711939	-68.0	197.0	-226.0	0.0	3.2	232
2014-01-04_16:48:38_720209	11.0	148.0	-184.0	0.0	3.3	232
2014-01-04_16:48:38_728469	-48.0	208.0	-252.0	0.0	3.4	232
2014-01-04_16:48:38_736734	118.0	119.0	-244.0	0.0	3.5	233
2014-01-04_16:48:38_745021	0.0	152.0	-226.0	0.0	3.6	233
2014-01-04_16:48:38_753266	3.0	205.0	-202.0	0.0	3.7	234
2014-01-04_16:48:38_761534	23.0	102.0	-180.0	0.0	3.8	234
2014-01-04_16:48:38_770292	7.0	162.0	-257.0	0.0	3.9	234
2014-01-04_16:48:38_778587	119.0	128.0	-261.0	0.0	4.0	235
2014-01-04_16:48:38_787049	17.0	179.0	-184.0	0.0	4.1	235
