datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_15:53:37_950063	301781.390625	20.5	128.0	116.0	-361.0	0.0	0	0	0	0	0
2014-01-12_15:53:37_970754	303780.484375	22.0	-49.0	86.0	-237.0	0.0	101.0	2379.245361328125	4.287493911223041	23.556884765625	4.297831835759173
2014-01-12_15:53:37_988800	305585.59375	20.42	14.0	8.0	-381.0	0.0	70.0	3749.013427734375	-1.5842098039949595	19.568115234375	-1.576834902652186
2014-01-12_15:53:38_006760	307384.890625	21.19	244.0	157.0	-245.0	0.0	83.66666666666667	5261.876708984375	0.7558147908115507	18.08203125	0.7647076451491158
2014-01-12_15:53:38_024693	309175.984375	20.56	-93.0	52.0	-133.0	0.0	72.33333333333333	6557.960774739583	-0.6325035539265784	17.918212890625	-0.6246144245157711
2014-01-12_15:53:38_042770	310983.484375	22.0	206.0	158.0	-312.0	0.0	122.33333333333333	8745.893636067707	2.7956372769837694	17.885009765625	2.8087451996807093
2014-01-12_15:53:38_060770	312783.5	19.19	-80.0	5.0	-304.0	0.0	71.66666666666667	10034.738850911457	-2.817336844868	17.98388671875	-2.809166704316242
2014-01-12_15:53:38_078834	314590.0	19.12	79.0	48.0	-197.0	0.0	70.33333333333333	11297.991455078123	-0.07423517471364414	17.9609375	-0.066072042234803
2014-01-12_15:53:38_097096	316416.09375	17.97	-86.0	95.0	-287.0	0.0	49.333333333333336	12187.219970703123	-1.165054855749695	18.02490234375	-1.1589028004192912
2014-01-12_15:53:38_115059	318224.09375	20.74	45.0	156.0	-223.0	0.0	99.66666666666667	14006.13663736979	2.7579908675799087	18.25	2.7693581479103124
2014-01-12_15:53:38_133011	320009.171875	20.56	77.0	38.0	-231.0	0.0	96.33333333333333	15739.384033203123	-0.18526559559994263	17.9921875	-0.17405832386328898
2014-01-12_15:53:38_151371	321843.59375	19.75	15.0	51.0	-224.0	0.0	81.66666666666667	17192.536295572914	-0.8242617162667101	17.793701171875	-0.8143757959704861
2014-01-12_15:53:38_169754	323681.890625	17.86	-16.0	52.0	-142.0	0.0	47.0	18052.397623697914	-1.8948791857941	18.294921875	-1.8883739460317304
2014-01-12_15:53:38_187815	325490.890625	19.3	-10.0	117.0	-211.0	0.0	73.33333333333333	19397.176269531246	1.4360066744772249	18.337890625	1.4452797254375114
2014-01-12_15:53:38_206261	327331.890625	20.07	-52.0	92.0	-261.0	0.0	87.0	20967.339355468746	0.7572461807622245	18.0478515625	0.7680429146977714
2014-01-12_15:53:38_241844	330890.890625	21.29	-20.0	182.0	-376.0	0.0	130.33333333333334	25656.348307291664	1.2044715281642036	35.97705078125	1.220070496328266
2014-01-12_15:53:38_259677	332681.296875	19.24	18.0	6.0	-274.0	0.0	93.33333333333333	27327.210937499996	-2.06679667789491	17.902099609375	-2.054730623467827
2014-01-12_15:53:38_278227	334528.984375	19.71	-79.0	117.0	-290.0	0.0	101.66666666666667	29168.90161132812	0.46002416923857964	18.114990234375	0.47310772606637913
2014-01-12_15:53:38_296219	336328.28125	17.41	37.0	56.0	-180.0	0.0	59.666666666666664	30253.71036783854	-2.310084597824628	18.18115234375	-2.301092560121177
2014-01-12_15:53:38_314059	338111.984375	19.46	157.0	116.0	-420.0	0.0	96.33333333333333	31983.594563802082	2.041883630398035	17.957275390625	2.0547153231877484
2014-01-12_15:53:38_332470	339952.796875	20.09	121.0	150.0	-217.0	0.0	107.33333333333333	33898.61409505208	0.6165298303229337	17.841796875	0.6306530250657723
2014-01-12_15:53:38_350657	341771.78125	18.54	-43.0	-30.0	-240.0	0.0	78.66666666666667	35337.91064453124	-1.566814783184994	18.296142578125	-1.5554143254538741
2014-01-12_15:53:38_368947	343600.890625	17.02	-108.0	33.0	-342.0	0.0	51.0	36263.30664062499	-1.5247526528708415	18.14501953125	-1.516026322206779
2014-01-12_15:53:38_388968	345602.578125	14.91	-77.0	34.0	-259.0	0.0	12.333333333333334	36488.47428385416	-2.1179281447802443	18.2568359375	-2.1130459640185255
2014-01-12_15:53:38_407023	347408.375	16.67	202.0	75.0	-231.0	0.0	47.333333333333336	37432.87597656249	1.7541970534971367	19.9521484375	1.7626736744281264
2014-01-12_15:53:38_425243	349237.890625	18.7	-32.0	142.0	-233.0	0.0	83.66666666666667	38939.28450520833	2.01797110882103	18.0048828125	2.0302317039382176
2014-01-12_15:53:38_443244	351030.890625	20.25	171.0	118.0	-300.0	0.0	111.66666666666667	40985.13452148437	1.5282971096571298	18.321044921875	1.543562289775945
2014-01-12_15:53:38_461359	352842.390625	19.59	-39.0	39.0	-272.0	0.0	99.66666666666667	42759.88736979166	-0.6738966505340225	17.806884765625	-0.6596539951303766
2014-01-12_15:53:38_480203	354726.875	17.05	-107.0	4.0	-233.0	0.0	53.666666666666664	43729.11051432291	-2.5470570741071192	18.06005859375	-2.5373174963890204
2014-01-12_15:53:38_498131	356519.6875	17.7	100.0	154.0	-326.0	0.0	65.66666666666667	44968.10392252603	0.6360001552734758	18.867919921875	0.6470636323323951
2014-01-12_15:53:38_516157	358322.1875	17.03	-92.0	3.0	-195.0	0.0	53.666666666666664	45924.22485351562	-0.6735549647819775	17.81591796875	-0.6635958756299593
2014-01-12_15:53:38_534217	360133.59375	17.69	-19.0	39.0	-349.0	0.0	65.33333333333333	47100.09724934895	0.6482184843552178	17.998046875	0.659461827413486
2014-01-12_15:53:38_552251	361930.890625	15.67	4.0	44.0	-269.0	0.0	28.666666666666668	47617.76293945312	-2.0304824739294625	18.05810546875	-2.0228540309688503
2014-01-12_15:53:38_570226	363732.78125	16.96	285.0	72.0	-249.0	0.0	51.666666666666664	48544.77343749999	1.2818984637574666	17.942138671875	1.2919196077678834
2014-01-12_15:53:38_588683	365574.28125	18.2	168.0	105.0	-223.0	0.0	73.66666666666667	49867.01456705728	1.2256967586610268	17.948974609375	1.238050126784399
2014-01-12_15:53:38_606961	367402.0	18.68	226.0	70.0	-256.0	0.0	82.33333333333333	51378.66341145832	0.47203790628919895	18.360107421875	0.4854091059636781
2014-01-12_15:53:38_624912	369196.984375	19.76	-10.0	130.0	-161.0	0.0	101.66666666666667	53234.17936197916	1.0593040469438355	18.2509765625	1.0747941315467
2014-01-12_15:53:38_643390	371045.671875	19.5	12.0	90.0	-356.0	0.0	96.66666666666667	54973.28255208332	-0.2779210204912471	17.99072265625	-0.26275702556937214
2014-01-12_15:53:38_661465	372852.703125	20.74	171.0	138.0	-230.0	0.0	119.33333333333333	57177.86100260416	1.2269415444253553	18.47412109375	1.244592663858949
2014-01-12_15:53:38_679594	374665.59375	19.32	47.0	53.0	-304.0	0.0	93.66666666666667	58850.55192057291	-1.43727157557032	17.85791015625	-1.422019853711596
2014-01-12_15:53:38_697806	376487.171875	18.63	-55.0	52.0	-243.0	0.0	81.0	60318.34073893228	-0.6990106391100694	18.120849609375	-0.6848788050361763
2014-01-12_15:53:38_716136	378320.1875	18.23	-146.0	115.0	-211.0	0.0	73.33333333333333	61649.19034830728	-0.4224536102815224	18.14794921875	-0.40895535791335835
2014-01-12_15:53:38_734068	380113.59375	19.5	30.0	122.0	-228.0	0.0	96.33333333333333	63411.883382161446	1.2569781715322623	18.2978515625	1.2729526932038118
2014-01-12_15:53:38_752129	381918.6875	20.24	104.0	91.0	-214.0	0.0	109.33333333333333	65369.25968424478	0.7261420973680622	17.90283203125	0.7436123566698201
2014-01-12_15:53:38_769928	383699.390625	20.22	149.0	113.0	-226.0	0.0	108.66666666666667	67330.48608398436	-0.03693833840604163	18.048095703125	-0.019338623130976527
2014-01-12_15:53:38_788611	385567.078125	17.82	-261.0	-6.0	-130.0	0.0	66.0	68496.91040039061	-2.414215787849904	17.673095703125	-2.400766096809865
2014-01-12_15:53:38_806502	387355.796875	18.79	-15.0	144.0	-311.0	0.0	83.66666666666667	70055.95784505206	0.9480860355934057	18.634033203125	0.9634582980445775
