datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_15:10:31_832728	301756.40625	20.5	70.0	93.0	-361.0	0.0	0	0	0	0	0
2014-01-12_15:10:31_852504	303655.40625	20.51	-15.0	190.0	-240.0	0.0	-190.0	-4435.72998046875	-8.13845751633987	23.345947265625	-0.012531710741868362
2014-01-12_15:10:31_870222	305428.1875	20.52	54.0	102.0	-385.0	0.0	-102.0	-6334.16015625	4.728117006624254	18.612060546875	-0.007794268377462575
2014-01-12_15:10:31_887958	307206.390625	20.53	57.0	91.0	-284.0	0.0	-91.0	-7942.678466796875	0.6223118465214569	17.676025390625	-0.008459108048746293
2014-01-12_15:10:31_905453	308951.390625	20.54	97.0	146.0	-371.0	0.0	-146.0	-10527.619873046875	-3.106453392167678	17.705078125	-0.012874455275740205
2014-01-12_15:10:31_922755	310681.09375	20.55	111.0	38.0	-272.0	0.0	-38.0	-11188.741943359375	6.2076281889366	17.39794921875	-0.0068736081527860276
2014-01-12_15:10:31_940353	312440.890625	20.56	-102.0	122.0	-224.0	0.0	-122.0	-13294.195068359375	-4.8673607967406065	17.2578125	-0.013233833613853748
2014-01-12_15:10:31_958124	314218.09375	20.58	49.0	166.0	-324.0	0.0	-166.0	-16207.016845703125	-2.5075341226886314	17.547119140625	-0.016654261835120428
2014-01-12_15:10:31_975572	315962.90625	20.6	83.0	146.0	-218.0	0.0	-146.0	-18794.881103515625	1.1283435718024297	17.72509765625	-0.016584606194577568
2014-01-12_15:10:31_993085	317720.59375	20.61	41.0	133.0	-242.0	0.0	-133.0	-21110.561767578125	0.7466487183801671	17.4111328125	-0.017130616011951046
2014-01-12_15:10:32_010676	319473.1875	20.63	-8.0	174.0	-390.0	0.0	-174.0	-24155.944091796875	-2.3425630152464114	17.502197265625	-0.021012228347423077
2014-01-12_15:10:32_028171	321223.0	20.65	-3.0	117.0	-279.0	0.0	-117.0	-26199.902099609375	3.2627871876572194	17.4697265625	-0.018623672331038964
2014-01-12_15:10:32_045686	322974.484375	20.67	195.0	125.0	-322.0	0.0	-125.0	-28383.068603515625	-0.45805026699096985	17.46533203125	-0.020487339328456908
2014-01-12_15:10:32_063166	324722.28125	20.69	10.0	133.0	-152.0	0.0	-133.0	-30707.906005859375	-0.4576664152629962	17.47998046875	-0.022049719644455987
2014-01-12_15:10:32_080490	326454.703125	20.71	47.0	58.0	-208.0	0.0	-58.0	-31717.057861328125	4.310550465152175	17.399169921875	-0.018327473884148845
2014-01-12_15:10:32_098044	328210.203125	20.74	37.0	186.0	-325.0	0.0	-186.0	-34923.877685546875	-7.424177629249918	17.240966796875	-0.027504356605698433
2014-01-12_15:10:32_115395	329945.484375	20.76	37.0	44.0	-231.0	0.0	-44.0	-35693.748779296875	8.115644360104929	17.4970703125	-0.019235309953637945
2014-01-12_15:10:32_133114	331717.203125	20.78	123.0	89.0	-308.0	0.0	-89.0	-37236.212646484375	-2.59649518228433	17.3310546875	-0.023327755841470618
2014-01-12_15:10:32_168086	335214.390625	20.81	-67.0	112.0	-174.0	0.0	-112.0	-41123.372802734375	-0.6626945884537736	34.706787109375	-0.026227955860212565
2014-01-12_15:10:32_186184	337024.296875	20.84	73.0	173.0	-381.0	0.0	-173.0	-44214.18505859375	-3.414312849314694	17.865966796875	-0.031098523814228347
2014-01-12_15:10:32_203615	338767.0	20.87	70.0	87.0	-221.0	0.0	-87.0	-45786.0048828125	4.760087565200941	18.06689453125	-0.026766993684886154
2014-01-12_15:10:32_221135	340519.1875	20.9	12.0	97.0	-196.0	0.0	-97.0	-47474.103271484375	-0.5746110573348484	17.403076171875	-0.028644512741475673
2014-01-12_15:10:32_238680	342273.390625	20.93	13.0	133.0	-409.0	0.0	-133.0	-49792.5439453125	-2.0651811599277323	17.431884765625	-0.03175279008864902
2014-01-12_15:10:32_256163	344022.109375	20.96	-10.0	110.0	-251.0	0.0	-110.0	-51717.8662109375	1.3140657256039725	17.5029296875	-0.03122752653290835
2014-01-12_15:10:32_274005	345806.0	20.99	180.0	97.0	-444.0	0.0	-97.0	-53408.072265625	0.7460628818023874	17.4248046875	-0.031479429844632256
2014-01-12_15:10:32_291727	347578.0	21.02	63.0	115.0	-243.0	0.0	-115.0	-55452.551025390625	-1.0124830058089236	17.778076171875	-0.0335775238132762
2014-01-12_15:10:32_309485	349357.59375	21.06	-131.0	106.0	-216.0	0.0	-106.0	-57327.814208984375	0.5087285925230808	17.691162109375	-0.03391303424523988
2014-01-12_15:10:32_327514	351252.1875	21.09	37.0	143.0	-456.0	0.0	-143.0	-59873.22119140625	-2.0786459833491064	17.800048828125	-0.037294475194038036
2014-01-12_15:10:32_346426	353048.703125	21.13	97.0	103.0	-207.0	0.0	-103.0	-61854.9150390625	2.0790295155191227	19.23974609375	-0.03586955456797934
2014-01-12_15:10:32_363766	354782.5	21.17	-56.0	79.0	-180.0	0.0	-79.0	-63237.241455078125	1.3716007869291624	17.497802734375	-0.03543146064884615
2014-01-12_15:10:32_381264	356532.40625	21.2	23.0	84.0	-374.0	0.0	-84.0	-64690.609619140625	-0.28898389987159406	17.302001953125	-0.036574203199557474
2014-01-12_15:10:32_399544	358360.28125	21.24	-40.0	136.0	-256.0	0.0	-136.0	-67056.46508789062	-2.989193589131838	17.39599609375	-0.0406271519028585
2014-01-12_15:10:32_416978	360110.703125	21.28	77.0	118.0	-239.0	0.0	-118.0	-69208.09252929688	0.9871597466761284	18.234130859375	-0.04040533028998083
2014-01-12_15:10:32_434899	361895.609375	21.33	20.0	134.0	-419.0	0.0	-134.0	-71547.30200195312	-0.9165489559878607	17.456787109375	-0.042565305896575346
2014-01-12_15:10:32_452716	363682.390625	21.37	-69.0	174.0	-237.0	0.0	-174.0	-74662.09741210938	-2.2344966790775063	17.901123046875	-0.046254498373962435
2014-01-12_15:10:32_470235	365429.390625	21.41	155.0	82.0	-382.0	0.0	-82.0	-76115.05493164062	5.192168317786627	17.718994140625	-0.04163831063404165
2014-01-12_15:10:32_487889	367194.59375	21.46	90.0	81.0	-337.0	0.0	-81.0	-77527.92749023438	0.057330011477199565	17.44287109375	-0.042808230743969465
2014-01-12_15:10:32_505414	368947.28125	21.5	15.0	119.0	-138.0	0.0	-119.0	-79618.85278320312	-2.162678893983604	17.57080078125	-0.04597569428099992
2014-01-12_15:10:32_522782	370684.0	21.54	220.0	31.0	-450.0	0.0	-31.0	-80160.70190429688	5.03461183898092	17.47900390625	-0.041126889768250345
2014-01-12_15:10:32_540570	372462.796875	21.59	77.0	62.0	-297.0	0.0	-62.0	-81235.34838867188	-1.7884951264859992	17.3330078125	-0.04389652370698453
2014-01-12_15:10:32_558051	374210.5	21.64	-186.0	120.0	-133.0	0.0	-120.0	-83361.04174804688	-3.2742257811100237	17.714111328125	-0.04800794345213444
2014-01-12_15:10:32_575383	375943.796875	21.68	199.0	38.0	-415.0	0.0	-38.0	-84023.42553710938	4.704221406762094	17.43115234375	-0.04344129062787847
2014-01-12_15:10:32_592779	377682.984375	21.73	109.0	101.0	-285.0	0.0	-101.0	-85769.00439453125	-3.6452091367546724	17.282958984375	-0.04829902311094109
2014-01-12_15:10:32_610601	379464.6875	21.78	-112.0	153.0	-143.0	0.0	-153.0	-88435.44775390625	-2.9837498599125856	17.427734375	-0.052166098862944384
2014-01-12_15:10:32_628321	381237.59375	21.83	44.0	159.0	-435.0	0.0	-159.0	-91241.35522460938	-0.33999695640745403	17.647216796875	-0.05360467730794543
2014-01-12_15:10:32_645982	383003.90625	21.88	5.0	77.0	-271.0	0.0	-77.0	-92605.96215820312	4.6269734123157455	17.72216796875	-0.04969028373786998
2014-01-12_15:10:32_663340	384739.703125	21.94	-96.0	105.0	-167.0	0.0	-105.0	-94455.0234375	-1.589995979537231	17.610107421875	-0.052636511316703716
2014-01-12_15:10:32_680971	386507.203125	21.99	134.0	84.0	-428.0	0.0	-84.0	-95905.2744140625	1.216341190944186	17.264892578125	-0.05203100308793683
2014-01-12_15:10:32_698988	388307.59375	22.0	154.0	80.0	-215.0	0.0	-80.0	-97320.3916015625	0.2261296822811715	17.68896484375	-0.05263758283255314
2014-01-12_15:10:32_716710	390076.890625	22.0	-138.0	204.0	-199.0	0.0	-204.0	-100969.7802734375	-6.931571908180255	17.88916015625	-0.061378047327536774
2014-01-12_15:10:32_734001	391806.09375	22.0	80.0	35.0	-445.0	0.0	-35.0	-101587.52685546875	9.57512380003873	17.64990234375	-0.0515862510477305
2014-01-12_15:10:32_751480	393553.59375	22.0	167.0	25.0	-210.0	0.0	-25.0	-102018.45336914062	0.5801453196039829	17.237060546875	-0.05220121215260991
2014-01-12_15:10:32_768849	395290.703125	22.0	-71.0	216.0	-168.0	0.0	-216.0	-105780.52368164062	-10.966302214746285	17.4169921875	-0.06478689206229495
