datetime	x	y	z	d	speed	speed_real
2014-01-04_13:54:00_597387	2200.0	632.0	2182.0	22.69	0.1	220
2014-01-04_13:54:00_607883	-1458.0	110.0	-1464.0	23.17	0.2	220
2014-01-04_13:54:00_618203	1688.0	-4.0	78.0	22.03	0.3	221
2014-01-04_13:54:00_628287	1088.0	-588.0	-1010.0	16.63	0.4	221
2014-01-04_13:54:00_640555	496.0	214.0	88.0	55.74	0.5	221
2014-01-04_13:54:00_650633	-184.0	384.0	-32.0	18.31	0.6	222
2014-01-04_13:54:00_662523	-192.0	252.0	398.0	48.82	0.7	222
2014-01-04_13:54:00_672539	68.0	116.0	176.0	16.86	0.8	223
2014-01-04_13:54:00_682889	-72.0	104.0	-378.0	22.83	0.9	223
2014-01-04_13:54:00_693222	476.0	-136.0	-1040.0	23.51	1.0	223
2014-01-04_13:54:00_703458	298.0	398.0	-588.0	21.74	1.1	224
2014-01-04_13:54:00_714119	-122.0	384.0	-284.0	22.54	1.2	224
2014-01-04_13:54:00_724385	-114.0	64.0	232.0	21.37	1.3	224
2014-01-04_13:54:00_736398	-68.0	134.0	412.0	51.75	1.4	225
2014-01-04_13:54:00_746570	136.0	74.0	-210.0	20.18	1.5	225
2014-01-04_13:54:00_756766	-96.0	254.0	88.0	20.54	1.6	226
2014-01-04_13:54:00_766903	-240.0	36.0	-510.0	18.85	1.7	226
2014-01-04_13:54:00_776689	296.0	118.0	-682.0	13.8	1.8	226
2014-01-04_13:54:00_786500	126.0	306.0	212.0	13.65	1.9	227
2014-01-04_13:54:00_796320	-128.0	-82.0	1688.0	13.98	2.0	227
2014-01-04_13:54:00_806589	-20.0	480.0	-3968.0	16.75	2.1	227
2014-01-04_13:54:00_817321	-230.0	410.0	-72.0	14.25	2.2	228
2014-01-04_13:54:00_827162	242.0	30.0	0.0	14.13	2.3	228
2014-01-04_13:54:00_837161	158.0	104.0	-586.0	14.21	2.4	229
2014-01-04_13:54:00_847012	-150.0	-44.0	256.0	14.62	2.5	229
2014-01-04_13:54:00_856987	148.0	-124.0	-78.0	16.91	2.6	229
2014-01-04_13:54:00_867164	132.0	178.0	-452.0	19.58	2.7	230
2014-01-04_13:54:00_877571	302.0	246.0	126.0	24.14	2.8	230
2014-01-04_13:54:00_889410	88.0	24.0	-312.0	48.57	2.9	231
2014-01-04_13:54:00_901337	188.0	100.0	-494.0	47.22	3.0	231
2014-01-04_13:54:00_912435	152.0	20.0	78.0	18.43	3.1	231
2014-01-04_13:54:00_922655	74.0	168.0	-224.0	21.76	3.2	232
2014-01-04_13:54:00_932640	-70.0	164.0	-74.0	14.69	3.3	232
2014-01-04_13:54:00_942498	82.0	62.0	-176.0	15.81	3.4	232
2014-01-04_13:54:00_952344	-32.0	174.0	-50.0	15.26	3.5	233
2014-01-04_13:54:00_962192	104.0	150.0	-58.0	14.87	3.6	233
2014-01-04_13:54:00_972206	140.0	104.0	-2.0	12.14	3.7	234
2014-01-04_13:54:00_981985	-38.0	88.0	64.0	13.74	3.8	234
2014-01-04_13:54:00_991832	0.0	234.0	-234.0	15.18	3.9	234
2014-01-04_13:54:01_001647	56.0	478.0	-2980.0	14.91	4.0	235
2014-01-04_13:54:01_011752	-28.0	350.0	-136.0	14.16	4.1	235
2014-01-04_13:54:01_021708	-34.0	82.0	-22.0	15.08	4.2	235
2014-01-04_13:54:01_031559	0.0	-42.0	0.0	15.06	4.3	236
2014-01-04_13:54:01_041411	72.0	14.0	138.0	14.33	4.4	236
2014-01-04_13:54:01_051405	420.0	198.0	0.0	16.47	4.5	237
2014-01-04_13:54:01_061290	-54.0	384.0	-126.0	13.78	4.6	237
2014-01-04_13:54:01_071301	-134.0	190.0	154.0	16.71	4.7	237
2014-01-04_13:54:01_081301	62.0	54.0	-256.0	16.42	4.8	238
2014-01-04_13:54:01_091470	-72.0	32.0	-32.0	19.31	4.9	238
2014-01-04_13:54:01_101527	208.0	-120.0	-250.0	17.3	5.0	239
2014-01-04_13:54:01_111464	-40.0	362.0	-338.0	14.91	5.1	239
2014-01-04_13:54:01_121647	88.0	238.0	310.0	14.35	5.2	239
2014-01-04_13:54:01_131677	42.0	96.0	-310.0	14.86	5.3	240
