datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_15:02:38_020097	1269.890625	10.0	13.0	163.0	-221.0	0.0	0	0	0	0	0
2014-01-12_15:02:38_040070	3194.703125	10.24	12.0	161.0	-218.0	0.0	-161.0	-3777.328857421875	-6.862256631182427	23.461669921875	-0.23785266853421197
2014-01-12_15:02:38_058011	4984.09375	10.62	10.0	154.0	-220.0	0.0	-154.0	-6663.136962890625	0.37355221158230734	18.739013671875	-0.3793194929233731
2014-01-12_15:02:38_075962	6782.296875	11.14	14.0	158.0	-219.0	0.0	-158.0	-9489.007080078125	-0.2236479292363974	17.88525390625	-0.52187271879683
2014-01-12_15:02:38_093738	8557.0	11.81	22.0	164.0	-225.0	0.0	-164.0	-12421.988525390625	-0.33549479202216975	17.884033203125	-0.6703329757487335
2014-01-12_15:02:38_111564	10340.203125	12.62	9.0	159.0	-223.0	0.0	-159.0	-15233.8740234375	0.2827284398856938	17.684814453125	-0.8093654283278865
2014-01-12_15:02:38_129530	12135.984375	13.58	-4.0	167.0	-234.0	0.0	-167.0	-18202.60888671875	-0.4500233471585135	17.77685546875	-0.9602754466706535
2014-01-12_15:02:38_147111	13894.203125	14.69	-1.0	167.0	-251.0	0.0	-167.0	-21200.250732421875	0.0	17.949951171875	-1.1101125366210938
2014-01-12_15:02:38_166653	15848.6875	15.94	7.0	159.0	-217.0	0.0	-159.0	-23983.992919921875	0.4569388665774208	17.5078125	-1.2468539521094362
2014-01-12_15:02:38_184586	17641.59375	17.36	23.0	178.0	-231.0	0.0	-178.0	-27455.210205078125	-0.9742979831490918	19.501220703125	-1.426257940052221
2014-01-12_15:02:38_202326	19416.296875	18.93	15.0	164.0	-222.0	0.0	-164.0	-30383.427001953125	0.7840949489977302	17.85498046875	-1.5682929406027564
2014-01-12_15:02:38_220361	21218.8125	20.64	8.0	163.0	-225.0	0.0	-163.0	-33273.254638671875	0.05640474813407144	17.72900390625	-1.7125570914587804
2014-01-12_15:02:38_238537	23036.609375	22.0	13.0	161.0	-213.0	0.0	-161.0	-36162.056884765625	0.1114648814869241	17.94287109375	-1.8563916977501327
2014-01-12_15:02:38_256290	24812.484375	22.0	7.0	151.0	-217.0	0.0	-151.0	-38898.74755859375	0.5517612985788375	18.123779296875	-1.9901822017998296
2014-01-12_15:02:38_273836	26566.890625	22.0	14.0	160.0	-221.0	0.0	-160.0	-41734.29443359375	-0.5078385452541673	17.72216796875	-2.1347655055342134
2014-01-12_15:02:38_291297	28313.1875	22.0	12.0	160.0	-214.0	0.0	-160.0	-44535.58349609375	0.0	17.508056640625	-2.2747791748046877
2014-01-12_15:02:38_309024	30089.703125	22.0	13.0	155.0	-217.0	0.0	-155.0	-47229.957275390625	0.28763640960098874	17.383056640625	-2.4079691001285712
2014-01-12_15:02:38_326753	31858.6875	22.0	3.0	161.0	-224.0	0.0	-161.0	-50083.34423828125	-0.3385450387778436	17.722900390625	-2.55250106641794
2014-01-12_15:02:38_361353	35318.1875	22.0	6.0	166.0	-214.0	0.0	-166.0	-55835.5927734375	-0.14429140099341248	34.652099609375	-2.841594067811974
2014-01-12_15:02:38_379095	37092.5	22.0	14.0	169.0	-238.0	0.0	-169.0	-58811.16455078125	-0.17038742061621232	17.60693359375	-2.991275266281124
2014-01-12_15:02:38_396762	38869.203125	22.0	49.0	172.0	-217.0	0.0	-172.0	-61850.72705078125	-0.16976127320954906	17.671875	-3.1441533286663836
2014-01-12_15:02:38_414315	40614.890625	22.0	-57.0	106.0	-208.0	0.0	-106.0	-63724.3857421875	3.7338710791287415	17.676025390625	-3.2176459000014623
2014-01-12_15:02:38_431767	42360.0	22.0	36.0	96.0	-227.0	0.0	-96.0	-65392.2919921875	0.5755719183857007	17.3740234375	-3.298357042417537
2014-01-12_15:02:38_449236	44106.609375	22.0	33.0	364.0	-232.0	0.0	-364.0	-71732.521484375	-15.386193846800756	17.418212890625	-3.69736469360343
2014-01-12_15:02:38_466814	45889.40625	22.0	-6.0	221.0	-176.0	0.0	-221.0	-75601.37036132812	8.168579596959766	17.506103515625	-3.8455516601067106
2014-01-12_15:02:38_484623	47645.5	22.0	-10.0	141.0	-228.0	0.0	-141.0	-78095.6865234375	4.5222815661270515	17.690185546875	-3.9466320980152623
2014-01-12_15:02:38_502157	49398.3125	22.0	11.0	309.0	-217.0	0.0	-309.0	-83542.4150390625	-9.530858725761773	17.626953125	-4.270773837825701
2014-01-12_15:02:38_519786	51161.203125	22.0	22.0	201.0	-194.0	0.0	-201.0	-87030.81518554688	6.222909955406755	17.355224609375	-4.411218468281803
2014-01-12_15:02:38_537395	52922.203125	22.0	-24.0	169.0	-240.0	0.0	-169.0	-90000.52807617188	1.8210514615983104	17.572265625	-4.550544298662434
2014-01-12_15:02:38_554981	54681.3125	22.0	19.0	106.0	-190.0	0.0	-106.0	-91867.92407226562	3.5761027730428636	17.616943359375	-4.624838593335976
2014-01-12_15:02:38_573189	56525.0	22.0	107.0	148.0	-160.0	0.0	-148.0	-94490.37133789062	-2.3703050511174184	17.71923828125	-4.769155597399642
2014-01-12_15:02:38_590861	58269.609375	22.0	-38.0	1.0	-276.0	0.0	-1.0	-94508.52319335938	8.098345662407532	18.15185546875	-4.724916325101729
2014-01-12_15:02:38_608417	60024.609375	22.0	-90.0	24.0	-202.0	0.0	-24.0	-94924.27514648438	-1.3277147487844407	17.322998046875	-4.753546528799098
2014-01-12_15:02:38_625887	61771.5	22.0	-110.0	380.0	-231.0	0.0	-380.0	-101586.42846679688	-20.305747030399242	17.531982421875	-5.195351998042884
2014-01-12_15:02:38_643204	63508.59375	22.0	-65.0	-67.0	-170.0	0.0	67.0	-100419.55541992188	25.66603117640462	17.416015625	-4.9983111678784535
2014-01-12_15:02:38_660666	65249.8125	22.0	142.0	-103.0	-197.0	0.0	103.0	-98637.42407226562	2.0806547199096936	17.30224609375	-4.900763138141291
2014-01-12_15:02:38_678979	67081.296875	22.0	-172.0	279.0	-168.0	0.0	-279.0	-103509.29809570312	-21.876181421620714	17.4619140625	-5.26135252292732
2014-01-12_15:02:38_696528	68835.5	22.0	104.0	195.0	-216.0	0.0	-195.0	-107046.5771484375	4.630677918197602	18.139892578125	-5.410365789630056
2014-01-12_15:02:38_714277	70611.109375	22.0	54.0	64.0	-236.0	0.0	-64.0	-108167.3583984375	7.480496305590409	17.51220703125	-5.4268198702913155
2014-01-12_15:02:38_731614	72344.90625	22.0	51.0	130.0	-339.0	0.0	-130.0	-110427.66357421875	-3.795947596781667	17.386962890625	-5.560762773470616
2014-01-12_15:02:38_749081	74094.90625	22.0	-20.0	109.0	-78.0	0.0	-109.0	-112310.30859375	1.2158425918073106	17.27197265625	-5.64809384542832
2014-01-12_15:02:38_766732	75856.40625	22.0	36.0	178.0	-398.0	0.0	-178.0	-115415.1396484375	-3.9557707919267697	17.44287109375	-5.824552559501067
2014-01-12_15:02:38_784520	77635.390625	22.0	-106.0	167.0	-54.0	0.0	-167.0	-118402.2216796875	0.6149814369949771	17.88671875	-5.970149585840676
2014-01-12_15:02:38_802002	79386.59375	22.0	-72.0	206.0	-247.0	0.0	-206.0	-121993.642578125	-2.236997619381039	17.43408203125	-6.161705828668189
2014-01-12_15:02:38_819647	81147.890625	22.0	-82.0	251.0	-64.0	0.0	-251.0	-126371.80322265625	-2.5798505164739804	17.44287109375	-6.394148146184461
2014-01-12_15:02:38_837102	82896.0	22.0	88.0	207.0	-296.0	0.0	-207.0	-130005.47192382812	2.506557627849404	17.553955078125	-6.562122940428622
2014-01-12_15:02:38_854506	84634.0	22.0	109.0	59.0	-340.0	0.0	-59.0	-131034.73095703125	8.483773003988524	17.445068359375	-6.568588170551164
2014-01-12_15:02:38_873098	86493.0	22.0	84.0	64.0	-52.0	0.0	-64.0	-132143.87158203125	-0.28851165739240686	17.330322265625	-6.626422430267302
2014-01-12_15:02:38_890548	88237.203125	22.0	-50.0	257.0	-263.0	0.0	-257.0	-136907.65771484375	-10.41209630683315	18.5361328125	-6.923524095372871
2014-01-12_15:02:38_908067	89990.09375	22.0	117.0	146.0	-323.0	0.0	-146.0	-139446.8671875	6.382301332172887	17.391845703125	-7.015505129241783
2014-01-12_15:02:38_925518	91775.0	22.0	-95.0	195.0	-205.0	0.0	-195.0	-142850.0361328125	-2.8076772424598513	17.4521484375	-7.201282574364872
2014-01-12_15:02:38_943978	93581.390625	22.0	16.0	108.0	-332.0	0.0	-108.0	-144842.2880859375	4.716270944175336	18.44677734375	-7.274042777202458
