datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_15:41:08_994971	301805.21875	20.5	49.0	101.0	-166.0	0.0	0	0	0	0	0
2014-01-12_15:41:09_015580	303807.8125	20.89	-14.0	80.0	-225.0	0.0	90.5	2176.595703125	3.7628715283417247	24.05078125	0.3853393294298756
2014-01-12_15:41:09_033341	305559.90625	20.88	-9.0	81.0	-148.0	0.0	87.33333333333333	3879.3185221354165	-0.16241959787458754	19.496826171875	-0.007504747135603286
2014-01-12_15:41:09_051540	307382.609375	20.78	-61.0	46.0	-244.0	0.0	69.0	5086.683756510416	-1.047735982438516	17.498046875	-0.09786851156009509
2014-01-12_15:41:09_069851	309316.5	20.69	182.0	26.0	-337.0	0.0	51.0	6010.187174479166	-0.9940407172711339	18.10791015625	-0.09429806153993892
2014-01-12_15:41:09_088949	311120.015625	20.78	40.0	134.0	-325.0	0.0	68.66666666666667	7358.809895833333	0.8995185175977263	19.64013671875	0.09682587723633514
2014-01-12_15:41:09_107030	312927.796875	20.87	-106.0	89.0	-226.0	0.0	83.0	8822.839925130207	0.8125971755087726	17.638916015625	0.08956854039080239
2014-01-12_15:41:09_124586	314684.203125	20.93	68.0	53.0	-367.0	0.0	92.0	10490.878987630207	0.49639125282774965	18.130859375	0.0588496161617626
2014-01-12_15:41:09_142298	316455.421875	20.94	-62.0	133.0	-353.0	0.0	91.66666666666667	12087.973714192707	-0.019131961960278488	17.4228515625	0.007265558444353011
2014-01-12_15:41:09_160211	318251.296875	20.81	91.0	17.0	-360.0	0.0	67.66666666666667	13284.183593749998	-1.3576212901711113	17.677978515625	-0.1289821781668507
2014-01-12_15:41:09_177987	320024.703125	20.83	89.0	63.0	-266.0	0.0	71.0	14554.157958984373	0.18635546759480398	17.886962890625	0.025750100917439383
2014-01-12_15:41:09_196096	321835.3125	20.91	-56.0	170.0	-211.0	0.0	83.33333333333333	16029.90665690104	0.696444983640307	17.708984375	0.07799386160402094
2014-01-12_15:41:09_213896	323622.015625	20.95	76.0	30.0	-330.0	0.0	87.66666666666667	17611.331136067707	0.24021943121120307	18.0390625	0.03280622111892304
2014-01-12_15:41:09_232012	325427.203125	21.04	-9.0	106.0	-335.0	0.0	102.0	19433.062093098957	0.8025334335771077	17.860107421875	0.09047277641980388
2014-01-12_15:41:09_250119	327237.015625	20.86	45.0	71.0	-149.0	0.0	69.0	20673.950276692707	-1.8349759713285005	17.98388671875	-0.17657692318257337
2014-01-12_15:41:09_285962	330829.40625	20.93	16.0	97.0	-343.0	0.0	91.33333333333333	23963.154378255207	0.6201432671231327	36.01318359375	0.07117162320002486
2014-01-12_15:41:09_303810	332606.40625	20.82	29.0	40.0	-54.0	0.0	69.33333333333333	25205.602294921875	-1.227683923705722	17.919921875	-0.11580985343494395
2014-01-12_15:41:09_322587	334484.015625	20.75	33.0	35.0	-217.0	0.0	57.333333333333336	26221.785237630207	-0.6770434447229947	17.72412109375	-0.06194478935372851
2014-01-12_15:41:09_340574	336282.203125	20.93	50.0	191.0	-261.0	0.0	88.66666666666667	27881.53605143229	1.6738791143340335	18.718994140625	0.17628245963612146
2014-01-12_15:41:09_358372	338062.90625	20.98	-49.0	62.0	-52.0	0.0	96.0	29602.99698893229	0.4089549664846807	17.931884765625	0.05052509964545701
2014-01-12_15:41:09_376433	339868.3125	21.1	2.0	92.0	-349.0	0.0	115.0	31647.22306315104	1.068864167010026	17.77587890625	0.11841806392406576
2014-01-12_15:41:09_394430	341668.109375	20.8	102.0	28.0	-355.0	0.0	60.666666666666664	32739.65258789062	-3.017331688291733	18.007080078125	-0.2956337625099188
2014-01-12_15:41:09_412043	343429.5	20.89	-14.0	104.0	-153.0	0.0	74.66666666666667	34083.79842122395	0.7776933926440277	18.001953125	0.08527008972949066
2014-01-12_15:41:09_429997	345232.609375	21.05	-90.0	173.0	-301.0	0.0	101.66666666666667	35865.3975423177	1.5407506478308117	17.52392578125	0.16427759684729018
2014-01-12_15:41:09_448365	347062.609375	21.09	122.0	40.0	-276.0	0.0	105.66666666666667	37764.45662434895	0.2225663596598473	17.97216796875	0.03286106708927575
2014-01-12_15:41:09_466504	348876.09375	20.95	94.0	28.0	-156.0	0.0	80.33333333333333	39231.83439127604	-1.3869033298582343	18.26611328125	-0.1306177678180988
2014-01-12_15:41:09_484199	350645.21875	20.96	-81.0	171.0	-258.0	0.0	79.66666666666667	40678.262858072914	-0.036718795523103365	18.156005859375	0.004335465377214403
2014-01-12_15:41:09_502300	352455.40625	21.09	60.0	104.0	-371.0	0.0	101.0	42453.72745768229	1.2135790638353028	17.578857421875	0.13150036011098795
2014-01-12_15:41:09_520064	354232.0	21.1	150.0	27.0	-236.0	0.0	100.66666666666667	44271.25724283854	-0.018462176427370275	18.054931640625	0.008264720281172479
2014-01-12_15:41:09_538191	356044.296875	20.92	43.0	73.0	-288.0	0.0	68.0	45476.76310221354	-1.8426566043279076	17.72802734375	-0.17742018366968856
2014-01-12_15:41:09_556261	357851.703125	20.91	17.0	95.0	-349.0	0.0	65.0	46655.665690104164	-0.16540806848927836	18.136962890625	-0.00999415118323773
2014-01-12_15:41:09_574729	359701.015625	21.1	1.0	126.0	-354.0	0.0	98.0	48415.167643229164	1.8380201251019854	17.9541015625	0.1936504276778418
2014-01-12_15:41:09_592390	361464.59375	21.13	113.0	79.0	-363.0	0.0	100.0	50258.478190104164	0.10850043707451458	18.43310546875	0.020900302185641564
2014-01-12_15:41:09_610466	363275.90625	21.16	32.0	107.0	-318.0	0.0	104.0	52116.437174479164	0.2239016057396652	17.864990234375	0.032842277011141
2014-01-12_15:41:09_628496	365075.40625	21.24	1.0	165.0	-270.0	0.0	117.0	54203.72745768229	0.7286959615726739	17.840087890625	0.08462379988472507
2014-01-12_15:41:09_646788	366904.59375	21.31	-98.0	106.0	-52.0	0.0	126.0	56497.19816080729	0.4944471269917914	18.2021484375	0.06210120989733995
2014-01-12_15:41:09_664471	368672.609375	21.23	53.0	60.0	-254.0	0.0	110.33333333333333	58479.561686197914	-0.8719669896140487	17.967041015625	-0.07610488606638534
2014-01-12_15:41:09_682549	370480.203125	21.21	66.0	147.0	-213.0	0.0	104.33333333333333	60322.91975911458	-0.3395976122042892	17.66796875	-0.023466104967336476
2014-01-12_15:41:09_700295	372254.90625	21.26	-67.0	129.0	-65.0	0.0	112.0	62340.23225911458	0.42564881081471867	18.01171875	0.05382722131373098
2014-01-12_15:41:09_717920	374024.421875	21.26	63.0	55.0	-282.0	0.0	110.33333333333333	64289.167154947914	-0.0943535308860389	17.6640625	0.0016622694118843921
2014-01-12_15:41:09_736185	375844.09375	21.28	62.0	152.0	-196.0	0.0	112.0	66267.2687174479	0.09436657359026135	17.66162109375	0.020702924627743584
2014-01-12_15:41:09_754403	377665.71875	21.32	2.0	142.0	-157.0	0.0	116.33333333333333	68376.03759765624	0.23905469956542014	18.126953125	0.035607179327473
2014-01-12_15:41:09_772737	379498.515625	21.41	74.0	101.0	-303.0	0.0	131.66666666666666	70782.49023437499	0.8389481089649397	18.27685546875	0.09713226005339502
