datetime	reltime	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	asin	angle	angle_rad	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed	Motor0	Motor1
2014-03-04_19:29:24_462845	2048241.0	-161.0	-42.0	-175.0	-1.74675572519084	-9.788931297709924	0.2356870229007635	-0.62939453125	0.54296875	-0.807373046875	0.0	0.0	0.0	0	-0.047772389665031265	0	0	0	0.001	0	0.002	0	0	220	220
2014-03-04_19:29:24_503940	2089206.0	-174.0	86.0	-143.0	-1.1589694656488554	-8.430152671755724	-0.5811068702290075	-0.79541015625	0.6181640625	-0.726318359375	0.0	50.59	0.0	-1.3146074342400442	-0.0229425381193725	1.3146074342400442	56.683459027344405	-8.430152671755724	0.001	0	0.002	43.1181640625	-0.015545697909271407	231	231
2014-03-04_19:29:24_553862	2139096.0	-176.0	-1.0	-184.0	-2.6017175572519085	7.012595419847328	-0.2910305343511449	-0.63623046875	0.1171875	-0.580322265625	0.0	43.73	0.0	-0.7575819922929611	-0.013221326218027244	0.7575819922929611	94.59048707969662	7.012595419847328	0.001	0	0.002	50.036865234375	0.014782772831987617	231	231
2014-03-04_19:29:24_604098	2189331.0	-93.0	-4.0	-261.0	-0.05973282442748129	10.188167938931297	-1.8330152671755724	-0.549560546875	-0.761474609375	-1.04150390625	0.0	19.61	0.0	-0.8503889800865293	-0.014840994416867877	0.8503889800865293	137.19588848581893	10.188167938931297	0.001	0	0.002	50.10107421875	0.021226724857949124	231	231
2014-03-04_19:29:24_655314	2240545.0	-147.0	1.0	-201.0	2.222709923664122	-1.2545801526717557	-1.107824427480916	-0.351806640625	-1.01953125	-1.2783203125	0.0	36.18	0.0	-0.04819502623702979	-0.0008410999343286176	0.04819502623702979	139.60822839771245	-1.2545801526717557	0.001	0	0.002	50.0537109375	-0.0024609652791064817	231	231
2014-03-04_19:29:24_704027	2289262.0	-204.0	100.0	-136.0	-3.7849236641221378	3.470610687022901	-1.0772900763358777	-0.3779296875	-0.00537109375	-0.880859375	0.0	56.31	0.0	0.9139354151086804	0.015950007244479588	-0.9139354151086804	95.24018942864859	3.470610687022901	0.001	0	0.002	48.546142578125	0.006027285958937122	231	231
2014-03-04_19:29:24_754545	2339781.0	-167.0	-10.0	-188.0	-1.0597328244274813	-1.6896946564885496	-0.7719465648854961	-0.908447265625	0.5205078125	-0.382568359375	0.0	41.62	0.0	1.8108535082190895	0.03160302806665078	-1.8108535082190895	4.644903771727783	-1.6896946564885496	0.001	0	0.002	50.029052734375	-0.005190242821196189	231	231
2014-03-04_19:29:24_805110	2390343.0	-115.0	-14.0	-244.0	1.25324427480916	-5.01793893129771	-0.5353053435114502	-0.85302734375	0.193359375	-0.5771484375	0.0	25.24	0.0	2.526581262315679	0.04409391382749876	-2.526581262315679	-122.36638563217168	-5.01793893129771	0.001	0	0.002	50.27001953125	-0.0125624591249111	231	231
2014-03-04_19:29:24_855019	2440252.0	-175.0	-4.0	-178.0	-1.6017175572519085	9.371374045801526	-1.375	-0.524658203125	-0.623046875	-0.697265625	0.0	44.52	0.0	2.9079799180565504	0.050750085829957256	-2.9079799180565504	-267.5119272306178	9.371374045801526	0.001	0	0.002	49.912841796875	0.015834768173546503	231	231
2014-03-04_19:29:24_905341	2490574.0	-217.0	116.0	-117.0	0.6959923664122134	-5.68206106870229	2.3578244274809164	-0.22216796875	-0.901123046875	-1.307373046875	0.0	61.67	0.0	4.36245552830915	0.07613360433349302	-4.36245552830915	-486.2364583759324	-5.68206106870229	0.001	0	0.002	50.137939453125	-0.01572657766571373	231	231
2014-03-04_19:29:24_955531	2540761.0	-196.0	96.0	-172.0	0.17690839694656457	14.302671755725191	2.892175572519084	-0.329345703125	-0.249267578125	-0.73193359375	0.0	48.73	0.0	4.549455079028362	0.0793971217980517	-4.549455079028362	-713.5859238718397	14.302671755725191	0.001	0	0.002	49.972900390625	0.024055888432422023	231	231
2014-03-04_19:29:25_004779	2590014.0	-127.0	-49.0	-238.0	-1.975763358778626	4.172900763358779	0.6326335877862597	-0.844970703125	0.801025390625	-0.557373046875	0.0	28.09	0.0	4.816149162528546	0.08405146880503572	-4.816149162528546	-953.9054176666143	4.172900763358779	0.001	0	0.002	49.898681640625	0.0035296523641890117	231	231
2014-03-04_19:29:25_055718	2640956.0	-132.0	-133.0	-211.0	-5.609351145038168	15.386641221374047	-1.8559160305343512	-0.84814453125	0.760986328125	-0.377197265625	0.0	32.03	0.0	4.6037478936555285	0.08034464037793244	-4.6037478936555285	-1184.9402796130178	15.386641221374047	0.001	0	0.002	50.18408203125	0.026169534549092564	231	231
2014-03-04_19:29:25_106155	2691395.0	-204.0	151.0	-136.0	-1.861259541984733	-1.8881679389312978	-1.489503816793893	-0.741943359375	0.285400390625	-0.658935546875	0.0	56.31	0.0	5.730565123417632	0.10000986253782954	-5.730565123417632	-1471.7483485340663	-1.8881679389312978	0.001	0	0.002	50.048828125	-0.009506901001280228	231	231
2014-03-04_19:29:25_156473	2741711.0	-155.0	79.0	-202.0	5.779961832061069	-2.7736641221374043	3.1135496183206106	-0.654541015625	-0.4208984375	-0.87548828125	0.0	37.5	0.0	6.5024858206186655	0.11348142793400813	-6.5024858206186655	-1798.2299699792156	-2.7736641221374043	0.001	0	0.002	50.208740234375	-0.012049814064893475	231	231
2014-03-04_19:29:25_206381	2791653.0	-166.0	74.0	-155.0	2.734160305343511	11.233969465648855	1.1593511450381682	-0.55810546875	-0.373046875	-1.087646484375	0.0	46.97	0.0	6.7627691730584685	0.11802389481777432	-6.7627691730584685	-2135.461993017879	11.233969465648855	0.001	0	0.002	49.865966796875	0.01570516975823924	231	231
2014-03-04_19:29:25_256879	2842118.0	-139.0	-111.0	-221.0	-4.296374045801527	7.508778625954198	-2.1459923664122136	-0.48193359375	0.316650390625	-0.687744140625	0.0	32.17	0.0	6.90128873994294	0.1204413392660199	-6.90128873994294	-2482.1270707139875	7.508778625954198	0.001	0	0.002	50.23193359375	0.008116268511965456	231	231
2014-03-04_19:29:25_306988	2892257.0	-190.0	43.0	-168.0	-5.158969465648855	-5.147709923664122	-3.1307251908396947	-0.74267578125	0.717529296875	-0.62841796875	0.0	48.52	0.0	7.9855792586179986	0.1393643849671553	-7.9855792586179986	-2880.8932877110456	-5.147709923664122	0.001	0	0.002	49.935791015625	-0.018280999105946244	231	231
2014-03-04_19:29:25_357464	2942702.0	-164.0	19.0	-218.0	-1.1131679389312978	-3.911068702290076	-1.8024809160305342	-0.8193359375	0.278564453125	-0.805419921875	0.0	36.96	0.0	8.75751946249337	0.1528362907939506	-8.75751946249337	-3320.7726289354105	-3.911068702290076	0.001	0	0.002	50.228759765625	-0.016579656867073522	231	231
2014-03-04_19:29:25_407288	2992637.0	-148.0	-3.0	-213.0	-0.6093511450381683	-1.4377862595419846	-2.9322519083969465	-0.64404296875	-0.23876953125	-0.720947265625	0.0	34.8	0.0	9.34858021812018	0.16315148722722828	-9.34858021812018	-3787.2019625622356	-1.4377862595419846	0.001	0	0.002	49.89306640625	-0.01222415273720415	231	231
2014-03-04_19:29:25_457977	3043210.0	-163.0	0.0	-175.0	2.169274809160305	0.3332061068702292	0.18225190839694672	-0.427978515625	-0.923828125	-0.950439453125	0.0	42.97	0.0	10.004494342649643	0.17459850510732364	-10.004494342649643	-4293.068862783468	0.3332061068702292	0.001	0	0.002	50.56396484375	-0.009338082128909185	231	231
2014-03-04_19:29:25_507866	3093104.0	-192.0	147.0	-154.0	5.031870229007634	-2.0866412213740455	5.693702290076336	-0.369384765625	-0.820068359375	-0.81298828125	0.0	51.27	0.0	10.93080095863625	0.1907644146358857	-10.93080095863625	-4832.798509336755	-2.0866412213740455	0.001	0	0.002	49.376953125	-0.01510408340138434	231	231
2014-03-04_19:29:25_558407	3143687.0	-195.0	84.0	-165.0	2.718893129770992	-5.254580152671755	3.4494274809160306	-0.5390625	-0.350830078125	-0.747802734375	0.0	49.77	0.0	11.966025102617301	0.2088311536233386	-11.966025102617301	-5433.469014066795	-5.254580152671755	0.001	0	0.002	50.197998046875	-0.022475185407960813	231	231
2014-03-04_19:29:25_607717	3192948.0	-130.0	-69.0	-218.0	2.9326335877862593	4.630916030534351	1.9761450381679388	-0.613037109375	0.555419921875	-0.66259765625	0.0	30.81	0.0	12.115750580690117	0.21144416371186942	-12.115750580690117	-6039.957576521131	4.630916030534351	0.001	0	0.002	50.057861328125	-0.0028539185196214158	231	231
2014-03-04_19:29:25_658794	3244031.0	-114.0	-100.0	-235.0	1.0471374045801523	-2.063740458015267	1.579198473282443	-0.864013671875	0.861572265625	-0.574462890625	0.0	25.88	0.0	12.492227557428981	0.2180144425380276	-12.492227557428981	-6664.965436224237	-2.063740458015267	0.001	0	0.002	50.03173828125	-0.016619708473459515	231	231
2014-03-04_19:29:25_708403	3293679.0	-213.0	152.0	-160.0	-2.8383587786259543	15.325572519083968	-2.306297709923664	-0.660400390625	0.383056640625	-0.254638671875	0.0	53.09	0.0	12.55248722578152	0.21906609469077698	-12.55248722578152	-7293.227228505248	15.325572519083968	0.001	0	0.002	50.05078125	0.018098657812386412	231	231
2014-03-04_19:29:25_759659	3344898.0	-172.0	14.0	-190.0	-1.9299618320610694	-2.7583969465648854	-0.14599236641221358	-0.546875	-0.4228515625	-0.611083984375	0.0	42.16	0.0	13.280715347058457	0.23177513694691898	-13.280715347058457	-7962.110327265361	-2.7583969465648854	0.001	0	0.002	50.364990234375	-0.018797509240188227	231	231
2014-03-04_19:29:25_808639	3393877.0	-157.0	-70.0	-212.0	4.337213740458015	-4.040839694656489	2.5715648854961835	-0.274658203125	-0.42626953125	-0.9150390625	0.0	36.53	0.0	13.942906756241346	0.2433317060426064	-13.942906756241346	-8656.801359469213	-4.040839694656489	0.001	0	0.002	49.823974609375	-0.022024586145554324	231	231
2014-03-04_19:29:25_859223	3444457.0	-146.0	-5.0	-204.0	5.08530534351145	-3.8347328244274808	1.1364503816793894	-0.345947265625	-0.139892578125	-1.075927734375	0.0	35.59	0.0	14.563569894945363	0.2541635234719959	-14.563569894945363	-9384.016297712202	-3.8347328244274808	0.001	0	0.002	49.933837890625	-0.022233035543800326	231	231
2014-03-04_19:29:25_909245	3494483.0	-193.0	124.0	-184.0	-0.19713740458015305	-2.4225190839694655	-2.5658396946564888	-0.6884765625	-0.330810546875	-0.94287109375	0.0	46.37	0.0	15.318668034626251	0.26734150147689795	-15.318668034626251	-10151.542900757662	-2.4225190839694655	0.001	0	0.002	50.10400390625	-0.020163706202565183	230	231
2014-03-04_19:29:25_959210	3544480.0	-118.0	-13.0	-219.0	-1.3574427480916036	0.11183206106870225	-1.474236641221374	-0.850830078125	0.372802734375	-0.7216796875	0.0	28.32	0.0	15.573175396917735	0.2717831657402746	-15.573175396917735	-10931.384106528461	0.11183206106870225	0.001	0	0.002	50.075927734375	-0.01534951127478033	230	231
2014-03-04_19:29:26_009641	3594882.0	-164.0	-91.0	-205.0	-3.517748091603054	-3.262213740458015	0.2585877862595421	-0.732177734375	0.77197265625	-0.33642578125	0.0	38.66	0.0	16.195590089622847	0.28264555130231844	-16.195590089622847	-11745.097842488894	-3.262213740458015	0.001	0	0.002	50.242919921875	-0.022720017570538875	230	231
2014-03-04_19:29:26_059774	3645011.0	-226.0	109.0	-113.0	-1.3803435114503824	-5.162977099236642	3.060114503816794	-0.43994140625	0.713134765625	-0.765380859375	0.0	63.44	0.0	17.39273395596006	0.3035381144146608	-17.39273395596006	-12612.250470617895	-5.162977099236642	0.001	0	0.002	49.857177734375	-0.027718688154433346	230	232
2014-03-04_19:29:26_109624	3694852.0	-175.0	103.0	-208.0	1.1998091603053433	2.5087786259541986	4.502862595419847	-0.56298828125	-0.160400390625	-0.85595703125	0.0	40.08	0.0	17.723470351335294	0.3093101282955549	-17.723470351335294	-13498.761495676701	2.5087786259541986	0.001	0	0.002	50.01904296875	-0.012705913099426898	230	232
2014-03-04_19:29:26_159690	3744927.0	-160.0	52.0	-194.0	2.5433206106870223	10.63854961832061	1.838740458015267	-0.3037109375	-0.46337890625	-0.781982421875	0.0	39.52	0.0	17.637818015355915	0.3078153231301207	-17.637818015355915	-14381.039946156749	10.63854961832061	0.001	0	0.002	50.02197265625	0.003639281221285307	230	232
2014-03-04_19:29:26_210284	3795521.0	-148.0	-72.0	-209.0	1.5891221374045799	-5.162977099236642	-0.03148854961832048	-0.753173828125	-0.314453125	-1.0830078125	0.0	35.31	0.0	18.244607727105212	0.31840502141544874	-18.244607727105212	-15294.84268273849	-5.162977099236642	0.001	0	0.002	50.086181640625	-0.028570561925578497	230	232
2014-03-04_19:29:26_260369	3845602.0	-192.0	70.0	-161.0	-1.1666030534351144	2.1118320610687022	-2.023854961832061	-0.7568359375	-0.058837890625	-0.322265625	0.0	50.02	0.0	18.776579700788325	0.3276890000137579	-18.776579700788325	-16234.625165965837	2.1118320610687022	0.001	0	0.002	50.05078125	-0.01455291557865092	230	232
2014-03-04_19:29:26_310789	3896057.0	-141.0	-54.0	-237.0	-2.1360687022900766	-5.903435114503816	-2.855916030534351	-0.739990234375	0.1708984375	-0.677734375	0.0	30.75	0.0	19.305418985297386	0.33691830689873276	-19.305418985297386	-17200.08935795004	-5.903435114503816	0.001	0	0.002	50.010009765625	-0.03111228921430502	230	232
2014-03-04_19:29:26_360887	3946122.0	-158.0	-50.0	-205.0	-3.0597328244274813	4.66908396946565	-2.87881679389313	-0.78125	0.347412109375	-0.866455078125	0.0	37.63	0.0	19.442442700474732	0.33930964573254335	-19.442442700474732	-18174.717745353137	4.66908396946565	0.001	0	0.002	50.12890625	-0.010104274761543432	230	232
2014-03-04_19:29:26_411024	3996293.0	-189.0	71.0	-156.0	-3.1666030534351144	1.4248091603053434	-2.520038167938931	-0.7841796875	0.138671875	-0.656005859375	0.0	50.47	0.0	19.99320030513228	0.3489214712937571	-19.99320030513228	-19173.362480906755	1.4248091603053434	0.001	0	0.002	49.94921875	-0.017143581984521594	230	232
2014-03-04_19:29:26_461100	4046335.0	-173.0	80.0	-153.0	-3.4795801526717556	2.699618320610687	-1.6192748091603053	-0.725830078125	0.070068359375	-0.469482421875	0.0	48.51	0.0	20.43118243644294	0.35656513850685756	-20.43118243644294	-20196.138694651385	2.699618320610687	0.001	0	0.002	50.0595703125	-0.015031945795221567	230	232
2014-03-04_19:29:26_511292	4096522.0	-122.0	-54.0	-254.0	3.283778625954198	-2.6591603053435113	4.373091603053435	-0.6630859375	-0.018798828125	-0.8232421875	0.0	25.66	0.0	20.666175544800215	0.3606662398743493	-20.666175544800215	-21230.76938058103	-2.6591603053435113	0.001	0	0.002	50.06396484375	-0.025984496155487237	230	232
2014-03-04_19:29:26_561648	4146879.0	-180.0	115.0	-154.0	-1.0291984732824426	0.29503816793893156	0.029580152671755844	-0.624755859375	-0.1220703125	-0.427734375	0.0	49.45	0.0	21.22743601269322	0.3704613614780667	-21.22743601269322	-22296.214610098985	0.29503816793893156	0.001	0	0.002	50.19189453125	-0.020637359676815358	230	232
2014-03-04_19:29:26_612056	4197284.0	-167.0	2.0	-184.0	-0.7772900763358779	1.3484732824427481	1.96087786259542	-0.533203125	-0.008056640625	-0.783447265625	0.0	42.23	0.0	21.581203556747408	0.37663531512648185	-21.581203556747408	-23378.768034508164	1.3484732824427481	0.001	0	0.002	50.161865234375	-0.018884256991861914	229	232
2014-03-04_19:29:26_661819	4247052.0	-153.0	29.0	-213.0	3.115839694656488	5.287404580152671	5.7776717557251915	-0.59619140625	-0.172607421875	-0.751220703125	0.0	35.69	0.0	21.605106938882024	0.37705247711835993	-21.605106938882024	-24455.869120234136	5.287404580152671	0.001	0	0.002	49.85400390625	-0.01103029777857668	229	232
2014-03-04_19:29:26_712566	4297795.0	-168.0	40.0	-167.0	2.474618320610687	0.8599236641221375	1.3807251908396947	-0.356689453125	-0.182373046875	-0.730712890625	0.0	45.17	0.0	22.034412917857928	0.3845447280603478	-22.034412917857928	-25556.09426642216	0.8599236641221375	0.001	0	0.002	49.93212890625	-0.020314565589613653	229	232
2014-03-04_19:29:26_762360	4347624.0	-179.0	108.0	-156.0	1.3830152671755722	8.81412213740458	0.09828244274809173	-0.383544921875	-0.082763671875	-0.863037109375	0.0	48.93	0.0	22.1386764214021	0.38636433545204363	-22.1386764214021	-26667.589865543938	8.81412213740458	0.001	0	0.002	50.2060546875	-0.004510432146592941	229	232
2014-03-04_19:29:26_812176	4397406.0	-162.0	-83.0	-208.0	2.3906488549618317	-3.2087786259541984	2.1211832061068705	-0.200927734375	0.041748046875	-0.838134765625	0.0	37.92	0.0	22.611661348833316	0.39461887170738774	-22.611661348833316	-27799.685529472317	-3.2087786259541984	0.001	0	0.002	50.06689453125	-0.029029218600741712	229	233
2014-03-04_19:29:26_862499	4447777.0	-192.0	115.0	-152.0	2.154007633587786	-2.4072519083969466	0.08301526717557262	-0.532958984375	0.1689453125	-0.94189453125	0.0	51.64	0.0	23.31006720354652	0.4068074555592761	-23.31006720354652	-28964.76776050583	-2.4072519083969466	0.001	0	0.002	49.98193359375	-0.028124571020340414	229	233
2014-03-04_19:29:26_913163	4498393.0	-109.0	-104.0	-233.0	0.16164122137404568	-2.598091603053435	0.14408396946564894	-0.6728515625	0.318603515625	-0.86865234375	0.0	25.07	0.0	23.47311470945469	0.409652961770588	-23.47311470945469	-30142.950781286298	-2.598091603053435	0.001	0	0.002	50.19287109375	-0.02866929791556156	229	233
2014-03-04_19:29:26_962656	4547892.0	-155.0	-21.0	-181.0	-0.9070610687022906	-6.01793893129771	0.09064885496183217	-0.73779296875	0.441162109375	-0.70556640625	0.0	40.58	0.0	24.10920568995912	0.42075402600277695	-24.10920568995912	-31344.773495199195	-6.01793893129771	0.001	0	0.002	49.84912109375	-0.03614508355255454	229	233
2014-03-04_19:29:27_013822	4599055.0	-140.0	45.0	-195.0	0.5814885496183204	-2.483587786259542	0.38072519083969475	-0.8076171875	0.5361328125	-0.6025390625	0.0	35.68	0.0	24.462753272422415	0.4269241408799724	-24.462753272422415	-32572.485980355148	-2.483587786259542	0.001	0	0.002	50.18701171875	-0.0294299288449415	229	233
2014-03-04_19:29:27_064009	4649245.0	-146.0	-89.0	-216.0	-1.4795801526717556	-1.7736641221374043	-2.5047709923664123	-0.834228515625	0.6015625	-0.651123046875	0.0	34.06	0.0	24.741592198873423	0.4317904397709149	-24.741592198873423	-33809.83136912127	-1.7736641221374043	0.001	0	0.002	50.0107421875	-0.028288920443148232	229	233
2014-03-04_19:29:27_113717	4698946.0	-144.0	43.0	-172.0	-1.7849236641221378	-4.460687022900763	-3.9017175572519087	-0.78662109375	0.518798828125	-0.6708984375	0.0	39.94	0.0	25.26516962824719	0.44092791672333664	-25.26516962824719	-35079.15324451424	-4.460687022900763	0.001	0	0.002	50.239990234375	-0.03418654367404872	229	233
2014-03-04_19:29:27_163725	4748957.0	-130.0	-42.0	-210.0	-1.204770992366413	-5.659160305343511	-4.489503816793893	-0.7802734375	0.35791015625	-0.7744140625	0.0	31.76	0.0	25.672207859531976	0.4480315507771724	-25.672207859531976	-36361.867366562146	-5.659160305343511	0.001	0	0.002	49.965087890625	-0.036990528470219	228	233
2014-03-04_19:29:27_213590	4798821.0	-145.0	2.0	-203.0	0.405916030534351	-0.6667938931297708	-5.19942748091603	-0.67529296875	0.194091796875	-0.781494140625	0.0	35.54	0.0	25.902207894805336	0.45204551299834794	-25.902207894805336	-37655.605500776735	-0.6667938931297708	0.001	0	0.002	49.947021484375	-0.027235795681064878	228	234
2014-03-04_19:29:27_264308	4849571.0	-168.0	-1.0	-193.0	1.0395038167938928	-3.9416030534351143	-4.978053435114504	-0.61669921875	0.02783203125	-0.843505859375	0.0	41.04	0.0	26.398730107510683	0.4607108221206053	-26.398730107510683	-38979.62813771676	-3.9416030534351143	0.001	0	0.002	50.15478515625	-0.034281936214380915	228	234
