datetime	reltime	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	asin	angle	angle_rad	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed	Motor0	Motor1
2014-03-22_17:43:17_333533	1047426.0	-208.0	33.0	-120.0	-4.374427480916031	11.739503816793892	-1.994656488549618	0.23029296875	-0.199697265625	-1.14501953125	0.0	0.0	0.0	0	-0.07561314323682984	0	0	0	0.005	0	0.0	0	0	220	220
2014-03-22_17:43:17_375918	1089717.0	-181.0	-39.0	-208.0	-3.3362595419847327	-6.741412213740459	-2.109160305343511	-0.11248046875	-0.03197265625	-0.68603515625	0.0	41.03	0.0	-3.1303265163797924	-0.05463048021605223	3.1303265163797924	139.77794413887483	-6.741412213740459	0.005	0	0.0	44.65283203125	0.01565163258189896	258	257
2014-03-22_17:43:17_426517	1140248.0	-288.0	-16.0	-130.0	-0.7713740458015268	8.899809160305344	-0.2236641221374044	-0.32390625	-0.07982421875	-0.908447265625	0.0	65.71	0.0	-2.1888910311051517	-0.03820054155506373	2.1888910311051517	249.0466790073078	8.899809160305344	0.005	0	0.0	49.919677734375	0.01094445515552576	258	257
2014-03-22_17:43:17_475897	1189623.0	-179.0	-23.0	-205.0	2.1980916030534345	0.968511450381679	4.638931297709924	-0.404228515625	-0.01048828125	-0.8525390625	0.0	41.13	0.0	-1.3700858386024526	-0.023910747619589053	1.3700858386024526	317.70450350576994	0.968511450381679	0.005	0	0.0	50.112060546875	0.006850429193012263	258	257
2014-03-22_17:43:17_527727	1241452.0	-216.0	-18.0	-162.0	1.4347328244274808	-2.3291984732824433	-0.2541984732824426	-0.350029296875	0.499521484375	-0.77294921875	0.0	53.13	0.0	-0.16544787298490782	-0.002887397434291585	0.16544787298490782	326.0077166684644	-2.3291984732824433	0.005	0	0.0	50.186279296875	0.0008272393649245391	258	257
2014-03-22_17:43:17_576811	1290541.0	-143.0	61.0	-190.0	-3.3438931297709926	12.823473282442748	-4.12442748091603	-0.442314453125	0.7946875	-0.4365234375	0.0	36.97	0.0	-0.04085552296719705	-0.0007130108720278718	0.04085552296719705	328.01715806151265	12.823473282442748	0.005	0	0.0	49.18408203125	0.00020427761483598526	258	257
2014-03-22_17:43:17_626772	1340502.0	-182.0	-31.0	-197.0	1.075954198473282	8.182251908396946	-4.727480916030535	-0.43328125	0.371103515625	-0.594482421875	0.0	42.74	0.0	0.41541531240086066	0.007249830931952193	-0.41541531240086066	307.3318892940951	8.182251908396946	0.005	0	0.0	49.794189453125	-0.0020770765620043035	258	257
2014-03-22_17:43:17_676867	1390589.0	-167.0	16.0	-206.0	3.740076335877862	8.655534351145038	-1.0251908396946563	-0.5614550781250001	0.1413671875	-0.279052734375	0.0	39.03	0.0	0.7633812241776448	0.013322534453362038	-0.7633812241776448	269.1374814430038	8.655534351145038	0.005	0	0.0	50.033203125	-0.003816906120888224	258	257
2014-03-22_17:43:17_727838	1441569.0	-223.0	-71.0	-201.0	-3.0461832061068703	5.0219465648854955	0.33358778625954216	-0.22625	0.34546875	-0.8251953125	0.0	47.97	0.0	1.4615375320375679	0.02550676321182492	-1.4615375320375679	196.06774125485606	5.0219465648854955	0.005	0	0.0	49.9951171875	-0.0073076876601878395	258	257
2014-03-22_17:43:17_777744	1491543.0	-158.0	22.0	-199.0	-6.21412213740458	1.7242366412213732	-3.8190839694656487	-0.2135546875	0.1198828125	-0.54345703125	0.0	38.45	0.0	2.1167058791544218	0.036940765779309284	-2.1167058791544218	90.05674417240047	1.7242366412213732	0.005	0	0.0	50.0830078125	-0.010583529395772109	258	257
2014-03-22_17:43:17_828409	1542185.0	-205.0	-25.0	-182.0	0.08358778625954155	4.28912213740458	-3.9259541984732818	-0.5575488281250001	-0.40599609375	-0.51416015625	0.0	48.4	0.0	2.8319722201815636	0.04942359895604823	-2.8319722201815636	-51.76242326691158	4.28912213740458	0.005	0	0.0	50.077880859375	-0.014159861100907818	257	258
2014-03-22_17:43:17_878408	1592141.0	-143.0	56.0	-189.0	2.694274809160305	-1.3597328244274813	0.13511450381679402	-0.6381152343750001	-0.662587890625	-1.01220703125	0.0	37.11	0.0	3.584292914932628	0.06255310497264621	-3.584292914932628	-231.09957902528384	-1.3597328244274813	0.005	0	0.0	50.0341796875	-0.01792146457466314	257	258
2014-03-22_17:43:17_928725	1642461.0	-191.0	-25.0	-198.0	-2.9927480916030538	-2.5200381679389317	2.0282442748091607	-0.6495898437500001	-0.320791015625	-0.6328125	0.0	43.97	0.0	4.515584780613661	0.07880601711367646	-4.515584780613661	-456.9692179465944	-2.5200381679389317	0.005	0	0.0	50.02001953125	-0.022577923903068307	257	258
2014-03-22_17:43:17_978906	1692640.0	-170.0	-17.0	-196.0	-0.2522900763358784	-6.138358778625955	1.5473282442748093	-0.8661425781250001	-0.03490234375	-0.470947265625	0.0	40.94	0.0	5.545333246182422	0.09677719452325345	-5.545333246182422	-734.6853555090682	-6.138358778625955	0.005	0	0.0	50.0810546875	-0.027726666230912113	257	258
